CaseID,Activity,org:resource,time:timestamp,concept:name,impact,lifecycle:transition,org:group,org:role,organization country,organization involved,product,resource country
11,Accepted-In Progress,Value 10,19.074633240620265,Accepted,Medium,In Progress,Org line C,E_10,se,G150 2nd,PROD425,Sweden
11,,,,,,,,,,,,
12,,,,,,,,,,,,
12,Unmatched-Unmatched,Value 11,18.56846682404469,Unmatched,Low,Unmatched,Org line C,C_6,se,G237 3rd,PROD498,Sweden
12,,,,,,,,,,,,
13,,,,,,,,,,,,
13,Accepted-In Progress,Value 12,18.578841062992996,Accepted,Medium,In Progress,Org line A2,A2_1,pl,W16 3rd,PROD761,POLAND
13,,,,,,,,,,,,
13,Queued-Awaiting Assignment,Value 12,18.711309321192232,Queued,Medium,Awaiting Assignment,Org line A2,A2_1,pl,W16 3rd,PROD761,POLAND
13,,,,,,,,,,,,
13,Accepted-In Progress,Value 12,18.71383513591373,Accepted,Medium,In Progress,Org line A2,A2_1,pl,W15 2nd,PROD761,POLAND
13,,,,,,,,,,,,
13,Accepted-In Progress,Value 12,19.01925551848597,Accepted,Medium,In Progress,Org line A2,A2_1,pl,W15 2nd,PROD761,POLAND
13,,,,,,,,,,,,
13,Completed-Closed,Value 12,19.118096944266814,Completed,Medium,Closed,Org line A2,A2_1,pl,W15 2nd,PROD761,POLAND
14,,,,,,,,,,,,
14,Unmatched-Unmatched,Value 13,18.615196613637657,Unmatched,Low,Unmatched,Org line C,E_3,se,L54 2nd,PROD385,Sweden
14,,,,,,,,,,,,
15,,,,,,,,,,,,
15,Completed-Closed,Value 14,19.07105793492273,Completed,Medium,Closed,Org line V2,,se,T2 2nd,PROD631,Sweden
16,,,,,,,,,,,,
16,Accepted-Assigned,Value 15,18.57449766808939,Accepted,Low,Assigned,Org line C,C_5,se,N1 3rd,PROD476,Sweden
16,,,,,,,,,,,,
17,,,,,,,,,,,,
17,Accepted-Assigned,Value 16,18.64862105241028,Accepted,High,Assigned,Org line A2,D_1,in,L50 3rd,PROD611,Sweden
17,,,,,,,,,,,,
17,Accepted-Assigned,Value 16,18.841438803159654,Accepted,High,Assigned,Org line A2,D_1,in,L50 3rd,PROD611,Sweden
17,,,,,,,,,,,,
17,Accepted-In Progress,Value 17,19.094097886081496,Accepted,High,In Progress,Org line A2,D_1,in,L50 3rd,PROD611,Sweden
17,,,,,,,,,,,,
17,Accepted-In Progress,Value 19,19.1029079783341,Accepted,High,In Progress,Org line A2,D_1,in,L50 3rd,PROD611,INDIA
17,,,,,,,,,,,,
18,,,,,,,,,,,,
18,Accepted-Wait,Value 3,18.625817501695312,Accepted,Medium,Wait,Org line A2,A2_2,cn,M1 2nd,PROD753,China
18,,,,,,,,,,,,
18,Accepted-In Progress,Value 3,19.068281412012293,Accepted,Medium,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD753,China
18,,,,,,,,,,,,
19,,,,,,,,,,,,
19,Unmatched-Unmatched,Value 20,18.600021729921615,Unmatched,Low,Unmatched,Org line A2,A2_2,se,G357 2nd,PROD46,Sweden
19,,,,,,,,,,,,
19,Accepted-In Progress,Value 21,18.68721314044516,Accepted,Low,In Progress,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
19,,,,,,,,,,,,
19,Accepted-Assigned,Value 22,18.92454965379933,Accepted,Low,Assigned,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
19,,,,,,,,,,,,
19,Accepted-Wait,Value 21,19.038424756261822,Accepted,Low,Wait,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
19,,,,,,,,,,,,
19,Completed-Closed,Value 21,19.094150849434122,Completed,Low,Closed,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
20,,,,,,,,,,,,
20,Accepted-Wait,Value 20,18.600014399745913,Accepted,Medium,Wait,Org line A2,A2_2,se,G357 2nd,PROD48,Sweden
20,,,,,,,,,,,,
20,Accepted-In Progress,Value 23,18.68721234377241,Accepted,Medium,In Progress,Org line A1,,se,N5 2nd,PROD48,Brazil
20,,,,,,,,,,,,
20,Accepted-Wait,Value 21,18.753335280994847,Accepted,Medium,Wait,Org line A2,A2_2,se,G357 2nd,PROD48,POLAND
20,,,,,,,,,,,,
20,Accepted-Wait,Value 22,19.036162323031824,Accepted,Medium,Wait,Org line A2,A2_2,se,G357 2nd,PROD48,POLAND
20,,,,,,,,,,,,
21,,,,,,,,,,,,
21,Accepted-Assigned,Value 20,18.602305816590864,Accepted,Medium,Assigned,Org line A2,A2_2,se,G357 2nd,PROD44,Sweden
21,,,,,,,,,,,,
21,Accepted-In Progress,Value 21,18.687212795731064,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD44,POLAND
21,,,,,,,,,,,,
21,Completed-Closed,Value 21,19.094151038110414,Completed,Medium,Closed,Org line A2,A2_2,se,G357 2nd,PROD44,POLAND
22,,,,,,,,,,,,
22,Accepted-In Progress,Value 24,18.687932529620955,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD46,Sweden
22,,,,,,,,,,,,
22,Accepted-Assigned,Value 25,18.740725325360923,Accepted,Medium,Assigned,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
22,,,,,,,,,,,,
22,Accepted-In Progress,Value 21,19.09546106670565,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
22,,,,,,,,,,,,
23,,,,,,,,,,,,
23,Accepted-In Progress,Value 26,18.62003252639463,Accepted,Medium,In Progress,Org line V2,,se,T12,PROD42,Sweden
23,,,,,,,,,,,,
23,Accepted-In Progress,Value 26,18.91727386849521,Accepted,Medium,In Progress,Org line V2,,se,T12,PROD42,Sweden
23,,,,,,,,,,,,
23,Completed-Closed,Value 26,19.100351088542947,Completed,Medium,Closed,Org line V2,,se,T12,PROD42,Sweden
24,,,,,,,,,,,,
24,Accepted-In Progress,Value 27,18.810814593280032,Accepted,Medium,In Progress,Org line A2,A2_1,be,G42 3rd,PROD787,Belgium
24,,,,,,,,,,,,
24,Accepted-Assigned,Value 29,18.849409411520377,Accepted,Medium,Assigned,Org line A2,A2_1,be,G42 3rd,PROD787,United Kingdom
24,,,,,,,,,,,,
24,Accepted-Wait,Value 30,18.87665796140248,Accepted,Medium,Wait,Org line A2,A2_1,be,G42 3rd,PROD787,United Kingdom
24,,,,,,,,,,,,
24,Queued-Awaiting Assignment,Value 32,18.94433391383091,Queued,Medium,Awaiting Assignment,Org line A2,A2_2,be,G8 2nd,PROD787,Belgium
24,,,,,,,,,,,,
24,Queued-Awaiting Assignment,Value 33,18.993264094152742,Queued,Medium,Awaiting Assignment,Org line A2,A2_4,be,G7 3rd,PROD787,Belgium
24,,,,,,,,,,,,
24,Accepted-In Progress,Value 27,19.023066258517183,Accepted,Medium,In Progress,Org line A2,A2_4,be,G7 3rd,PROD787,Belgium
24,,,,,,,,,,,,
25,,,,,,,,,,,,
25,Queued-Awaiting Assignment,Value 34,18.624301511850444,Queued,Medium,Awaiting Assignment,Org line A2,A2_1,se,N15 2nd,PROD180,Belgium
25,,,,,,,,,,,,
25,Unmatched-Unmatched,Value 34,18.695121440046712,Unmatched,Medium,Unmatched,Org line A2,A2_1,se,N15 2nd,PROD180,Belgium
25,,,,,,,,,,,,
26,,,,,,,,,,,,
26,Accepted-Assigned,Value 31,18.852703306865102,Accepted,Major,Assigned,Org line A2,A2_3,se,G356 2nd,PROD147,Sweden
26,,,,,,,,,,,,
26,Completed-Closed,Value 31,19.100855946026584,Completed,Major,Closed,Org line A2,A2_3,se,G356 2nd,PROD147,Sweden
27,,,,,,,,,,,,
27,Accepted-In Progress,Value 35,19.05828022982633,Accepted,High,In Progress,Org line A2,A2_3,se,M21 3rd,PROD708,Sweden
27,,,,,,,,,,,,
28,,,,,,,,,,,,
28,Accepted-In Progress,Value 1,19.087584062231045,Accepted,Medium,In Progress,Org line A2,A2_2,se,G30 2nd,PROD191,INDIA
28,,,,,,,,,,,,
29,,,,,,,,,,,,
29,Accepted-In Progress,Value 36,19.087153858764573,Accepted,High,In Progress,Org line A2,A2_1,se,L28 2nd,PROD577,Sweden
29,,,,,,,,,,,,
30,,,,,,,,,,,,
30,Unmatched-Unmatched,Value 37,18.639650316323745,Unmatched,Medium,Unmatched,Org line A2,A2_1,se,G345 2nd,PROD541,Sweden
30,,,,,,,,,,,,
31,,,,,,,,,,,,
31,Accepted-In Progress,Value 37,19.068335708129812,Accepted,Low,In Progress,Org line A2,A2_1,se,G345 2nd,PROD541,Sweden
31,,,,,,,,,,,,
32,,,,,,,,,,,,
32,Completed-Closed,Value 38,19.08987051384476,Completed,Medium,Closed,Org line A2,A2_3,se,G354 3rd,PROD708,Sweden
33,,,,,,,,,,,,
33,Accepted-Wait,Value 2,18.66436725237257,Accepted,Medium,Wait,Org line A2,A2_2,cn,M1 2nd,PROD753,Sweden
33,,,,,,,,,,,,
33,Accepted-Wait,Value 2,18.681759613422788,Accepted,Medium,Wait,Org line A2,A2_2,cn,M1 2nd,PROD753,Sweden
33,,,,,,,,,,,,
33,Accepted-In Progress,Value 3,19.06829314955886,Accepted,Medium,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD753,China
33,,,,,,,,,,,,
34,,,,,,,,,,,,
34,Queued-Awaiting Assignment,Value 7,18.656334831144708,Queued,Medium,Awaiting Assignment,Org line C,E_4,gb,G88 2nd,PROD793,Sweden
34,,,,,,,,,,,,
34,Accepted-In Progress,Value 7,19.07141142506947,Accepted,Medium,In Progress,Org line C,E_4,gb,G88 2nd,PROD793,Sweden
34,,,,,,,,,,,,
35,,,,,,,,,,,,
35,Accepted-In Progress,Value 39,19.099528751889743,Accepted,Major,In Progress,Org line A2,A2_3,se,M3 2nd,PROD655,Sweden
35,,,,,,,,,,,,
36,,,,,,,,,,,,
36,Accepted-Assigned,Value 24,18.672487084557897,Accepted,Medium,Assigned,Org line A2,A2_2,se,G357 2nd,PROD46,Sweden
36,,,,,,,,,,,,
36,Accepted-Assigned,Value 40,18.68793367784076,Accepted,Medium,Assigned,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
36,,,,,,,,,,,,
36,Completed-Closed,Value 40,19.09333847710919,Completed,Medium,Closed,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
37,,,,,,,,,,,,
37,Accepted-Assigned,Value 41,19.046814904325693,Accepted,Low,Assigned,Org line A2,A2_3,se,G349 3rd,PROD40,Sweden
37,,,,,,,,,,,,
37,Completed-Closed,Value 41,19.094196870096663,Completed,Low,Closed,Org line A2,A2_3,se,G349 3rd,PROD40,Sweden
38,,,,,,,,,,,,
38,Completed-Closed,Value 42,19.08090915354253,Completed,Medium,Closed,Org line A2,A2_2,se,G341 3rd,PROD246,Sweden
39,,,,,,,,,,,,
39,Accepted-In Progress,Value 39,19.09952913736239,Accepted,Major,In Progress,Org line A2,A2_3,se,M3 2nd,PROD655,Sweden
39,,,,,,,,,,,,
40,,,,,,,,,,,,
40,Queued-Awaiting Assignment,Value 43,18.669068841367277,Queued,Medium,Awaiting Assignment,Org line A2,A2_2,us,G21 2nd,PROD98,POLAND
40,,,,,,,,,,,,
40,Accepted-Assigned,Value 43,18.66909489493657,Accepted,Medium,Assigned,Org line A2,A2_2,us,G21 2nd,PROD98,POLAND
40,,,,,,,,,,,,
40,Completed-Closed,Value 43,19.05514847212657,Completed,Medium,Closed,Org line A2,A2_2,us,G21 2nd,PROD98,POLAND
41,,,,,,,,,,,,
41,Accepted-In Progress,Value 3,19.078268661661344,Accepted,Medium,In Progress,Org line A2,A2_2,cn,G4 2nd,PROD753,China
41,,,,,,,,,,,,
42,,,,,,,,,,,,
42,Accepted-In Progress,Value 44,18.675235253053245,Accepted,Low,In Progress,Org line C,C_3,se,G292 3rd,PROD815,Sweden
42,,,,,,,,,,,,
42,Accepted-In Progress,Value 45,18.835240906377884,Accepted,Low,In Progress,Org line C,C_3,se,G292 3rd,PROD815,Sweden
42,,,,,,,,,,,,
43,,,,,,,,,,,,
43,Accepted-In Progress,Value 46,18.67706988517971,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,USA
43,,,,,,,,,,,,
43,Accepted-In Progress,Value 43,19.05243200688622,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,POLAND
43,,,,,,,,,,,,
44,,,,,,,,,,,,
44,Accepted-Wait,Value 24,18.677119015123733,Accepted,Medium,Wait,Org line F,,se,G207 2nd,PROD48,Sweden
44,,,,,,,,,,,,
44,Queued-Awaiting Assignment,Value 20,18.687219988740516,Queued,Medium,Awaiting Assignment,Org line A2,A2_2,se,G357 2nd,PROD48,Sweden
44,,,,,,,,,,,,
44,Accepted-Assigned,Value 43,18.68722308348053,Accepted,Medium,Assigned,Org line A2,A2_2,se,G357 2nd,PROD48,POLAND
44,,,,,,,,,,,,
44,Accepted-Assigned,Value 21,18.924541841610463,Accepted,Medium,Assigned,Org line A2,A2_2,se,G357 2nd,PROD48,POLAND
44,,,,,,,,,,,,
44,Accepted-Wait,Value 22,19.036162377069882,Accepted,Medium,Wait,Org line A2,A2_2,se,G357 2nd,PROD48,POLAND
44,,,,,,,,,,,,
45,,,,,,,,,,,,
45,Accepted-In Progress,Value 2,18.996849116003563,Accepted,Medium,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD753,Sweden
45,,,,,,,,,,,,
45,Completed-Closed,Value 3,19.0628200525458,Completed,Medium,Closed,Org line A2,A2_2,cn,M1 2nd,PROD753,China
46,,,,,,,,,,,,
46,Accepted-In Progress,Value 2,18.99684902607591,Accepted,Medium,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD753,Sweden
46,,,,,,,,,,,,
46,Completed-Closed,Value 3,19.068290826132134,Completed,Medium,Closed,Org line A2,A2_2,cn,M1 2nd,PROD753,China
47,,,,,,,,,,,,
47,Accepted-Wait,Value 20,18.682554249555885,Accepted,Medium,Wait,Org line A2,A2_2,se,G357 2nd,PROD46,Sweden
47,,,,,,,,,,,,
47,Accepted-In Progress,Value 21,18.687213423876656,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
47,,,,,,,,,,,,
47,Accepted-Assigned,Value 22,19.0384244651157,Accepted,Medium,Assigned,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
47,,,,,,,,,,,,
47,Completed-Closed,Value 22,19.062371243093615,Completed,Medium,Closed,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
48,,,,,,,,,,,,
48,Queued-Awaiting Assignment,Value 46,18.684562133925827,Queued,Low,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD96,USA
48,,,,,,,,,,,,
48,Accepted-In Progress,Value 47,18.68468311214888,Accepted,Low,In Progress,Org line A2,A2_2,us,G21 2nd,PROD96,Sweden
48,,,,,,,,,,,,
48,Accepted-In Progress,Value 47,18.684683665088365,Accepted,Low,In Progress,Org line A2,A2_2,us,G21 2nd,PROD96,Sweden
48,,,,,,,,,,,,
48,Accepted-Assigned,Value 46,18.68468477096642,Accepted,Low,Assigned,Org line G3,,us,G199 3rd,PROD96,USA
48,,,,,,,,,,,,
48,Completed-Closed,Value 43,19.062391172466782,Completed,Low,Closed,Org line G3,,us,G199 3rd,PROD96,POLAND
49,,,,,,,,,,,,
49,Queued-Awaiting Assignment,Value 46,18.686366340531034,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD98,USA
49,,,,,,,,,,,,
49,Accepted-Assigned,Value 46,18.68650265463491,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD98,USA
49,,,,,,,,,,,,
49,Completed-Closed,Value 43,19.067428105939175,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD98,POLAND
50,,,,,,,,,,,,
50,Accepted-Wait,Value 15,18.81195425942532,Accepted,Low,Wait,Org line G4,,se,S28 2nd,PROD633,Sweden
50,,,,,,,,,,,,
51,,,,,,,,,,,,
51,Unmatched-Unmatched,Value 39,18.693205979691495,Unmatched,Medium,Unmatched,Org line G4,,se,S30 2nd,PROD410,Sweden
51,,,,,,,,,,,,
51,Accepted-Wait,Value 39,18.79196155696842,Accepted,Medium,Wait,Org line G4,,se,S30 2nd,PROD410,Sweden
51,,,,,,,,,,,,
51,Completed-Closed,Value 48,19.061442544542636,Completed,Medium,Closed,Org line G4,,se,S30 2nd,PROD410,Sweden
52,,,,,,,,,,,,
52,Accepted-Wait,Value 21,18.691054309701748,Accepted,Medium,Wait,Org line A2,A2_2,se,G357 2nd,PROD740,POLAND
52,,,,,,,,,,,,
53,,,,,,,,,,,,
53,Accepted-Assigned,Value 22,18.924549418165753,Accepted,Medium,Assigned,Org line A2,A2_2,se,G357 2nd,PROD47,POLAND
53,,,,,,,,,,,,
53,Accepted-Wait,Value 21,19.03842465382153,Accepted,Medium,Wait,Org line A2,A2_2,se,G357 2nd,PROD47,POLAND
53,,,,,,,,,,,,
54,,,,,,,,,,,,
54,Completed-Closed,Value 49,19.08762275370729,Completed,Medium,Closed,Org line V2,,se,T2 2nd,PROD451,Sweden
55,,,,,,,,,,,,
55,Accepted-In Progress,Value 2,18.693163093670623,Accepted,High,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD753,Sweden
55,,,,,,,,,,,,
55,Accepted-In Progress,Value 50,18.693164197825975,Accepted,High,In Progress,Org line A2,A2_2,cn,G4 2nd,PROD753,POLAND
55,,,,,,,,,,,,
55,Accepted-In Progress,Value 50,18.693164403427183,Accepted,High,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD753,POLAND
55,,,,,,,,,,,,
55,Accepted-In Progress,Value 2,18.998490807656253,Accepted,High,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD753,Sweden
55,,,,,,,,,,,,
55,Completed-Closed,Value 3,19.062815206548986,Completed,High,Closed,Org line A2,A2_2,cn,M1 2nd,PROD753,China
56,,,,,,,,,,,,
56,Queued-Awaiting Assignment,Value 2,18.797283403441845,Queued,Medium,Awaiting Assignment,Org line A2,A2_2,se,G167 2nd,PROD681,Sweden
56,,,,,,,,,,,,
56,Accepted-Assigned,Value 4,19.032034298625724,Accepted,Medium,Assigned,Org line A2,A2_2,se,G167 2nd,PROD681,Sweden
56,,,,,,,,,,,,
56,Accepted-In Progress,Value 44,19.084438196476917,Accepted,Medium,In Progress,Org line F,,se,N10 2nd,PROD681,Sweden
56,,,,,,,,,,,,
57,,,,,,,,,,,,
57,Accepted-Wait,Value 52,18.715939413863225,Accepted,Medium,Wait,Org line A2,D_1,in,L50 3rd,PROD611,Sweden
57,,,,,,,,,,,,
57,Completed-Closed,Value 52,19.077380130462853,Completed,Medium,Closed,Org line A2,D_1,in,L50 3rd,PROD611,Sweden
58,,,,,,,,,,,,
58,Accepted-Wait,Value 40,18.754242964867696,Accepted,Medium,Wait,Org line A2,A2_2,se,G357 2nd,PROD740,POLAND
58,,,,,,,,,,,,
59,,,,,,,,,,,,
59,Accepted-In Progress,Value 53,19.089390897757095,Accepted,Medium,In Progress,Org line C,E_3,us,G67 2nd,PROD151,France
59,,,,,,,,,,,,
60,,,,,,,,,,,,
60,Completed-Closed,Value 38,19.08987132812055,Completed,Medium,Closed,Org line A2,A2_3,se,G354 3rd,PROD708,Sweden
61,,,,,,,,,,,,
61,Accepted-In Progress,Value 50,18.70298151061563,Accepted,Low,In Progress,Org line A2,A2_2,cn,G4 2nd,PROD753,POLAND
61,,,,,,,,,,,,
61,Accepted-In Progress,Value 2,18.998490852546322,Accepted,Low,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD753,Sweden
61,,,,,,,,,,,,
61,Completed-Closed,Value 3,19.070856736713157,Completed,Low,Closed,Org line A2,A2_2,cn,M1 2nd,PROD753,China
62,,,,,,,,,,,,
62,Queued-Awaiting Assignment,Value 46,18.704814854825507,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD98,USA
62,,,,,,,,,,,,
62,Accepted-Assigned,Value 46,18.704864273634062,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD98,USA
62,,,,,,,,,,,,
62,Completed-Closed,Value 43,19.0623938781144,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD98,POLAND
63,,,,,,,,,,,,
63,Accepted-In Progress,Value 55,18.70611437555445,Accepted,Major,In Progress,Org line C,C_5,fr,L65 3rd,PROD808,France
63,,,,,,,,,,,,
63,Accepted-In Progress,Value 55,18.706115330198042,Accepted,Major,In Progress,Org line C,C_5,fr,L65 3rd,PROD808,France
63,,,,,,,,,,,,
63,Accepted-In Progress,Value 55,18.822593864548605,Accepted,Major,In Progress,Org line C,V3_3,fr,V42 2nd,PROD808,France
63,,,,,,,,,,,,
64,,,,,,,,,,,,
64,Accepted-In Progress,Value 41,19.0941931426293,Accepted,Medium,In Progress,Org line A2,A2_3,se,G349 3rd,PROD40,Sweden
64,,,,,,,,,,,,
64,Completed-Closed,Value 41,19.094194998716016,Completed,Medium,Closed,Org line A2,A2_3,se,G349 3rd,PROD40,Sweden
65,,,,,,,,,,,,
65,Accepted-In Progress,Value 56,18.706848798357022,Accepted,Medium,In Progress,Org line A2,A2_2,us,G21 2nd,PROD98,Sweden
65,,,,,,,,,,,,
65,Accepted-In Progress,Value 54,18.70697049757798,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,Sweden
65,,,,,,,,,,,,
65,Accepted-In Progress,Value 43,19.062394983532524,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,POLAND
65,,,,,,,,,,,,
66,,,,,,,,,,,,
66,Accepted-Assigned,Value 57,18.709963734251055,Accepted,High,Assigned,Org line G4,,se,G51 2nd,PROD798,Sweden
66,,,,,,,,,,,,
66,Accepted-In Progress,Value 59,18.724106762503183,Accepted,High,In Progress,Org line G4,,se,G51 2nd,PROD798,Sweden
66,,,,,,,,,,,,
66,Completed-Closed,Value 59,19.068331328338356,Completed,High,Closed,Org line G4,,se,G51 2nd,PROD798,Sweden
67,,,,,,,,,,,,
67,Unmatched-Unmatched,Value 60,18.71056473540022,Unmatched,Low,Unmatched,Org line G4,,se,S30 2nd,PROD412,Sweden
67,,,,,,,,,,,,
67,Completed-Closed,Value 60,19.07738092385946,Completed,Low,Closed,Org line G4,,se,S30 2nd,PROD412,Sweden
68,,,,,,,,,,,,
68,Queued-Awaiting Assignment,Value 46,18.71130919406735,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD96,USA
68,,,,,,,,,,,,
68,Accepted-Assigned,Value 46,18.71150875275313,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD96,USA
68,,,,,,,,,,,,
68,Completed-Closed,Value 43,19.05567521063752,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD96,POLAND
69,,,,,,,,,,,,
69,Accepted-In Progress,Value 39,19.09952940617875,Accepted,Major,In Progress,Org line A2,A2_3,se,M3 2nd,PROD655,Sweden
69,,,,,,,,,,,,
