CaseID,Activity,org:resource,time:timestamp,concept:name,impact,lifecycle:transition,org:group,org:role,organization country,organization involved,product,resource country
11,,,,,,,,,,,,
11,,,,,,,,,,,,
11,,,,,,,,,,,,
11,Completed-Closed,Value 10,19.076614302603154,Completed,Medium,Closed,Org line C,E_10,se,G150 2nd,PROD425,Sweden
12,Accepted-In Progress,Value 11,18.563327408469313,Accepted,Low,In Progress,Org line C,C_6,se,G237 3rd,PROD498,Sweden
12,,,,,,,,,,,,
12,Completed-Closed,Value 11,19.107743054181164,Completed,Low,Closed,Org line C,C_6,se,G237 3rd,PROD498,Sweden
13,Queued-Awaiting Assignment,Value 12,18.570299599128166,Queued,Medium,Awaiting Assignment,Org line A2,A2_1,pl,W16 3rd,PROD761,POLAND
13,Accepted-In Progress,Value 12,18.578841062992996,Accepted,Medium,In Progress,Org line A2,A2_1,pl,W16 3rd,PROD761,POLAND
13,,,,,,,,,,,,
13,,,,,,,,,,,,
13,,,,,,,,,,,,
13,,,,,,,,,,,,
13,,,,,,,,,,,,
13,,,,,,,,,,,,
13,Accepted-Wait,Value 12,19.11807866231184,Accepted,Medium,Wait,Org line A2,A2_1,pl,W15 2nd,PROD761,POLAND
13,Completed-Closed,Value 12,19.118096944266814,Completed,Medium,Closed,Org line A2,A2_1,pl,W15 2nd,PROD761,POLAND
14,,,,,,,,,,,,
14,Unmatched-Unmatched,Value 13,18.615196613637657,Unmatched,Low,Unmatched,Org line C,E_3,se,L54 2nd,PROD385,Sweden
14,,,,,,,,,,,,
15,,,,,,,,,,,,
15,Completed-Closed,Value 14,19.07105793492273,Completed,Medium,Closed,Org line V2,,se,T2 2nd,PROD631,Sweden
16,Accepted-In Progress,Value 15,18.57449602182439,Accepted,Low,In Progress,Org line C,C_5,se,N1 3rd,PROD476,Sweden
16,Accepted-Assigned,Value 15,18.57449766808939,Accepted,Low,Assigned,Org line C,C_5,se,N1 3rd,PROD476,Sweden
16,,,,,,,,,,,,
17,Accepted-In Progress,Value 16,18.575159641338917,Accepted,High,In Progress,Org line A2,D_1,in,L50 3rd,PROD611,Sweden
17,Accepted-Assigned,Value 16,18.64862105241028,Accepted,High,Assigned,Org line A2,D_1,in,L50 3rd,PROD611,Sweden
17,Accepted-In Progress,Value 16,18.69716938807537,Accepted,High,In Progress,Org line A2,D_1,in,L50 3rd,PROD611,Sweden
17,,,,,,,,,,,,
17,Accepted-In Progress,Value 16,18.841480118930196,Accepted,High,In Progress,Org line A2,D_1,in,L50 3rd,PROD611,Sweden
17,,,,,,,,,,,,
17,Accepted-Assigned,Value 18,19.0940994006704,Accepted,High,Assigned,Org line A2,D_1,in,L50 3rd,PROD611,INDIA
17,Accepted-In Progress,Value 19,19.1029079783341,Accepted,High,In Progress,Org line A2,D_1,in,L50 3rd,PROD611,INDIA
17,Completed-Closed,Value 19,19.102908099651664,Completed,High,Closed,Org line A2,D_1,in,L50 3rd,PROD611,INDIA
18,,,,,,,,,,,,
18,Accepted-Wait,Value 3,18.625817501695312,Accepted,Medium,Wait,Org line A2,A2_2,cn,M1 2nd,PROD753,China
18,Accepted-In Progress,Value 3,18.99685101010287,Accepted,Medium,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD753,China
18,Accepted-In Progress,Value 3,19.068281412012293,Accepted,Medium,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD753,China
18,,,,,,,,,,,,
19,,,,,,,,,,,,
19,,,,,,,,,,,,
19,Queued-Awaiting Assignment,Value 20,18.687212313131134,Queued,Low,Awaiting Assignment,Org line A2,A2_2,se,G357 2nd,PROD46,Sweden
19,,,,,,,,,,,,
19,,,,,,,,,,,,
19,Accepted-Assigned,Value 22,18.92454965379933,Accepted,Low,Assigned,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
19,Accepted-Assigned,Value 21,18.92455018548514,Accepted,Low,Assigned,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
19,Accepted-Wait,Value 21,19.038424756261822,Accepted,Low,Wait,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
19,,,,,,,,,,,,
19,Completed-Closed,Value 21,19.094150849434122,Completed,Low,Closed,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
20,Accepted-In Progress,Value 20,18.600014324521485,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD48,Sweden
20,,,,,,,,,,,,
20,,,,,,,,,,,,
20,,,,,,,,,,,,
20,,,,,,,,,,,,
20,Accepted-Wait,Value 21,18.753335280994847,Accepted,Medium,Wait,Org line A2,A2_2,se,G357 2nd,PROD48,POLAND
20,,,,,,,,,,,,
20,,,,,,,,,,,,
20,Completed-Closed,Value 22,19.06237019028948,Completed,Medium,Closed,Org line A2,A2_2,se,G357 2nd,PROD48,POLAND
21,,,,,,,,,,,,
21,Accepted-Assigned,Value 20,18.602305816590864,Accepted,Medium,Assigned,Org line A2,A2_2,se,G357 2nd,PROD44,Sweden
21,Queued-Awaiting Assignment,Value 20,18.68721206800092,Queued,Medium,Awaiting Assignment,Org line A2,A2_2,se,G357 2nd,PROD44,Sweden
21,,,,,,,,,,,,
21,Accepted-Wait,Value 21,18.687212887654834,Accepted,Medium,Wait,Org line A2,A2_2,se,G357 2nd,PROD44,POLAND
21,Completed-Closed,Value 21,19.094151038110414,Completed,Medium,Closed,Org line A2,A2_2,se,G357 2nd,PROD44,POLAND
22,,,,,,,,,,,,
22,Accepted-In Progress,Value 24,18.687932529620955,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD46,Sweden
22,Accepted-Assigned,Value 25,18.687932705681412,Accepted,Medium,Assigned,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
22,Accepted-Assigned,Value 25,18.740725325360923,Accepted,Medium,Assigned,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
22,,,,,,,,,,,,
22,,,,,,,,,,,,
22,Completed-Closed,Value 21,19.095461224578806,Completed,Medium,Closed,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
23,,,,,,,,,,,,
23,Accepted-In Progress,Value 26,18.62003252639463,Accepted,Medium,In Progress,Org line V2,,se,T12,PROD42,Sweden
23,,,,,,,,,,,,
23,,,,,,,,,,,,
23,,,,,,,,,,,,
23,Completed-Closed,Value 26,19.100351088542947,Completed,Medium,Closed,Org line V2,,se,T12,PROD42,Sweden
24,,,,,,,,,,,,
24,,,,,,,,,,,,
24,,,,,,,,,,,,
24,,,,,,,,,,,,
24,Accepted-Assigned,Value 30,18.874412209225753,Accepted,Medium,Assigned,Org line A2,A2_1,be,G42 3rd,PROD787,United Kingdom
24,,,,,,,,,,,,
24,Accepted-In Progress,Value 31,18.944332563266013,Accepted,Medium,In Progress,Org line V11,,be,C8,PROD787,Denmark
24,,,,,,,,,,,,
24,Accepted-In Progress,Value 32,18.993263857244838,Accepted,Medium,In Progress,Org line A2,A2_2,be,G8 2nd,PROD787,Belgium
24,,,,,,,,,,,,
24,,,,,,,,,,,,
24,Accepted-In Progress,Value 27,19.023066258517183,Accepted,Medium,In Progress,Org line A2,A2_4,be,G7 3rd,PROD787,Belgium
24,,,,,,,,,,,,
25,Accepted-In Progress,Value 34,18.620033943716265,Accepted,Medium,In Progress,Org line A2,A2_1,se,N15 2nd,PROD180,Belgium
25,,,,,,,,,,,,
25,Accepted-In Progress,Value 34,18.695121364047004,Accepted,Medium,In Progress,Org line A2,A2_1,se,N15 2nd,PROD180,Belgium
25,Unmatched-Unmatched,Value 34,18.695121440046712,Unmatched,Medium,Unmatched,Org line A2,A2_1,se,N15 2nd,PROD180,Belgium
25,Completed-Closed,Value 34,19.062019860811663,Completed,Medium,Closed,Org line A2,A2_1,se,N15 2nd,PROD180,Belgium
26,,,,,,,,,,,,
26,Accepted-Assigned,Value 31,18.852703306865102,Accepted,Major,Assigned,Org line A2,A2_3,se,G356 2nd,PROD147,Sweden
26,Accepted-In Progress,Value 31,19.100855839655647,Accepted,Major,In Progress,Org line A2,A2_3,se,G356 2nd,PROD147,Sweden
26,Completed-Closed,Value 31,19.100855946026584,Completed,Major,Closed,Org line A2,A2_3,se,G356 2nd,PROD147,Sweden
27,,,,,,,,,,,,
27,,,,,,,,,,,,
27,,,,,,,,,,,,
28,,,,,,,,,,,,
28,,,,,,,,,,,,
28,Completed-Closed,Value 1,19.087584175156078,Completed,Medium,Closed,Org line A2,A2_2,se,G30 2nd,PROD191,INDIA
29,Accepted-In Progress,Value 36,18.635807155714392,Accepted,High,In Progress,Org line A2,A2_1,se,L28 2nd,PROD577,Sweden
29,Accepted-In Progress,Value 36,19.087153858764573,Accepted,High,In Progress,Org line A2,A2_1,se,L28 2nd,PROD577,Sweden
29,,,,,,,,,,,,
30,,,,,,,,,,,,
30,Unmatched-Unmatched,Value 37,18.639650316323745,Unmatched,Medium,Unmatched,Org line A2,A2_1,se,G345 2nd,PROD541,Sweden
30,Completed-Closed,Value 37,19.068335163927376,Completed,Medium,Closed,Org line A2,A2_1,se,G345 2nd,PROD541,Sweden
31,Accepted-Wait,Value 37,18.639694025433144,Accepted,Low,Wait,Org line A2,A2_1,se,G345 2nd,PROD541,Sweden
31,Accepted-In Progress,Value 37,19.068335708129812,Accepted,Low,In Progress,Org line A2,A2_1,se,G345 2nd,PROD541,Sweden
31,,,,,,,,,,,,
32,,,,,,,,,,,,
32,Completed-Closed,Value 38,19.08987051384476,Completed,Medium,Closed,Org line A2,A2_3,se,G354 3rd,PROD708,Sweden
33,Accepted-In Progress,Value 2,18.65552131363394,Accepted,Medium,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD753,Sweden
33,Accepted-Wait,Value 2,18.66436725237257,Accepted,Medium,Wait,Org line A2,A2_2,cn,M1 2nd,PROD753,Sweden
33,,,,,,,,,,,,
33,,,,,,,,,,,,
33,,,,,,,,,,,,
33,,,,,,,,,,,,
33,,,,,,,,,,,,
34,,,,,,,,,,,,
34,Queued-Awaiting Assignment,Value 7,18.656334831144708,Queued,Medium,Awaiting Assignment,Org line C,E_4,gb,G88 2nd,PROD793,Sweden
34,Queued-Awaiting Assignment,Value 7,19.00729217965421,Queued,Medium,Awaiting Assignment,Org line C,E_4,gb,G88 2nd,PROD793,Sweden
34,,,,,,,,,,,,
34,Completed-Closed,Value 7,19.07141240579819,Completed,Medium,Closed,Org line C,E_4,gb,G88 2nd,PROD793,Sweden
35,,,,,,,,,,,,
35,Accepted-In Progress,Value 39,19.099528751889743,Accepted,Major,In Progress,Org line A2,A2_3,se,M3 2nd,PROD655,Sweden
35,Completed-Closed,Value 39,19.09952898013014,Completed,Major,Closed,Org line A2,A2_3,se,M3 2nd,PROD655,Sweden
36,,,,,,,,,,,,
36,Accepted-Assigned,Value 24,18.672487084557897,Accepted,Medium,Assigned,Org line A2,A2_2,se,G357 2nd,PROD46,Sweden
36,Accepted-In Progress,Value 24,18.687933555364047,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD46,Sweden
36,,,,,,,,,,,,
36,Accepted-In Progress,Value 40,19.093338461798677,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
36,,,,,,,,,,,,
37,,,,,,,,,,,,
37,,,,,,,,,,,,
37,,,,,,,,,,,,
37,Completed-Closed,Value 41,19.094196870096663,Completed,Low,Closed,Org line A2,A2_3,se,G349 3rd,PROD40,Sweden
38,Accepted-In Progress,Value 42,18.664458788231254,Accepted,Medium,In Progress,Org line A2,A2_2,se,G341 3rd,PROD246,Sweden
38,,,,,,,,,,,,
39,,,,,,,,,,,,
39,,,,,,,,,,,,
39,,,,,,,,,,,,
40,Accepted-In Progress,Value 43,18.669063802185416,Accepted,Medium,In Progress,Org line A2,A2_2,us,G21 2nd,PROD98,POLAND
40,,,,,,,,,,,,
40,Accepted-In Progress,Value 43,18.66909484033399,Accepted,Medium,In Progress,Org line A2,A2_2,us,G21 2nd,PROD98,POLAND
40,Accepted-Assigned,Value 43,18.66909489493657,Accepted,Medium,Assigned,Org line A2,A2_2,us,G21 2nd,PROD98,POLAND
40,,,,,,,,,,,,
40,,,,,,,,,,,,
41,Accepted-In Progress,Value 3,18.670422836761464,Accepted,Medium,In Progress,Org line A2,A2_2,cn,G4 2nd,PROD753,China
41,Accepted-In Progress,Value 3,19.078268661661344,Accepted,Medium,In Progress,Org line A2,A2_2,cn,G4 2nd,PROD753,China
41,,,,,,,,,,,,
42,,,,,,,,,,,,
42,,,,,,,,,,,,
42,Queued-Awaiting Assignment,Value 44,18.83471937416122,Queued,Low,Awaiting Assignment,Org line C,C_3,se,G292 3rd,PROD815,Sweden
42,Accepted-In Progress,Value 45,18.835240906377884,Accepted,Low,In Progress,Org line C,C_3,se,G292 3rd,PROD815,Sweden
42,Completed-Closed,Value 45,19.09643920828709,Completed,Low,Closed,Org line C,C_3,se,G292 3rd,PROD815,Sweden
43,,,,,,,,,,,,
43,Accepted-In Progress,Value 46,18.67706988517971,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,USA
43,Accepted-Assigned,Value 46,18.677191355327057,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD98,USA
43,,,,,,,,,,,,
43,,,,,,,,,,,,
44,,,,,,,,,,,,
44,Accepted-Wait,Value 24,18.677119015123733,Accepted,Medium,Wait,Org line F,,se,G207 2nd,PROD48,Sweden
44,Accepted-In Progress,Value 24,18.687219253355345,Accepted,Medium,In Progress,Org line F,,se,G207 2nd,PROD48,Sweden
44,Queued-Awaiting Assignment,Value 20,18.687219988740516,Queued,Medium,Awaiting Assignment,Org line A2,A2_2,se,G357 2nd,PROD48,Sweden
44,Accepted-In Progress,Value 20,18.687222800051767,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD48,Sweden
44,,,,,,,,,,,,
44,Accepted-Wait,Value 43,18.68722469212873,Accepted,Medium,Wait,Org line A2,A2_2,se,G357 2nd,PROD48,POLAND
44,Accepted-Assigned,Value 21,18.924541841610463,Accepted,Medium,Assigned,Org line A2,A2_2,se,G357 2nd,PROD48,POLAND
44,Accepted-Assigned,Value 22,18.924549073778124,Accepted,Medium,Assigned,Org line A2,A2_2,se,G357 2nd,PROD48,POLAND
44,,,,,,,,,,,,
44,,,,,,,,,,,,
45,Accepted-Wait,Value 2,18.677828649924514,Accepted,Medium,Wait,Org line A2,A2_2,cn,M1 2nd,PROD753,Sweden
45,,,,,,,,,,,,
45,Accepted-In Progress,Value 3,19.062819963097645,Accepted,Medium,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD753,China
45,Completed-Closed,Value 3,19.0628200525458,Completed,Medium,Closed,Org line A2,A2_2,cn,M1 2nd,PROD753,China
46,Accepted-Wait,Value 2,18.67782908294657,Accepted,Medium,Wait,Org line A2,A2_2,cn,M1 2nd,PROD753,Sweden
46,,,,,,,,,,,,
46,Accepted-In Progress,Value 3,19.06829056448464,Accepted,Medium,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD753,China
46,Completed-Closed,Value 3,19.068290826132134,Completed,Medium,Closed,Org line A2,A2_2,cn,M1 2nd,PROD753,China
47,Accepted-In Progress,Value 20,18.68255317210359,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD46,Sweden
47,Accepted-Wait,Value 20,18.682554249555885,Accepted,Medium,Wait,Org line A2,A2_2,se,G357 2nd,PROD46,Sweden
47,Queued-Awaiting Assignment,Value 20,18.68721215226444,Queued,Medium,Awaiting Assignment,Org line A2,A2_2,se,G357 2nd,PROD46,Sweden
47,Accepted-In Progress,Value 21,18.687213423876656,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
47,Accepted-Wait,Value 21,18.68721350814006,Accepted,Medium,Wait,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
47,Accepted-Assigned,Value 22,19.0384244651157,Accepted,Medium,Assigned,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
47,Accepted-Wait,Value 22,19.038424594513987,Accepted,Medium,Wait,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
47,,,,,,,,,,,,
48,Accepted-In Progress,Value 46,18.684559261359965,Accepted,Low,In Progress,Org line G3,,us,G199 3rd,PROD96,USA
48,Queued-Awaiting Assignment,Value 46,18.684562133925827,Queued,Low,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD96,USA
48,Accepted-In Progress,Value 47,18.684681430289395,Accepted,Low,In Progress,Org line A2,A2_2,us,G21 2nd,PROD96,Sweden
48,,,,,,,,,,,,
48,,,,,,,,,,,,
48,,,,,,,,,,,,
48,Accepted-In Progress,Value 47,18.68468470184908,Accepted,Low,In Progress,Org line G3,,us,G199 3rd,PROD96,Sweden
48,,,,,,,,,,,,
48,,,,,,,,,,,,
48,,,,,,,,,,,,
49,Accepted-In Progress,Value 46,18.686361579436053,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,USA
49,,,,,,,,,,,,
49,Accepted-In Progress,Value 47,18.68649941201472,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,Sweden
49,Accepted-Assigned,Value 46,18.68650265463491,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD98,USA
49,Accepted-In Progress,Value 43,19.05244971100447,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,POLAND
49,,,,,,,,,,,,
50,Accepted-In Progress,Value 15,18.68715574774173,Accepted,Low,In Progress,Org line G4,,se,S28 2nd,PROD633,Sweden
50,Accepted-Wait,Value 15,18.81195425942532,Accepted,Low,Wait,Org line G4,,se,S28 2nd,PROD633,Sweden
50,Completed-Closed,Value 15,19.06841198772942,Completed,Low,Closed,Org line G4,,se,S28 2nd,PROD633,Sweden
51,,,,,,,,,,,,
51,,,,,,,,,,,,
51,Accepted-In Progress,Value 39,18.79195383751494,Accepted,Medium,In Progress,Org line G4,,se,S30 2nd,PROD410,Sweden
51,Accepted-Wait,Value 39,18.79196155696842,Accepted,Medium,Wait,Org line G4,,se,S30 2nd,PROD410,Sweden
51,Accepted-In Progress,Value 48,19.061442397013177,Accepted,Medium,In Progress,Org line G4,,se,S30 2nd,PROD410,Sweden
51,,,,,,,,,,,,
52,Accepted-In Progress,Value 21,18.69105357713088,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD740,POLAND
52,Accepted-Wait,Value 21,18.691054309701748,Accepted,Medium,Wait,Org line A2,A2_2,se,G357 2nd,PROD740,POLAND
52,,,,,,,,,,,,
53,Accepted-In Progress,Value 22,18.69177257372109,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD47,POLAND
53,Accepted-Assigned,Value 22,18.924549418165753,Accepted,Medium,Assigned,Org line A2,A2_2,se,G357 2nd,PROD47,POLAND
53,,,,,,,,,,,,
53,Accepted-Wait,Value 21,19.03842465382153,Accepted,Medium,Wait,Org line A2,A2_2,se,G357 2nd,PROD47,POLAND
53,Completed-Closed,Value 21,19.094153144143366,Completed,Medium,Closed,Org line A2,A2_2,se,G357 2nd,PROD47,POLAND
54,Accepted-In Progress,Value 49,18.69304971707861,Accepted,Medium,In Progress,Org line V2,,se,T2 2nd,PROD451,Sweden
54,Completed-Closed,Value 49,19.08762275370729,Completed,Medium,Closed,Org line V2,,se,T2 2nd,PROD451,Sweden
55,,,,,,,,,,,,
55,Accepted-In Progress,Value 2,18.693163093670623,Accepted,High,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD753,Sweden
55,,,,,,,,,,,,
55,Accepted-In Progress,Value 50,18.693164197825975,Accepted,High,In Progress,Org line A2,A2_2,cn,G4 2nd,PROD753,POLAND
55,Queued-Awaiting Assignment,Value 2,18.693164281589436,Queued,High,Awaiting Assignment,Org line A2,A2_2,cn,M1 2nd,PROD753,Sweden
55,,,,,,,,,,,,
55,,,,,,,,,,,,
55,,,,,,,,,,,,
55,Accepted-In Progress,Value 3,19.062815132885444,Accepted,High,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD753,China
55,,,,,,,,,,,,
56,Accepted-Assigned,Value 51,18.693869047349466,Accepted,Medium,Assigned,Org line A2,A2_2,se,G167 2nd,PROD681,POLAND
56,,,,,,,,,,,,
56,,,,,,,,,,,,
56,Accepted-Assigned,Value 4,19.032034298625724,Accepted,Medium,Assigned,Org line A2,A2_2,se,G167 2nd,PROD681,Sweden
56,Accepted-Wait,Value 4,19.059190106593835,Accepted,Medium,Wait,Org line A2,A2_2,se,G167 2nd,PROD681,Sweden
56,Accepted-In Progress,Value 44,19.084438196476917,Accepted,Medium,In Progress,Org line F,,se,N10 2nd,PROD681,Sweden
56,Completed-Closed,Value 44,19.084438809223123,Completed,Medium,Closed,Org line F,,se,N10 2nd,PROD681,Sweden
57,,,,,,,,,,,,
57,,,,,,,,,,,,
57,Accepted-In Progress,Value 52,18.95493566363576,Accepted,Medium,In Progress,Org line A2,D_1,in,L50 3rd,PROD611,Sweden
57,Completed-Closed,Value 52,19.077380130462853,Completed,Medium,Closed,Org line A2,D_1,in,L50 3rd,PROD611,Sweden
58,,,,,,,,,,,,
58,,,,,,,,,,,,
58,Completed-Closed,Value 40,19.094176417296918,Completed,Medium,Closed,Org line A2,A2_2,se,G357 2nd,PROD740,POLAND
59,Accepted-In Progress,Value 53,18.69769155296652,Accepted,Medium,In Progress,Org line C,E_3,us,G67 2nd,PROD151,France
59,,,,,,,,,,,,
59,,,,,,,,,,,,
60,Accepted-In Progress,Value 38,18.702826994477366,Accepted,Medium,In Progress,Org line A2,A2_3,se,G354 3rd,PROD708,Sweden
60,,,,,,,,,,,,
61,,,,,,,,,,,,
61,Accepted-In Progress,Value 50,18.70298151061563,Accepted,Low,In Progress,Org line A2,A2_2,cn,G4 2nd,PROD753,POLAND
61,,,,,,,,,,,,
61,Accepted-In Progress,Value 2,18.998490852546322,Accepted,Low,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD753,Sweden
61,,,,,,,,,,,,
61,Completed-Closed,Value 3,19.070856736713157,Completed,Low,Closed,Org line A2,A2_2,cn,M1 2nd,PROD753,China
62,,,,,,,,,,,,
62,Queued-Awaiting Assignment,Value 46,18.704814854825507,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD98,USA
62,Accepted-In Progress,Value 54,18.704864243528924,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,Sweden
62,,,,,,,,,,,,
62,Accepted-In Progress,Value 43,19.062393578072125,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,POLAND
62,,,,,,,,,,,,
63,,,,,,,,,,,,
63,,,,,,,,,,,,
63,Queued-Awaiting Assignment,Value 55,18.706115322681168,Queued,Major,Awaiting Assignment,Org line C,V3_3,fr,V42 2nd,PROD808,France
63,,,,,,,,,,,,
