CaseID,Activity,org:resource,time:timestamp,concept:name,impact,lifecycle:transition,org:group,org:role,organization country,organization involved,product,resource country
9,Accepted-In Progress,Value 2,19.03203019644102,Accepted,Low,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD753,Sweden
9,Accepted-In Progress,Value 3,19.061941043460735,Accepted,Low,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD753,China
9,Completed-Closed,Value 3,19.061941712278447,Completed,Low,Closed,Org line A2,A2_2,cn,M1 2nd,PROD753,China
10,Accepted-In Progress,Value 7,18.506137905441232,Accepted,Medium,In Progress,Org line A2,A2_1,se,M18 2nd,PROD38,Sweden
10,Accepted-In Progress,Value 7,19.09331115767918,Accepted,Medium,In Progress,Org line A2,A2_1,se,M18 2nd,PROD38,Sweden
10,Completed-Closed,Value 7,19.093311627214266,Completed,Medium,Closed,Org line A2,A2_1,se,M18 2nd,PROD38,Sweden
11,Accepted-In Progress,Value 8,18.542708172748288,Accepted,Medium,In Progress,Org line C,E_10,se,G260 2nd,PROD425,Sweden
11,Queued-Awaiting Assignment,Value 8,18.54271366935378,Queued,Medium,Awaiting Assignment,Org line C,E_10,se,G260 2nd,PROD425,Sweden
11,Accepted-Assigned,Value 8,18.542812558835077,Accepted,Medium,Assigned,Org line C,E_10,se,G260 2nd,PROD425,Sweden
11,Queued-Awaiting Assignment,Value 8,18.7368363527732,Queued,Medium,Awaiting Assignment,Org line C,E_10,se,G260 2nd,PROD425,Sweden
11,Accepted-In Progress,Value 9,18.754920848361863,Accepted,Medium,In Progress,Org line C,C_6,se,G152 3rd,PROD425,Sweden
11,Accepted-Wait,Value 9,19.011280370986405,Accepted,Medium,Wait,Org line C,C_6,se,G152 3rd,PROD425,Sweden
11,Queued-Awaiting Assignment,Value 9,19.04269210498004,Queued,Medium,Awaiting Assignment,Org line C,E_10,se,G260 2nd,PROD425,Sweden
11,Accepted-In Progress,Value 10,19.074633240620265,Accepted,Medium,In Progress,Org line C,E_10,se,G150 2nd,PROD425,Sweden
11,Completed-Closed,Value 10,19.076614302603154,Completed,Medium,Closed,Org line C,E_10,se,G150 2nd,PROD425,Sweden
12,Accepted-In Progress,Value 11,18.563327408469313,Accepted,Low,In Progress,Org line C,C_6,se,G237 3rd,PROD498,Sweden
12,Unmatched-Unmatched,Value 11,18.56846682404469,Unmatched,Low,Unmatched,Org line C,C_6,se,G237 3rd,PROD498,Sweden
12,Completed-Closed,Value 11,19.107743054181164,Completed,Low,Closed,Org line C,C_6,se,G237 3rd,PROD498,Sweden
13,Queued-Awaiting Assignment,Value 12,18.570299599128166,Queued,Medium,Awaiting Assignment,Org line A2,A2_1,pl,W16 3rd,PROD761,POLAND
13,Accepted-In Progress,Value 12,18.578841062992996,Accepted,Medium,In Progress,Org line A2,A2_1,pl,W16 3rd,PROD761,POLAND
13,Accepted-Wait,Value 12,18.57884115690141,Accepted,Medium,Wait,Org line A2,A2_1,pl,W16 3rd,PROD761,POLAND
13,Queued-Awaiting Assignment,Value 12,18.711309321192232,Queued,Medium,Awaiting Assignment,Org line A2,A2_1,pl,W16 3rd,PROD761,POLAND
13,Queued-Awaiting Assignment,Value 12,18.71131043540374,Queued,Medium,Awaiting Assignment,Org line A2,A2_1,pl,W15 2nd,PROD761,POLAND
13,Accepted-In Progress,Value 12,18.71383513591373,Accepted,Medium,In Progress,Org line A2,A2_1,pl,W15 2nd,PROD761,POLAND
13,Accepted-Wait,Value 12,18.7138371200243,Accepted,Medium,Wait,Org line A2,A2_1,pl,W15 2nd,PROD761,POLAND
13,Accepted-In Progress,Value 12,19.01925551848597,Accepted,Medium,In Progress,Org line A2,A2_1,pl,W15 2nd,PROD761,POLAND
13,Accepted-Wait,Value 12,19.11807866231184,Accepted,Medium,Wait,Org line A2,A2_1,pl,W15 2nd,PROD761,POLAND
13,Completed-Closed,Value 12,19.118096944266814,Completed,Medium,Closed,Org line A2,A2_1,pl,W15 2nd,PROD761,POLAND
14,Accepted-In Progress,Value 13,18.5714808454273,Accepted,Low,In Progress,Org line C,E_3,se,L54 2nd,PROD385,Sweden
14,Unmatched-Unmatched,Value 13,18.615196613637657,Unmatched,Low,Unmatched,Org line C,E_3,se,L54 2nd,PROD385,Sweden
14,Completed-Closed,Value 13,19.086688114099474,Completed,Low,Closed,Org line C,E_3,se,L54 2nd,PROD385,Sweden
15,Accepted-In Progress,Value 14,18.573750619921498,Accepted,Medium,In Progress,Org line V2,,se,T2 2nd,PROD631,Sweden
15,Completed-Closed,Value 14,19.07105793492273,Completed,Medium,Closed,Org line V2,,se,T2 2nd,PROD631,Sweden
16,Accepted-In Progress,Value 15,18.57449602182439,Accepted,Low,In Progress,Org line C,C_5,se,N1 3rd,PROD476,Sweden
16,Accepted-Assigned,Value 15,18.57449766808939,Accepted,Low,Assigned,Org line C,C_5,se,N1 3rd,PROD476,Sweden
16,Completed-Closed,Value 15,19.11809524154983,Completed,Low,Closed,Org line C,C_5,se,N1 3rd,PROD476,Sweden
17,Accepted-In Progress,Value 16,18.575159641338917,Accepted,High,In Progress,Org line A2,D_1,in,L50 3rd,PROD611,Sweden
17,Accepted-Assigned,Value 16,18.64862105241028,Accepted,High,Assigned,Org line A2,D_1,in,L50 3rd,PROD611,Sweden
17,Accepted-In Progress,Value 16,18.69716938807537,Accepted,High,In Progress,Org line A2,D_1,in,L50 3rd,PROD611,Sweden
17,Accepted-Assigned,Value 16,18.841438803159654,Accepted,High,Assigned,Org line A2,D_1,in,L50 3rd,PROD611,Sweden
17,Accepted-In Progress,Value 16,18.841480118930196,Accepted,High,In Progress,Org line A2,D_1,in,L50 3rd,PROD611,Sweden
17,Accepted-In Progress,Value 17,19.094097886081496,Accepted,High,In Progress,Org line A2,D_1,in,L50 3rd,PROD611,Sweden
17,Accepted-Assigned,Value 18,19.0940994006704,Accepted,High,Assigned,Org line A2,D_1,in,L50 3rd,PROD611,INDIA
17,Accepted-In Progress,Value 19,19.1029079783341,Accepted,High,In Progress,Org line A2,D_1,in,L50 3rd,PROD611,INDIA
17,Completed-Closed,Value 19,19.102908099651664,Completed,High,Closed,Org line A2,D_1,in,L50 3rd,PROD611,INDIA
18,Accepted-In Progress,Value 3,18.590779505801386,Accepted,Medium,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD753,China
18,Accepted-Wait,Value 3,18.625817501695312,Accepted,Medium,Wait,Org line A2,A2_2,cn,M1 2nd,PROD753,China
18,Accepted-In Progress,Value 3,18.99685101010287,Accepted,Medium,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD753,China
18,Accepted-In Progress,Value 3,19.068281412012293,Accepted,Medium,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD753,China
18,Completed-Closed,Value 3,19.06828142771129,Completed,Medium,Closed,Org line A2,A2_2,cn,M1 2nd,PROD753,China
19,Accepted-Wait,Value 20,18.599444713363383,Accepted,Low,Wait,Org line A2,A2_2,se,G357 2nd,PROD46,Sweden
19,Unmatched-Unmatched,Value 20,18.600021729921615,Unmatched,Low,Unmatched,Org line A2,A2_2,se,G357 2nd,PROD46,Sweden
19,Queued-Awaiting Assignment,Value 20,18.687212313131134,Queued,Low,Awaiting Assignment,Org line A2,A2_2,se,G357 2nd,PROD46,Sweden
19,Accepted-In Progress,Value 21,18.68721314044516,Accepted,Low,In Progress,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
19,Accepted-Wait,Value 21,18.68721320172765,Accepted,Low,Wait,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
19,Accepted-Assigned,Value 22,18.92454965379933,Accepted,Low,Assigned,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
19,Accepted-Assigned,Value 21,18.92455018548514,Accepted,Low,Assigned,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
19,Accepted-Wait,Value 21,19.038424756261822,Accepted,Low,Wait,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
19,Accepted-In Progress,Value 21,19.09415083413604,Accepted,Low,In Progress,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
19,Completed-Closed,Value 21,19.094150849434122,Completed,Low,Closed,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
20,Accepted-In Progress,Value 20,18.600014324521485,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD48,Sweden
20,Accepted-Wait,Value 20,18.600014399745913,Accepted,Medium,Wait,Org line A2,A2_2,se,G357 2nd,PROD48,Sweden
20,Queued-Awaiting Assignment,Value 20,18.68721201437868,Queued,Medium,Awaiting Assignment,Org line A2,A2_2,se,G357 2nd,PROD48,Sweden
20,Accepted-In Progress,Value 23,18.68721234377241,Accepted,Medium,In Progress,Org line A1,,se,N5 2nd,PROD48,Brazil
20,Accepted-In Progress,Value 21,18.68771768214863,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD48,POLAND
20,Accepted-Wait,Value 21,18.753335280994847,Accepted,Medium,Wait,Org line A2,A2_2,se,G357 2nd,PROD48,POLAND
20,Accepted-Assigned,Value 22,18.924550282155256,Accepted,Medium,Assigned,Org line A2,A2_2,se,G357 2nd,PROD48,POLAND
20,Accepted-Wait,Value 22,19.036162323031824,Accepted,Medium,Wait,Org line A2,A2_2,se,G357 2nd,PROD48,POLAND
20,Completed-Closed,Value 22,19.06237019028948,Completed,Medium,Closed,Org line A2,A2_2,se,G357 2nd,PROD48,POLAND
21,Accepted-In Progress,Value 20,18.60230173874339,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD44,Sweden
21,Accepted-Assigned,Value 20,18.602305816590864,Accepted,Medium,Assigned,Org line A2,A2_2,se,G357 2nd,PROD44,Sweden
21,Queued-Awaiting Assignment,Value 20,18.68721206800092,Queued,Medium,Awaiting Assignment,Org line A2,A2_2,se,G357 2nd,PROD44,Sweden
21,Accepted-In Progress,Value 21,18.687212795731064,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD44,POLAND
21,Accepted-Wait,Value 21,18.687212887654834,Accepted,Medium,Wait,Org line A2,A2_2,se,G357 2nd,PROD44,POLAND
21,Completed-Closed,Value 21,19.094151038110414,Completed,Medium,Closed,Org line A2,A2_2,se,G357 2nd,PROD44,POLAND
22,Accepted-In Progress,Value 24,18.605727467437518,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD46,Sweden
22,Accepted-In Progress,Value 24,18.687932529620955,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD46,Sweden
22,Accepted-Assigned,Value 25,18.687932705681412,Accepted,Medium,Assigned,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
22,Accepted-Assigned,Value 25,18.740725325360923,Accepted,Medium,Assigned,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
22,Accepted-Assigned,Value 20,18.78779176114836,Accepted,Medium,Assigned,Org line A2,A2_2,se,G357 2nd,PROD46,Sweden
22,Accepted-In Progress,Value 21,19.09546106670565,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
22,Completed-Closed,Value 21,19.095461224578806,Completed,Medium,Closed,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
23,Queued-Awaiting Assignment,Value 26,18.609564985810106,Queued,Medium,Awaiting Assignment,Org line V2,,se,T12,PROD42,Sweden
23,Accepted-In Progress,Value 26,18.62003252639463,Accepted,Medium,In Progress,Org line V2,,se,T12,PROD42,Sweden
23,Accepted-Wait,Value 26,18.806716546271204,Accepted,Medium,Wait,Org line V2,,se,T12,PROD42,Sweden
23,Accepted-In Progress,Value 26,18.91727386849521,Accepted,Medium,In Progress,Org line V2,,se,T12,PROD42,Sweden
23,Accepted-Wait,Value 26,19.05565747874076,Accepted,Medium,Wait,Org line V2,,se,T12,PROD42,Sweden
23,Completed-Closed,Value 26,19.100351088542947,Completed,Medium,Closed,Org line V2,,se,T12,PROD42,Sweden
24,Accepted-In Progress,Value 27,18.61162092844464,Accepted,Medium,In Progress,Org line A2,A2_1,be,G42 3rd,PROD787,Belgium
24,Accepted-In Progress,Value 27,18.810814593280032,Accepted,Medium,In Progress,Org line A2,A2_1,be,G42 3rd,PROD787,Belgium
24,Queued-Awaiting Assignment,Value 28,18.84329893974483,Queued,Medium,Awaiting Assignment,Org line A2,A2_1,be,G42 3rd,PROD787,United Kingdom
24,Accepted-Assigned,Value 29,18.849409411520377,Accepted,Medium,Assigned,Org line A2,A2_1,be,G42 3rd,PROD787,United Kingdom
24,Accepted-Assigned,Value 30,18.874412209225753,Accepted,Medium,Assigned,Org line A2,A2_1,be,G42 3rd,PROD787,United Kingdom
24,Accepted-Wait,Value 30,18.87665796140248,Accepted,Medium,Wait,Org line A2,A2_1,be,G42 3rd,PROD787,United Kingdom
24,Accepted-In Progress,Value 31,18.944332563266013,Accepted,Medium,In Progress,Org line V11,,be,C8,PROD787,Denmark
24,Queued-Awaiting Assignment,Value 32,18.94433391383091,Queued,Medium,Awaiting Assignment,Org line A2,A2_2,be,G8 2nd,PROD787,Belgium
24,Accepted-In Progress,Value 32,18.993263857244838,Accepted,Medium,In Progress,Org line A2,A2_2,be,G8 2nd,PROD787,Belgium
24,Queued-Awaiting Assignment,Value 33,18.993264094152742,Queued,Medium,Awaiting Assignment,Org line A2,A2_4,be,G7 3rd,PROD787,Belgium
24,Accepted-Assigned,Value 27,18.99326437618589,Accepted,Medium,Assigned,Org line A2,A2_4,be,G7 3rd,PROD787,Belgium
24,Accepted-In Progress,Value 27,19.023066258517183,Accepted,Medium,In Progress,Org line A2,A2_4,be,G7 3rd,PROD787,Belgium
24,Completed-Closed,Value 27,19.09416659103369,Completed,Medium,Closed,Org line A2,A2_4,be,G7 3rd,PROD787,Belgium
25,Accepted-In Progress,Value 34,18.620033943716265,Accepted,Medium,In Progress,Org line A2,A2_1,se,N15 2nd,PROD180,Belgium
25,Queued-Awaiting Assignment,Value 34,18.624301511850444,Queued,Medium,Awaiting Assignment,Org line A2,A2_1,se,N15 2nd,PROD180,Belgium
25,Accepted-In Progress,Value 34,18.695121364047004,Accepted,Medium,In Progress,Org line A2,A2_1,se,N15 2nd,PROD180,Belgium
25,Unmatched-Unmatched,Value 34,18.695121440046712,Unmatched,Medium,Unmatched,Org line A2,A2_1,se,N15 2nd,PROD180,Belgium
25,Completed-Closed,Value 34,19.062019860811663,Completed,Medium,Closed,Org line A2,A2_1,se,N15 2nd,PROD180,Belgium
26,Unmatched-Unmatched,Value 31,18.627158444259635,Unmatched,Major,Unmatched,Org line A2,A2_3,se,G356 2nd,PROD147,Sweden
26,Accepted-Assigned,Value 31,18.852703306865102,Accepted,Major,Assigned,Org line A2,A2_3,se,G356 2nd,PROD147,Sweden
26,Accepted-In Progress,Value 31,19.100855839655647,Accepted,Major,In Progress,Org line A2,A2_3,se,G356 2nd,PROD147,Sweden
26,Completed-Closed,Value 31,19.100855946026584,Completed,Major,Closed,Org line A2,A2_3,se,G356 2nd,PROD147,Sweden
27,Accepted-In Progress,Value 35,18.6342294112347,Accepted,High,In Progress,Org line A2,A2_3,se,M21 3rd,PROD708,Sweden
27,Accepted-In Progress,Value 35,19.05828022982633,Accepted,High,In Progress,Org line A2,A2_3,se,M21 3rd,PROD708,Sweden
27,Completed-Closed,Value 35,19.058280620960442,Completed,High,Closed,Org line A2,A2_3,se,M21 3rd,PROD708,Sweden
28,Accepted-In Progress,Value 1,18.635580665729808,Accepted,Medium,In Progress,Org line A2,A2_2,se,G30 2nd,PROD191,INDIA
28,Accepted-In Progress,Value 1,19.087584062231045,Accepted,Medium,In Progress,Org line A2,A2_2,se,G30 2nd,PROD191,INDIA
28,Completed-Closed,Value 1,19.087584175156078,Completed,Medium,Closed,Org line A2,A2_2,se,G30 2nd,PROD191,INDIA
29,Accepted-In Progress,Value 36,18.635807155714392,Accepted,High,In Progress,Org line A2,A2_1,se,L28 2nd,PROD577,Sweden
29,Accepted-In Progress,Value 36,19.087153858764573,Accepted,High,In Progress,Org line A2,A2_1,se,L28 2nd,PROD577,Sweden
29,Completed-Closed,Value 36,19.087154670120317,Completed,High,Closed,Org line A2,A2_1,se,L28 2nd,PROD577,Sweden
30,Accepted-In Progress,Value 37,18.639642676472562,Accepted,Medium,In Progress,Org line A2,A2_1,se,G345 2nd,PROD541,Sweden
30,Unmatched-Unmatched,Value 37,18.639650316323745,Unmatched,Medium,Unmatched,Org line A2,A2_1,se,G345 2nd,PROD541,Sweden
30,Completed-Closed,Value 37,19.068335163927376,Completed,Medium,Closed,Org line A2,A2_1,se,G345 2nd,PROD541,Sweden
31,Accepted-Wait,Value 37,18.639694025433144,Accepted,Low,Wait,Org line A2,A2_1,se,G345 2nd,PROD541,Sweden
31,Accepted-In Progress,Value 37,19.068335708129812,Accepted,Low,In Progress,Org line A2,A2_1,se,G345 2nd,PROD541,Sweden
31,Completed-Closed,Value 37,19.068335891274796,Completed,Low,Closed,Org line A2,A2_1,se,G345 2nd,PROD541,Sweden
32,Accepted-In Progress,Value 38,18.649529254993503,Accepted,Medium,In Progress,Org line A2,A2_3,se,G354 3rd,PROD708,Sweden
32,Completed-Closed,Value 38,19.08987051384476,Completed,Medium,Closed,Org line A2,A2_3,se,G354 3rd,PROD708,Sweden
33,Accepted-In Progress,Value 2,18.65552131363394,Accepted,Medium,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD753,Sweden
33,Accepted-Wait,Value 2,18.66436725237257,Accepted,Medium,Wait,Org line A2,A2_2,cn,M1 2nd,PROD753,Sweden
33,Accepted-Assigned,Value 2,18.669085121027408,Accepted,Medium,Assigned,Org line A2,A2_2,cn,M1 2nd,PROD753,Sweden
33,Accepted-Wait,Value 2,18.681759613422788,Accepted,Medium,Wait,Org line A2,A2_2,cn,M1 2nd,PROD753,Sweden
33,Accepted-In Progress,Value 2,18.996849543159804,Accepted,Medium,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD753,Sweden
33,Accepted-In Progress,Value 3,19.06829314955886,Accepted,Medium,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD753,China
33,Completed-Closed,Value 3,19.06829336934219,Completed,Medium,Closed,Org line A2,A2_2,cn,M1 2nd,PROD753,China
34,Accepted-In Progress,Value 7,18.6556481887166,Accepted,Medium,In Progress,Org line C,E_4,gb,G88 2nd,PROD793,Sweden
34,Queued-Awaiting Assignment,Value 7,18.656334831144708,Queued,Medium,Awaiting Assignment,Org line C,E_4,gb,G88 2nd,PROD793,Sweden
34,Queued-Awaiting Assignment,Value 7,19.00729217965421,Queued,Medium,Awaiting Assignment,Org line C,E_4,gb,G88 2nd,PROD793,Sweden
34,Accepted-In Progress,Value 7,19.07141142506947,Accepted,Medium,In Progress,Org line C,E_4,gb,G88 2nd,PROD793,Sweden
34,Completed-Closed,Value 7,19.07141240579819,Completed,Medium,Closed,Org line C,E_4,gb,G88 2nd,PROD793,Sweden
35,Accepted-In Progress,Value 39,18.660465569964998,Accepted,Major,In Progress,Org line A2,A2_3,se,M3 2nd,PROD655,Sweden
35,Accepted-In Progress,Value 39,19.099528751889743,Accepted,Major,In Progress,Org line A2,A2_3,se,M3 2nd,PROD655,Sweden
35,Completed-Closed,Value 39,19.09952898013014,Completed,Major,Closed,Org line A2,A2_3,se,M3 2nd,PROD655,Sweden
36,Accepted-In Progress,Value 24,18.662972324046162,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD46,Sweden
36,Accepted-Assigned,Value 24,18.672487084557897,Accepted,Medium,Assigned,Org line A2,A2_2,se,G357 2nd,PROD46,Sweden
36,Accepted-In Progress,Value 24,18.687933555364047,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD46,Sweden
36,Accepted-Assigned,Value 40,18.68793367784076,Accepted,Medium,Assigned,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
36,Accepted-In Progress,Value 40,19.093338461798677,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
36,Completed-Closed,Value 40,19.09333847710919,Completed,Medium,Closed,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
37,Accepted-In Progress,Value 41,18.66292780765063,Accepted,Low,In Progress,Org line A2,A2_3,se,G349 3rd,PROD40,Sweden
37,Accepted-Assigned,Value 41,19.046814904325693,Accepted,Low,Assigned,Org line A2,A2_3,se,G349 3rd,PROD40,Sweden
37,Accepted-Wait,Value 41,19.094192280873585,Accepted,Low,Wait,Org line A2,A2_3,se,G349 3rd,PROD40,Sweden
37,Completed-Closed,Value 41,19.094196870096663,Completed,Low,Closed,Org line A2,A2_3,se,G349 3rd,PROD40,Sweden
