CaseID,Activity,CompleteTimestamp,CumTimeInterval,NormalizedTime
10,,,,
11,,,,
11,,,,
11,Request Payment,2017-01-13 14:13:51+00:00,363393.0,0.0
11,,,,
12,Request For Payment SUBMITTED by EMPLOYEE,2017-01-12 11:12:33+00:00,266115.0,0.0
12,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-01-12 11:12:51+00:00,266133.0,0.9944751381215469
12,,,,
12,,,,
13,,,,
13,Request For Payment APPROVED by PRE_APPROVER,2017-01-12 11:39:17+00:00,267719.0,0.0
13,,,,
13,,,,
13,Payment Handled,2017-01-23 17:32:19+00:00,1239301.0,0.9999998970750902
14,Request For Payment SUBMITTED by EMPLOYEE,2017-01-12 14:52:53+00:00,279335.0,0.0
14,Request For Payment APPROVED by SUPERVISOR,2017-01-12 14:53:16+00:00,279358.0,3.7438728671929466e-05
14,,,,
14,,,,
14,Payment Handled,2017-01-19 17:31:50+00:00,893672.0,0.9999998372229189
15,,,,
15,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-01-12 16:48:22+00:00,286264.0,0.0
15,,,,
15,Payment Handled,2017-01-16 17:32:18+00:00,634500.0,0.9999997128385024
16,,,,
16,,,,
16,,,,
16,,,,
16,,,,
16,,,,
16,Payment Handled,2017-01-23 17:32:19+00:00,1239301.0,0.0
17,Request For Payment SUBMITTED by EMPLOYEE,2017-01-13 18:30:34+00:00,378796.0,0.0
17,,,,
17,,,,
17,,,,
18,,,,
18,,,,
18,Request Payment,2017-01-25 11:27:59+00:00,1390241.0,0.0
18,,,,
19,Request For Payment SUBMITTED by EMPLOYEE,2017-01-16 10:23:48+00:00,608790.0,0.0
19,Request For Payment APPROVED by PRE_APPROVER,2017-01-16 10:23:57+00:00,608799.0,0.989010989010989
19,,,,
19,,,,
19,,,,
20,Request For Payment SUBMITTED by EMPLOYEE,2017-01-16 12:10:30+00:00,615192.0,0.0
20,Request For Payment REJECTED by PRE_APPROVER,2017-02-06 15:56:17+00:00,2443139.0,0.9141663433901381
20,Request For Payment REJECTED by EMPLOYEE,2017-02-06 16:09:19+00:00,2443921.0,0.9145574258889912
20,Request For Payment SUBMITTED by EMPLOYEE,2017-02-06 16:38:33+00:00,2445675.0,0.9154346109311758
20,,,,
20,,,,
20,Request For Payment REJECTED by MISSING,2017-02-08 15:36:48+00:00,2614770.0,0.9999999499894502
21,Request For Payment SUBMITTED by EMPLOYEE,2017-01-16 13:09:44+00:00,618746.0,0.0
21,,,,
21,,,,
21,,,,
21,,,,
22,Request For Payment SUBMITTED by EMPLOYEE,2017-01-16 13:53:32+00:00,621374.0,0.0
22,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-01-16 13:56:33+00:00,621555.0,0.0006647126806981026
22,,,,
22,Payment Handled,2017-01-19 17:31:50+00:00,893672.0,0.9999996327554251
23,Request For Payment SUBMITTED by EMPLOYEE,2017-01-16 16:18:33+00:00,630075.0,0.0
23,,,,
23,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-01-17 11:23:58+00:00,698800.0,0.11280705143788161
23,,,,
23,Payment Handled,2017-01-23 17:32:19+00:00,1239301.0,0.9999998358573279
24,Request For Payment SUBMITTED by EMPLOYEE,2017-01-17 10:35:54+00:00,695916.0,0.0
24,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-01-17 10:40:02+00:00,696164.0,0.0003090369250526889
24,,,,
24,Payment Handled,2017-01-26 17:30:47+00:00,1498409.0,0.9999998753883367
25,Request For Payment SUBMITTED by EMPLOYEE,2017-01-17 12:03:11+00:00,701153.0,0.0
25,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-01-17 12:03:30+00:00,701172.0,3.530626606318967e-05
25,Request Payment,2017-01-19 15:53:59+00:00,887801.0,0.3468338920085382
25,Payment Handled,2017-01-23 17:32:19+00:00,1239301.0,0.9999998141775471
26,Request For Payment SUBMITTED by EMPLOYEE,2017-01-17 13:20:46+00:00,705808.0,0.0
26,,,,
26,Request Payment,2017-01-24 11:29:18+00:00,1303920.0,0.7546191899052374
26,Payment Handled,2017-01-26 17:30:47+00:00,1498409.0,0.9999998738331299
27,Request For Payment SUBMITTED by EMPLOYEE,2017-01-17 13:54:58+00:00,707860.0,0.0
27,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-01-17 13:57:08+00:00,707990.0,0.0014290409706046272
27,Request For Payment REJECTED by MISSING,2017-01-18 15:11:08+00:00,798830.0,0.9999989007377148
28,Request For Payment SUBMITTED by EMPLOYEE,2017-01-17 14:52:11+00:00,711293.0,0.0
28,,,,
28,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-01-17 14:55:00+00:00,711462.0,0.0009266412653642879
28,Request Payment,2017-01-17 15:42:04+00:00,714286.0,0.01641087164044564
28,Payment Handled,2017-01-19 17:31:50+00:00,893672.0,0.9999994516915589
29,Request For Payment SUBMITTED by EMPLOYEE,2017-01-17 15:12:59+00:00,712541.0,0.0
29,,,,
29,,,,
29,,,,
30,Request For Payment SUBMITTED by EMPLOYEE,2017-01-17 16:48:39+00:00,718281.0,0.0
30,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-01-17 16:48:58+00:00,718300.0,3.6466923253056844e-05
30,,,,
30,Payment Handled,2017-01-23 17:32:19+00:00,1239301.0,0.999999808068825
31,,,,
31,Request For Payment APPROVED by PRE_APPROVER,2017-01-18 09:44:39+00:00,779241.0,0.0
31,,,,
31,,,,
31,Payment Handled,2017-01-30 17:31:40+00:00,1844062.0,0.9999999060875108
32,,,,
32,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-01-18 10:53:04+00:00,783346.0,0.0
32,,,,
32,,,,
33,Request For Payment SUBMITTED by EMPLOYEE,2017-01-18 11:26:40+00:00,785362.0,0.0
33,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-01-18 11:26:45+00:00,785367.0,1.1014693380675955e-05
33,Request Payment,2017-01-19 15:48:14+00:00,887456.0,0.2249068212013462
33,Payment Handled,2017-01-23 17:32:19+00:00,1239301.0,0.9999997797061324
34,,,,
34,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-01-18 12:02:05+00:00,787487.0,0.0
34,Request Payment,2017-01-26 13:32:03+00:00,1484085.0,0.6592981417033205
34,Payment Handled,2017-01-30 17:31:40+00:00,1844062.0,0.9999999053545743
35,,,,
35,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-01-18 22:08:33+00:00,823875.0,0.0
35,Request Payment,2017-01-19 15:46:45+00:00,887367.0,0.9999984250009056
35,,,,
36,,,,
36,Request For Payment APPROVED by PRE_APPROVER,2017-01-19 14:52:36+00:00,884118.0,0.0
36,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-01-23 08:50:59+00:00,1208021.0,0.9999996912656903
36,,,,
36,,,,
37,,,,
37,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-01-20 11:15:35+00:00,957497.0,0.0
37,,,,
37,,,,
38,Request For Payment SUBMITTED by EMPLOYEE,2017-01-24 14:12:43+00:00,1313725.0,0.0
38,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-01-24 14:31:20+00:00,1314842.0,0.002106207542334866
38,Request Payment,2017-01-27 12:09:45+00:00,1565547.0,0.47483383681812946
38,Payment Handled,2017-01-30 17:31:40+00:00,1844062.0,0.9999998114406856
39,Request For Payment SUBMITTED by EMPLOYEE,2017-01-24 14:41:09+00:00,1315431.0,0.0
39,,,,
39,,,,
39,Payment Handled,2017-01-30 17:31:40+00:00,1844062.0,0.9999998108321664
40,,,,
40,,,,
40,,,,
40,Payment Handled,2017-01-30 17:31:40+00:00,1844062.0,0.0
41,Request For Payment SUBMITTED by EMPLOYEE,2017-01-26 11:54:32+00:00,1478234.0,0.0
41,Request For Payment REJECTED by PRE_APPROVER,2017-01-26 11:54:39+00:00,1478241.0,6.157526595456923e-06
41,Request For Payment REJECTED by EMPLOYEE,2017-02-01 10:51:50+00:00,1992872.0,0.45269959600468
41,,,,
41,Request For Payment APPROVED by PRE_APPROVER,2017-02-01 12:54:48+00:00,2000250.0,0.4591896290362916
41,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-02-01 15:51:13+00:00,2010835.0,0.468500688895279
41,Request For Payment REJECTED by MISSING,2017-02-08 15:41:32+00:00,2615054.0,0.9999999120353342
42,,,,
42,Request For Payment REJECTED by PRE_APPROVER,2017-01-26 11:55:39+00:00,1478301.0,0.0
42,,,,
42,,,,
42,Request For Payment APPROVED by PRE_APPROVER,2017-02-01 12:54:14+00:00,2000216.0,0.999999808397956
42,,,,
42,,,,
43,,,,
43,Request For Payment APPROVED by PRE_APPROVER,2017-01-26 14:01:14+00:00,1485836.0,0.0
43,,,,
43,,,,
43,,,,
44,,,,
44,,,,
44,,,,
44,,,,
45,,,,
45,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-01-27 13:06:41+00:00,1568963.0,0.0
45,Request Payment,2017-02-10 12:15:54+00:00,2775516.0,0.577428739737331
45,Payment Handled,2017-02-20 17:32:08+00:00,3658490.0,0.9999999521422813
46,Request For Payment SUBMITTED by EMPLOYEE,2017-01-27 16:04:48+00:00,1579650.0,0.0
46,,,,
46,,,,
46,Request Payment,2017-02-02 14:30:14+00:00,2092376.0,0.5898710460252106
46,Payment Handled,2017-02-06 17:31:45+00:00,2448867.0,0.9999998849539431
47,,,,
47,,,,
47,,,,
47,Payment Handled,2017-02-02 17:32:54+00:00,2103336.0,0.0
48,Request For Payment SUBMITTED by EMPLOYEE,2017-01-30 08:48:44+00:00,1812686.0,0.0
48,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-01-30 08:48:58+00:00,1812700.0,7.584770236451419e-06
48,,,,
48,Payment Handled,2017-02-20 17:32:08+00:00,3658490.0,0.9999999458230697
49,Request For Payment SUBMITTED by EMPLOYEE,2017-01-30 10:06:21+00:00,1817343.0,0.0
49,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-01-30 10:06:32+00:00,1817354.0,0.990990990990991
49,,,,
49,,,,
50,Request For Payment SUBMITTED by EMPLOYEE,2017-01-30 10:16:42+00:00,1817964.0,0.0
50,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-01-30 10:16:50+00:00,1817972.0,2.803357441039261e-05
50,Request Payment,2017-01-31 12:52:55+00:00,1913737.0,0.3356074402508164
50,Payment Handled,2017-02-02 17:32:54+00:00,2103336.0,0.99999964958032
51,,,,
51,,,,
51,,,,
51,Payment Handled,2017-02-02 17:32:54+00:00,2103336.0,0.0
52,Request For Payment SUBMITTED by EMPLOYEE,2017-01-30 12:12:46+00:00,1824928.0,0.0
52,Request For Payment APPROVED by PRE_APPROVER,2017-01-30 15:05:08+00:00,1835270.0,0.038737695013505005
52,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-01-31 09:21:01+00:00,1901023.0,0.28502658113059987
52,Request Payment,2017-02-02 14:22:21+00:00,2091903.0,0.9999996254332334
52,,,,
53,Request For Payment SUBMITTED by EMPLOYEE,2017-01-30 13:29:53+00:00,1829555.0,0.0
53,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-01-30 13:30:07+00:00,1829569.0,5.1135743117402924e-05
53,,,,
53,Payment Handled,2017-02-02 17:32:54+00:00,2103336.0,0.9999996347446921
54,Request For Payment SUBMITTED by EMPLOYEE,2017-01-30 13:31:58+00:00,1829680.0,0.0
54,,,,
54,Request Payment,2017-01-31 13:14:17+00:00,1915019.0,0.9999988282041877
54,,,,
55,Request For Payment SUBMITTED by EMPLOYEE,2017-01-30 15:06:29+00:00,1835351.0,0.0
55,,,,
55,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-01-31 09:20:59+00:00,1901021.0,0.9999984772369769
55,,,,
55,,,,
56,Request For Payment SUBMITTED by EMPLOYEE,2017-01-31 13:57:57+00:00,1917639.0,0.0
56,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-01-31 13:58:07+00:00,1917649.0,0.9900990099009901
56,,,,
56,,,,
57,Request For Payment SUBMITTED by EMPLOYEE,2017-01-31 15:03:12+00:00,1921554.0,0.0
57,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-01-31 15:03:23+00:00,1921565.0,1.3985194256255291e-05
57,,,,
57,Payment Handled,2017-02-09 17:32:18+00:00,2708100.0,0.9999998728618704
58,Request For Payment SUBMITTED by EMPLOYEE,2017-01-31 15:04:40+00:00,1921642.0,0.0
58,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-01-31 15:04:42+00:00,1921644.0,2.543047112109342e-06
58,,,,
58,Payment Handled,2017-02-09 17:32:18+00:00,2708100.0,0.9999998728476445
59,Request For Payment SUBMITTED by EMPLOYEE,2017-02-01 17:30:44+00:00,2016806.0,0.0
59,Request For Payment REJECTED by PRE_APPROVER,2017-02-01 17:32:04+00:00,2016886.0,7.715349137390212e-05
59,,,,
59,Request For Payment SUBMITTED by EMPLOYEE,2017-02-02 09:26:58+00:00,2074180.0,0.055332555176078255
59,Request For Payment APPROVED by PRE_APPROVER,2017-02-02 09:28:25+00:00,2074267.0,0.05541645959794737
59,,,,
59,,,,
59,Payment Handled,2017-02-13 17:32:18+00:00,3053700.0,0.9999999035581358
60,Request For Payment SUBMITTED by EMPLOYEE,2017-02-02 09:29:48+00:00,2074350.0,0.0
60,,,,
60,,,,
60,,,,
61,Request For Payment SUBMITTED by EMPLOYEE,2017-02-02 10:16:20+00:00,2077142.0,0.0
61,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-02-02 10:17:03+00:00,2077185.0,9.488564183847772e-05
61,Request Payment,2017-02-07 16:09:17+00:00,2530319.0,0.9999997793357167
61,,,,
62,,,,
62,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-02-02 11:32:31+00:00,2081713.0,0.0
62,Request Payment,2017-02-03 11:27:25+00:00,2167807.0,0.23449009557567246
62,Payment Handled,2017-02-06 17:31:45+00:00,2448867.0,0.9999997276347997
63,,,,
63,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-02-02 17:43:01+00:00,2103943.0,0.0
63,,,,
63,Payment Handled,2017-02-13 17:32:18+00:00,3053700.0,0.9999998947099211
64,Request For Payment SUBMITTED by EMPLOYEE,2017-02-02 17:54:36+00:00,2104638.0,0.0
64,Request For Payment REJECTED by SUPERVISOR,2017-02-02 17:54:43+00:00,2104645.0,2.1175474807083864e-05
64,Request For Payment REJECTED by EMPLOYEE,2017-02-06 13:44:07+00:00,2435209.0,0.9999996974932172
65,Request For Payment SUBMITTED by EMPLOYEE,2017-02-02 18:29:16+00:00,2106718.0,0.0
65,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-02-02 18:30:59+00:00,2106821.0,0.9990300678952474
65,,,,
65,,,,
66,Request For Payment SUBMITTED by EMPLOYEE,2017-02-03 08:17:08+00:00,2156390.0,0.0
66,,,,
66,,,,
66,Payment Handled,2017-03-30 17:31:17+00:00,6941639.0,0.9999999791024464
67,,,,
67,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-02-03 09:13:36+00:00,2159778.0,0.0
67,Request Payment,2017-02-03 11:33:18+00:00,2168160.0,0.99998806981544
67,,,,
68,,,,
68,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-02-04 16:44:13+00:00,2273215.0,0.0
68,,,,
68,Payment Handled,2017-02-09 17:32:18+00:00,2708100.0,0.9999997700542052
69,Request For Payment SUBMITTED by EMPLOYEE,2017-02-06 10:12:55+00:00,2422537.0,0.0
69,Request For Payment APPROVED by PRE_APPROVER,2017-02-06 10:14:08+00:00,2422610.0,0.00011565948643068646
69,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-02-07 15:42:55+00:00,2528737.0,0.16826078710875209
69,,,,
69,Payment Handled,2017-02-13 17:32:18+00:00,3053700.0,0.9999998415623474
70,,,,
70,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-02-06 11:51:56+00:00,2428478.0,0.0
70,Request Payment,2017-02-07 16:04:08+00:00,2530010.0,0.3631043469024802
70,Payment Handled,2017-02-09 17:32:18+00:00,2708100.0,0.9999996423744762
71,,,,
71,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-02-06 12:22:21+00:00,2430303.0,0.0
71,Request Payment,2017-02-07 16:01:40+00:00,2529862.0,0.35838747056754733
71,Payment Handled,2017-02-09 17:32:18+00:00,2708100.0,0.9999996400250399
72,Request For Payment SUBMITTED by EMPLOYEE,2017-02-07 09:51:06+00:00,2507628.0,0.0
72,,,,
72,Request Payment,2017-02-07 16:00:24+00:00,2529786.0,0.9999954869776742
72,,,,
73,,,,
73,,,,
73,Request Payment,2017-02-08 13:03:45+00:00,2605587.0,0.0
73,Payment Handled,2017-02-13 17:32:18+00:00,3053700.0,0.9999997768420518
74,,,,
74,Request For Payment APPROVED by PRE_APPROVER,2017-02-08 16:53:38+00:00,2619380.0,0.0
74,,,,
74,Request Payment,2017-02-14 10:54:51+00:00,3116253.0,0.7164724510817678
74,Payment Handled,2017-02-16 17:31:57+00:00,3312879.0,0.9999998558037062
75,Request For Payment SUBMITTED by EMPLOYEE,2017-02-09 10:43:46+00:00,2683588.0,0.0
75,,,,
75,Request Payment,2017-02-13 14:00:02+00:00,3040964.0,0.5679025176106892
75,Payment Handled,2017-02-16 17:31:57+00:00,3312879.0,0.9999998410910309
76,,,,
76,,,,
76,,,,
76,Payment Handled,2017-02-16 17:31:57+00:00,3312879.0,0.0
77,,,,
77,,,,
77,,,,
78,Request For Payment SUBMITTED by EMPLOYEE,2017-02-09 14:00:10+00:00,2695372.0,0.0
78,Request For Payment APPROVED by PRE_APPROVER,2017-02-09 14:00:15+00:00,2695377.0,1.2144054720139045e-05
78,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-02-14 08:22:14+00:00,3107096.0,0.9999997571189057
78,,,,
79,Request For Payment SUBMITTED by EMPLOYEE,2017-02-09 14:44:21+00:00,2698023.0,0.0
79,,,,
79,Request Payment,2017-02-15 15:22:07+00:00,3218689.0,0.9999998079383313
79,,,,
80,Request For Payment SUBMITTED by EMPLOYEE,2017-02-09 16:38:24+00:00,2704866.0,0.0
80,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-02-10 10:54:43+00:00,2770645.0,0.18856814743742084
80,,,,
80,Payment Handled,2017-02-13 17:32:18+00:00,3053700.0,0.9999997133307782
81,Request For Payment SUBMITTED by EMPLOYEE,2017-02-13 11:11:31+00:00,3030853.0,0.0
81,,,,
81,,,,
81,Payment Handled,2017-02-23 17:32:40+00:00,3917722.0,0.9999998872437883
82,,,,
82,,,,
82,,,,
82,Request Payment,2017-02-15 14:51:59+00:00,3216881.0,0.0
82,Payment Handled,2017-02-20 17:32:08+00:00,3658490.0,0.999999773555391
83,Request For Payment SUBMITTED by EMPLOYEE,2017-02-14 11:32:53+00:00,3118535.0,0.0
83,Request For Payment APPROVED by PRE_APPROVER,2017-02-14 11:33:04+00:00,3118546.0,1.7984050109449294e-05
83,,,,
83,Request For Payment REJECTED by MISSING,2017-02-21 13:27:06+00:00,3730188.0,0.9999998365086354
84,,,,
84,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-02-14 11:57:11+00:00,3119993.0,0.0
84,Request Payment,2017-02-15 14:50:27+00:00,3216789.0,0.17975212865584606
84,Payment Handled,2017-02-20 17:32:08+00:00,3658490.0,0.9999998142979786
85,Request For Payment SUBMITTED by EMPLOYEE,2017-02-14 12:25:23+00:00,3121685.0,0.0
85,Request For Payment APPROVED by PRE_APPROVER,2017-02-14 12:28:11+00:00,3121853.0,0.00031296274942246263
85,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-02-14 12:40:18+00:00,3122580.0,0.0016672717900780005
85,Request Payment,2017-02-15 14:49:06+00:00,3216708.0,0.1770158293950635
85,Payment Handled,2017-02-20 17:32:08+00:00,3658490.0,0.9999998137126492
86,Request For Payment SUBMITTED by EMPLOYEE,2017-02-14 13:53:40+00:00,3126982.0,0.0
86,,,,
86,,,,
86,Payment Handled,2017-02-20 17:32:08+00:00,3658490.0,0.9999998118561129
87,,,,
87,,,,
87,Request Payment,2017-02-15 14:48:02+00:00,3216644.0,0.0
87,,,,
88,Request For Payment SUBMITTED by EMPLOYEE,2017-02-14 16:37:55+00:00,3136837.0,0.0
88,Request For Payment REJECTED by SUPERVISOR,2017-02-14 17:03:16+00:00,3138358.0,0.024018532642938694
88,Request For Payment REJECTED by EMPLOYEE,2017-02-15 10:13:21+00:00,3200163.0,0.9999984208722786
89,Request For Payment SUBMITTED by EMPLOYEE,2017-02-15 09:48:09+00:00,3198651.0,0.0
89,,,,
89,Request Payment,2017-02-15 15:42:05+00:00,3219887.0,0.9999952910374316
89,,,,
90,Request For Payment SUBMITTED by EMPLOYEE,2017-02-15 13:40:44+00:00,3212606.0,0.0
90,Request For Payment APPROVED by PRE_APPROVER,2017-02-15 13:40:59+00:00,3212621.0,1.1451928126782922e-05
90,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-02-17 16:35:26+00:00,3395888.0,0.13992881939553517
90,,,,
90,Payment Handled,2017-03-02 17:31:07+00:00,4522429.0,0.9999999236538124
91,Request For Payment SUBMITTED by EMPLOYEE,2017-02-16 08:35:48+00:00,3280710.0,0.0
91,,,,
91,,,,
91,,,,
92,Request For Payment SUBMITTED by EMPLOYEE,2017-02-17 11:27:23+00:00,3377405.0,0.0
92,,,,
92,,,,
92,Payment Handled,2017-02-23 17:32:40+00:00,3917722.0,0.9999998149234959
93,Request For Payment SUBMITTED by EMPLOYEE,2017-02-17 11:44:19+00:00,3378421.0,0.0
93,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-02-17 11:46:08+00:00,3378530.0,0.9990834097158571
93,,,,
93,,,,
94,Request For Payment SUBMITTED by EMPLOYEE,2017-02-17 18:13:15+00:00,3401757.0,0.0
94,,,,
94,,,,
94,,,,
95,Request For Payment SUBMITTED by EMPLOYEE,2017-02-17 20:28:04+00:00,3409846.0,0.0
95,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-02-17 20:32:18+00:00,3410100.0,0.0005001219785691826
95,,,,
95,Payment Handled,2017-02-23 17:32:40+00:00,3917722.0,0.9999998031015833
96,,,,
96,Request For Payment APPROVED by PRE_APPROVER,2017-02-20 10:07:38+00:00,3631820.0,0.0
96,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-02-21 13:03:55+00:00,3728797.0,0.1535921124256822
96,Request Payment,2017-02-23 10:37:00+00:00,3892782.0,0.41331145367283867
96,Payment Handled,2017-02-27 17:30:51+00:00,4263213.0,0.9999998416200621
97,Request For Payment SUBMITTED by EMPLOYEE,2017-02-20 11:47:32+00:00,3637814.0,0.0
97,,,,
97,,,,
97,Payment Handled,2017-02-23 17:32:40+00:00,3917722.0,0.9999996427398851
98,,,,
98,,,,
98,,,,
98,,,,
98,Request For Payment APPROVED by PRE_APPROVER,2017-02-22 10:46:46+00:00,3806968.0,0.0
98,,,,
98,,,,
98,,,,
99,,,,
99,,,,
99,Request Payment,2017-02-20 15:47:12+00:00,3652194.0,0.0
99,Payment Handled,2017-02-23 17:32:40+00:00,3917722.0,0.9999996233920253
100,,,,
100,,,,
100,,,,
100,Request Payment,2017-02-21 15:37:59+00:00,3738041.0,0.0
100,,,,
101,,,,
101,,,,
101,,,,
101,,,,
102,,,,
102,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-02-20 21:18:13+00:00,3672055.0,0.0
102,Request Payment,2017-02-21 15:14:03+00:00,3736605.0,0.2627539462956171
102,Payment Handled,2017-02-23 17:32:40+00:00,3917722.0,0.999999592945087
103,,,,
103,,,,
103,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-02-22 09:51:16+00:00,3803638.0,0.0
103,,,,
103,Payment Handled,2017-03-06 17:31:10+00:00,4868032.0,0.9999999060498361
104,Request For Payment SUBMITTED by EMPLOYEE,2017-02-21 10:14:57+00:00,3718659.0,0.0
104,Request For Payment APPROVED by PRE_APPROVER,2017-02-21 10:15:33+00:00,3718695.0,3.132142208652699e-05
104,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-02-22 09:53:47+00:00,3803789.0,0.0740664628396123
104,,,,
104,Payment Handled,2017-03-06 17:31:10+00:00,4868032.0,0.9999999129960497
105,Request For Payment SUBMITTED by EMPLOYEE,2017-02-21 13:50:36+00:00,3731598.0,0.0
105,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-02-21 15:55:45+00:00,3739107.0,0.014124880952403347
105,,,,
