CaseID,Activity,CompleteTimestamp,org:resource,org:role,case:Project,case:Task,case:OrganizationalEntity,case:Cost Type,case:RequestedAmount,case:Activity,case:RfpNumber,CumTimeInterval
5,Request For Payment SUBMITTED by EMPLOYEE,2017-01-09 13:26:20+00:00,STAFF MEMBER,EMPLOYEE,project 149147,task 82614,organizational unit 65463,0.0,32.550812026894,activity 505,request for payment number 149146,14942.0
5,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-01-09 13:26:22+00:00,STAFF MEMBER,SUPERVISOR,project 149147,task 82614,organizational unit 65463,0.0,32.550812026894,activity 505,request for payment number 149146,14944.0
5,Request For Payment REJECTED by MISSING,2017-01-10 15:33:09+00:00,STAFF MEMBER,MISSING,project 149147,task 82614,organizational unit 65463,0.0,32.550812026894,activity 505,request for payment number 149146,108951.0
5,Request For Payment SUBMITTED by EMPLOYEE,2017-06-12 12:08:05+00:00,STAFF MEMBER,EMPLOYEE,project 149147,task 82614,organizational unit 65463,0.0,32.550812026894,activity 505,request for payment number 149146,13315847.0
5,,,,,,,,,,,,
5,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-06-12 12:13:06+00:00,STAFF MEMBER,SUPERVISOR,project 149147,task 82614,organizational unit 65463,0.0,32.550812026894,activity 505,request for payment number 149146,13316148.0
5,Request Payment,2017-06-13 13:00:10+00:00,SYSTEM,UNDEFINED,project 149147,task 82614,organizational unit 65463,0.0,32.550812026894,activity 505,request for payment number 149146,13405372.0
5,,,,,,,,,,,,
6,Request For Payment SUBMITTED by EMPLOYEE,2017-01-10 14:56:59+00:00,STAFF MEMBER,EMPLOYEE,project 503,task 147599,organizational unit 65458,0.0,53.99955609576994,activity 505,request for payment number 147598,106781.0
6,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-01-10 14:57:53+00:00,STAFF MEMBER,SUPERVISOR,project 503,task 147599,organizational unit 65458,0.0,53.99955609576994,activity 505,request for payment number 147598,106835.0
6,,,,,,,,,,,,
6,,,,,,,,,,,,
7,,,,,,,,,,,,
7,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-01-10 15:02:53+00:00,STAFF MEMBER,SUPERVISOR,project 147582,task 147599,organizational unit 65458,0.0,430.9164576442441,activity 505,request for payment number 149370,107135.0
7,Request Payment,2017-01-25 11:34:47+00:00,SYSTEM,UNDEFINED,project 147582,task 147599,organizational unit 65458,0.0,430.9164576442441,activity 505,request for payment number 149370,1390649.0
7,,,,,,,,,,,,
8,,,,,,,,,,,,
8,,,,,,,,,,,,
8,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-01-10 15:26:13+00:00,STAFF MEMBER,SUPERVISOR,project 147582,UNKNOWN,organizational unit 65463,0.0,31.71504266521492,UNKNOWN,request for payment number 148224,108535.0
8,,,,,,,,,,,,
8,Payment Handled,2017-01-12 17:31:32+00:00,SYSTEM,UNDEFINED,project 147582,UNKNOWN,organizational unit 65463,0.0,31.71504266521492,UNKNOWN,request for payment number 148224,288854.0
9,,,,,,,,,,,,
9,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-01-11 09:54:26+00:00,STAFF MEMBER,SUPERVISOR,project 147546,UNKNOWN,organizational unit 65463,0.0,246.8039601180534,UNKNOWN,request for payment number 149831,175028.0
9,,,,,,,,,,,,
9,Payment Handled,2017-01-16 17:32:18+00:00,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65463,0.0,246.8039601180534,UNKNOWN,request for payment number 149831,634500.0
10,Request For Payment SUBMITTED by EMPLOYEE,2017-01-11 11:48:40+00:00,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65458,0.0,248.33579089019588,UNKNOWN,request for payment number 148630,181882.0
10,,,,,,,,,,,,
10,,,,,,,,,,,,
10,,,,,,,,,,,,
11,,,,,,,,,,,,
11,,,,,,,,,,,,
11,Request Payment,2017-01-13 14:13:51+00:00,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65458,0.0,325.2739525493613,UNKNOWN,request for payment number 147895,363393.0
11,,,,,,,,,,,,
12,Request For Payment SUBMITTED by EMPLOYEE,2017-01-12 11:12:33+00:00,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65458,0.0,96.47232713406254,UNKNOWN,request for payment number 147899,266115.0
12,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-01-12 11:12:51+00:00,STAFF MEMBER,SUPERVISOR,project 147546,UNKNOWN,organizational unit 65458,0.0,96.47232713406254,UNKNOWN,request for payment number 147899,266133.0
12,,,,,,,,,,,,
12,,,,,,,,,,,,
13,,,,,,,,,,,,
13,Request For Payment APPROVED by PRE_APPROVER,2017-01-12 11:39:17+00:00,STAFF MEMBER,PRE_APPROVER,project 503,UNKNOWN,organizational unit 65463,0.0,460.89001284125504,UNKNOWN,request for payment number 148634,267719.0
13,,,,,,,,,,,,
13,,,,,,,,,,,,
13,Payment Handled,2017-01-23 17:32:19+00:00,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65463,0.0,460.89001284125504,UNKNOWN,request for payment number 148634,1239301.0
14,Request For Payment SUBMITTED by EMPLOYEE,2017-01-12 14:52:53+00:00,STAFF MEMBER,EMPLOYEE,project 147620,UNKNOWN,organizational unit 65463,0.0,4205.867568279362,UNKNOWN,request for payment number 149909,279335.0
14,Request For Payment APPROVED by SUPERVISOR,2017-01-12 14:53:16+00:00,STAFF MEMBER,SUPERVISOR,project 147620,UNKNOWN,organizational unit 65463,0.0,4205.867568279362,UNKNOWN,request for payment number 149909,279358.0
14,,,,,,,,,,,,
14,,,,,,,,,,,,
14,Payment Handled,2017-01-19 17:31:50+00:00,SYSTEM,UNDEFINED,project 147620,UNKNOWN,organizational unit 65463,0.0,4205.867568279362,UNKNOWN,request for payment number 149909,893672.0
15,,,,,,,,,,,,
15,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-01-12 16:48:22+00:00,STAFF MEMBER,SUPERVISOR,project 503,UNKNOWN,organizational unit 65458,0.0,38.63303375588632,UNKNOWN,request for payment number 149295,286264.0
15,,,,,,,,,,,,
15,Payment Handled,2017-01-16 17:32:18+00:00,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65458,0.0,38.63303375588632,UNKNOWN,request for payment number 149295,634500.0
16,,,,,,,,,,,,
16,,,,,,,,,,,,
16,,,,,,,,,,,,
16,,,,,,,,,,,,
16,,,,,,,,,,,,
16,,,,,,,,,,,,
16,Payment Handled,2017-01-23 17:32:19+00:00,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65463,0.0,112.586736524557,UNKNOWN,request for payment number 149914,1239301.0
17,Request For Payment SUBMITTED by EMPLOYEE,2017-01-13 18:30:34+00:00,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65458,0.0,325.19910712796417,UNKNOWN,request for payment number 149224,378796.0
17,,,,,,,,,,,,
17,,,,,,,,,,,,
17,,,,,,,,,,,,
18,,,,,,,,,,,,
18,,,,,,,,,,,,
18,Request Payment,2017-01-25 11:27:59+00:00,SYSTEM,UNDEFINED,project 147551,UNKNOWN,organizational unit 65458,0.0,185.5206789946729,UNKNOWN,request for payment number 148884,1390241.0
18,,,,,,,,,,,,
19,Request For Payment SUBMITTED by EMPLOYEE,2017-01-16 10:23:48+00:00,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65463,0.0,41.02138175756728,UNKNOWN,request for payment number 149159,608790.0
19,Request For Payment APPROVED by PRE_APPROVER,2017-01-16 10:23:57+00:00,STAFF MEMBER,PRE_APPROVER,project 503,UNKNOWN,organizational unit 65463,0.0,41.02138175756728,UNKNOWN,request for payment number 149159,608799.0
19,,,,,,,,,,,,
19,,,,,,,,,,,,
19,,,,,,,,,,,,
20,Request For Payment SUBMITTED by EMPLOYEE,2017-01-16 12:10:30+00:00,STAFF MEMBER,EMPLOYEE,project 503,task 74419,organizational unit 65463,0.0,3441.5162056141467,activity 505,UNKNOWN,615192.0
20,Request For Payment REJECTED by PRE_APPROVER,2017-02-06 15:56:17+00:00,STAFF MEMBER,PRE_APPROVER,project 503,task 74419,organizational unit 65463,0.0,3441.5162056141467,activity 505,UNKNOWN,2443139.0
20,Request For Payment REJECTED by EMPLOYEE,2017-02-06 16:09:19+00:00,STAFF MEMBER,EMPLOYEE,project 503,task 74419,organizational unit 65463,0.0,3441.5162056141467,activity 505,UNKNOWN,2443921.0
20,Request For Payment SUBMITTED by EMPLOYEE,2017-02-06 16:38:33+00:00,STAFF MEMBER,EMPLOYEE,project 503,task 74419,organizational unit 65463,0.0,3441.5162056141467,activity 505,UNKNOWN,2445675.0
20,,,,,,,,,,,,
20,,,,,,,,,,,,
20,Request For Payment REJECTED by MISSING,2017-02-08 15:36:48+00:00,STAFF MEMBER,MISSING,project 503,task 74419,organizational unit 65463,0.0,3441.5162056141467,activity 505,UNKNOWN,2614770.0
21,Request For Payment SUBMITTED by EMPLOYEE,2017-01-16 13:09:44+00:00,STAFF MEMBER,EMPLOYEE,project 147908,UNKNOWN,organizational unit 65458,0.0,3.934400805535731,UNKNOWN,request for payment number 148505,618746.0
21,,,,,,,,,,,,
21,,,,,,,,,,,,
21,,,,,,,,,,,,
21,,,,,,,,,,,,
22,Request For Payment SUBMITTED by EMPLOYEE,2017-01-16 13:53:32+00:00,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65458,0.0,38.46467306686371,UNKNOWN,request for payment number 147939,621374.0
22,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-01-16 13:56:33+00:00,STAFF MEMBER,SUPERVISOR,project 147546,UNKNOWN,organizational unit 65458,0.0,38.46467306686371,UNKNOWN,request for payment number 147939,621555.0
22,,,,,,,,,,,,
22,Payment Handled,2017-01-19 17:31:50+00:00,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65458,0.0,38.46467306686371,UNKNOWN,request for payment number 147939,893672.0
23,Request For Payment SUBMITTED by EMPLOYEE,2017-01-16 16:18:33+00:00,STAFF MEMBER,EMPLOYEE,project 503,task 147825,organizational unit 65463,0.0,23.42869687069603,activity 505,request for payment number 149661,630075.0
23,,,,,,,,,,,,
23,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-01-17 11:23:58+00:00,STAFF MEMBER,SUPERVISOR,project 503,task 147825,organizational unit 65463,0.0,23.42869687069603,activity 505,request for payment number 149661,698800.0
23,,,,,,,,,,,,
23,Payment Handled,2017-01-23 17:32:19+00:00,SYSTEM,UNDEFINED,project 503,task 147825,organizational unit 65463,0.0,23.42869687069603,activity 505,request for payment number 149661,1239301.0
24,Request For Payment SUBMITTED by EMPLOYEE,2017-01-17 10:35:54+00:00,STAFF MEMBER,EMPLOYEE,project 147556,UNKNOWN,organizational unit 65463,0.0,6.626098975813822,UNKNOWN,request for payment number 147747,695916.0
24,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-01-17 10:40:02+00:00,STAFF MEMBER,SUPERVISOR,project 147556,UNKNOWN,organizational unit 65463,0.0,6.626098975813822,UNKNOWN,request for payment number 147747,696164.0
24,,,,,,,,,,,,
24,Payment Handled,2017-01-26 17:30:47+00:00,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65463,0.0,6.626098975813822,UNKNOWN,request for payment number 147747,1498409.0
25,Request For Payment SUBMITTED by EMPLOYEE,2017-01-17 12:03:11+00:00,STAFF MEMBER,EMPLOYEE,project 147620,UNKNOWN,organizational unit 65458,0.0,53.01544358794025,UNKNOWN,request for payment number 149155,701153.0
25,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-01-17 12:03:30+00:00,STAFF MEMBER,SUPERVISOR,project 147620,UNKNOWN,organizational unit 65458,0.0,53.01544358794025,UNKNOWN,request for payment number 149155,701172.0
25,Request Payment,2017-01-19 15:53:59+00:00,SYSTEM,UNDEFINED,project 147620,UNKNOWN,organizational unit 65458,0.0,53.01544358794025,UNKNOWN,request for payment number 149155,887801.0
25,Payment Handled,2017-01-23 17:32:19+00:00,SYSTEM,UNDEFINED,project 147620,UNKNOWN,organizational unit 65458,0.0,53.01544358794025,UNKNOWN,request for payment number 149155,1239301.0
26,Request For Payment SUBMITTED by EMPLOYEE,2017-01-17 13:20:46+00:00,STAFF MEMBER,EMPLOYEE,project 147843,UNKNOWN,organizational unit 65463,0.0,128.05998076667805,UNKNOWN,request for payment number 147903,705808.0
26,,,,,,,,,,,,
26,Request Payment,2017-01-24 11:29:18+00:00,SYSTEM,UNDEFINED,project 147843,UNKNOWN,organizational unit 65463,0.0,128.05998076667805,UNKNOWN,request for payment number 147903,1303920.0
26,Payment Handled,2017-01-26 17:30:47+00:00,SYSTEM,UNDEFINED,project 147843,UNKNOWN,organizational unit 65463,0.0,128.05998076667805,UNKNOWN,request for payment number 147903,1498409.0
27,Request For Payment SUBMITTED by EMPLOYEE,2017-01-17 13:54:58+00:00,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65463,0.0,31.614353447309774,UNKNOWN,UNKNOWN,707860.0
27,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-01-17 13:57:08+00:00,STAFF MEMBER,SUPERVISOR,project 503,UNKNOWN,organizational unit 65463,0.0,31.614353447309774,UNKNOWN,UNKNOWN,707990.0
27,Request For Payment REJECTED by MISSING,2017-01-18 15:11:08+00:00,STAFF MEMBER,MISSING,project 503,UNKNOWN,organizational unit 65463,0.0,31.614353447309774,UNKNOWN,UNKNOWN,798830.0
28,Request For Payment SUBMITTED by EMPLOYEE,2017-01-17 14:52:11+00:00,STAFF MEMBER,EMPLOYEE,project 147531,UNKNOWN,organizational unit 65458,0.0,25.34672207446496,UNKNOWN,request for payment number 148148,711293.0
28,,,,,,,,,,,,
28,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-01-17 14:55:00+00:00,STAFF MEMBER,SUPERVISOR,project 147531,UNKNOWN,organizational unit 65458,0.0,25.34672207446496,UNKNOWN,request for payment number 148148,711462.0
28,Request Payment,2017-01-17 15:42:04+00:00,SYSTEM,UNDEFINED,project 147531,UNKNOWN,organizational unit 65458,0.0,25.34672207446496,UNKNOWN,request for payment number 148148,714286.0
28,Payment Handled,2017-01-19 17:31:50+00:00,SYSTEM,UNDEFINED,project 147531,UNKNOWN,organizational unit 65458,0.0,25.34672207446496,UNKNOWN,request for payment number 148148,893672.0
29,Request For Payment SUBMITTED by EMPLOYEE,2017-01-17 15:12:59+00:00,STAFF MEMBER,EMPLOYEE,project 147908,UNKNOWN,organizational unit 65463,0.0,1699.9224747160142,UNKNOWN,request for payment number 147907,712541.0
29,,,,,,,,,,,,
29,,,,,,,,,,,,
29,,,,,,,,,,,,
30,Request For Payment SUBMITTED by EMPLOYEE,2017-01-17 16:48:39+00:00,STAFF MEMBER,EMPLOYEE,project 147582,UNKNOWN,organizational unit 65458,0.0,46.53304952089496,UNKNOWN,request for payment number 148888,718281.0
30,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-01-17 16:48:58+00:00,STAFF MEMBER,SUPERVISOR,project 147582,UNKNOWN,organizational unit 65458,0.0,46.53304952089496,UNKNOWN,request for payment number 148888,718300.0
30,,,,,,,,,,,,
30,Payment Handled,2017-01-23 17:32:19+00:00,SYSTEM,UNDEFINED,project 147582,UNKNOWN,organizational unit 65458,0.0,46.53304952089496,UNKNOWN,request for payment number 148888,1239301.0
31,,,,,,,,,,,,
31,Request For Payment APPROVED by PRE_APPROVER,2017-01-18 09:44:39+00:00,STAFF MEMBER,PRE_APPROVER,project 147551,UNKNOWN,organizational unit 65463,0.0,130.32384196154325,UNKNOWN,request for payment number 148434,779241.0
31,,,,,,,,,,,,
31,,,,,,,,,,,,
31,Payment Handled,2017-01-30 17:31:40+00:00,SYSTEM,UNDEFINED,project 147551,UNKNOWN,organizational unit 65463,0.0,130.32384196154325,UNKNOWN,request for payment number 148434,1844062.0
32,,,,,,,,,,,,
32,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-01-18 10:53:04+00:00,STAFF MEMBER,SUPERVISOR,project 147551,UNKNOWN,organizational unit 65458,0.0,78.89250361246872,UNKNOWN,request for payment number 147920,783346.0
32,,,,,,,,,,,,
32,,,,,,,,,,,,
33,Request For Payment SUBMITTED by EMPLOYEE,2017-01-18 11:26:40+00:00,STAFF MEMBER,EMPLOYEE,project 147843,UNKNOWN,organizational unit 65458,0.0,15.182427838036624,UNKNOWN,request for payment number 147912,785362.0
33,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-01-18 11:26:45+00:00,STAFF MEMBER,SUPERVISOR,project 147843,UNKNOWN,organizational unit 65458,0.0,15.182427838036624,UNKNOWN,request for payment number 147912,785367.0
33,Request Payment,2017-01-19 15:48:14+00:00,SYSTEM,UNDEFINED,project 147843,UNKNOWN,organizational unit 65458,0.0,15.182427838036624,UNKNOWN,request for payment number 147912,887456.0
33,Payment Handled,2017-01-23 17:32:19+00:00,SYSTEM,UNDEFINED,project 147843,UNKNOWN,organizational unit 65458,0.0,15.182427838036624,UNKNOWN,request for payment number 147912,1239301.0
34,,,,,,,,,,,,
34,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-01-18 12:02:05+00:00,STAFF MEMBER,SUPERVISOR,project 147531,UNKNOWN,organizational unit 65458,0.0,41.827541106078606,UNKNOWN,request for payment number 149835,787487.0
34,Request Payment,2017-01-26 13:32:03+00:00,SYSTEM,UNDEFINED,project 147531,UNKNOWN,organizational unit 65458,0.0,41.827541106078606,UNKNOWN,request for payment number 149835,1484085.0
34,Payment Handled,2017-01-30 17:31:40+00:00,SYSTEM,UNDEFINED,project 147531,UNKNOWN,organizational unit 65458,0.0,41.827541106078606,UNKNOWN,request for payment number 149835,1844062.0
35,,,,,,,,,,,,
35,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-01-18 22:08:33+00:00,STAFF MEMBER,SUPERVISOR,project 147742,task 55559,organizational unit 65458,0.0,817.3563723766118,activity 505,request for payment number 147916,823875.0
35,Request Payment,2017-01-19 15:46:45+00:00,SYSTEM,UNDEFINED,project 147742,task 55559,organizational unit 65458,0.0,817.3563723766118,activity 505,request for payment number 147916,887367.0
35,,,,,,,,,,,,
36,,,,,,,,,,,,
36,Request For Payment APPROVED by PRE_APPROVER,2017-01-19 14:52:36+00:00,STAFF MEMBER,PRE_APPROVER,project 503,task 15842,organizational unit 65463,0.0,341.6368893649786,activity 505,request for payment number 147943,884118.0
36,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-01-23 08:50:59+00:00,STAFF MEMBER,SUPERVISOR,project 503,task 15842,organizational unit 65463,0.0,341.6368893649786,activity 505,request for payment number 147943,1208021.0
36,,,,,,,,,,,,
36,,,,,,,,,,,,
37,,,,,,,,,,,,
37,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-01-20 11:15:35+00:00,STAFF MEMBER,SUPERVISOR,project 147531,UNKNOWN,organizational unit 65463,0.0,16.162085783619368,UNKNOWN,request for payment number 147751,957497.0
37,,,,,,,,,,,,
37,,,,,,,,,,,,
38,Request For Payment SUBMITTED by EMPLOYEE,2017-01-24 14:12:43+00:00,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65458,0.0,8.495698109401438,UNKNOWN,request for payment number 148229,1313725.0
38,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-01-24 14:31:20+00:00,STAFF MEMBER,SUPERVISOR,project 147546,UNKNOWN,organizational unit 65458,0.0,8.495698109401438,UNKNOWN,request for payment number 148229,1314842.0
38,Request Payment,2017-01-27 12:09:45+00:00,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65458,0.0,8.495698109401438,UNKNOWN,request for payment number 148229,1565547.0
38,Payment Handled,2017-01-30 17:31:40+00:00,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65458,0.0,8.495698109401438,UNKNOWN,request for payment number 148229,1844062.0
39,Request For Payment SUBMITTED by EMPLOYEE,2017-01-24 14:41:09+00:00,STAFF MEMBER,EMPLOYEE,project 147582,task 147756,organizational unit 65458,0.0,1249.8715657014827,activity 505,request for payment number 147755,1315431.0
39,,,,,,,,,,,,
39,,,,,,,,,,,,
39,Payment Handled,2017-01-30 17:31:40+00:00,SYSTEM,UNDEFINED,project 147582,task 147756,organizational unit 65458,0.0,1249.8715657014827,activity 505,request for payment number 147755,1844062.0
40,,,,,,,,,,,,
40,,,,,,,,,,,,
40,,,,,,,,,,,,
40,Payment Handled,2017-01-30 17:31:40+00:00,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65458,0.0,6.617545567312693,UNKNOWN,request for payment number 149205,1844062.0
41,Request For Payment SUBMITTED by EMPLOYEE,2017-01-26 11:54:32+00:00,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65463,0.0,12.955840539247667,UNKNOWN,UNKNOWN,1478234.0
41,Request For Payment REJECTED by PRE_APPROVER,2017-01-26 11:54:39+00:00,STAFF MEMBER,PRE_APPROVER,project 503,UNKNOWN,organizational unit 65463,0.0,12.955840539247667,UNKNOWN,UNKNOWN,1478241.0
41,Request For Payment REJECTED by EMPLOYEE,2017-02-01 10:51:50+00:00,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65463,0.0,12.955840539247667,UNKNOWN,UNKNOWN,1992872.0
41,,,,,,,,,,,,
41,Request For Payment APPROVED by PRE_APPROVER,2017-02-01 12:54:48+00:00,STAFF MEMBER,PRE_APPROVER,project 503,UNKNOWN,organizational unit 65463,0.0,12.955840539247667,UNKNOWN,UNKNOWN,2000250.0
41,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-02-01 15:51:13+00:00,STAFF MEMBER,SUPERVISOR,project 503,UNKNOWN,organizational unit 65463,0.0,12.955840539247667,UNKNOWN,UNKNOWN,2010835.0
41,Request For Payment REJECTED by MISSING,2017-02-08 15:41:32+00:00,STAFF MEMBER,MISSING,project 503,UNKNOWN,organizational unit 65463,0.0,12.955840539247667,UNKNOWN,UNKNOWN,2615054.0
42,,,,,,,,,,,,
42,Request For Payment REJECTED by PRE_APPROVER,2017-01-26 11:55:39+00:00,STAFF MEMBER,PRE_APPROVER,project 503,UNKNOWN,organizational unit 65463,0.0,28.07098783503661,UNKNOWN,UNKNOWN,1478301.0
42,,,,,,,,,,,,
42,,,,,,,,,,,,
42,Request For Payment APPROVED by PRE_APPROVER,2017-02-01 12:54:14+00:00,STAFF MEMBER,PRE_APPROVER,project 503,UNKNOWN,organizational unit 65463,0.0,28.07098783503661,UNKNOWN,UNKNOWN,2000216.0
42,,,,,,,,,,,,
42,,,,,,,,,,,,
43,,,,,,,,,,,,
43,Request For Payment APPROVED by PRE_APPROVER,2017-01-26 14:01:14+00:00,STAFF MEMBER,PRE_APPROVER,project 503,task 148448,organizational unit 65458,0.0,1031.6698327131896,activity 505,request for payment number 148447,1485836.0
43,,,,,,,,,,,,
43,,,,,,,,,,,,
43,,,,,,,,,,,,
44,,,,,,,,,,,,
44,,,,,,,,,,,,
44,,,,,,,,,,,,
44,,,,,,,,,,,,
45,,,,,,,,,,,,
45,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-01-27 13:06:41+00:00,STAFF MEMBER,SUPERVISOR,project 503,UNKNOWN,organizational unit 65458,0.0,5.580431142262634,UNKNOWN,request for payment number 148395,1568963.0
45,Request Payment,2017-02-10 12:15:54+00:00,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65458,0.0,5.580431142262634,UNKNOWN,request for payment number 148395,2775516.0
45,Payment Handled,2017-02-20 17:32:08+00:00,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65458,0.0,5.580431142262634,UNKNOWN,request for payment number 148395,3658490.0
46,Request For Payment SUBMITTED by EMPLOYEE,2017-01-27 16:04:48+00:00,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65457,0.0,186.4984528352629,UNKNOWN,request for payment number 147764,1579650.0
46,,,,,,,,,,,,
46,,,,,,,,,,,,
