CaseID,Activity,CompleteTimestamp,CumTimeInterval,NormalizedTime
41,Accepted-In Progress,2010-02-05 18:00:12,128369430.0,0.0
41,,,,
41,,,,
42,Queued-Awaiting Assignment,2010-02-12 22:00:54,128988672.0,0.0
42,,,,
42,,,,
42,Accepted-In Progress,2010-10-30 00:11:03,151374081.0,0.9999999955328044
42,,,,
43,Accepted-In Progress,2010-02-15 15:41:51,129225129.0,0.0
43,,,,
43,,,,
43,Accepted-In Progress,2011-12-28 23:05:47,188090165.0,0.9999999983011987
43,,,,
44,Accepted-In Progress,2010-02-15 17:33:11,129231809.0,0.0
44,,,,
44,,,,
44,Queued-Awaiting Assignment,2010-03-02 22:01:04,130543882.0,0.023504182591857308
44,,,,
44,,,,
44,Accepted-Wait,2010-03-02 22:11:18,130544496.0,0.02351518165068361
44,,,,
44,,,,
44,Accepted-Wait,2011-11-23 19:55:49,185054767.0,0.9999999982086223
44,,,,
45,Accepted-Wait,2010-02-16 19:03:41,129323639.0,0.0
45,,,,
45,,,,
45,Completed-Closed,2012-01-20 16:40:20,190054238.0,0.9999999983533836
46,Accepted-Wait,2010-02-16 19:04:37,129323695.0,0.0
46,,,,
46,,,,
46,Completed-Closed,2012-02-01 18:16:53,191096831.0,0.9999999983811733
47,Accepted-In Progress,2010-02-23 21:10:59,129936077.0,0.0
47,,,,
47,,,,
47,Accepted-In Progress,2010-03-02 21:46:47,130543025.0,0.010928557140618796
47,,,,
47,,,,
47,Accepted-Wait,2011-11-28 16:20:57,185473875.0,0.9999999981994244
47,,,,
48,Accepted-In Progress,2010-02-26 21:39:44,130197002.0,0.0
48,,,,
48,,,,
48,Accepted-In Progress,2010-02-27 02:08:30,130213128.0,0.00026977498168483663
48,,,,
48,,,,
48,Accepted-In Progress,2010-02-27 02:11:57,130213335.0,0.0002732379248330917
48,,,,
48,,,,
48,Completed-Closed,2012-01-19 18:02:07,189972745.0,0.9999999983270805
49,Accepted-In Progress,2010-03-01 14:54:12,130431870.0,0.0
49,,,,
49,,,,
49,Accepted-Assigned,2010-03-01 20:00:54,130450272.0,0.9999945658375947
49,,,,
49,,,,
50,Accepted-In Progress,2010-03-02 19:41:18,130535496.0,0.0
50,,,,
50,,,,
51,Accepted-In Progress,2010-03-04 03:25:03,130649721.0,0.0
51,,,,
51,,,,
51,Accepted-Wait,2010-08-16 19:13:10,144962608.0,0.9999999930132895
51,,,,
51,,,,
52,Accepted-In Progress,2010-03-08 17:17:56,131045294.0,0.0
52,,,,
52,,,,
53,Accepted-In Progress,2010-03-09 19:28:51,131139549.0,0.0
53,,,,
53,,,,
53,Accepted-Wait,2011-11-28 16:21:08,185473886.0,0.9999999981595432
53,,,,
54,Accepted-In Progress,2010-03-11 18:02:02,131307140.0,0.0
54,,,,
55,Accepted-In Progress,2010-03-11 22:06:34,131321812.0,0.0
55,,,,
55,,,,
55,Accepted-In Progress,2010-03-11 22:12:35,131322173.0,6.146615847581948e-06
55,,,,
55,,,,
55,Accepted-Assigned,2010-07-20 16:25:18,142619736.0,0.19236564737722003
55,,,,
55,,,,
55,Completed-Closed,2012-01-20 16:24:59,190053317.0,0.9999999982973363
56,Accepted-Assigned,2010-03-12 23:55:50,131414768.0,0.0
56,,,,
56,,,,
56,Accepted-Assigned,2011-11-15 00:10:03,184292421.0,0.8420954978966577
56,,,,
56,,,,
56,Completed-Closed,2012-03-08 18:24:51,194207709.0,0.9999999984074642
57,Accepted-In Progress,2010-03-15 22:40:16,131669434.0,0.0
57,,,,
57,,,,
57,Completed-Closed,2012-02-21 22:57:48,192841686.0,0.9999999983652719
58,Accepted-In Progress,2010-03-16 16:44:27,131734485.0,0.0
58,,,,
58,,,,
59,Accepted-In Progress,2010-03-18 19:44:05,131918063.0,0.0
59,,,,
59,,,,
60,Accepted-In Progress,2010-03-26 16:24:05,132597263.0,0.0
60,,,,
61,Accepted-In Progress,2010-03-26 22:03:21,132617619.0,0.0
61,,,,
61,,,,
61,Accepted-In Progress,2011-09-05 16:28:50,178216748.0,0.9999999978069757
61,,,,
61,,,,
62,Accepted-In Progress,2010-03-29 18:38:31,132864529.0,0.0
62,,,,
62,,,,
62,Accepted-Assigned,2010-03-29 20:30:58,132871276.0,0.999985178817566
62,,,,
62,,,,
63,Accepted-In Progress,2010-03-31 01:13:33,132974631.0,0.0
63,,,,
63,,,,
63,Accepted-In Progress,2010-03-31 18:43:07,133037605.0,0.0009641038260180324
63,,,,
63,,,,
63,Completed-Closed,2012-04-25 01:18:24,198293322.0,0.9999999984690446
64,Accepted-In Progress,2010-04-01 16:13:49,133115047.0,0.0
64,,,,
64,,,,
64,Completed-Closed,2012-03-30 20:18:11,196115309.0,0.999999998412705
65,Accepted-In Progress,2010-04-01 21:48:30,133135128.0,0.0
65,,,,
65,,,,
65,Accepted-In Progress,2010-04-02 02:20:02,133151420.0,0.0002866374647506689
65,,,,
65,,,,
65,Completed-Closed,2012-01-19 18:14:18,189973476.0,0.9999999982406245
66,Accepted-In Progress,2010-04-06 16:16:15,133547193.0,0.0
66,,,,
66,,,,
66,Accepted-In Progress,2010-04-28 17:35:20,135452738.0,0.999999947521578
66,,,,
66,,,,
67,Accepted-In Progress,2010-04-06 22:35:51,133569969.0,0.0
67,,,,
67,,,,
67,Completed-Closed,2012-02-21 23:00:21,192841839.0,0.999999998312859
68,Accepted-In Progress,2010-04-08 19:07:36,133730274.0,0.0
68,,,,
68,,,,
68,Accepted-Assigned,2010-04-09 02:33:54,133757052.0,0.9999962656051027
68,,,,
68,,,,
69,Accepted-In Progress,2010-04-13 02:14:40,134101498.0,0.0
69,,,,
69,,,,
70,Accepted-In Progress,2010-04-13 04:37:25,134110063.0,0.0
70,,,,
70,,,,
70,Accepted-Assigned,2010-04-13 21:56:44,134172422.0,0.9999983963848099
70,,,,
70,,,,
71,Accepted-In Progress,2010-04-13 16:38:30,134153328.0,0.0
71,,,,
71,,,,
71,Accepted-Assigned,2010-04-13 21:59:07,134172565.0,0.9999948017112767
71,,,,
71,,,,
72,Accepted-In Progress,2010-04-13 21:37:07,134171245.0,0.0
72,,,,
72,,,,
72,Accepted-Wait,2010-12-13 18:28:11,155241509.0,0.3816517325365062
72,,,,
72,,,,
72,Accepted-In Progress,2011-10-24 17:01:34,182452312.0,0.87452880843169
72,,,,
72,,,,
72,Completed-Closed,2012-01-12 21:11:59,189379337.0,0.9999999981886714
73,Accepted-In Progress,2010-04-13 21:50:15,134172033.0,0.0
73,,,,
73,,,,
73,Accepted-Wait,2010-08-10 23:22:31,144459169.0,0.18633371536704155
73,,,,
73,,,,
73,Completed-Closed,2012-01-12 21:25:45,189380163.0,0.9999999981886726
74,Accepted-In Progress,2010-04-14 18:27:54,134246292.0,0.0
74,,,,
74,,,,
74,Queued-Awaiting Assignment,2010-04-14 18:54:25,134247883.0,2.9216649242176587e-05
74,,,,
74,,,,
74,Accepted-In Progress,2012-01-05 00:55:26,188701544.0,0.9999999981636298
74,,,,
75,Accepted-In Progress,2010-04-14 22:53:38,134262236.0,0.0
75,,,,
75,,,,
75,Completed-Closed,2012-02-15 20:32:49,192314587.0,0.9999999982774168
76,Accepted-In Progress,2010-04-17 01:34:49,134444707.0,0.0
76,,,,
76,,,,
76,Accepted-Assigned,2010-04-17 08:42:50,134470388.0,0.9999961060857986
76,,,,
76,,,,
77,Accepted-In Progress,2010-04-19 18:07:37,134677075.0,0.0
77,,,,
77,,,,
77,Queued-Awaiting Assignment,2010-05-22 00:00:21,137463039.0,0.05550568955512533
77,,,,
77,,,,
77,Accepted-Assigned,2011-08-29 11:55:29,177595547.0,0.8550790257922712
77,,,,
77,,,,
77,Accepted-Wait,2011-11-21 16:27:41,184869479.0,0.9999999980076666
77,,,,
77,,,,
78,Accepted-In Progress,2010-04-20 22:25:52,134778970.0,0.0
78,,,,
78,,,,
78,Accepted-Assigned,2010-04-21 00:03:18,134784816.0,0.00010397513684491282
78,,,,
78,,,,
78,Accepted-Assigned,2011-03-30 19:08:19,164488717.0,0.5284083150791546
78,,,,
78,,,,
78,Accepted-In Progress,2011-06-16 19:12:11,171228149.0,0.6482737554583856
78,,,,
78,,,,
78,Completed-Closed,2012-01-31 16:28:52,191003950.0,0.999999998221431
79,Accepted-In Progress,2010-04-22 22:51:56,134953334.0,0.0
79,,,,
79,,,,
79,Accepted-Assigned,2010-04-23 03:23:29,134969627.0,0.9999938624325635
79,,,,
79,,,,
80,Accepted-In Progress,2010-04-26 23:41:03,135301881.0,0.0
80,,,,
80,,,,
80,Accepted-Assigned,2010-04-27 03:12:24,135314562.0,0.9999921142487639
80,,,,
80,,,,
81,Accepted-In Progress,2010-04-27 23:40:49,135388267.0,0.0
81,,,,
81,,,,
81,Accepted-Assigned,2010-04-29 22:18:16,135556114.0,0.9999994042196737
81,,,,
81,,,,
82,Accepted-In Progress,2010-04-29 16:23:20,135534818.0,0.0
82,,,,
82,,,,
82,Accepted-In Progress,2010-11-10 02:47:12,152333850.0,0.26729685701517053
82,,,,
82,,,,
82,Completed-Closed,2012-04-26 02:07:27,198382665.0,0.9999999984088556
83,Accepted-In Progress,2010-04-29 21:58:57,135554955.0,0.0
83,,,,
83,,,,
83,Accepted-Assigned,2010-04-29 22:22:02,135556340.0,3.411865602913813e-05
83,,,,
83,,,,
83,Accepted-Wait,2011-08-12 17:59:24,176148582.0,0.9999999975365591
83,,,,
84,Accepted-In Progress,2010-05-05 01:15:44,135998762.0,0.0
84,,,,
84,,,,
84,Accepted-Assigned,2010-05-05 01:27:46,135999484.0,0.9998615150256197
84,,,,
84,,,,
85,Accepted-In Progress,2010-05-05 17:21:02,136056680.0,0.0
85,,,,
86,Accepted-In Progress,2010-05-05 20:44:03,136068861.0,0.0
86,,,,
86,,,,
86,Accepted-Assigned,2010-05-05 23:09:30,136077588.0,0.9999885414398826
86,,,,
86,,,,
87,Accepted-In Progress,2010-05-07 00:36:41,136169219.0,0.0
87,,,,
87,,,,
87,Accepted-In Progress,2010-10-04 17:59:18,149191776.0,0.28338804031452675
87,,,,
87,,,,
87,Accepted-Wait,2011-10-20 21:21:34,182122312.0,0.9999999978238678
87,,,,
88,Accepted-In Progress,2010-05-10 20:38:28,136500526.0,0.0
88,,,,
88,,,,
88,Accepted-Assigned,2010-05-11 03:36:20,136525598.0,0.0004688789007301736
88,,,,
88,,,,
88,Queued-Awaiting Assignment,2012-01-13 21:47:19,189467857.0,0.9905577510326757
88,,,,
88,,,,
88,Accepted-Wait,2012-01-19 18:02:17,189972755.0,0.9999999981298704
88,,,,
89,Accepted-In Progress,2010-05-10 21:01:38,136501916.0,0.0
89,,,,
89,,,,
89,Accepted-Assigned,2010-05-11 03:41:50,136525928.0,0.9999958354329693
89,,,,
89,,,,
90,Accepted-In Progress,2010-05-11 22:11:58,136592536.0,0.0
90,,,,
90,,,,
90,Accepted-Assigned,2010-05-12 04:25:17,136614935.0,0.9999955355349099
90,,,,
90,,,,
91,Accepted-In Progress,2010-05-12 16:01:33,136656711.0,0.0
91,,,,
91,,,,
91,Queued-Awaiting Assignment,2010-05-12 16:05:09,136656927.0,3.979322475065404e-06
91,,,,
91,,,,
91,Accepted-In Progress,2012-01-30 21:58:10,190937308.0,0.999999998157721
91,,,,
92,Accepted-In Progress,2010-05-12 19:59:40,136670998.0,0.0
92,,,,
92,,,,
92,Accepted-Assigned,2010-05-13 04:06:49,136700227.0,0.9999965787519972
92,,,,
92,,,,
93,Accepted-In Progress,2010-05-13 19:56:33,136757211.0,0.0
93,,,,
93,,,,
93,Accepted-Assigned,2010-05-14 08:50:11,136803629.0,0.9999978456679615
93,,,,
93,,,,
94,Accepted-In Progress,2010-05-14 15:03:29,136826027.0,0.0
94,,,,
94,,,,
94,Accepted-Assigned,2010-05-14 20:19:05,136844963.0,0.9999947190815427
94,,,,
94,,,,
95,Accepted-In Progress,2010-05-14 17:04:31,136833289.0,0.0
95,,,,
95,,,,
95,Accepted-Assigned,2010-05-14 20:23:10,136845208.0,0.9999916101047898
95,,,,
95,,,,
96,Accepted-In Progress,2010-05-19 18:58:36,137272134.0,0.0
96,,,,
96,,,,
96,Accepted-Wait,2010-06-15 19:50:54,139608072.0,0.9999999571906464
96,,,,
96,,,,
97,Accepted-In Progress,2010-05-20 19:55:23,137361941.0,0.0
97,,,,
97,,,,
97,Accepted-Assigned,2010-05-21 07:58:48,137405346.0,0.9999976961232666
97,,,,
97,,,,
98,Queued-Awaiting Assignment,2010-05-21 18:28:29,137443127.0,0.0
98,,,,
98,,,,
98,Queued-Awaiting Assignment,2010-05-24 22:45:23,137717741.0,0.005117005938075821
98,,,,
98,,,,
98,Accepted-In Progress,2012-02-01 21:57:19,191110057.0,0.9999999981366551
98,,,,
99,Accepted-In Progress,2010-05-24 21:32:13,137713351.0,0.0
99,,,,
99,,,,
99,Accepted-Assigned,2010-05-25 10:33:22,137760220.0,0.9999978663981174
99,,,,
99,,,,
100,Accepted-In Progress,2010-05-25 00:28:06,137723904.0,0.0
100,,,,
100,,,,
100,Accepted-Assigned,2010-05-25 10:30:17,137760035.0,0.9999972323012585
100,,,,
100,,,,
101,Accepted-In Progress,2010-05-25 19:42:48,137793186.0,0.0
101,,,,
101,,,,
101,Queued-Awaiting Assignment,2011-11-23 20:47:29,185057867.0,0.9890373970003926
101,,,,
101,,,,
101,Accepted-In Progress,2011-11-29 22:18:56,185581754.0,0.9999999979074493
101,,,,
102,Accepted-In Progress,2010-05-25 20:27:54,137795892.0,0.0
102,,,,
102,,,,
102,Accepted-Assigned,2010-05-25 20:55:45,137797563.0,0.9999401591765903
102,,,,
102,,,,
103,Accepted-In Progress,2010-05-25 21:17:44,137798882.0,0.0
103,,,,
104,Accepted-Assigned,2010-05-28 17:41:08,138045086.0,0.0
104,,,,
104,,,,
105,Accepted-In Progress,2010-06-01 19:19:11,138396569.0,0.0
105,,,,
105,,,,
105,Accepted-Assigned,2010-06-02 00:19:04,138414562.0,0.0003405703533391958
105,,,,
105,,,,
105,Accepted-In Progress,2010-06-15 00:29:35,139538393.0,0.0216123716518187
105,,,,
105,,,,
105,Accepted-In Progress,2010-06-16 03:08:29,139634327.0,0.023428204268794325
105,,,,
105,,,,
105,Completed-Closed,2012-02-03 06:51:53,191228531.0,0.9999999981072064
106,Accepted-In Progress,2010-06-02 16:21:51,138472329.0,0.0
106,,,,
106,,,,
106,Accepted-Assigned,2010-06-02 19:37:11,138484049.0,0.9999914676495935
106,,,,
106,,,,
107,Accepted-In Progress,2010-06-02 22:14:09,138493467.0,0.0
107,,,,
107,,,,
107,Accepted-Assigned,2010-06-02 22:35:21,138494739.0,0.9999213898278438
107,,,,
107,,,,
108,Queued-Awaiting Assignment,2010-06-05 00:58:40,138676138.0,0.0
108,,,,
108,,,,
108,Accepted-Assigned,2010-06-24 19:17:47,140383685.0,0.031239640948054762
108,,,,
108,,,,
108,Queued-Awaiting Assignment,2010-11-07 22:44:39,152146497.0,0.24644075893746878
108,,,,
108,,,,
108,Accepted-In Progress,2010-11-24 19:06:02,153602180.0,0.2730725378894901
108,,,,
108,,,,
108,Completed-Closed,2010-11-25 00:34:47,153621905.0,0.2734334075567382
108,,,,
108,,,,
108,Accepted-In Progress,2012-02-27 16:12:23,193335761.0,0.999999998170496
108,,,,
109,Accepted-In Progress,2010-06-05 00:57:53,138676091.0,0.0
109,,,,
109,,,,
109,Accepted-Assigned,2010-06-05 01:08:18,138676716.0,0.9998400255959046
109,,,,
109,,,,
110,Accepted-In Progress,2010-06-08 22:20:08,139012226.0,0.0
110,,,,
110,,,,
110,Queued-Awaiting Assignment,2010-06-15 19:40:07,139607425.0,0.011424608653375141
110,,,,
110,,,,
110,Accepted-In Progress,2012-02-01 21:59:45,191110203.0,0.9999999980805396
110,,,,
111,Accepted-In Progress,2010-06-09 18:45:16,139085734.0,0.0
111,,,,
111,,,,
111,Accepted-Assigned,2010-06-10 03:01:38,139115516.0,0.0005698075567483279
111,,,,
111,,,,
111,Accepted-Assigned,2011-04-08 22:30:45,165278463.0,0.5011354145477495
111,,,,
111,,,,
111,Completed-Closed,2012-02-04 17:18:05,191352503.0,0.9999999980867385
112,Accepted-In Progress,2010-06-10 17:51:43,139168921.0,0.0
112,,,,
112,,,,
113,Accepted-In Progress,2010-06-13 23:31:25,139448503.0,0.0
113,,,,
113,,,,
113,Accepted-Assigned,2012-03-28 20:13:42,195942240.0,0.9999999982298923
113,,,,
114,Accepted-In Progress,2010-06-14 15:38:32,139506530.0,0.0
114,,,,
114,,,,
114,Accepted-Wait,2010-06-14 22:57:51,139532889.0,0.0004670183082959058
114,,,,
114,,,,
114,Accepted-In Progress,2012-03-28 21:42:34,195947572.0,0.9999999982282396
114,,,,
115,Accepted-In Progress,2010-06-15 19:58:18,139608516.0,0.0
115,,,,
115,,,,
115,Accepted-Wait,2012-05-04 23:43:47,199151645.0,0.9999999983205451
115,,,,
116,Accepted-In Progress,2010-06-15 23:37:49,139621687.0,0.0
116,,,,
116,,,,
116,Accepted-Assigned,2010-06-15 23:50:22,139622440.0,3.5450415012547393e-05
116,,,,
116,,,,
116,Accepted-Wait,2010-09-02 17:36:22,146425600.0,0.32032076966702044
116,,,,
116,,,,
116,Accepted-Assigned,2011-02-16 19:53:25,160862623.0,0.9999999952921095
116,,,,
116,,,,
117,Accepted-In Progress,2010-06-16 16:45:30,139683348.0,0.0
117,,,,
117,,,,
117,Accepted-Assigned,2010-06-16 22:23:35,139703633.0,0.043936969022758204
117,,,,
117,,,,
117,Accepted-In Progress,2010-06-18 21:01:56,139871534.0,0.4076077127195847
117,,,,
117,,,,
117,Accepted-Assigned,2010-06-22 01:00:14,140145032.0,0.9999997834016809
117,,,,
117,,,,
118,Accepted-In Progress,2010-06-16 23:09:45,139706403.0,0.0
118,,,,
118,,,,
118,Accepted-Wait,2010-12-13 18:31:55,155241733.0,0.3127508515304076
118,,,,
118,,,,
118,Accepted-In Progress,2012-01-12 21:16:07,189379585.0,0.9999999979868412
118,,,,
119,Accepted-In Progress,2010-06-16 22:15:09,139703127.0,0.0
119,,,,
119,,,,
119,Accepted-Assigned,2010-06-16 22:29:31,139703989.0,0.9998840041758497
119,,,,
119,,,,
120,Accepted-In Progress,2010-06-17 20:47:35,139784273.0,0.0
120,,,,
120,,,,
120,Completed-Closed,2010-11-26 16:09:39,153764397.0,0.24811647412558313
120,,,,
120,,,,
120,Completed-Closed,2012-03-31 00:11:00,196129278.0,0.9999999982252198
121,Accepted-In Progress,2010-06-18 15:42:27,139852365.0,0.0
121,,,,
121,,,,
121,Accepted-Wait,2010-09-01 19:09:24,146344782.0,0.999999984597416
121,,,,
122,Accepted-In Progress,2010-06-23 21:13:51,140304249.0,0.0
122,,,,
122,,,,
122,Accepted-In Progress,2012-03-08 18:29:26,194207984.0,0.999999998144841
122,,,,
123,Accepted-In Progress,2010-06-24 19:41:19,140385097.0,0.0
123,,,,
123,,,,
123,Accepted-Wait,2010-06-24 21:19:43,140391001.0,0.0001158289248450201
123,,,,
123,,,,
123,Completed-Closed,2012-02-04 18:30:03,191356821.0,0.9999999980381279
124,Accepted-In Progress,2010-07-01 19:20:33,140988651.0,0.0
124,,,,
125,Accepted-In Progress,2010-07-02 20:43:45,141080043.0,0.0
125,,,,
125,,,,
125,Queued-Awaiting Assignment,2010-07-22 16:43:19,142793617.0,0.036533609615415005
125,,,,
125,,,,
125,Accepted-Assigned,2010-07-24 01:20:27,142911045.0,0.03903718909894998
125,,,,
125,,,,
125,Accepted-Assigned,2011-03-11 00:02:06,162778344.0,0.46261046097324604
125,,,,
125,,,,
125,Accepted-Assigned,2011-05-03 18:39:43,167424601.0,0.5616692348638918
125,,,,
125,,,,
125,Accepted-Wait,2011-12-27 17:37:48,187984086.0,0.9999999978679877
125,,,,
126,Accepted-In Progress,2010-07-06 16:43:18,141411216.0,0.0
126,,,,
126,,,,
126,Accepted-Assigned,2010-07-07 03:42:20,141450758.0,0.0007916994673583653
126,,,,
126,,,,
