CaseID,Activity,CompleteTimestamp,CumTimeInterval,NormalizedTime
23,Accepted-In Progress,2009-11-24 17:41:50,122061128.0,0.0
23,,,,
23,,,,
23,,,,
23,Completed-Closed,2012-04-13 20:41:36,197326314.0,0.9999999986713646
24,,,,
24,,,,
24,,,,
24,,,,
24,Accepted-Assigned,2011-01-07 22:55:04,157417522.0,0.0
24,,,,
24,Accepted-In Progress,2011-05-19 22:45:16,168821734.0,0.4519536309425958
24,,,,
24,Accepted-In Progress,2011-08-25 22:24:01,177287659.0,0.7874617347061609
24,,,,
24,,,,
24,Accepted-In Progress,2011-10-27 00:07:30,182650668.0,0.9999999960369587
24,,,,
25,Accepted-In Progress,2009-11-24 17:44:43,122061301.0,0.0
25,,,,
25,Accepted-In Progress,2010-03-14 21:40:26,131579444.0,0.14030091671179787
25,Unmatched-Unmatched,2010-03-14 21:40:36,131579454.0,0.1403010641154634
25,Completed-Closed,2012-01-18 22:26:41,189902219.0,0.9999999985259634
26,,,,
26,Accepted-Assigned,2010-11-29 19:52:49,154036987.0,0.0
26,Accepted-In Progress,2012-04-15 00:22:00,197425938.0,0.9999995137013167
26,Completed-Closed,2012-04-15 00:22:21,197425959.0,0.9999999976952668
27,,,,
27,,,,
27,,,,
28,,,,
28,,,,
28,Completed-Closed,2012-03-15 20:21:47,194819525.0,0.0
29,Accepted-In Progress,2009-12-17 04:47:26,124001864.0,0.0
29,Accepted-In Progress,2012-03-14 21:04:51,194735709.0,0.9999999985862497
29,,,,
30,,,,
30,Unmatched-Unmatched,2009-12-22 17:25:22,124479340.0,0.0
30,Completed-Closed,2012-02-01 20:38:06,191105304.0,0.9999999984990836
31,Accepted-Wait,2009-12-22 18:56:03,124484781.0,0.0
31,Accepted-In Progress,2012-02-01 20:39:50,191105408.0,0.9999999984989634
31,,,,
32,,,,
32,Completed-Closed,2012-03-21 00:14:00,195265458.0,0.0
33,Accepted-In Progress,2010-01-14 18:34:54,126470712.0,0.0
33,Accepted-Wait,2010-01-27 18:43:29,127594427.0,0.9999999110094719
33,,,,
33,,,,
33,,,,
33,,,,
33,,,,
34,,,,
34,Queued-Awaiting Assignment,2010-01-15 23:10:22,126573640.0,0.0
34,Queued-Awaiting Assignment,2011-09-23 22:06:05,179792183.0,0.8172299473357045
34,,,,
34,Completed-Closed,2012-02-08 16:14:29,191694287.0,0.9999999984643887
35,,,,
35,Accepted-In Progress,2012-04-11 23:38:17,197164115.0,0.0
35,Completed-Closed,2012-04-11 23:39:02,197164160.0,0.9977827050997783
36,,,,
36,Accepted-Assigned,2010-02-08 19:41:12,128634690.0,0.0
36,Accepted-In Progress,2010-03-03 23:54:09,130637067.0,0.029747381706006715
36,,,,
36,Accepted-In Progress,2012-03-28 21:39:46,195947404.0,0.9999999985143967
36,,,,
37,,,,
37,,,,
37,,,,
37,Completed-Closed,2012-03-30 20:24:18,196115676.0,0.0
38,Accepted-In Progress,2010-01-27 21:58:09,127606107.0,0.0
38,,,,
39,,,,
39,,,,
39,,,,
40,Accepted-In Progress,2010-02-03 17:34:32,128195090.0,0.0
40,,,,
40,Accepted-In Progress,2010-02-03 18:40:51,128199069.0,0.998218810366022
40,Accepted-Assigned,2010-02-03 18:40:58,128199076.0,0.9999749128220566
40,,,,
40,,,,
41,Accepted-In Progress,2010-02-05 18:00:12,128369430.0,0.0
41,Accepted-In Progress,2012-02-23 22:34:50,193013108.0,0.9999999984530583
41,,,,
42,,,,
42,,,,
42,Queued-Awaiting Assignment,2010-10-29 02:15:39,151295157.0,0.0
42,Accepted-In Progress,2010-10-30 00:11:03,151374081.0,0.0017437620653762698
42,Completed-Closed,2012-04-04 22:41:41,196555919.0,0.9999999977905807
43,,,,
43,Accepted-In Progress,2010-02-15 15:48:52,129225550.0,0.0
43,Accepted-Assigned,2010-02-15 20:10:30,129241248.0,0.9999936298023328
43,,,,
43,,,,
44,,,,
44,Accepted-Wait,2010-02-15 17:34:41,129231899.0,0.0
44,Accepted-In Progress,2010-03-02 21:59:28,130543786.0,0.036157227160624576
44,Queued-Awaiting Assignment,2010-03-02 22:01:04,130543882.0,0.03615987303927679
44,Accepted-In Progress,2010-03-02 22:07:11,130544249.0,0.03616998801287433
44,,,,
44,Accepted-Wait,2010-03-02 22:11:18,130544496.0,0.03617679563815659
44,Accepted-Assigned,2011-04-11 15:48:47,165513545.0,0.9999670064444316
44,Accepted-Assigned,2011-04-11 16:08:44,165514742.0,0.9999999972438763
44,,,,
44,,,,
45,Accepted-Wait,2010-02-16 19:03:41,129323639.0,0.0
45,,,,
45,Accepted-In Progress,2012-01-20 16:40:03,190054221.0,0.9999997184285969
45,Completed-Closed,2012-01-20 16:40:20,190054238.0,0.9999999983533836
46,Accepted-Wait,2010-02-16 19:04:37,129323695.0,0.0
46,,,,
46,Accepted-In Progress,2012-02-01 18:16:03,191096781.0,0.99999918896784
46,Completed-Closed,2012-02-01 18:16:53,191096831.0,0.9999999983811733
47,Accepted-In Progress,2010-02-23 21:10:59,129936077.0,0.0
47,Accepted-Wait,2010-02-23 21:13:19,129936217.0,2.5208057357246937e-06
47,Queued-Awaiting Assignment,2010-03-02 21:44:01,130542859.0,0.010925568185246436
47,Accepted-In Progress,2010-03-02 21:46:47,130543025.0,0.010928557140618796
47,Accepted-Wait,2010-03-02 21:46:58,130543036.0,0.010928755203926603
47,Accepted-Assigned,2011-11-28 16:20:33,185473851.0,0.9999995660612984
47,Accepted-Wait,2011-11-28 16:20:57,185473875.0,0.9999999981994244
47,,,,
48,Accepted-In Progress,2010-02-26 21:39:44,130197002.0,0.0
48,Queued-Awaiting Assignment,2010-02-26 21:45:58,130197376.0,0.022898286302049212
48,Accepted-In Progress,2010-02-27 02:04:51,130212909.0,0.9739118722104193
48,,,,
48,,,,
48,,,,
48,Accepted-In Progress,2010-02-27 02:11:57,130213335.0,0.9999938774635556
48,,,,
48,,,,
48,,,,
49,Accepted-In Progress,2010-03-01 14:54:12,130431870.0,0.0
49,,,,
49,Accepted-In Progress,2010-03-01 19:53:51,130449849.0,0.0003118018260640386
49,Accepted-Assigned,2010-03-01 20:00:54,130450272.0,0.0003191377275282517
49,Accepted-In Progress,2011-12-29 00:01:17,188093495.0,0.9999999982657443
49,,,,
50,Accepted-In Progress,2010-03-02 19:41:18,130535496.0,0.0
50,Accepted-Wait,2010-09-19 16:21:17,147889895.0,0.2864495347135058
50,Completed-Closed,2012-02-02 00:42:48,191119986.0,0.9999999983494126
51,,,,
51,,,,
51,Accepted-In Progress,2010-08-16 18:54:31,144961489.0,0.0
51,Accepted-Wait,2010-08-16 19:13:10,144962608.0,2.4960351129103788e-05
51,Accepted-In Progress,2012-01-17 15:59:31,189792589.0,0.9999999977694056
51,,,,
52,Accepted-In Progress,2010-03-08 17:17:56,131045294.0,0.0
52,Accepted-Wait,2010-03-08 17:19:32,131045390.0,0.9989594172736733
52,,,,
53,Accepted-In Progress,2010-03-09 19:28:51,131139549.0,0.0
53,Accepted-Assigned,2011-04-11 16:09:41,165514799.0,0.5291141329611525
53,,,,
53,Accepted-Wait,2011-11-28 16:21:08,185473886.0,0.8363303717579964
53,Completed-Closed,2012-03-30 18:01:23,196107101.0,0.99999999846077
54,Accepted-In Progress,2010-03-11 18:02:02,131307140.0,0.0
54,Completed-Closed,2012-03-15 22:27:03,194827041.0,0.9999999984256902
55,,,,
55,Accepted-In Progress,2010-03-11 22:10:10,131322028.0,0.0
55,,,,
55,Accepted-In Progress,2010-03-11 22:12:35,131322173.0,2.4688719894657967e-06
55,Queued-Awaiting Assignment,2010-03-11 22:12:46,131322184.0,2.6561657265976847e-06
55,,,,
55,,,,
55,,,,
55,Accepted-In Progress,2012-01-20 16:24:45,190053303.0,0.9999999982973297
55,,,,
56,Accepted-Assigned,2010-03-12 23:55:50,131414768.0,0.0
56,,,,
56,,,,
56,Accepted-Assigned,2011-11-15 00:10:03,184292421.0,0.8420954978966577
56,Accepted-Wait,2012-01-12 17:23:04,189365602.0,0.9228877161162308
56,Accepted-In Progress,2012-03-08 18:22:52,194207590.0,0.9999981032899891
56,Completed-Closed,2012-03-08 18:24:51,194207709.0,0.9999999984074642
57,,,,
57,,,,
57,Accepted-In Progress,2011-06-09 18:37:15,170621253.0,0.0
57,Completed-Closed,2012-02-21 22:57:48,192841686.0,0.9999999954996376
58,,,,
58,,,,
58,Completed-Closed,2012-03-30 19:17:27,196111665.0,0.0
59,Accepted-In Progress,2010-03-18 19:44:05,131918063.0,0.0
59,,,,
59,,,,
60,Accepted-In Progress,2010-03-26 16:24:05,132597263.0,0.0
60,,,,
61,,,,
61,Accepted-In Progress,2010-03-26 22:05:35,132617753.0,0.0
61,,,,
61,Accepted-In Progress,2011-09-05 16:28:50,178216748.0,0.7732569124319696
61,,,,
61,Completed-Closed,2012-02-07 10:39:40,191587798.0,0.9999999983042237
62,,,,
62,Queued-Awaiting Assignment,2010-03-29 18:41:32,132864710.0,0.0
62,Accepted-In Progress,2010-03-29 20:30:54,132871272.0,0.00011490410197680564
62,,,,
62,Accepted-In Progress,2012-01-19 18:09:44,189973202.0,0.9999999982489469
62,,,,
63,,,,
63,,,,
63,Queued-Awaiting Assignment,2010-03-31 18:43:06,133037604.0,0.0
63,,,,
63,,,,
63,,,,
63,Completed-Closed,2012-04-25 01:18:24,198293322.0,0.9999999984675673
64,,,,
64,,,,
64,,,,
64,Completed-Closed,2012-03-30 20:18:11,196115309.0,0.0
65,Accepted-In Progress,2010-04-01 21:48:30,133135128.0,0.0
65,,,,
65,Queued-Awaiting Assignment,2010-04-01 21:50:40,133135258.0,2.287188216154368e-06
65,,,,
65,,,,
65,Accepted-In Progress,2012-01-19 18:14:11,189973469.0,0.9999998750843359
65,Completed-Closed,2012-01-19 18:14:18,189973476.0,0.9999999982406245
66,Accepted-In Progress,2010-04-06 16:16:15,133547193.0,0.0
66,,,,
66,,,,
66,Accepted-In Progress,2010-04-28 17:35:20,135452738.0,0.999999947521578
66,,,,
66,,,,
67,Accepted-In Progress,2010-04-06 22:35:51,133569969.0,0.0
67,Unmatched-Unmatched,2010-04-07 15:30:28,133630846.0,0.0010270808040524436
67,,,,
67,Completed-Closed,2012-02-21 23:00:21,192841839.0,0.999999998312859
68,Accepted-In Progress,2010-04-08 19:07:36,133730274.0,0.0
68,,,,
68,,,,
68,,,,
68,Accepted-In Progress,2011-12-30 18:00:16,188244634.0,0.9999999981656209
68,,,,
69,Accepted-In Progress,2010-04-13 02:14:40,134101498.0,0.0
69,Accepted-In Progress,2012-04-11 23:40:26,197164244.0,0.9999995861266618
69,Completed-Closed,2012-04-11 23:40:52,197164270.0,0.9999999984142783
70,,,,
70,Queued-Awaiting Assignment,2010-04-13 04:47:56,134110694.0,0.0
70,Accepted-In Progress,2010-04-13 21:56:39,134172417.0,0.001086250004995856
70,Accepted-Assigned,2010-04-13 21:56:44,134172422.0,0.0010863379989369312
70,Accepted-In Progress,2012-01-30 20:42:19,190932757.0,0.9999994526776865
70,Completed-Closed,2012-01-30 20:42:50,190932788.0,0.9999999982401212
71,Accepted-In Progress,2010-04-13 16:38:30,134153328.0,0.0
71,,,,
71,,,,
71,,,,
71,,,,
71,,,,
72,,,,
72,Accepted-In Progress,2010-04-19 23:59:00,134698158.0,0.0
72,,,,
72,Accepted-Wait,2010-12-13 18:28:11,155241509.0,0.3756932703011154
72,,,,
72,,,,
72,,,,
72,Accepted-Assigned,2011-10-24 17:03:31,182452429.0,0.8733218958696521
72,,,,
72,Completed-Closed,2012-01-12 21:11:59,189379337.0,0.9999999981712172
73,,,,
73,Accepted-In Progress,2010-04-19 23:59:58,134698216.0,0.0
73,Accepted-In Progress,2010-04-20 00:00:10,134698228.0,2.1945085419242505e-07
73,Accepted-Wait,2010-08-10 23:22:31,144459169.0,0.1785041227985095
73,,,,
73,Accepted-Wait,2011-06-27 19:28:17,172179515.0,0.6854419234826405
73,Completed-Closed,2012-01-12 21:25:45,189380163.0,0.9999999981712429
74,,,,
74,,,,
74,Accepted-In Progress,2010-04-14 18:47:50,134247488.0,0.0
74,,,,
74,Accepted-In Progress,2010-04-15 02:58:53,134276951.0,0.0005197186500098241
74,Accepted-Assigned,2010-04-15 03:09:15,134277573.0,0.0005306905469757173
74,Accepted-In Progress,2012-01-05 00:55:26,188701544.0,0.9605535238054294
74,Completed-Closed,2012-01-30 22:05:58,190937776.0,0.9999999982360294
75,,,,
75,Accepted-In Progress,2012-01-10 01:07:46,189134284.0,0.0
75,Accepted-In Progress,2012-01-10 02:36:13,189139591.0,0.9999811573175557
75,,,,
76,Accepted-In Progress,2010-04-17 01:34:49,134444707.0,0.0
76,Queued-Awaiting Assignment,2010-04-17 01:42:36,134445174.0,8.26722853560646e-06
76,,,,
76,,,,
76,Accepted-In Progress,2012-01-30 20:43:05,190932803.0,0.9999999982297155
76,,,,
77,Accepted-In Progress,2010-04-19 18:07:37,134677075.0,0.0
77,,,,
77,Accepted-In Progress,2010-05-06 21:02:51,136156389.0,0.025129969407180628
77,,,,
77,Queued-Awaiting Assignment,2011-08-25 04:27:17,177223055.0,0.7227533679790219
77,Accepted-In Progress,2011-08-29 11:54:38,177595496.0,0.7290802403914913
77,,,,
77,,,,
77,,,,
77,Accepted-Wait,2011-11-21 16:27:41,184869479.0,0.8526476305861032
77,Accepted-In Progress,2012-03-01 01:54:59,193543517.0,0.9999985713442668
77,Completed-Closed,2012-03-01 01:56:23,193543601.0,0.9999999983012416
78,,,,
78,Queued-Awaiting Assignment,2010-04-20 22:29:35,134779193.0,0.0
78,,,,
78,,,,
78,,,,
78,,,,
78,,,,
78,Accepted-Wait,2011-03-30 22:14:36,164499894.0,0.5286065052983255
78,Queued-Awaiting Assignment,2011-06-06 21:20:14,170371832.0,0.6330436323199404
78,Accepted-In Progress,2011-06-16 19:12:11,171228149.0,0.6482739169891193
78,Accepted-Assigned,2011-06-16 19:12:21,171228159.0,0.6482740948471399
78,Accepted-In Progress,2012-01-31 16:26:37,191003815.0,0.9999999982214197
78,,,,
79,Accepted-In Progress,2010-04-22 22:51:56,134953334.0,0.0
79,Queued-Awaiting Assignment,2010-04-22 23:08:11,134954309.0,1.7393739207597366e-05
79,,,,
79,Accepted-Assigned,2010-04-23 03:23:29,134969627.0,0.0002906627619583424
79,,,,
79,Completed-Closed,2012-01-31 17:36:08,191007986.0,0.9999999982160267
80,,,,
80,Queued-Awaiting Assignment,2010-04-26 23:44:34,135302092.0,0.0
80,Accepted-In Progress,2010-04-27 03:08:15,135314313.0,0.00022850157445923865
80,Accepted-Assigned,2010-04-27 03:12:24,135314562.0,0.00023315724028366797
80,Accepted-In Progress,2011-12-21 06:24:04,187425262.0,0.9745705270277846
80,Completed-Closed,2012-01-06 00:11:34,188785312.0,0.9999999981302546
81,,,,
81,Accepted-In Progress,2010-04-27 23:43:59,135388457.0,0.0
81,,,,
81,Accepted-Assigned,2010-04-29 22:18:16,135556114.0,0.0030026389470648902
81,Accepted-In Progress,2012-02-03 05:53:09,191225007.0,0.9999999982090584
81,,,,
82,Accepted-In Progress,2010-04-29 16:23:20,135534818.0,0.0
82,,,,
82,,,,
82,Accepted-In Progress,2010-11-10 02:47:12,152333850.0,0.999999994047276
82,,,,
82,,,,
82,,,,
83,,,,
83,Queued-Awaiting Assignment,2010-04-29 22:01:26,135555104.0,0.0
83,,,,
83,Accepted-Assigned,2010-04-29 22:22:02,135556340.0,2.326307410031976e-05
83,Queued-Awaiting Assignment,2011-04-07 21:10:31,165187249.0,0.5577142272543848
83,Accepted-In Progress,2011-08-12 17:58:32,176148530.0,0.7640193179804585
83,Accepted-Wait,2011-08-12 17:59:24,176148582.0,0.7640202966858414
83,Completed-Closed,2012-01-04 20:44:59,188686517.0,0.9999999981178742
84,,,,
84,,,,
84,Accepted-In Progress,2010-05-05 01:24:58,135999316.0,0.0
84,,,,
84,,,,
84,Completed-Closed,2012-01-18 18:31:12,189888090.0,0.9999999981443259
85,Accepted-In Progress,2010-05-05 17:21:02,136056680.0,0.0
85,Completed-Closed,2012-03-21 00:17:35,195265673.0,0.9999999983110673
86,Accepted-In Progress,2010-05-05 20:44:03,136068861.0,0.0
86,,,,
86,Accepted-In Progress,2010-05-05 23:09:25,136077583.0,0.0001577694258304087
86,Accepted-Assigned,2010-05-05 23:09:30,136077588.0,0.00015785986920683064
86,,,,
86,Completed-Closed,2012-02-04 17:10:51,191352069.0,0.9999999981911325
87,Accepted-In Progress,2010-05-07 00:36:41,136169219.0,0.0
87,Unmatched-Unmatched,2010-05-07 01:05:00,136170918.0,3.697248401326874e-05
87,,,,
87,Accepted-In Progress,2010-10-04 17:59:18,149191776.0,0.28338804031452675
87,,,,
87,Accepted-Assigned,2010-10-19 21:43:59,150501257.0,0.31188407641704535
87,Accepted-Wait,2011-10-20 21:21:34,182122312.0,0.9999999978238678
87,,,,
88,Accepted-In Progress,2010-05-10 20:38:28,136500526.0,0.0
88,Queued-Awaiting Assignment,2010-05-10 20:41:26,136500704.0,3.19955128054841e-06
88,,,,
88,Accepted-Assigned,2010-05-11 03:36:20,136525598.0,0.00045066938037027944
88,Accepted-In Progress,2012-01-13 19:25:46,189459364.0,0.9519354940407629
88,Accepted-In Progress,2012-01-13 21:47:12,189467850.0,0.952088029951812
88,Queued-Awaiting Assignment,2012-01-13 21:47:19,189467857.0,0.9520881557768623
88,,,,
88,,,,
88,,,,
88,Completed-Closed,2012-02-13 18:11:49,192133327.0,0.9999999982024993
89,Accepted-In Progress,2010-05-10 21:01:38,136501916.0,0.0
89,Queued-Awaiting Assignment,2010-05-10 21:07:54,136502292.0,6.855145351132769e-06
89,Accepted-In Progress,2010-05-11 03:36:38,136525616.0,0.0004320929383559751
89,,,,
89,Accepted-In Progress,2012-02-03 06:52:05,191228543.0,0.9977632517612423
89,Completed-Closed,2012-02-04 16:56:49,191351227.0,0.9999999981768231
90,Accepted-In Progress,2010-05-11 22:11:58,136592536.0,0.0
90,,,,
90,Accepted-In Progress,2010-05-12 04:18:30,136614528.0,0.0004041384044590432
90,,,,
90,Accepted-In Progress,2012-01-31 18:01:59,191009537.0,0.999999998162339
90,,,,
91,,,,
91,,,,
91,Accepted-In Progress,2010-05-12 16:03:44,136656842.0,0.0
91,,,,
91,Accepted-In Progress,2010-05-13 04:04:00,136700058.0,0.999997686047561
91,,,,
91,,,,
91,,,,
92,,,,
92,Queued-Awaiting Assignment,2010-05-12 20:02:27,136671165.0,0.0
92,Accepted-In Progress,2010-05-13 04:04:54,136700112.0,0.0005302650212625062
92,Accepted-Assigned,2010-05-13 04:06:49,136700227.0,0.0005323716463858416
92,Accepted-In Progress,2012-02-03 15:48:56,191260754.0,0.9999982579126153
92,Completed-Closed,2012-02-03 15:50:31,191260849.0,0.999999998168152
93,Accepted-In Progress,2010-05-13 19:56:33,136757211.0,0.0
93,Queued-Awaiting Assignment,2010-05-13 20:05:42,136757760.0,1.007270306441405e-05
93,,,,
93,,,,
93,,,,
93,Completed-Closed,2012-02-03 15:52:14,191260952.0,0.9999999981652635
94,Accepted-In Progress,2010-05-14 15:03:29,136826027.0,0.0
94,,,,
94,,,,
94,,,,
94,Accepted-In Progress,2012-01-30 20:59:22,190933780.0,0.9999991295155243
94,Completed-Closed,2012-01-30 21:00:09,190933827.0,0.9999999981518376
95,,,,
95,,,,
95,Accepted-In Progress,2010-05-14 20:23:06,136845204.0,0.0
95,Accepted-Assigned,2010-05-14 20:23:10,136845208.0,0.9756097560975611
95,,,,
95,,,,
96,,,,
96,Queued-Awaiting Assignment,2010-06-15 15:18:34,139591732.0,0.0
96,Accepted-In Progress,2010-06-15 19:50:39,139608057.0,0.0002777738496197649
96,,,,
96,Accepted-In Progress,2012-04-25 20:32:00,198362538.0,0.999999572917389
96,Completed-Closed,2012-04-25 20:32:25,198362563.0,0.9999999982984756
97,,,,
97,Queued-Awaiting Assignment,2010-05-20 20:43:22,137364820.0,0.0
97,Accepted-In Progress,2010-05-21 07:57:03,137405241.0,0.0007499794405514809
97,,,,
97,Accepted-In Progress,2012-02-03 15:52:26,191260964.0,0.9999999981445796
97,,,,
98,,,,
98,Accepted-In Progress,2010-05-21 18:30:53,137443271.0,0.0
98,,,,
98,Queued-Awaiting Assignment,2010-05-24 22:45:23,137717741.0,0.005114336444305913
98,,,,
98,Accepted-Assigned,2011-11-02 01:30:00,183174018.0,0.8521238241244337
98,Accepted-In Progress,2012-02-01 21:57:19,191110057.0,0.9999999981366501
98,,,,
99,,,,
99,Queued-Awaiting Assignment,2010-05-24 21:44:34,137714092.0,0.0
99,Accepted-In Progress,2010-05-25 10:30:49,137760067.0,0.000858545564131672
99,Accepted-Assigned,2010-05-25 10:33:22,137760220.0,0.0008614027141330237
99,Accepted-In Progress,2012-02-03 16:42:20,191263958.0,0.9999999981325817
99,,,,
100,Accepted-In Progress,2010-05-25 00:28:06,137723904.0,0.0
100,,,,
100,,,,
100,,,,
100,,,,
100,Completed-Closed,2012-02-04 02:55:46,191300764.0,0.9999999981335226
101,Accepted-In Progress,2010-05-25 19:42:48,137793186.0,0.0
101,,,,
101,,,,
101,Queued-Awaiting Assignment,2011-11-23 20:47:29,185057867.0,0.9890373970003926
101,,,,
101,Queued-Awaiting Assignment,2011-11-23 20:55:00,185058318.0,0.9890468344038958
101,Accepted-In Progress,2011-11-29 22:18:56,185581754.0,0.9999999979074493
101,,,,
102,Accepted-In Progress,2010-05-25 20:27:54,137795892.0,0.0
102,,,,
102,Accepted-In Progress,2010-05-25 20:55:40,137797558.0,3.11084556515102e-05
102,,,,
102,Accepted-In Progress,2012-02-04 16:44:05,191350463.0,0.9999999981327458
102,,,,
103,,,,
103,,,,
104,Accepted-Assigned,2010-05-28 17:41:08,138045086.0,0.0
104,,,,
104,,,,
105,Accepted-In Progress,2010-06-01 19:19:11,138396569.0,0.0
105,,,,
