CaseID,Activity,time:timestamp,REPAIR_IN_TIME_5D,DEVICETYPE,org:resource
29,Completed,18.894994066862985,0.0,AB40,L
30,Creation,18.889182552279404,0.0,AB52,L
30,,,,,
30,DeviceReceived,18.89349033280877,0.0,AB52,L
30,,,,,
30,InDelivery,18.89698462238303,0.0,AB52,L
30,,,,,
30,NoteHotline,18.89718919589148,0.0,AB52,L
30,,,,,
31,Creation,18.889227155722256,0.0,AB62,E
31,,,,,
31,DeviceReceived,18.892939278986084,0.0,AB62,E
31,,,,,
31,Approved,18.89897097552515,0.0,AB62,E
31,,,,,
31,NoteWorkshop,18.89930500232033,0.0,AB62,E
31,,,,,
31,InDelivery,18.907128560871456,0.0,AB62,E
31,,,,,
32,Creation,18.889231687310705,1.0,AB8,E
32,,,,,
32,DeviceReceived,18.897237858377117,1.0,AB8,E
32,,,,,
32,NoteHotline,18.898767733385213,1.0,AB8,E
32,,,,,
32,Completed,18.898802221625008,1.0,AB8,E
33,Creation,18.8892337089934,1.0,AB41,E
33,,,,,
33,DeviceReceived,18.89135386154076,1.0,AB41,E
33,,,,,
33,InDelivery,18.89160408763109,1.0,AB41,E
33,,,,,
33,Completed,18.89183134017992,1.0,AB41,E
34,Creation,18.805129303459932,0.0,AB61,L
34,,,,,
34,Letter,18.81017107877432,0.0,AB61,L
34,,,,,
34,Completed,18.813279339011643,0.0,AB61,L
34,,,,,
35,Creation,18.88925018273845,0.0,AC68,E
35,,,,,
35,StatusRequest,18.89562256647661,0.0,AC68,E
35,,,,,
35,Transmission,18.895705894231334,0.0,AC68,E
35,,,,,
35,NoteHotline,18.895716963445675,0.0,AC68,E
35,,,,,
35,InDelivery,18.89591082895293,0.0,AC68,E
36,Creation,18.889251321870365,0.0,AB49,L
36,,,,,
36,Transmission,18.896769005471,0.0,AB49,L
36,,,,,
36,NoteHotline,18.896780609581274,0.0,AB49,L
36,,,,,
36,Completed,18.8971408663657,0.0,AB49,L
37,Creation,18.88925828807191,0.0,AB49,E
37,,,,,
37,NoteHotline,18.88926066645845,0.0,AB49,E
37,,,,,
37,StockEntry,18.906597226987458,0.0,AB49,E
37,,,,,
37,Completed,18.9069090078413,0.0,AB49,E
37,,,,,
38,Creation,18.889264578266115,1.0,AB38,L
38,,,,,
38,Letter,18.895373499540998,1.0,AB38,L
38,,,,,
38,Transmission,18.89611469602026,1.0,AB38,L
38,,,,,
38,NoteHotline,18.896126525288437,1.0,AB38,L
38,,,,,
39,Letter,18.888902924860847,1.0,AB36,
39,,,,,
39,Creation,18.88917075951264,1.0,AB36,
39,,,,,
39,NoteWorkshop,18.889173106810105,1.0,AB36,
39,,,,,
40,Letter,18.888902924860847,1.0,AB53,
40,,,,,
40,DeviceReceived,18.889167598476686,1.0,AB53,
40,,,,,
40,InDelivery,18.88944374143267,1.0,AB53,
40,,,,,
41,Letter,18.888902924860847,1.0,AB52,
41,,,,,
41,DeviceReceived,18.889261680400466,1.0,AB52,
41,,,,,
41,InDelivery,18.88944374143267,1.0,AB52,
41,,,,,
41,Completed,18.889672736666373,1.0,AB52,
42,Creation,18.80513803161075,0.0,AB52,L
42,,,,,
42,Letter,18.809585632075805,0.0,AB52,L
42,,,,,
42,Transmission,18.814120766324514,0.0,AB52,L
42,,,,,
42,Approved,18.814458722845874,0.0,AB52,L
42,,,,,
42,Completed,18.81449931366036,0.0,AB52,L
43,Creation,18.889120175478457,0.0,AB61,L
43,,,,,
43,Letter,18.894835881250938,0.0,AB61,L
43,,,,,
43,InDelivery,18.90233636184571,0.0,AB61,L
43,,,,,
43,Completed,18.90256570974627,0.0,AB61,L
43,,,,,
44,Creation,18.889133715299337,0.0,AB40,E
44,,,,,
44,Letter,18.89859315368298,0.0,AB40,E
44,,,,,
44,Transmission,18.89887737496152,0.0,AB40,E
44,,,,,
44,InDelivery,18.90073384517623,0.0,AB40,E
44,,,,,
44,NoteHotline,18.90099447224772,0.0,AB40,E
44,,,,,
44,Completed,18.901034543659215,0.0,AB40,E
45,Creation,18.889135411676364,0.0,AB65,E
45,,,,,
45,DeviceReceived,18.889712957776883,0.0,AB65,E
45,,,,,
45,Approved,18.89626030500645,0.0,AB65,E
45,,,,,
45,StockEntry,18.899128756324558,0.0,AB65,E
45,,,,,
45,Completed,18.899449304961124,0.0,AB65,E
45,,,,,
46,Creation,18.889171936291792,0.0,AB60,J
46,,,,,
46,InDelivery,18.894835881250938,0.0,AB60,J
46,,,,,
46,Completed,18.895235805945944,0.0,AB60,J
46,,,,,
47,Creation,18.889173325890923,0.0,AB8,E
47,,,,,
47,NoteWorkshop,18.896117275720204,0.0,AB8,E
47,,,,,
47,NoteHotline,18.896261653714227,0.0,AB8,E
47,,,,,
47,StockEntry,18.896447869797015,0.0,AB8,E
47,,,,,
47,Completed,18.896706354616022,0.0,AB8,E
48,Creation,18.889185876011794,0.0,AB53,E
48,,,,,
48,Letter,18.89106443846415,0.0,AB53,E
48,,,,,
48,StockEntry,18.89591082895293,0.0,AB53,E
48,,,,,
48,NoteWorkshop,18.896240913246526,0.0,AB53,E
48,,,,,
49,Creation,18.889190589308274,0.0,AB38,E
49,,,,,
49,Letter,18.89106443846415,0.0,AB38,E
49,,,,,
49,StockEntry,18.896447869797015,0.0,AB38,E
49,,,,,
49,NoteWorkshop,18.896684492675014,0.0,AB38,E
49,,,,,
50,Creation,18.889211307519396,1.0,AB8,E
50,,,,,
50,NoteWorkshop,18.891352300085266,1.0,AB8,E
50,,,,,
50,Completed,18.89182353036213,1.0,AB8,E
51,Creation,18.889262012122014,0.0,AB31,L
51,,,,,
51,Letter,18.895373499540998,0.0,AB31,L
51,,,,,
51,Approved,18.90048174680935,0.0,AB31,L
51,,,,,
51,InDelivery,18.90073384517623,0.0,AB31,L
51,,,,,
52,Creation,18.80513906645665,0.0,AB27,L
52,,,,,
52,StatusRequest,18.809381905693584,0.0,AB27,L
52,,,,,
52,NoteHotline,18.80989241094511,0.0,AB27,L
52,,,,,
52,InDelivery,18.81367657946909,0.0,AB27,L
52,,,,,
53,Creation,18.889266493481568,1.0,AB10,E
53,,,,,
53,DeviceReceived,18.891345966796784,1.0,AB10,E
53,,,,,
53,InDelivery,18.89160408763109,1.0,AB10,E
53,,,,,
53,NoteWorkshop,18.891851791500105,1.0,AB10,E
53,,,,,
54,Creation,18.88915304506343,1.0,AB47,E
54,,,,,
54,Letter,18.892682513086314,1.0,AB47,E
54,,,,,
54,InDelivery,18.892682513086314,1.0,AB47,E
54,,,,,
54,NoteWorkshop,18.893014936574293,1.0,AB47,E
54,,,,,
55,Creation,18.889116382042225,1.0,AB20,L
55,,,,,
55,DeviceReceived,18.891818935588716,1.0,AB20,L
55,,,,,
55,Transmission,18.893446679514692,1.0,AB20,L
55,,,,,
55,Completed,18.893540116678356,1.0,AB20,L
55,,,,,
56,Creation,18.80514033958797,0.0,AB44,L
56,,,,,
56,Letter,18.81367657946909,0.0,AB44,L
56,,,,,
56,Transmission,18.814590127785994,0.0,AB44,L
56,,,,,
56,NoteHotline,18.81465046589055,0.0,AB44,L
56,,,,,
56,Completed,18.81503310019109,0.0,AB44,L
57,Creation,18.889169470061557,1.0,AB19,E
57,,,,,
57,Letter,18.89106443846415,1.0,AB19,E
57,,,,,
57,DeviceReceived,18.891326223418172,1.0,AB19,E
57,,,,,
57,InDelivery,18.89160408763109,1.0,AB19,E
57,,,,,
58,Creation,18.88917074073424,0.0,AB59,L
58,,,,,
58,NoteWorkshop,18.896089029197334,0.0,AB59,L
58,,,,,
58,NoteHotline,18.89613756498369,0.0,AB59,L
58,,,,,
58,Completed,18.911011213560794,0.0,AB59,L
59,Creation,18.88919165339604,1.0,AB34,J
59,,,,,
59,DeviceReceived,18.890348129174416,1.0,AB34,J
59,,,,,
59,InDelivery,18.89214344573388,1.0,AB34,J
59,,,,,
60,Creation,18.88925646046578,0.0,AB60,E
60,,,,,
60,DeviceReceived,18.892435133472546,0.0,AB60,E
60,,,,,
60,StockEntry,18.89698462238303,0.0,AB60,E
60,,,,,
60,NoteWorkshop,18.897266892056244,0.0,AB60,E
60,,,,,
61,Creation,18.889272264141244,0.0,AB62,L
61,,,,,
61,StatusRequest,18.94091499940377,0.0,AB62,L
61,,,,,
61,InDelivery,18.950273294155632,0.0,AB62,L
61,,,,,
62,Creation,18.80514392068663,0.0,AB38,L
62,,,,,
62,Letter,18.814259636724916,0.0,AB38,L
62,,,,,
62,Approved,18.81511184063762,0.0,AB38,L
62,,,,,
62,InDelivery,18.81658847212537,0.0,AB38,L
62,,,,,
63,Creation,18.889092193853006,1.0,AB62,L
63,,,,,
63,Letter,18.892682513086314,1.0,AB62,L
63,,,,,
63,Transmission,18.895055512085502,1.0,AB62,L
63,,,,,
63,NoteHotline,18.895121047835712,1.0,AB62,L
63,,,,,
64,Letter,18.888902924860847,1.0,AB62,L
64,,,,,
64,DeviceReceived,18.89228821760179,1.0,AB62,L
64,,,,,
64,Completed,18.893468755704838,1.0,AB62,L
65,Creation,18.889131605778505,0.0,AB62,E
65,,,,,
65,DeviceReceived,18.889682158648835,0.0,AB62,E
65,,,,,
65,Transmission,18.895625663639574,0.0,AB62,E
65,,,,,
65,StockEntry,18.907128560871456,0.0,AB62,E
65,,,,,
65,Completed,18.907471324331958,0.0,AB62,E
66,Letter,18.888902924860847,0.0,AB36,J
66,,,,,
66,DeviceReceived,18.89035053623074,0.0,AB36,J
66,,,,,
66,InDelivery,18.893221290001698,0.0,AB36,J
66,,,,,
67,Creation,18.889162083853403,1.0,AB21,L
67,,,,,
67,Letter,18.892682513086314,1.0,AB21,L
67,,,,,
67,Approved,18.893479594175435,1.0,AB21,L
67,,,,,
67,InDelivery,18.894835881250938,1.0,AB21,L
67,,,,,
68,Creation,18.88927148178695,0.0,AB50,L
68,,,,,
68,DeviceReceived,18.89189445325582,0.0,AB50,L
68,,,,,
68,InDelivery,18.908190382441646,0.0,AB50,L
68,,,,,
69,Creation,18.889630805890924,0.0,AB34,L
69,,,,,
69,DeviceReceived,18.892412959581446,0.0,AB34,L
69,,,,,
69,InDelivery,18.89698462238303,0.0,AB34,L
69,,,,,
69,NoteHotline,18.897238665569496,0.0,AB34,L
69,,,,,
70,Creation,18.889633220931078,0.0,AB41,J
70,,,,,
70,DeviceReceived,18.890346134751926,0.0,AB41,J
70,,,,,
70,NoteWorkshop,18.89353918185136,0.0,AB41,J
70,,,,,
71,Creation,18.88963778196251,0.0,AB61,L
71,,,,,
71,Transmission,18.89508745289983,0.0,AB61,L
71,,,,,
71,NoteHotline,18.895219698046734,0.0,AB61,L
71,,,,,
71,Completed,18.89553270103927,0.0,AB61,L
72,Creation,18.889639615128402,0.0,AB36,J
72,,,,,
72,InDelivery,18.894835881250938,0.0,AB36,J
72,,,,,
72,Completed,18.895210589409512,0.0,AB36,J
73,Creation,18.805146453319,0.0,AB56,L
73,,,,,
73,Letter,18.81309318205916,0.0,AB56,L
73,,,,,
73,Transmission,18.814117810994926,0.0,AB56,L
73,,,,,
73,Approved,18.814490747773196,0.0,AB56,L
73,,,,,
73,Completed,18.814497971451395,0.0,AB56,L
74,Creation,18.889655875725854,1.0,AB34,L
74,,,,,
74,DeviceReceived,18.892381351266,1.0,AB34,L
74,,,,,
74,Transmission,18.895031523135057,1.0,AB34,L
74,,,,,
74,NoteHotline,18.89512527901266,1.0,AB34,L
74,,,,,
74,Completed,18.895130935072707,1.0,AB34,L
75,Creation,18.88967325594129,0.0,AB52,L
75,,,,,
75,DeviceReceived,18.892929843990505,0.0,AB52,L
75,,,,,
75,NoteWorkshop,18.89347118642439,0.0,AB52,L
75,,,,,
75,Completed,18.909970488448426,0.0,AB52,L
76,Creation,18.889688314796594,0.0,AB20,L
76,,,,,
76,DeviceReceived,18.892377314364186,0.0,AB20,L
76,,,,,
76,Completed,18.89555183287274,0.0,AB20,L
77,Creation,18.88969168689805,1.0,AB22,E
77,,,,,
77,DeviceReceived,18.891326660637358,1.0,AB22,E
77,,,,,
77,InDelivery,18.89160408763109,1.0,AB22,E
77,,,,,
77,Completed,18.891857222641224,1.0,AB22,E
78,Creation,18.797007709729197,0.0,AB53,E
78,,,,,
78,DeviceReceived,18.800495510160488,0.0,AB53,E
78,,,,,
78,NoteWorkshop,18.805737103109728,0.0,AB53,E
78,,,,,
79,Creation,18.805157713923986,0.0,AB52,L
79,,,,,
79,Letter,18.809585632075805,0.0,AB52,L
79,,,,,
79,Transmission,18.809986686489285,0.0,AB52,L
79,,,,,
79,InDelivery,18.81309318205916,0.0,AB52,L
79,,,,,
80,Creation,18.889705875875702,0.0,AB52,L
80,,,,,
80,InDelivery,18.894835881250938,0.0,AB52,L
80,,,,,
80,Approved,18.89505199623122,0.0,AB52,L
80,,,,,
80,Completed,18.89506051515595,0.0,AB52,L
81,Creation,18.889724956855392,1.0,AB26,L
81,,,,,
81,Letter,18.895373499540998,1.0,AB26,L
81,,,,,
81,Approved,18.89564174012454,1.0,AB26,L
81,,,,,
81,InDelivery,18.89591082895293,1.0,AB26,L
81,,,,,
82,Creation,18.889647535868,1.0,AB44,E
82,,,,,
82,DeviceReceived,18.891841178840373,1.0,AB44,E
82,,,,,
82,InDelivery,18.89214344573388,1.0,AB44,E
82,,,,,
82,Completed,18.892415199453772,1.0,AB44,E
83,Creation,18.889649600505454,0.0,AB59,L
83,,,,,
83,DeviceReceived,18.89183809490519,0.0,AB59,L
83,,,,,
83,InDelivery,18.896447869797015,0.0,AB59,L
83,,,,,
83,NoteHotline,18.896717505947755,0.0,AB59,L
83,,,,,
84,Creation,18.88967443212926,0.0,AB55,E
84,,,,,
84,InDelivery,18.896447869797015,0.0,AB55,E
84,,,,,
84,Completed,18.928919203894324,0.0,AB55,E
84,,,,,
85,Creation,18.889679556038384,1.0,AB20,L
85,,,,,
85,DeviceReceived,18.892373801560016,1.0,AB20,L
85,,,,,
85,Completed,18.89347853464065,1.0,AB20,L
86,Creation,18.889687388874354,1.0,AB52,E
86,,,,,
86,Letter,18.89214344573388,1.0,AB52,E
86,,,,,
86,StockEntry,18.892682513086314,1.0,AB52,E
86,,,,,
86,NoteWorkshop,18.892845411471942,1.0,AB52,E
86,,,,,
87,Creation,18.88969260030391,0.0,AB34,J
87,,,,,
87,NoteWorkshop,18.893070729832825,0.0,AB34,J
87,,,,,
87,Completed,18.89516118729517,0.0,AB34,J
88,Creation,18.88970735857471,1.0,AB9,E
88,,,,,
88,DeviceReceived,18.892950154376166,1.0,AB9,E
88,,,,,
88,NoteHotline,18.892999728193807,1.0,AB9,E
88,,,,,
88,Completed,18.89340240724461,1.0,AB9,E
89,Creation,18.889784068045014,1.0,AB52,L
89,,,,,
89,DeviceReceived,18.892452952090064,1.0,AB52,L
89,,,,,
89,Completed,18.893461525837395,1.0,AB52,L
90,Creation,18.889813212597872,1.0,AB27,L
90,,,,,
90,Transmission,18.895571729342496,1.0,AB27,L
90,,,,,
90,NoteHotline,18.895653382199107,1.0,AB27,L
90,,,,,
90,Completed,18.896143314776698,1.0,AB27,L
91,Creation,18.889618924559226,1.0,AB9,E
91,,,,,
91,Letter,18.89160408763109,1.0,AB9,E
91,,,,,
91,StockEntry,18.89214344573388,1.0,AB9,E
91,,,,,
91,NoteWorkshop,18.892325363536663,1.0,AB9,E
91,,,,,
92,Creation,18.889626926798677,1.0,AB58,E
92,,,,,
92,DeviceReceived,18.891349583146894,1.0,AB58,E
92,,,,,
92,InDelivery,18.89160408763109,1.0,AB58,E
92,,,,,
92,Completed,18.891804352037592,1.0,AB58,E
93,Creation,18.889647172991886,0.0,AB65,E
93,,,,,
93,DeviceReceived,18.89135127576914,0.0,AB65,E
93,,,,,
93,Transmission,18.896224286999097,0.0,AB65,E
93,,,,,
93,InDelivery,18.899664072249504,0.0,AB65,E
93,,,,,
93,Completed,18.899883487552856,0.0,AB65,E
94,Creation,18.889655018594382,1.0,AB58,E
94,,,,,
94,Letter,18.89106443846415,1.0,AB58,E
94,,,,,
94,StockEntry,18.89160408763109,1.0,AB58,E
94,,,,,
94,NoteWorkshop,18.89181984081069,1.0,AB58,E
94,,,,,
95,Creation,18.889670096493347,0.0,AB52,L
95,,,,,
95,Transmission,18.903212048161507,0.0,AB52,L
95,,,,,
95,Approved,18.914838944728874,0.0,AB52,L
95,,,,,
95,Completed,18.914851860129247,0.0,AB52,L
96,Creation,18.88967659055572,0.0,AB52,E
96,,,,,
96,DeviceReceived,18.90048654951257,0.0,AB52,E
96,,,,,
96,NoteWorkshop,18.914725737186764,0.0,AB52,E
96,,,,,
96,StockEntry,18.92554959331283,0.0,AB52,E
96,,,,,
97,Creation,18.88968986008383,1.0,AB34,L
97,,,,,
97,Letter,18.89214344573388,1.0,AB34,L
97,,,,,
97,InDelivery,18.894835881250938,1.0,AB34,L
97,,,,,
98,Creation,18.88970483110335,0.0,AB20,J
98,,,,,
98,NoteWorkshop,18.914837370710245,0.0,AB20,J
98,,,,,
98,NoteHotline,18.917861202443586,0.0,AB20,J
98,,,,,
98,Completed,18.918528593519714,0.0,AB20,J
99,Creation,18.805171459315282,1.0,AB47,G
99,,,,,
99,InDelivery,18.809585632075805,1.0,AB47,G
99,,,,,
99,NoteWorkshop,18.80988564856575,1.0,AB47,G
99,,,,,
100,Creation,18.889711894243685,0.0,AB39,L
100,,,,,
100,Transmission,18.895591084328025,0.0,AB39,L
100,,,,,
100,NoteHotline,18.898873364198575,0.0,AB39,L
100,,,,,
100,Completed,18.899300726827867,0.0,AB39,L
101,Creation,18.88974811629636,1.0,AB38,L
101,,,,,
101,DeviceReceived,18.89352122677126,1.0,AB38,L
101,,,,,
101,Completed,18.894991079759784,1.0,AB38,L
102,Creation,18.889752983339196,1.0,AB61,E
102,,,,,
102,Letter,18.892682513086314,1.0,AB61,E
102,,,,,
102,NoteWorkshop,18.893041393242648,1.0,AB61,E
102,,,,,
102,InDelivery,18.893221290001698,1.0,AB61,E
102,,,,,
103,Creation,18.889773170679153,0.0,AB40,L
103,,,,,
103,DeviceReceived,18.8924279148456,0.0,AB40,L
103,,,,,
103,Transmission,18.89556780481228,0.0,AB40,L
103,,,,,
103,NoteHotline,18.895620364873007,0.0,AB40,L
103,,,,,
104,Creation,18.889777756094986,1.0,AB38,L
104,,,,,
104,Letter,18.89160408763109,1.0,AB38,L
104,,,,,
104,Transmission,18.893018858665243,1.0,AB38,L
104,,,,,
104,Approved,18.893409444316767,1.0,AB38,L
104,,,,,
104,Completed,18.893419604041284,1.0,AB38,L
105,Creation,18.889825266771833,1.0,AB14,L
105,,,,,
105,Letter,18.89591082895293,1.0,AB14,L
105,,,,,
105,NoteWorkshop,18.89612419425612,1.0,AB14,L
105,,,,,
105,Approved,18.89613256729891,1.0,AB14,L
105,,,,,
105,Completed,18.89619289837656,1.0,AB14,L
106,Letter,18.88944374143267,0.0,AB40,
106,,,,,
106,DeviceReceived,18.889746202003096,0.0,AB40,
106,,,,,
106,StockEntry,18.89591082895293,0.0,AB40,
106,,,,,
106,NoteWorkshop,18.896177700956812,0.0,AB40,
106,,,,,
107,Letter,18.88944374143267,0.0,AB49,
107,,,,,
107,DeviceReceived,18.8897488669986,0.0,AB49,
107,,,,,
107,Transmission,18.89508973656986,0.0,AB49,
107,,,,,
107,NoteWorkshop,18.89509144776333,0.0,AB49,
107,,,,,
107,InDelivery,18.906065610637675,0.0,AB49,
107,,,,,
108,Creation,18.805181460177135,1.0,AB22,G
108,,,,,
108,InDelivery,18.808413709430877,1.0,AB22,G
108,,,,,
108,NoteWorkshop,18.808622945425412,1.0,AB22,G
108,,,,,
109,Letter,18.88944374143267,0.0,AB36,
109,,,,,
109,DeviceReceived,18.88975016821448,0.0,AB36,
109,,,,,
109,StockEntry,18.89591082895293,0.0,AB36,
109,,,,,
109,NoteWorkshop,18.89619637914367,0.0,AB36,
109,,,,,
110,Creation,18.889664440743783,0.0,AB40,L
110,,,,,
110,DeviceReceived,18.892430884658673,0.0,AB40,L
110,,,,,
110,Approved,18.8952208615074,0.0,AB40,L
110,,,,,
110,InDelivery,18.895373499540998,0.0,AB40,L
110,,,,,
111,Creation,18.88968511160249,1.0,AB41,E
111,,,,,
111,DeviceReceived,18.89241010202117,1.0,AB41,E
111,,,,,
111,StockEntry,18.892682513086314,1.0,AB41,E
111,,,,,
111,InDelivery,18.893221290001698,1.0,AB41,E
111,,,,,
112,Creation,18.80519488527487,0.0,AB49,L
112,,,,,
112,StatusRequest,18.813961307743515,0.0,AB49,L
112,,,,,
112,InDelivery,18.822386942871592,0.0,AB49,L
112,,,,,
112,NoteHotline,18.822644322187084,0.0,AB49,L
112,,,,,
112,Completed,18.822704136145223,0.0,AB49,L
113,Creation,18.88970271027468,0.0,AB61,E
113,,,,,
113,DeviceReceived,18.89240642087253,0.0,AB61,E
113,,,,,
113,StockEntry,18.89591082895293,0.0,AB61,E
113,,,,,
113,NoteWorkshop,18.896231099132404,0.0,AB61,E
113,,,,,
114,Creation,18.889706645377995,0.0,AB20,L
114,,,,,
114,NoteWorkshop,18.892374955857594,0.0,AB20,L
114,,,,,
114,Transmission,18.89556638053364,0.0,AB20,L
114,,,,,
114,NoteHotline,18.895675571418874,0.0,AB20,L
