CaseID,Activity,time:timestamp,REPAIR_IN_TIME_5D,DEVICETYPE,org:resource
30,InDelivery,18.89698462238303,0.0,,L
30,Approved,18.897189146215666,0.0,,L
30,,18.89718919589148,,AB52,
30,,,0.0,AB52,L
31,Creation,18.889227155722256,,AB62,
31,,18.892682513086314,,AB62,E
31,,18.892939278986084,,AB62,
31,Transmission,,,AB62,
31,Approved,18.89897097552515,0.0,AB62,
31,,,,AB62,
31,,18.89930500232033,,,E
31,,,,,
31,,18.907128560871456,,AB62,E
31,Completed,,,AB62,
32,Creation,,1.0,AB8,
32,,,1.0,AB8,E
32,,18.897237858377117,,,
32,,18.89859315368298,1.0,,
32,,18.898767733385213,1.0,AB8,E
32,NoteWorkshop,18.898802196827134,,AB8,E
32,,18.898802221625008,1.0,AB8,
33,Creation,18.8892337089934,1.0,AB41,E
33,Letter,18.89106443846415,1.0,,
33,DeviceReceived,,,AB41,
33,StockEntry,,1.0,,
33,InDelivery,18.89160408763109,,,
33,NoteWorkshop,,1.0,,
33,Completed,18.89183134017992,1.0,AB41,E
34,,,,,
34,DeviceReceived,18.806858249716228,,,L
34,Letter,,0.0,AB61,L
34,,,0.0,,
34,,18.813279339011643,0.0,,L
34,,18.96875115116151,0.0,AB61,L
35,Creation,,0.0,,
35,,18.892377538983574,,,
35,,,0.0,,E
35,NoteWorkshop,,0.0,,E
35,Transmission,,0.0,AC68,
35,,18.895716192335836,,AC68,E
35,NoteHotline,18.895716963445675,,AC68,
35,Completed,18.895718424821556,,,E
35,InDelivery,18.89591082895293,,,E
36,,,0.0,AB49,L
36,,18.89353802889686,,,
36,,18.896769005471,0.0,AB49,L
36,Approved,18.896780541249115,0.0,AB49,
36,NoteHotline,,,,
36,,,0.0,AB49,
36,Completed,,,AB49,
37,Creation,18.88925828807191,,,
37,Approved,,,,
37,NoteHotline,,,AB49,E
37,,18.89614154943836,0.0,,E
37,StockEntry,,0.0,,E
37,,18.906597226987458,,,
37,,,,AB49,
37,,18.906909862609513,0.0,AB49,E
38,Creation,,1.0,AB38,
38,,,1.0,AB38,
38,Letter,18.895373499540998,1.0,,L
38,InDelivery,18.89591082895293,1.0,AB38,
38,Transmission,18.89611469602026,1.0,,
38,Approved,,,,
38,NoteHotline,,1.0,AB38,L
38,,,1.0,AB38,L
39,Letter,18.888902924860847,1.0,,
39,InDelivery,18.888902924860847,,AB36,
39,Creation,,1.0,AB36,
39,DeviceReceived,,,,
39,NoteWorkshop,18.889173106810105,,AB36,
39,,,,AB36,
40,Letter,,1.0,AB53,
40,Creation,18.889167573438737,,,
40,DeviceReceived,18.889167598476686,,AB53,
40,,18.889170496614984,,AB53,
40,InDelivery,,1.0,,
40,Completed,18.889630493061464,,,
41,Letter,,,AB52,
41,Creation,,,,
41,DeviceReceived,,,,
41,StockEntry,,,AB52,
41,InDelivery,18.88944374143267,,,
41,NoteWorkshop,18.889647973821756,1.0,AB52,
41,Completed,,,,
42,Creation,18.80513803161075,,,L
42,DeviceReceived,18.80694600905339,0.0,,L
42,Letter,,0.0,,L
42,StatusRequest,18.809998922551213,,,L
42,Transmission,,0.0,AB52,
42,InDelivery,,,,
42,,,0.0,,
42,,,,AB52,
42,,,,AB52,
43,,,,,
43,,,0.0,,
43,Letter,18.894835881250938,0.0,,
43,Transmission,18.89675422680799,,AB61,L
43,InDelivery,18.90233636184571,0.0,AB61,L
43,,,0.0,,L
43,,,,,
43,NoteHotline,18.902567729355436,,,
44,,,0.0,,
44,,,0.0,AB40,E
44,Letter,,0.0,AB40,
44,,18.89886338371402,,AB40,E
44,Transmission,,,AB40,E
44,StockEntry,18.90073384517623,0.0,AB40,E
44,InDelivery,18.90073384517623,,AB40,E
44,Approved,,,AB40,E
44,,18.90099447224772,,,
44,,,,AB40,
44,Completed,,,AB40,
45,Creation,18.889135411676364,,AB65,
45,Letter,18.88944374143267,,AB65,
45,DeviceReceived,,0.0,,E
45,Transmission,18.89612578557477,,,
45,,,,,
45,,,,,E
45,,,,,
45,InDelivery,18.899128756324558,,AB65,
45,,,,AB65,E
45,NoteWorkshop,,0.0,AB65,E
46,,18.889171936291792,0.0,AB60,J
46,,,0.0,AB60,J
46,InDelivery,18.894835881250938,0.0,,
46,NoteWorkshop,18.89523227828221,,,
46,Completed,18.895235805945944,,,
46,,,,,J
47,,18.889173325890923,0.0,AB8,E
47,,18.889697918061177,,,E
47,,,,AB8,E
47,,,0.0,AB8,E
47,,,0.0,,
47,,,0.0,AB8,
47,,18.896447869797015,,,E
47,InDelivery,,,,E
47,,,,AB8,E
48,Creation,18.889185876011794,0.0,AB53,
48,NoteHotline,18.88918643935517,,,E
48,Letter,,,,E
48,,,,AB53,
48,,,0.0,AB53,E
48,InDelivery,18.89591082895293,0.0,,
48,,18.896240913246526,0.0,AB53,
48,Completed,,0.0,AB53,
49,,,0.0,AB38,
49,NoteHotline,18.889191346688506,,AB38,
49,,18.89106443846415,0.0,,
49,DeviceReceived,18.891331139000002,0.0,,
49,,18.896447869797015,0.0,,
49,,18.896447869797015,0.0,AB38,E
49,NoteWorkshop,,,AB38,
49,Completed,18.89668554260581,,AB38,E
50,,,,,
50,DeviceReceived,,,AB8,
50,NoteWorkshop,18.891352300085266,1.0,,E
50,,18.89160408763109,1.0,AB8,E
50,Completed,18.89182353036213,1.0,AB8,
51,Creation,18.889262012122014,,,
51,,18.893975844109647,0.0,,
51,Letter,,,,
51,Transmission,18.895592371744687,,AB31,L
51,,,,,L
51,,18.900481790132808,,AB31,L
51,,18.90073384517623,,,
51,,,0.0,AB31,L
52,Creation,,,,
52,DeviceReceived,,,AB27,L
52,,18.809381905693584,0.0,AB27,L
52,Transmission,,,,
52,,18.80989241094511,,,L
52,,,,,L
52,InDelivery,18.81367657946909,0.0,AB27,L
52,,18.813835341038732,,,L
53,Creation,18.889266493481568,1.0,,
53,,,,AB10,E
53,DeviceReceived,18.891345966796784,,,E
53,,18.89160408763109,1.0,AB10,
53,,,,,E
53,NoteHotline,18.89182762568586,1.0,,E
53,,18.891851791500105,1.0,AB10,
53,Completed,18.89185448834628,,,
54,,,1.0,,E
54,,,,,E
54,,18.892682513086314,1.0,AB47,
54,,,,,
54,,,,AB47,
54,,,1.0,AB47,
54,NoteWorkshop,,1.0,AB47,
54,,18.893038811830923,1.0,AB47,E
55,,,1.0,,L
55,Letter,18.89160408763109,,AB20,L
55,,,1.0,AB20,
55,,,,AB20,
55,Transmission,18.893446679514692,1.0,AB20,L
55,,18.893473897604615,1.0,AB20,L
55,,,,,
55,,18.89514472352948,1.0,,L
56,Creation,,,,L
56,DeviceReceived,,,AB44,
56,Letter,18.81367657946909,,AB44,L
56,StatusRequest,18.814006905601197,0.0,,L
56,,18.814590127785994,,AB44,
56,Approved,,0.0,AB44,L
56,,,0.0,,
56,,,,,
56,Completed,,,AB44,L
57,Creation,,1.0,,E
57,,18.889170014635763,,AB19,E
57,Letter,18.89106443846415,,AB19,
57,,,,,
57,,,,,
57,Completed,18.89142112048316,,AB19,E
57,InDelivery,,,,E
57,NoteWorkshop,18.891785922519812,1.0,,E
58,,,0.0,,L
58,DeviceReceived,,0.0,,
58,NoteWorkshop,,,AB59,L
58,StatusRequest,,,AB59,L
58,NoteHotline,18.89613756498369,0.0,AB59,
58,,,0.0,AB59,L
58,Completed,,0.0,,
59,,,1.0,AB34,
59,,18.889204434879417,,,J
59,DeviceReceived,,1.0,,J
59,NoteWorkshop,18.89196695658627,,AB34,
59,,18.89214344573388,1.0,,
59,,,,AB34,
60,,18.88925646046578,0.0,,
60,Letter,18.89214344573388,0.0,AB60,
60,,,,,E
60,,18.892436025658775,,,E
60,,,,AB60,E
60,InDelivery,,,,E
60,,,0.0,,E
60,,18.897269922040902,0.0,AB60,E
61,Creation,,0.0,AB62,L
61,,,0.0,,
61,,,0.0,AB62,
61,NoteHotline,,0.0,AB62,
61,InDelivery,,,,
61,,18.950541853778105,,,L
62,,,,,L
62,DeviceReceived,18.809838276748373,,,L
62,Letter,,0.0,AB38,L
62,,18.81504909684734,0.0,AB38,L
62,,18.81511184063762,,,L
62,NoteHotline,18.81511211700358,,AB38,L
62,,18.81658847212537,,AB38,
62,Completed,,0.0,AB38,
63,Creation,,1.0,AB62,L
63,DeviceReceived,18.892277803014252,1.0,AB62,
63,,,,AB62,
63,InDelivery,18.894835881250938,,,L
63,Transmission,,,AB62,
63,,,1.0,AB62,L
63,,18.895121047835712,1.0,AB62,
63,Completed,,,AB62,
64,Letter,18.888902924860847,1.0,AB62,
64,Creation,,,,L
64,DeviceReceived,,1.0,AB62,
64,InDelivery,,,AB62,
64,Completed,,1.0,,
65,Creation,18.889131605778505,0.0,AB62,
65,Letter,18.88944374143267,,AB62,E
65,,,0.0,AB62,E
65,NoteWorkshop,,,AB62,E
65,,,0.0,,
65,NoteHotline,18.895625999475946,,AB62,E
65,StockEntry,18.907128560871456,0.0,AB62,E
65,,,,,
65,Completed,,,AB62,
66,,,0.0,,
66,,18.889142084482053,0.0,AB36,J
66,DeviceReceived,18.89035053623074,0.0,,J
66,NoteWorkshop,18.891970015156197,,AB36,
66,InDelivery,,,AB36,J
66,Completed,18.893574580023653,0.0,AB36,
67,,,,,
67,,,1.0,AB21,L
67,Letter,,,AB21,
67,Transmission,18.89287553958869,,AB21,L
67,Approved,18.893479594175435,1.0,,L
67,NoteHotline,18.89347968143119,,AB21,
67,,,1.0,AB21,
67,,,,,L
68,,,,AB50,L
68,,18.89160408763109,,AB50,
68,DeviceReceived,18.89189445325582,,AB50,L
68,NoteWorkshop,,,AB50,
68,,18.908190382441646,,AB50,
68,Completed,,,AB50,L
69,Creation,,,AB34,
69,,,0.0,AB34,L
69,DeviceReceived,18.892412959581446,0.0,,
69,Transmission,18.895028281004485,,,
69,InDelivery,,,AB34,L
69,,,,,L
69,NoteHotline,,0.0,,
69,Completed,,0.0,,L
70,,18.889633220931078,0.0,AB41,J
70,,,,,
70,DeviceReceived,,,,J
70,,,,,
70,,18.89353918185136,0.0,AB41,
70,Completed,18.89356733222525,,,
71,,18.88963778196251,0.0,,
71,DeviceReceived,18.89230241970454,0.0,,
71,Transmission,18.89508745289983,0.0,,
71,Approved,18.895219610942675,,AB61,
71,,18.895219698046734,0.0,,L
71,,18.895373499540998,,AB61,
71,Completed,,,AB61,
72,,18.889639615128402,0.0,,J
72,,,0.0,AB36,
72,InDelivery,18.894835881250938,0.0,,J
72,,18.895208772649543,,,
72,,18.895210589409512,,AB36,
73,Creation,18.805146453319,,AB56,L
73,DeviceReceived,,0.0,,L
73,,18.81309318205916,0.0,,L
73,,18.81334988508933,,,L
73,,18.814117810994926,,,
73,,18.814259636724916,0.0,,L
73,,,,,L
73,,18.814490902904087,0.0,,L
73,Completed,,,AB56,
74,Creation,18.889655875725854,1.0,,L
74,Letter,18.89214344573388,1.0,,L
74,,,1.0,AB34,L
74,,,,,
74,Transmission,,,AB34,L
74,,18.895124918118853,1.0,AB34,L
74,,,1.0,,L
74,NoteWorkshop,18.89513054929185,1.0,AB34,
74,Completed,,1.0,,L
75,Creation,,,,L
75,,,0.0,AB52,L
75,DeviceReceived,18.892929843990505,,,
75,,18.893221290001698,,,
75,NoteWorkshop,18.89347118642439,0.0,,
75,InDelivery,18.909781003788225,,,L
75,Completed,,0.0,AB52,L
76,,18.889688314796594,0.0,AB20,
76,Letter,18.89214344573388,0.0,AB20,
76,DeviceReceived,18.892377314364186,0.0,AB20,
76,InDelivery,,0.0,AB20,
76,Completed,,0.0,,
77,,,,AB22,
77,Letter,18.89106443846415,1.0,AB22,
77,,18.891326660637358,1.0,,E
77,StockEntry,,,AB22,
77,InDelivery,18.89160408763109,1.0,,
77,,18.89185289021609,,,
77,Completed,18.891857222641224,,AB22,E
78,,,,AB53,
78,,18.80017156881444,,AB53,E
78,,18.800495510160488,0.0,AB53,E
78,,,,AB53,E
78,,,0.0,,
78,Completed,18.80574209051936,,,
79,Creation,18.805157713923986,0.0,AB52,L
79,,,0.0,,
79,Letter,18.809585632075805,0.0,,L
79,Approved,,0.0,AB52,L
79,Transmission,,0.0,AB52,
79,,,0.0,,
79,InDelivery,18.81309318205916,,,
79,,,0.0,,L
80,,,0.0,,L
80,,18.891211821572746,0.0,AB52,
80,InDelivery,18.894835881250938,,AB52,L
80,,,,,
80,,18.89505199623122,,AB52,
80,NoteHotline,,,AB52,L
80,,,,AB52,L
81,Creation,,,,L
81,,18.893976267712983,,,
81,Letter,18.895373499540998,,AB26,L
81,Transmission,18.895624077744074,,,
81,Approved,18.89564174012454,,AB26,
81,NoteHotline,,,,
81,,18.89591082895293,1.0,,L
81,,,,AB26,
82,Creation,18.889647535868,1.0,,E
82,NoteHotline,,1.0,,E
82,DeviceReceived,,1.0,,
82,,,1.0,AB44,
82,,,,AB44,E
82,NoteWorkshop,18.892415168257813,1.0,,
82,,18.892415199453772,1.0,,
83,,18.889649600505454,0.0,AB59,L
83,,18.89160408763109,0.0,AB59,L
83,DeviceReceived,18.89183809490519,,AB59,L
83,Transmission,,,AB59,
83,InDelivery,,0.0,,
83,,,,,L
83,NoteHotline,,,AB59,L
83,Completed,,,AB59,L
84,,,,,
84,,18.89183157116481,,AB55,E
84,InDelivery,,0.0,AB55,E
84,,,0.0,,E
84,,18.928919203894324,,,E
84,StockEntry,,0.0,,
85,Creation,18.889679556038384,,,
85,,,,AB20,L
85,,,,,
85,InDelivery,,1.0,,L
85,,18.89347853464065,,,L
86,,18.889687388874354,1.0,AB52,
86,,18.889688114597263,1.0,,
86,,,1.0,,
86,DeviceReceived,18.892399757335106,1.0,AB52,
86,,18.892682513086314,,AB52,
86,InDelivery,,1.0,,
86,NoteWorkshop,18.892845411471942,1.0,,E
86,Completed,18.8928502260446,,AB52,
87,,18.88969260030391,0.0,,
87,DeviceReceived,18.89145344613568,0.0,,J
87,,18.893070729832825,0.0,,
87,InDelivery,18.894835881250938,,AB34,
87,,18.89516118729517,,,J
88,,,1.0,AB9,
88,Letter,,1.0,AB9,E
88,DeviceReceived,18.892950154376166,,,E
88,,18.892950628301026,,,
88,,,,AB9,E
88,,18.893221290001698,1.0,,E
88,Completed,,1.0,,E
89,,,,,
89,Letter,,,,L
89,DeviceReceived,18.892452952090064,1.0,,L
89,,,,AB52,
89,,18.893461525837395,,,
90,Creation,18.889813212597872,,,L
90,,18.893411345377363,,,L
90,Transmission,18.895571729342496,,AB27,
90,Approved,,,,
90,,18.895653382199107,1.0,,L
90,,18.89591082895293,1.0,AB27,L
90,,,1.0,,L
91,,,,AB9,E
91,,,,AB9,E
91,Letter,,,AB9,E
91,DeviceReceived,18.891830509882446,1.0,,E
91,,,1.0,AB9,
91,,18.89214344573388,,,
91,NoteWorkshop,,,,
91,,,,,
92,Creation,,1.0,,E
92,,,,,E
92,DeviceReceived,18.891349583146894,1.0,AB58,
92,StockEntry,18.89160408763109,,AB58,
92,,,,AB58,E
92,,,,AB58,E
92,,18.891804352037592,,,
93,Creation,18.889647172991886,,,
93,,18.89106443846415,0.0,,E
93,,18.89135127576914,0.0,,
93,StatusRequest,18.896202588553482,0.0,AB65,
93,,18.896224286999097,0.0,,E
93,NoteHotline,18.896260920315754,0.0,AB65,
93,InDelivery,,0.0,,E
93,,18.899883153143264,0.0,AB65,
93,Completed,18.899883487552856,0.0,AB65,E
94,Creation,18.889655018594382,,,
94,NoteHotline,,,AB58,E
94,Letter,18.89106443846415,1.0,AB58,E
94,DeviceReceived,,,AB58,E
94,,18.89160408763109,1.0,AB58,E
94,,18.89160408763109,1.0,AB58,
94,,,1.0,,
94,Completed,18.89182665179942,,,
95,,18.889670096493347,0.0,AB52,
95,,,,AB52,L
95,Transmission,,0.0,,L
95,,18.91453774347924,,,L
95,,,0.0,AB52,L
95,NoteHotline,,0.0,,L
95,Completed,18.914851860129247,0.0,AB52,L
96,,18.88967659055572,,,
96,,,0.0,,
96,,,0.0,AB52,
96,Letter,,0.0,,
96,,,,,E
96,InDelivery,,0.0,AB52,
96,,,0.0,,E
96,Completed,18.925894054107868,0.0,,
97,Creation,,1.0,,L
97,,,,AB34,
97,Letter,18.89214344573388,1.0,AB34,L
97,,,,,L
97,InDelivery,18.894835881250938,,AB34,
97,Completed,18.894987800159118,,,L
98,,,,,J
98,DeviceReceived,,0.0,AB20,J
98,,,0.0,AB20,J
98,Transmission,18.917479803803936,,,
98,NoteHotline,,0.0,AB20,
98,,18.918221849956453,0.0,AB20,J
98,,18.918528593519714,0.0,AB20,
99,Creation,18.805171459315282,,AB47,G
99,Letter,18.809585632075805,1.0,,G
99,InDelivery,18.809585632075805,,,
99,DeviceReceived,18.80988247063821,1.0,,
99,NoteWorkshop,18.80988564856575,,AB47,G
99,Completed,,1.0,,G
100,,,,AB39,
100,,,0.0,,
100,,,0.0,AB39,L
100,,,,,
100,,18.898873364198575,,AB39,L
100,,18.899128756324558,0.0,AB39,
100,,18.899300726827867,0.0,,
101,Creation,,1.0,,L
101,,,1.0,,L
101,DeviceReceived,18.89352122677126,,,
101,,18.894835881250938,,AB38,L
101,Completed,,,,L
102,Creation,,1.0,,E
102,,18.88975456606139,1.0,AB61,E
102,,,,AB61,
102,DeviceReceived,,,AB61,E
102,,18.893041393242648,,AB61,
102,StockEntry,18.893221290001698,1.0,,
102,,,,AB61,
102,,,1.0,,E
103,Creation,,0.0,,
103,,18.89214344573388,0.0,,L
103,DeviceReceived,,,,
103,,,,AB40,
103,Transmission,,0.0,,L
103,,18.895619892211716,,,L
103,,18.895620364873007,,,
103,,18.895629314299267,0.0,,L
104,,,,AB38,L
104,DeviceReceived,,,,L
104,Letter,18.89160408763109,,,L
104,,18.892902947840373,1.0,,L
104,Transmission,,1.0,AB38,
104,,,1.0,AB38,
104,Approved,18.893409444316767,1.0,,
104,,18.893409494180695,1.0,AB38,
104,Completed,,1.0,AB38,L
105,Creation,,1.0,AB14,L
105,,,1.0,,
105,,18.89591082895293,1.0,,
105,,18.89591082895293,1.0,AB14,L
105,NoteWorkshop,,1.0,,L
105,,,1.0,AB14,L
105,,18.89613256729891,1.0,,
105,NoteHotline,18.896132747564092,1.0,,L
105,,,,,
106,Letter,,,AB40,
106,,,0.0,AB40,
106,,18.889746202003096,0.0,AB40,
106,NoteHotline,18.889746471005314,,AB40,
106,StockEntry,18.89591082895293,,AB40,
106,,18.89591082895293,,,
106,,,0.0,AB40,
106,Completed,18.896206721923022,,,
107,Letter,,,AB49,
107,Creation,,,AB49,
107,,,0.0,,
107,,18.89506808194131,,AB49,
107,,,0.0,,
107,NoteHotline,,,AB49,
107,,,,,
107,,,,,
107,,18.906065610637675,,,
107,,18.9064076065108,0.0,AB49,
108,,18.805181460177135,1.0,AB22,G
108,,,1.0,AB22,G
108,,,,AB22,G
108,,18.808621880255902,1.0,AB22,
108,NoteWorkshop,,1.0,AB22,
108,Completed,,,AB22,G
109,,,0.0,AB36,
109,,18.889749861678197,,,
109,DeviceReceived,18.88975016821448,0.0,AB36,
109,NoteHotline,18.889751031520234,,,
109,StockEntry,18.89591082895293,,AB36,
109,,,0.0,AB36,
109,,18.89619637914367,0.0,AB36,
109,,18.896197759015852,0.0,,
110,,18.889664440743783,,AB40,L
110,,,0.0,,
110,DeviceReceived,18.892430884658673,0.0,AB40,
110,Transmission,18.89505795139661,,,L
110,Approved,18.8952208615074,,,
110,NoteHotline,,,AB40,
110,InDelivery,,0.0,AB40,L
110,,18.8955354501744,0.0,AB40,
111,,,,AB41,E
111,,18.889687864348044,,AB41,
111,,18.89241010202117,,AB41,
111,,,,,
111,StockEntry,,1.0,,E
111,,,1.0,AB41,
111,,18.893221290001698,1.0,,
111,,,1.0,,
112,,18.80519488527487,,,L
112,DeviceReceived,18.80925473699618,0.0,AB49,L
112,StatusRequest,18.813961307743515,0.0,AB49,L
112,Transmission,18.814122534120227,0.0,,L
112,InDelivery,,0.0,AB49,
112,,18.82264420845621,,,L
112,NoteHotline,18.822644322187084,,AB49,
112,,,,,L
112,Completed,,,AB49,L
113,Creation,,0.0,AB61,E
113,Letter,18.89214344573388,0.0,AB61,
113,DeviceReceived,18.89240642087253,0.0,,E
113,,18.89354326392282,,AB61,E
113,StockEntry,18.89591082895293,0.0,AB61,E
113,InDelivery,18.89591082895293,,,E
113,,18.896231099132404,0.0,,E
113,,,0.0,,
114,Creation,,0.0,,L
114,,18.892374556533177,,AB20,L
114,NoteWorkshop,,0.0,AB20,
114,,,0.0,,L
114,Transmission,,,AB20,L
114,,,,AB20,
114,,,0.0,AB20,L
114,,,0.0,AB20,
115,Creation,18.889707959161026,,,E
115,,,,AB25,
115,StockEntry,18.892682513086314,1.0,,
115,,18.892682513086314,1.0,AB25,E
115,NoteWorkshop,18.89294754154955,1.0,AB25,
115,Completed,,1.0,,E
116,Creation,18.88971119981846,,AB52,L
116,DeviceReceived,18.8918959951377,1.0,AB52,L
116,,,1.0,AB52,
116,,,1.0,,
117,,18.88974067805788,1.0,AB49,
117,DeviceReceived,,,AB49,L
117,,18.89591082895293,1.0,,L
117,,18.89698462238303,1.0,AB49,L
117,,18.897174404808357,1.0,AB49,L
