CaseID,Activity,time:timestamp,REPAIR_IN_TIME_5D,DEVICETYPE,org:resource
35,Creation,18.88925018273845,0.0,AC68,E
35,,,,,
35,,,,,
35,NoteWorkshop,18.895692393355173,0.0,AC68,E
35,,,,,
35,,,,,
35,NoteHotline,18.895716963445675,0.0,AC68,E
35,,,,,
35,,,,,
36,Creation,18.889251321870365,0.0,AB49,L
36,,,,,
36,,,,,
36,Approved,18.896780541249115,0.0,AB49,L
36,,,,,
36,,,,,
36,Completed,18.8971408663657,0.0,AB49,L
37,Creation,18.88925828807191,0.0,AB49,E
37,,,,,
37,,,,,
37,DeviceReceived,18.89614154943836,0.0,AB49,E
37,,,,,
37,,,,,
37,Completed,18.9069090078413,0.0,AB49,E
37,,,,,
38,Creation,18.889264578266115,1.0,AB38,L
38,,,,,
38,,,,,
38,InDelivery,18.89591082895293,1.0,AB38,L
38,,,,,
38,,,,,
38,NoteHotline,18.896126525288437,1.0,AB38,L
38,,,,,
39,Letter,18.888902924860847,1.0,AB36,
39,,,,,
39,,,,,
39,DeviceReceived,18.88917166713498,1.0,AB36,
39,,,,,
39,,,,,
40,Letter,18.888902924860847,1.0,AB53,
40,,,,,
40,,,,,
40,NoteWorkshop,18.889170496614984,1.0,AB53,
40,,,,,
40,,,,,
41,Letter,18.888902924860847,1.0,AB52,
41,,,,,
41,,,,,
41,StockEntry,18.88944374143267,1.0,AB52,
41,,,,,
41,,,,,
41,Completed,18.889672736666373,1.0,AB52,
42,Creation,18.80513803161075,0.0,AB52,L
42,,,,,
42,,,,,
42,StatusRequest,18.809998922551213,0.0,AB52,L
42,,,,,
42,,,,,
42,Approved,18.814458722845874,0.0,AB52,L
42,,,,,
42,,,,,
43,Creation,18.889120175478457,0.0,AB61,L
43,,,,,
43,,,,,
43,Transmission,18.89675422680799,0.0,AB61,L
43,,,,,
43,,,,,
43,Completed,18.90256570974627,0.0,AB61,L
43,,,,,
44,Creation,18.889133715299337,0.0,AB40,E
44,,,,,
44,,,,,
44,StatusRequest,18.89886338371402,0.0,AB40,E
44,,,,,
44,,,,,
44,InDelivery,18.90073384517623,0.0,AB40,E
44,,,,,
44,,,,,
44,NoteWorkshop,18.9010280981963,0.0,AB40,E
44,,,,,
45,Creation,18.889135411676364,0.0,AB65,E
45,,,,,
45,,,,,
45,Transmission,18.89612578557477,0.0,AB65,E
45,,,,,
45,,,,,
45,StockEntry,18.899128756324558,0.0,AB65,E
45,,,,,
45,,,,,
45,NoteWorkshop,18.899451578691824,0.0,AB65,E
46,Creation,18.889171936291792,0.0,AB60,J
46,,,,,
46,,,,,
46,NoteWorkshop,18.89523227828221,0.0,AB60,J
46,,,,,
46,,,,,
47,Creation,18.889173325890923,0.0,AB8,E
47,,,,,
47,,,,,
47,StatusRequest,18.89626109434256,0.0,AB8,E
47,,,,,
47,,,,,
47,StockEntry,18.896447869797015,0.0,AB8,E
47,,,,,
47,,,,,
48,Creation,18.889185876011794,0.0,AB53,E
48,,,,,
48,,,,,
48,DeviceReceived,18.891323306536716,0.0,AB53,E
48,,,,,
48,,,,,
48,NoteWorkshop,18.896240913246526,0.0,AB53,E
48,,,,,
49,Creation,18.889190589308274,0.0,AB38,E
49,,,,,
49,,,,,
49,DeviceReceived,18.891331139000002,0.0,AB38,E
49,,,,,
49,,,,,
49,NoteWorkshop,18.896684492675014,0.0,AB38,E
49,,,,,
50,Creation,18.889211307519396,1.0,AB8,E
50,,,,,
50,,,,,
50,InDelivery,18.89160408763109,1.0,AB8,E
50,,,,,
51,Creation,18.889262012122014,0.0,AB31,L
51,,,,,
51,,,,,
51,Transmission,18.895592371744687,0.0,AB31,L
51,,,,,
51,,,,,
51,InDelivery,18.90073384517623,0.0,AB31,L
51,,,,,
52,Creation,18.80513906645665,0.0,AB27,L
52,,,,,
52,,,,,
52,Transmission,18.80986263038464,0.0,AB27,L
52,,,,,
52,,,,,
52,InDelivery,18.81367657946909,0.0,AB27,L
52,,,,,
53,Creation,18.889266493481568,1.0,AB10,E
53,,,,,
53,,,,,
53,StockEntry,18.89160408763109,1.0,AB10,E
53,,,,,
53,,,,,
53,NoteWorkshop,18.891851791500105,1.0,AB10,E
53,,,,,
54,Creation,18.88915304506343,1.0,AB47,E
54,,,,,
54,,,,,
54,StockEntry,18.892682513086314,1.0,AB47,E
54,,,,,
54,,,,,
54,NoteWorkshop,18.893014936574293,1.0,AB47,E
54,,,,,
55,Creation,18.889116382042225,1.0,AB20,L
55,,,,,
55,,,,,
55,InDelivery,18.893221290001698,1.0,AB20,L
55,,,,,
55,,,,,
55,Completed,18.893540116678356,1.0,AB20,L
55,,,,,
56,Creation,18.80514033958797,0.0,AB44,L
56,,,,,
56,,,,,
56,StatusRequest,18.814006905601197,0.0,AB44,L
56,,,,,
56,,,,,
56,NoteHotline,18.81465046589055,0.0,AB44,L
56,,,,,
56,,,,,
57,Creation,18.889169470061557,1.0,AB19,E
57,,,,,
57,,,,,
57,StockEntry,18.89106443846415,1.0,AB19,E
57,,,,,
57,,,,,
57,InDelivery,18.89160408763109,1.0,AB19,E
57,,,,,
58,Creation,18.88917074073424,0.0,AB59,L
58,,,,,
58,,,,,
58,StatusRequest,18.89613716094294,0.0,AB59,L
58,,,,,
58,,,,,
58,Completed,18.911011213560794,0.0,AB59,L
59,Creation,18.88919165339604,1.0,AB34,J
59,,,,,
59,,,,,
59,NoteWorkshop,18.89196695658627,1.0,AB34,J
59,,,,,
59,,,,,
60,Creation,18.88925646046578,0.0,AB60,E
60,,,,,
60,,,,,
60,NoteHotline,18.892436025658775,0.0,AB60,E
60,,,,,
60,,,,,
60,NoteWorkshop,18.897266892056244,0.0,AB60,E
60,,,,,
61,Creation,18.889272264141244,0.0,AB62,L
61,,,,,
61,,,,,
61,NoteHotline,18.940915041010463,0.0,AB62,L
61,,,,,
61,,,,,
62,Creation,18.80514392068663,0.0,AB38,L
62,,,,,
62,,,,,
62,Transmission,18.81504909684734,0.0,AB38,L
62,,,,,
62,,,,,
62,InDelivery,18.81658847212537,0.0,AB38,L
62,,,,,
63,Creation,18.889092193853006,1.0,AB62,L
63,,,,,
63,,,,,
63,InDelivery,18.894835881250938,1.0,AB62,L
63,,,,,
63,,,,,
63,NoteHotline,18.895121047835712,1.0,AB62,L
63,,,,,
64,Letter,18.888902924860847,1.0,AB62,L
64,,,,,
64,,,,,
64,InDelivery,18.893221290001698,1.0,AB62,L
64,,,,,
65,Creation,18.889131605778505,0.0,AB62,E
65,,,,,
65,,,,,
65,NoteWorkshop,18.8955953943686,0.0,AB62,E
65,,,,,
65,,,,,
65,StockEntry,18.907128560871456,0.0,AB62,E
65,,,,,
65,,,,,
66,Letter,18.888902924860847,0.0,AB36,J
66,,,,,
66,,,,,
66,NoteWorkshop,18.891970015156197,0.0,AB36,J
66,,,,,
66,,,,,
67,Creation,18.889162083853403,1.0,AB21,L
67,,,,,
67,,,,,
67,Transmission,18.89287553958869,1.0,AB21,L
67,,,,,
67,,,,,
67,InDelivery,18.894835881250938,1.0,AB21,L
67,,,,,
68,Creation,18.88927148178695,0.0,AB50,L
68,,,,,
68,,,,,
68,NoteWorkshop,18.89189449695291,0.0,AB50,L
68,,,,,
68,,,,,
69,Creation,18.889630805890924,0.0,AB34,L
69,,,,,
69,,,,,
69,Transmission,18.895028281004485,0.0,AB34,L
69,,,,,
69,,,,,
69,NoteHotline,18.897238665569496,0.0,AB34,L
69,,,,,
70,Creation,18.889633220931078,0.0,AB41,J
70,,,,,
70,,,,,
70,InDelivery,18.893221290001698,0.0,AB41,J
70,,,,,
70,,,,,
71,Creation,18.88963778196251,0.0,AB61,L
71,,,,,
71,,,,,
71,Approved,18.895219610942675,0.0,AB61,L
71,,,,,
71,,,,,
71,Completed,18.89553270103927,0.0,AB61,L
72,Creation,18.889639615128402,0.0,AB36,J
72,,,,,
72,,,,,
72,NoteWorkshop,18.895208772649543,0.0,AB36,J
72,,,,,
73,Creation,18.805146453319,0.0,AB56,L
73,,,,,
73,,,,,
73,StatusRequest,18.81334988508933,0.0,AB56,L
73,,,,,
73,,,,,
73,Approved,18.814490747773196,0.0,AB56,L
73,,,,,
73,,,,,
74,Creation,18.889655875725854,1.0,AB34,L
74,,,,,
74,,,,,
74,InDelivery,18.894835881250938,1.0,AB34,L
74,,,,,
74,,,,,
74,NoteHotline,18.89512527901266,1.0,AB34,L
74,,,,,
74,,,,,
75,Creation,18.88967325594129,0.0,AB52,L
75,,,,,
75,,,,,
75,Letter,18.893221290001698,0.0,AB52,L
75,,,,,
75,,,,,
75,Completed,18.909970488448426,0.0,AB52,L
76,Creation,18.889688314796594,0.0,AB20,L
76,,,,,
76,,,,,
76,InDelivery,18.895373499540998,0.0,AB20,L
76,,,,,
77,Creation,18.88969168689805,1.0,AB22,E
77,,,,,
77,,,,,
77,StockEntry,18.89160408763109,1.0,AB22,E
77,,,,,
77,,,,,
77,Completed,18.891857222641224,1.0,AB22,E
78,Creation,18.797007709729197,0.0,AB53,E
78,,,,,
78,,,,,
78,InDelivery,18.8054778800616,0.0,AB53,E
78,,,,,
78,,,,,
79,Creation,18.805157713923986,0.0,AB52,L
79,,,,,
79,,,,,
79,Approved,18.80977513342321,0.0,AB52,L
79,,,,,
79,,,,,
79,InDelivery,18.81309318205916,0.0,AB52,L
79,,,,,
80,Creation,18.889705875875702,0.0,AB52,L
80,,,,,
80,,,,,
80,Transmission,18.895030291002218,0.0,AB52,L
80,,,,,
80,,,,,
80,Completed,18.89506051515595,0.0,AB52,L
81,Creation,18.889724956855392,1.0,AB26,L
81,,,,,
81,,,,,
81,Transmission,18.895624077744074,1.0,AB26,L
81,,,,,
81,,,,,
81,InDelivery,18.89591082895293,1.0,AB26,L
81,,,,,
82,Creation,18.889647535868,1.0,AB44,E
82,,,,,
82,,,,,
82,StockEntry,18.89214344573388,1.0,AB44,E
82,,,,,
82,,,,,
82,Completed,18.892415199453772,1.0,AB44,E
83,Creation,18.889649600505454,0.0,AB59,L
83,,,,,
83,,,,,
83,Transmission,18.89565048413125,0.0,AB59,L
83,,,,,
83,,,,,
83,NoteHotline,18.896717505947755,0.0,AB59,L
83,,,,,
84,Creation,18.88967443212926,0.0,AB55,E
84,,,,,
84,,,,,
84,NoteWorkshop,18.89675345649758,0.0,AB55,E
84,,,,,
84,,,,,
85,Creation,18.889679556038384,1.0,AB20,L
85,,,,,
85,,,,,
85,InDelivery,18.893221290001698,1.0,AB20,L
85,,,,,
86,Creation,18.889687388874354,1.0,AB52,E
86,,,,,
86,,,,,
86,DeviceReceived,18.892399757335106,1.0,AB52,E
86,,,,,
86,,,,,
86,NoteWorkshop,18.892845411471942,1.0,AB52,E
86,,,,,
87,Creation,18.88969260030391,0.0,AB34,J
87,,,,,
87,,,,,
87,InDelivery,18.894835881250938,0.0,AB34,J
87,,,,,
88,Creation,18.88970735857471,1.0,AB9,E
88,,,,,
88,,,,,
88,NoteWorkshop,18.892950628301026,1.0,AB9,E
88,,,,,
88,,,,,
88,Completed,18.89340240724461,1.0,AB9,E
89,Creation,18.889784068045014,1.0,AB52,L
89,,,,,
89,,,,,
89,InDelivery,18.893221290001698,1.0,AB52,L
89,,,,,
90,Creation,18.889813212597872,1.0,AB27,L
90,,,,,
90,,,,,
90,Approved,18.895653270256727,1.0,AB27,L
90,,,,,
90,,,,,
90,Completed,18.896143314776698,1.0,AB27,L
91,Creation,18.889618924559226,1.0,AB9,E
91,,,,,
91,,,,,
91,DeviceReceived,18.891830509882446,1.0,AB9,E
91,,,,,
91,,,,,
91,NoteWorkshop,18.892325363536663,1.0,AB9,E
91,,,,,
92,Creation,18.889626926798677,1.0,AB58,E
92,,,,,
92,,,,,
92,StockEntry,18.89160408763109,1.0,AB58,E
92,,,,,
92,,,,,
92,Completed,18.891804352037592,1.0,AB58,E
93,Creation,18.889647172991886,0.0,AB65,E
93,,,,,
93,,,,,
93,StatusRequest,18.896202588553482,0.0,AB65,E
93,,,,,
93,,,,,
93,InDelivery,18.899664072249504,0.0,AB65,E
93,,,,,
93,,,,,
94,Creation,18.889655018594382,1.0,AB58,E
94,,,,,
94,,,,,
94,DeviceReceived,18.89135273729305,1.0,AB58,E
94,,,,,
94,,,,,
94,NoteWorkshop,18.89181984081069,1.0,AB58,E
94,,,,,
95,Creation,18.889670096493347,0.0,AB52,L
95,,,,,
95,,,,,
95,InDelivery,18.91453774347924,0.0,AB52,L
95,,,,,
95,,,,,
95,Completed,18.914851860129247,0.0,AB52,L
96,Creation,18.88967659055572,0.0,AB52,E
96,,,,,
96,,,,,
96,Letter,18.910310649160984,0.0,AB52,E
96,,,,,
96,,,,,
96,StockEntry,18.92554959331283,0.0,AB52,E
96,,,,,
97,Creation,18.88968986008383,1.0,AB34,L
97,,,,,
97,,,,,
97,DeviceReceived,18.892370532082875,1.0,AB34,L
97,,,,,
97,,,,,
98,Creation,18.88970483110335,0.0,AB20,J
98,,,,,
98,,,,,
98,Transmission,18.917479803803936,0.0,AB20,J
98,,,,,
98,,,,,
98,Completed,18.918528593519714,0.0,AB20,J
99,Creation,18.805171459315282,1.0,AB47,G
99,,,,,
99,,,,,
99,DeviceReceived,18.80988247063821,1.0,AB47,G
99,,,,,
99,,,,,
100,Creation,18.889711894243685,0.0,AB39,L
100,,,,,
100,,,,,
100,Approved,18.898870909380555,0.0,AB39,L
100,,,,,
100,,,,,
100,Completed,18.899300726827867,0.0,AB39,L
101,Creation,18.88974811629636,1.0,AB38,L
101,,,,,
101,,,,,
101,InDelivery,18.894835881250938,1.0,AB38,L
101,,,,,
102,Creation,18.889752983339196,1.0,AB61,E
102,,,,,
102,,,,,
102,DeviceReceived,18.892944093106834,1.0,AB61,E
102,,,,,
102,,,,,
102,InDelivery,18.893221290001698,1.0,AB61,E
102,,,,,
103,Creation,18.889773170679153,0.0,AB40,L
103,,,,,
103,,,,,
103,InDelivery,18.895373499540998,0.0,AB40,L
103,,,,,
103,,,,,
103,NoteHotline,18.895620364873007,0.0,AB40,L
103,,,,,
104,Creation,18.889777756094986,1.0,AB38,L
104,,,,,
104,,,,,
104,StatusRequest,18.892902947840373,1.0,AB38,L
104,,,,,
104,,,,,
104,Approved,18.893409444316767,1.0,AB38,L
104,,,,,
104,,,,,
105,Creation,18.889825266771833,1.0,AB14,L
105,,,,,
105,,,,,
105,InDelivery,18.89591082895293,1.0,AB14,L
105,,,,,
105,,,,,
105,Approved,18.89613256729891,1.0,AB14,L
105,,,,,
105,,,,,
106,Letter,18.88944374143267,0.0,AB40,
106,,,,,
106,,,,,
106,NoteHotline,18.889746471005314,0.0,AB40,
106,,,,,
106,,,,,
106,NoteWorkshop,18.896177700956812,0.0,AB40,
106,,,,,
107,Letter,18.88944374143267,0.0,AB49,
107,,,,,
107,,,,,
107,StatusRequest,18.89506808194131,0.0,AB49,
107,,,,,
107,,,,,
107,NoteWorkshop,18.89509144776333,0.0,AB49,
107,,,,,
107,,,,,
107,Completed,18.9064076065108,0.0,AB49,
108,Creation,18.805181460177135,1.0,AB22,G
108,,,,,
108,,,,,
108,DeviceReceived,18.808621880255902,1.0,AB22,G
108,,,,,
108,,,,,
109,Letter,18.88944374143267,0.0,AB36,
109,,,,,
109,,,,,
109,NoteHotline,18.889751031520234,0.0,AB36,
109,,,,,
109,,,,,
109,NoteWorkshop,18.89619637914367,0.0,AB36,
109,,,,,
110,Creation,18.889664440743783,0.0,AB40,L
110,,,,,
110,,,,,
110,Transmission,18.89505795139661,0.0,AB40,L
110,,,,,
110,,,,,
110,InDelivery,18.895373499540998,0.0,AB40,L
110,,,,,
111,Creation,18.88968511160249,1.0,AB41,E
111,,,,,
111,,,,,
111,Letter,18.892682513086314,1.0,AB41,E
111,,,,,
111,,,,,
111,InDelivery,18.893221290001698,1.0,AB41,E
111,,,,,
112,Creation,18.80519488527487,0.0,AB49,L
112,,,,,
112,,,,,
112,Transmission,18.814122534120227,0.0,AB49,L
112,,,,,
112,,,,,
112,NoteHotline,18.822644322187084,0.0,AB49,L
112,,,,,
112,,,,,
113,Creation,18.88970271027468,0.0,AB61,E
113,,,,,
113,,,,,
113,NoteHotline,18.89354326392282,0.0,AB61,E
113,,,,,
113,,,,,
113,NoteWorkshop,18.896231099132404,0.0,AB61,E
113,,,,,
114,Creation,18.889706645377995,0.0,AB20,L
114,,,,,
114,,,,,
114,InDelivery,18.895373499540998,0.0,AB20,L
114,,,,,
114,,,,,
114,NoteHotline,18.895675571418874,0.0,AB20,L
114,,,,,
115,Creation,18.889707959161026,1.0,AB25,E
115,,,,,
115,,,,,
115,InDelivery,18.892682513086314,1.0,AB25,E
115,,,,,
115,,,,,
116,Creation,18.88971119981846,1.0,AB52,L
116,,,,,
116,,,,,
116,Completed,18.89298318515404,1.0,AB52,L
117,Creation,18.88974067805788,1.0,AB49,L
117,,,,,
117,,,,,
117,InDelivery,18.89698462238303,1.0,AB49,L
117,,,,,
117,,,,,
117,Approved,18.897201620977363,1.0,AB49,L
117,,,,,
117,,,,,
118,Creation,18.889765538698942,0.0,AB49,L
118,,,,,
118,,,,,
118,Transmission,18.89610524120766,0.0,AB49,L
118,,,,,
118,,,,,
118,Completed,18.896215722043006,0.0,AB49,L
119,Creation,18.889792950999365,0.0,AB20,J
119,,,,,
119,,,,,
119,DeviceReceived,18.893022331791762,0.0,AB20,J
119,,,,,
119,,,,,
119,Completed,18.896206554102335,0.0,AB20,J
120,Creation,18.805210686084457,0.0,AB59,L
120,,,,,
120,,,,,
120,InDelivery,18.826425959493445,0.0,AB59,L
120,,,,,
120,,,,,
120,Completed,18.8267585376637,0.0,AB59,L
121,Creation,18.889795753492532,1.0,AB20,E
121,,,,,
121,,,,,
121,Letter,18.892682513086314,1.0,AB20,E
121,,,,,
121,,,,,
121,NoteHotline,18.893419473149784,1.0,AB20,E
122,Creation,18.88980128338905,0.0,AB53,E
122,,,,,
122,,,,,
122,StockEntry,18.899128756324558,0.0,AB53,E
122,,,,,
122,,,,,
122,Completed,18.89936770744301,0.0,AB53,E
123,Creation,18.8898215823511,0.0,AB52,L
123,,,,,
123,,,,,
123,NoteWorkshop,18.89729144832745,0.0,AB52,L
123,,,,,
123,,,,,
123,InDelivery,18.910310649160984,0.0,AB52,L
123,,,,,
124,Creation,18.88982213282569,1.0,AB53,E
124,,,,,
124,,,,,
124,NoteWorkshop,18.893536894637624,1.0,AB53,E
124,,,,,
125,Creation,18.889637143794754,0.0,AB62,L
125,,,,,
125,,,,,
125,NoteWorkshop,18.895541968455547,0.0,AB62,L
125,,,,,
125,,,,,
126,Creation,18.88965719583201,0.0,AB44,L
126,,,,,
126,,,,,
126,Completed,18.896589081048155,0.0,AB44,L
126,,,,,
127,Letter,18.88944374143267,0.0,AB52,L
127,,,,,
127,,,,,
127,NoteWorkshop,18.894999798342266,0.0,AB52,L
127,,,,,
127,,,,,
127,NoteHotline,18.895185229132746,0.0,AB52,L
127,,,,,
127,,,,,
128,Creation,18.889710649282804,1.0,AB34,L
128,,,,,
128,,,,,
128,DeviceReceived,18.89121097826731,1.0,AB34,L
128,,,,,
128,,,,,
128,Completed,18.892968412792623,1.0,AB34,L
129,Creation,18.88977870695621,0.0,AB20,L
129,,,,,
129,,,,,
129,Transmission,18.896252088415622,0.0,AB20,L
129,,,,,
129,,,,,
129,StatusRequest,18.896651875932545,0.0,AB20,L
129,,,,,
130,Creation,18.889814732670366,0.0,AB22,L
130,,,,,
130,,,,,
130,Transmission,18.89556838323054,0.0,AB22,L
130,,,,,
130,,,,,
130,NoteHotline,18.896099304708304,0.0,AB22,L
130,,,,,
131,Creation,18.891252055785845,0.0,AB49,E
131,,,,,
131,,,,,
131,DeviceReceived,18.895069114902633,0.0,AB49,E
131,,,,,
131,,,,,
131,NoteWorkshop,18.907321868066738,0.0,AB49,E
131,,,,,
132,Creation,18.89126209378542,0.0,AB49,L
132,,,,,
132,,,,,
132,DeviceReceived,18.896658001748555,0.0,AB49,L
132,,,,,
132,,,,,
132,Completed,18.90627625435032,0.0,AB49,L
133,Creation,18.891267871679748,1.0,AB52,E
133,,,,,
133,,,,,
133,InDelivery,18.89214344573388,1.0,AB52,E
133,,,,,
133,,,,,
133,Completed,18.89252117274849,1.0,AB52,E
134,Creation,18.891270951127623,0.0,AB38,E
134,,,,,
134,,,,,
134,Approved,18.897261272900554,0.0,AB38,E
134,,,,,
134,,,,,
134,InDelivery,18.89859315368298,0.0,AB38,E
134,,,,,
134,,,,,
135,Creation,18.891278459194066,1.0,AB41,G
135,,,,,
135,,,,,
135,DeviceReceived,18.891841952944066,1.0,AB41,G
135,,,,,
135,,,,,
136,Creation,18.891292525735853,1.0,AB49,E
136,,,,,
136,,,,,
136,InDelivery,18.89214344573388,1.0,AB49,E
136,,,,,
136,,,,,
136,Completed,18.892457188332315,1.0,AB49,E
137,Creation,18.891299171670784,0.0,AB61,E
137,,,,,
137,,,,,
137,Transmission,18.898887938006727,0.0,AB61,E
137,,,,,
137,,,,,
137,NoteWorkshop,18.899303713478147,0.0,AB61,E
137,,,,,
137,,,,,
137,Completed,18.90729835599002,0.0,AB61,E
138,Creation,18.805240659963108,0.0,AB44,L
138,,,,,
138,,,,,
