CaseID,Activity,CompleteTimestamp,CumTimeInterval
35,Activity B,1970-01-01 11:00:00,7200.0
35,Activity E,1970-01-01 12:00:00,10800.0
35,,,
35,,,
35,,,
36,,,
36,,,
36,Activity D,1970-01-01 10:00:00,3600.0
36,Activity B,1970-01-01 11:00:00,7200.0
36,,,
36,Activity I,1970-01-01 13:00:00,14400.0
36,,,
36,,,
37,Activity A,1970-01-01 09:00:00,0.0
37,,,
37,,,
37,Activity B,1970-01-01 11:00:00,7200.0
37,,,
37,Activity G,1970-01-01 13:00:00,14400.0
37,Activity F,1970-01-01 14:00:00,18000.0
37,Activity J,1970-01-01 15:00:00,21600.0
38,Activity A,1970-01-01 09:00:00,0.0
38,Activity D,1970-01-01 10:00:00,3600.0
38,Activity C,1970-01-01 10:00:00,3600.0
38,,,
38,,,
38,,,
38,,,
38,,,
39,Activity A,1970-01-01 09:00:00,0.0
39,Activity C,1970-01-01 10:00:00,3600.0
39,,,
39,Activity B,1970-01-01 11:00:00,7200.0
39,,,
39,Activity I,1970-01-01 13:00:00,14400.0
39,,,
39,,,
40,,,
40,Activity C,1970-01-01 10:00:00,3600.0
40,,,
40,,,
40,,,
40,,,
40,,,
40,,,
41,Activity A,1970-01-01 09:00:00,0.0
41,Activity C,1970-01-01 10:00:00,3600.0
41,,,
41,Activity B,1970-01-01 11:00:00,7200.0
41,,,
41,,,
41,,,
41,,,
42,,,
42,,,
42,,,
42,,,
42,Activity E,1970-01-01 12:00:00,10800.0
42,Activity I,1970-01-01 13:00:00,14400.0
42,Activity F,1970-01-01 14:00:00,18000.0
42,,,
43,Activity A,1970-01-01 09:00:00,0.0
43,Activity C,1970-01-01 10:00:00,3600.0
43,,,
43,,,
43,,,
43,,,
43,Activity F,1970-01-01 14:00:00,18000.0
43,Activity J,1970-01-01 15:00:00,21600.0
44,Activity A,1970-01-01 09:00:00,0.0
44,,,
44,,,
44,,,
44,Activity E,1970-01-01 12:00:00,10800.0
44,,,
44,Activity F,1970-01-01 14:00:00,18000.0
44,,,
45,Activity A,1970-01-01 09:00:00,0.0
45,Activity C,1970-01-01 10:00:00,3600.0
45,,,
45,,,
45,,,
45,,,
45,,,
45,Activity J,1970-01-01 15:00:00,21600.0
46,Activity A,1970-01-01 09:00:00,0.0
46,Activity C,1970-01-01 10:00:00,3600.0
46,,,
46,Activity B,1970-01-01 11:00:00,7200.0
46,,,
46,Activity H,1970-01-01 13:00:00,14400.0
46,,,
46,Activity J,1970-01-01 15:00:00,21600.0
47,Activity A,1970-01-01 09:00:00,0.0
47,Activity C,1970-01-01 10:00:00,3600.0
47,,,
47,,,
47,Activity E,1970-01-01 12:00:00,10800.0
47,Activity H,1970-01-01 13:00:00,14400.0
47,Activity F,1970-01-01 14:00:00,18000.0
47,Activity J,1970-01-01 15:00:00,21600.0
48,,,
48,,,
48,Activity C,1970-01-01 10:00:00,3600.0
48,Activity B,1970-01-01 11:00:00,7200.0
48,,,
48,Activity I,1970-01-01 13:00:00,14400.0
48,,,
48,Activity J,1970-01-01 15:00:00,21600.0
49,,,
49,,,
49,,,
49,Activity B,1970-01-01 11:00:00,7200.0
49,,,
49,,,
49,Activity F,1970-01-01 14:00:00,18000.0
49,Activity J,1970-01-01 15:00:00,21600.0
50,,,
50,Activity C,1970-01-01 10:00:00,3600.0
50,,,
50,,,
50,,,
50,,,
50,,,
50,,,
51,,,
51,Activity D,1970-01-01 10:00:00,3600.0
51,Activity C,1970-01-01 10:00:00,3600.0
51,Activity B,1970-01-01 11:00:00,7200.0
51,,,
51,Activity I,1970-01-01 13:00:00,14400.0
51,,,
51,,,
52,Activity A,1970-01-01 09:00:00,0.0
52,,,
52,,,
52,,,
52,,,
52,,,
52,Activity F,1970-01-01 14:00:00,18000.0
52,,,
53,Activity A,1970-01-01 09:00:00,0.0
53,Activity D,1970-01-01 10:00:00,3600.0
53,Activity C,1970-01-01 10:00:00,3600.0
53,,,
53,,,
53,Activity G,1970-01-01 13:00:00,14400.0
53,,,
53,,,
54,,,
54,Activity C,1970-01-01 10:00:00,3600.0
54,Activity D,1970-01-01 10:00:00,3600.0
54,,,
54,Activity E,1970-01-01 12:00:00,10800.0
54,,,
54,Activity F,1970-01-01 14:00:00,18000.0
54,,,
55,,,
55,Activity C,1970-01-01 10:00:00,3600.0
55,,,
55,Activity B,1970-01-01 11:00:00,7200.0
55,,,
55,Activity I,1970-01-01 13:00:00,14400.0
55,,,
55,,,
56,Activity A,1970-01-01 09:00:00,0.0
56,Activity D,1970-01-01 10:00:00,3600.0
56,,,
56,,,
56,,,
56,,,
56,Activity F,1970-01-01 14:00:00,18000.0
56,Activity J,1970-01-01 15:00:00,21600.0
57,,,
57,,,
57,,,
57,,,
57,,,
57,,,
57,Activity F,1970-01-01 14:00:00,18000.0
57,Activity J,1970-01-01 15:00:00,21600.0
58,Activity A,1970-01-01 09:00:00,0.0
58,Activity C,1970-01-01 10:00:00,3600.0
58,,,
58,Activity B,1970-01-01 11:00:00,7200.0
58,,,
58,Activity H,1970-01-01 13:00:00,14400.0
58,,,
58,Activity J,1970-01-01 15:00:00,21600.0
59,,,
59,Activity C,1970-01-01 10:00:00,3600.0
59,Activity D,1970-01-01 10:00:00,3600.0
59,,,
59,Activity E,1970-01-01 12:00:00,10800.0
59,,,
59,Activity F,1970-01-01 14:00:00,18000.0
59,Activity J,1970-01-01 15:00:00,21600.0
60,,,
60,,,
60,Activity C,1970-01-01 10:00:00,3600.0
60,,,
60,,,
60,Activity G,1970-01-01 13:00:00,14400.0
60,Activity F,1970-01-01 14:00:00,18000.0
60,Activity J,1970-01-01 15:00:00,21600.0
61,,,
61,,,
61,Activity C,1970-01-01 10:00:00,3600.0
61,,,
61,Activity E,1970-01-01 12:00:00,10800.0
61,Activity H,1970-01-01 13:00:00,14400.0
61,,,
61,,,
62,,,
62,,,
62,Activity D,1970-01-01 10:00:00,3600.0
62,Activity B,1970-01-01 11:00:00,7200.0
62,Activity E,1970-01-01 12:00:00,10800.0
62,Activity I,1970-01-01 13:00:00,14400.0
62,,,
62,,,
63,Activity A,1970-01-01 09:00:00,0.0
63,,,
63,,,
63,,,
63,,,
63,Activity H,1970-01-01 13:00:00,14400.0
63,Activity F,1970-01-01 14:00:00,18000.0
63,,,
64,Activity A,1970-01-01 09:00:00,0.0
64,Activity D,1970-01-01 10:00:00,3600.0
64,,,
64,Activity B,1970-01-01 11:00:00,7200.0
64,Activity E,1970-01-01 12:00:00,10800.0
64,Activity I,1970-01-01 13:00:00,14400.0
64,Activity F,1970-01-01 14:00:00,18000.0
64,,,
65,,,
65,,,
65,Activity C,1970-01-01 10:00:00,3600.0
65,,,
65,Activity E,1970-01-01 12:00:00,10800.0
65,Activity H,1970-01-01 13:00:00,14400.0
65,,,
65,Activity J,1970-01-01 15:00:00,21600.0
66,Activity A,1970-01-01 09:00:00,0.0
66,,,
66,Activity D,1970-01-01 10:00:00,3600.0
66,,,
66,,,
66,,,
66,Activity F,1970-01-01 14:00:00,18000.0
66,Activity J,1970-01-01 15:00:00,21600.0
67,,,
67,,,
67,Activity C,1970-01-01 10:00:00,3600.0
67,,,
67,Activity E,1970-01-01 12:00:00,10800.0
67,,,
67,Activity F,1970-01-01 14:00:00,18000.0
67,Activity J,1970-01-01 15:00:00,21600.0
68,Activity A,1970-01-01 09:00:00,0.0
68,Activity D,1970-01-01 10:00:00,3600.0
68,Activity C,1970-01-01 10:00:00,3600.0
68,,,
68,Activity E,1970-01-01 12:00:00,10800.0
68,,,
68,,,
68,,,
69,,,
69,,,
69,Activity D,1970-01-01 10:00:00,3600.0
69,,,
69,Activity E,1970-01-01 12:00:00,10800.0
69,,,
69,Activity F,1970-01-01 14:00:00,18000.0
69,Activity J,1970-01-01 15:00:00,21600.0
70,,,
70,,,
70,Activity D,1970-01-01 10:00:00,3600.0
70,Activity B,1970-01-01 11:00:00,7200.0
70,Activity E,1970-01-01 12:00:00,10800.0
70,,,
70,Activity F,1970-01-01 14:00:00,18000.0
70,Activity J,1970-01-01 15:00:00,21600.0
71,,,
71,Activity D,1970-01-01 10:00:00,3600.0
71,Activity C,1970-01-01 10:00:00,3600.0
71,,,
71,Activity E,1970-01-01 12:00:00,10800.0
71,,,
71,,,
71,,,
72,,,
72,,,
72,,,
72,Activity B,1970-01-01 11:00:00,7200.0
72,Activity E,1970-01-01 12:00:00,10800.0
72,Activity I,1970-01-01 13:00:00,14400.0
72,,,
72,Activity J,1970-01-01 15:00:00,21600.0
73,,,
73,Activity C,1970-01-01 10:00:00,3600.0
73,,,
73,,,
73,,,
73,,,
73,,,
73,,,
74,,,
74,Activity C,1970-01-01 10:00:00,3600.0
74,Activity D,1970-01-01 10:00:00,3600.0
74,Activity B,1970-01-01 11:00:00,7200.0
74,,,
74,Activity G,1970-01-01 13:00:00,14400.0
74,,,
74,Activity J,1970-01-01 15:00:00,21600.0
75,,,
75,Activity D,1970-01-01 10:00:00,3600.0
75,Activity C,1970-01-01 10:00:00,3600.0
75,Activity B,1970-01-01 11:00:00,7200.0
75,Activity E,1970-01-01 12:00:00,10800.0
75,,,
75,,,
75,,,
76,,,
76,,,
76,,,
76,Activity B,1970-01-01 11:00:00,7200.0
76,,,
76,,,
76,Activity F,1970-01-01 14:00:00,18000.0
76,,,
77,,,
77,,,
77,Activity C,1970-01-01 10:00:00,3600.0
77,Activity B,1970-01-01 11:00:00,7200.0
77,Activity E,1970-01-01 12:00:00,10800.0
77,,,
77,,,
77,Activity J,1970-01-01 15:00:00,21600.0
78,,,
78,,,
78,Activity D,1970-01-01 10:00:00,3600.0
78,Activity B,1970-01-01 11:00:00,7200.0
78,,,
78,,,
78,Activity F,1970-01-01 14:00:00,18000.0
78,,,
79,,,
79,,,
79,Activity D,1970-01-01 10:00:00,3600.0
79,,,
79,Activity E,1970-01-01 12:00:00,10800.0
79,,,
79,,,
79,Activity J,1970-01-01 15:00:00,21600.0
80,Activity A,1970-01-01 09:00:00,0.0
80,Activity C,1970-01-01 10:00:00,3600.0
80,,,
80,Activity B,1970-01-01 11:00:00,7200.0
80,Activity E,1970-01-01 12:00:00,10800.0
80,Activity H,1970-01-01 13:00:00,14400.0
80,Activity F,1970-01-01 14:00:00,18000.0
80,Activity J,1970-01-01 15:00:00,21600.0
81,,,
81,Activity D,1970-01-01 10:00:00,3600.0
81,Activity C,1970-01-01 10:00:00,3600.0
81,Activity B,1970-01-01 11:00:00,7200.0
81,Activity E,1970-01-01 12:00:00,10800.0
81,,,
81,,,
81,Activity J,1970-01-01 15:00:00,21600.0
82,Activity A,1970-01-01 09:00:00,0.0
82,,,
82,Activity D,1970-01-01 10:00:00,3600.0
82,,,
82,,,
82,,,
82,,,
82,Activity J,1970-01-01 15:00:00,21600.0
83,,,
83,Activity D,1970-01-01 10:00:00,3600.0
83,Activity C,1970-01-01 10:00:00,3600.0
83,Activity B,1970-01-01 11:00:00,7200.0
83,,,
83,Activity G,1970-01-01 13:00:00,14400.0
83,Activity F,1970-01-01 14:00:00,18000.0
83,Activity J,1970-01-01 15:00:00,21600.0
84,Activity A,1970-01-01 09:00:00,0.0
84,Activity D,1970-01-01 10:00:00,3600.0
84,,,
84,Activity B,1970-01-01 11:00:00,7200.0
84,Activity E,1970-01-01 12:00:00,10800.0
84,Activity I,1970-01-01 13:00:00,14400.0
84,,,
84,Activity J,1970-01-01 15:00:00,21600.0
85,Activity A,1970-01-01 09:00:00,0.0
85,Activity D,1970-01-01 10:00:00,3600.0
85,,,
85,Activity B,1970-01-01 11:00:00,7200.0
85,Activity E,1970-01-01 12:00:00,10800.0
85,,,
85,Activity F,1970-01-01 14:00:00,18000.0
85,,,
86,,,
86,,,
86,Activity D,1970-01-01 10:00:00,3600.0
86,Activity B,1970-01-01 11:00:00,7200.0
86,Activity E,1970-01-01 12:00:00,10800.0
86,Activity H,1970-01-01 13:00:00,14400.0
86,Activity F,1970-01-01 14:00:00,18000.0
86,Activity J,1970-01-01 15:00:00,21600.0
87,Activity A,1970-01-01 09:00:00,0.0
87,Activity C,1970-01-01 10:00:00,3600.0
87,,,
87,,,
87,,,
87,Activity G,1970-01-01 13:00:00,14400.0
87,Activity F,1970-01-01 14:00:00,18000.0
87,,,
88,Activity A,1970-01-01 09:00:00,0.0
88,Activity D,1970-01-01 10:00:00,3600.0
88,,,
88,,,
88,,,
88,Activity G,1970-01-01 13:00:00,14400.0
88,,,
88,Activity J,1970-01-01 15:00:00,21600.0
89,Activity A,1970-01-01 09:00:00,0.0
89,,,
89,,,
89,Activity B,1970-01-01 11:00:00,7200.0
89,,,
89,,,
89,,,
89,,,
90,Activity A,1970-01-01 09:00:00,0.0
90,Activity C,1970-01-01 10:00:00,3600.0
90,Activity D,1970-01-01 10:00:00,3600.0
90,,,
90,Activity E,1970-01-01 12:00:00,10800.0
90,Activity H,1970-01-01 13:00:00,14400.0
90,Activity F,1970-01-01 14:00:00,18000.0
90,,,
91,,,
91,Activity C,1970-01-01 10:00:00,3600.0
91,,,
91,Activity B,1970-01-01 11:00:00,7200.0
91,Activity E,1970-01-01 12:00:00,10800.0
91,Activity H,1970-01-01 13:00:00,14400.0
91,,,
91,,,
92,Activity A,1970-01-01 09:00:00,0.0
92,,,
92,,,
92,,,
92,,,
92,Activity I,1970-01-01 13:00:00,14400.0
92,,,
92,,,
93,Activity A,1970-01-01 09:00:00,0.0
93,,,
93,,,
93,,,
93,Activity E,1970-01-01 12:00:00,10800.0
93,Activity H,1970-01-01 13:00:00,14400.0
93,Activity F,1970-01-01 14:00:00,18000.0
93,Activity J,1970-01-01 15:00:00,21600.0
94,Activity A,1970-01-01 09:00:00,0.0
94,Activity C,1970-01-01 10:00:00,3600.0
94,Activity D,1970-01-01 10:00:00,3600.0
94,,,
94,,,
94,,,
94,Activity F,1970-01-01 14:00:00,18000.0
94,,,
95,Activity A,1970-01-01 09:00:00,0.0
95,,,
95,,,
95,Activity B,1970-01-01 11:00:00,7200.0
95,,,
95,Activity I,1970-01-01 13:00:00,14400.0
95,,,
95,,,
96,Activity A,1970-01-01 09:00:00,0.0
96,,,
96,,,
96,,,
96,,,
96,,,
96,Activity F,1970-01-01 14:00:00,18000.0
96,Activity J,1970-01-01 15:00:00,21600.0
97,,,
97,Activity D,1970-01-01 10:00:00,3600.0
97,Activity C,1970-01-01 10:00:00,3600.0
97,,,
97,Activity E,1970-01-01 12:00:00,10800.0
97,,,
97,Activity F,1970-01-01 14:00:00,18000.0
97,Activity J,1970-01-01 15:00:00,21600.0
98,,,
98,Activity C,1970-01-01 10:00:00,3600.0
98,Activity D,1970-01-01 10:00:00,3600.0
98,Activity B,1970-01-01 11:00:00,7200.0
98,,,
98,,,
98,Activity F,1970-01-01 14:00:00,18000.0
98,Activity J,1970-01-01 15:00:00,21600.0
99,Activity A,1970-01-01 09:00:00,0.0
99,,,
99,Activity D,1970-01-01 10:00:00,3600.0
99,Activity B,1970-01-01 11:00:00,7200.0
99,,,
99,Activity I,1970-01-01 13:00:00,14400.0
99,,,
99,Activity J,1970-01-01 15:00:00,21600.0
100,Activity A,1970-01-01 09:00:00,0.0
100,,,
100,Activity D,1970-01-01 10:00:00,3600.0
100,,,
100,,,
100,,,
100,,,
100,Activity J,1970-01-01 15:00:00,21600.0
101,,,
101,,,
101,,,
101,Activity B,1970-01-01 11:00:00,7200.0
101,Activity E,1970-01-01 12:00:00,10800.0
101,,,
101,,,
101,,,
102,Activity A,1970-01-01 09:00:00,0.0
102,Activity D,1970-01-01 10:00:00,3600.0
102,Activity C,1970-01-01 10:00:00,3600.0
102,,,
102,Activity E,1970-01-01 12:00:00,10800.0
102,Activity I,1970-01-01 13:00:00,14400.0
102,Activity F,1970-01-01 14:00:00,18000.0
102,,,
103,,,
103,Activity D,1970-01-01 10:00:00,3600.0
103,Activity C,1970-01-01 10:00:00,3600.0
103,,,
103,Activity E,1970-01-01 12:00:00,10800.0
103,,,
103,Activity F,1970-01-01 14:00:00,18000.0
103,Activity J,1970-01-01 15:00:00,21600.0
104,Activity A,1970-01-01 09:00:00,0.0
104,Activity D,1970-01-01 10:00:00,3600.0
104,Activity C,1970-01-01 10:00:00,3600.0
104,,,
104,,,
104,Activity G,1970-01-01 13:00:00,14400.0
104,Activity F,1970-01-01 14:00:00,18000.0
104,Activity J,1970-01-01 15:00:00,21600.0
105,Activity A,1970-01-01 09:00:00,0.0
105,,,
105,Activity C,1970-01-01 10:00:00,3600.0
105,,,
105,Activity E,1970-01-01 12:00:00,10800.0
105,,,
105,Activity F,1970-01-01 14:00:00,18000.0
105,Activity J,1970-01-01 15:00:00,21600.0
106,,,
106,,,
106,Activity D,1970-01-01 10:00:00,3600.0
106,,,
106,Activity E,1970-01-01 12:00:00,10800.0
106,Activity G,1970-01-01 13:00:00,14400.0
106,Activity F,1970-01-01 14:00:00,18000.0
106,Activity J,1970-01-01 15:00:00,21600.0
107,Activity A,1970-01-01 09:00:00,0.0
107,,,
107,Activity C,1970-01-01 10:00:00,3600.0
107,Activity B,1970-01-01 11:00:00,7200.0
107,Activity E,1970-01-01 12:00:00,10800.0
107,,,
107,Activity F,1970-01-01 14:00:00,18000.0
107,,,
108,,,
108,,,
108,,,
108,Activity B,1970-01-01 11:00:00,7200.0
108,Activity E,1970-01-01 12:00:00,10800.0
108,,,
108,Activity F,1970-01-01 14:00:00,18000.0
108,,,
109,Activity A,1970-01-01 09:00:00,0.0
109,Activity C,1970-01-01 10:00:00,3600.0
109,Activity D,1970-01-01 10:00:00,3600.0
109,Activity B,1970-01-01 11:00:00,7200.0
109,Activity E,1970-01-01 12:00:00,10800.0
109,Activity G,1970-01-01 13:00:00,14400.0
109,Activity F,1970-01-01 14:00:00,18000.0
109,,,
110,Activity A,1970-01-01 09:00:00,0.0
110,Activity D,1970-01-01 10:00:00,3600.0
110,Activity C,1970-01-01 10:00:00,3600.0
110,,,
110,Activity E,1970-01-01 12:00:00,10800.0
110,Activity G,1970-01-01 13:00:00,14400.0
110,Activity F,1970-01-01 14:00:00,18000.0
110,Activity J,1970-01-01 15:00:00,21600.0
111,,,
111,,,
111,,,
111,,,
111,Activity E,1970-01-01 12:00:00,10800.0
111,Activity I,1970-01-01 13:00:00,14400.0
111,,,
111,Activity J,1970-01-01 15:00:00,21600.0
112,,,
112,,,
112,,,
112,,,
112,,,
112,Activity H,1970-01-01 13:00:00,14400.0
112,,,
112,,,
113,Activity A,1970-01-01 09:00:00,0.0
113,,,
113,,,
113,,,
113,Activity E,1970-01-01 12:00:00,10800.0
113,,,
113,,,
113,Activity J,1970-01-01 15:00:00,21600.0
114,Activity A,1970-01-01 09:00:00,0.0
114,Activity C,1970-01-01 10:00:00,3600.0
114,Activity D,1970-01-01 10:00:00,3600.0
114,Activity B,1970-01-01 11:00:00,7200.0
114,Activity E,1970-01-01 12:00:00,10800.0
114,Activity H,1970-01-01 13:00:00,14400.0
114,Activity F,1970-01-01 14:00:00,18000.0
114,Activity J,1970-01-01 15:00:00,21600.0
115,,,
115,Activity C,1970-01-01 10:00:00,3600.0
115,,,
115,,,
115,,,
115,,,
115,Activity F,1970-01-01 14:00:00,18000.0
115,Activity J,1970-01-01 15:00:00,21600.0
116,Activity A,1970-01-01 09:00:00,0.0
116,,,
116,Activity C,1970-01-01 10:00:00,3600.0
116,,,
116,Activity E,1970-01-01 12:00:00,10800.0
116,,,
116,,,
116,,,
