CaseID,Activity,CompleteTimestamp,CumTimeInterval
29,Activity E,1970-01-01 12:00:00,10800.0
29,,,
29,Activity F,1970-01-01 14:00:00,18000.0
29,,,
30,Activity A,1970-01-01 09:00:00,0.0
30,,,
30,Activity D,1970-01-01 10:00:00,3600.0
30,,,
30,Activity E,1970-01-01 12:00:00,10800.0
30,,,
30,Activity F,1970-01-01 14:00:00,18000.0
30,,,
31,Activity A,1970-01-01 09:00:00,0.0
31,,,
31,Activity D,1970-01-01 10:00:00,3600.0
31,,,
31,Activity E,1970-01-01 12:00:00,10800.0
31,,,
31,Activity F,1970-01-01 14:00:00,18000.0
31,,,
32,Activity A,1970-01-01 09:00:00,0.0
32,,,
32,Activity C,1970-01-01 10:00:00,3600.0
32,,,
32,Activity E,1970-01-01 12:00:00,10800.0
32,,,
32,Activity F,1970-01-01 14:00:00,18000.0
32,,,
33,Activity A,1970-01-01 09:00:00,0.0
33,,,
33,Activity D,1970-01-01 10:00:00,3600.0
33,,,
33,Activity E,1970-01-01 12:00:00,10800.0
33,,,
33,Activity F,1970-01-01 14:00:00,18000.0
33,,,
34,Activity A,1970-01-01 09:00:00,0.0
34,,,
34,Activity D,1970-01-01 10:00:00,3600.0
34,,,
34,Activity E,1970-01-01 12:00:00,10800.0
34,,,
34,Activity F,1970-01-01 14:00:00,18000.0
34,,,
35,Activity A,1970-01-01 09:00:00,0.0
35,,,
35,Activity D,1970-01-01 10:00:00,3600.0
35,,,
35,Activity E,1970-01-01 12:00:00,10800.0
35,,,
35,Activity F,1970-01-01 14:00:00,18000.0
35,,,
36,Activity A,1970-01-01 09:00:00,0.0
36,,,
36,Activity D,1970-01-01 10:00:00,3600.0
36,,,
36,Activity E,1970-01-01 12:00:00,10800.0
36,,,
36,Activity F,1970-01-01 14:00:00,18000.0
36,,,
37,Activity A,1970-01-01 09:00:00,0.0
37,,,
37,Activity C,1970-01-01 10:00:00,3600.0
37,,,
37,Activity E,1970-01-01 12:00:00,10800.0
37,,,
37,Activity F,1970-01-01 14:00:00,18000.0
37,,,
38,Activity A,1970-01-01 09:00:00,0.0
38,,,
38,Activity C,1970-01-01 10:00:00,3600.0
38,,,
38,Activity E,1970-01-01 12:00:00,10800.0
38,,,
38,Activity F,1970-01-01 14:00:00,18000.0
38,,,
39,Activity A,1970-01-01 09:00:00,0.0
39,,,
39,Activity D,1970-01-01 10:00:00,3600.0
39,,,
39,Activity E,1970-01-01 12:00:00,10800.0
39,,,
39,Activity F,1970-01-01 14:00:00,18000.0
39,,,
40,Activity A,1970-01-01 09:00:00,0.0
40,,,
40,Activity D,1970-01-01 10:00:00,3600.0
40,,,
40,Activity E,1970-01-01 12:00:00,10800.0
40,,,
40,Activity F,1970-01-01 14:00:00,18000.0
40,,,
41,Activity A,1970-01-01 09:00:00,0.0
41,,,
41,Activity D,1970-01-01 10:00:00,3600.0
41,,,
41,Activity E,1970-01-01 12:00:00,10800.0
41,,,
41,Activity F,1970-01-01 14:00:00,18000.0
41,,,
42,Activity A,1970-01-01 09:00:00,0.0
42,,,
42,Activity D,1970-01-01 10:00:00,3600.0
42,,,
42,Activity E,1970-01-01 12:00:00,10800.0
42,,,
42,Activity F,1970-01-01 14:00:00,18000.0
42,,,
43,Activity A,1970-01-01 09:00:00,0.0
43,,,
43,Activity D,1970-01-01 10:00:00,3600.0
43,,,
43,Activity E,1970-01-01 12:00:00,10800.0
43,,,
43,Activity F,1970-01-01 14:00:00,18000.0
43,,,
44,Activity A,1970-01-01 09:00:00,0.0
44,,,
44,Activity C,1970-01-01 10:00:00,3600.0
44,,,
44,Activity E,1970-01-01 12:00:00,10800.0
44,,,
44,Activity F,1970-01-01 14:00:00,18000.0
44,,,
45,Activity A,1970-01-01 09:00:00,0.0
45,,,
45,Activity D,1970-01-01 10:00:00,3600.0
45,,,
45,Activity E,1970-01-01 12:00:00,10800.0
45,,,
45,Activity F,1970-01-01 14:00:00,18000.0
45,,,
46,Activity A,1970-01-01 09:00:00,0.0
46,,,
46,Activity D,1970-01-01 10:00:00,3600.0
46,,,
46,Activity E,1970-01-01 12:00:00,10800.0
46,,,
46,Activity F,1970-01-01 14:00:00,18000.0
46,,,
47,Activity A,1970-01-01 09:00:00,0.0
47,,,
47,Activity D,1970-01-01 10:00:00,3600.0
47,,,
47,Activity E,1970-01-01 12:00:00,10800.0
47,,,
47,Activity F,1970-01-01 14:00:00,18000.0
47,,,
48,Activity A,1970-01-01 09:00:00,0.0
48,,,
48,Activity C,1970-01-01 10:00:00,3600.0
48,,,
48,Activity E,1970-01-01 12:00:00,10800.0
48,,,
48,Activity F,1970-01-01 14:00:00,18000.0
48,,,
49,Activity A,1970-01-01 09:00:00,0.0
49,,,
49,Activity D,1970-01-01 10:00:00,3600.0
49,,,
49,Activity E,1970-01-01 12:00:00,10800.0
49,,,
49,Activity F,1970-01-01 14:00:00,18000.0
49,,,
50,Activity A,1970-01-01 09:00:00,0.0
50,,,
50,Activity D,1970-01-01 10:00:00,3600.0
50,,,
50,Activity E,1970-01-01 12:00:00,10800.0
50,,,
50,Activity F,1970-01-01 14:00:00,18000.0
50,,,
51,Activity A,1970-01-01 09:00:00,0.0
51,,,
51,Activity C,1970-01-01 10:00:00,3600.0
51,,,
51,Activity E,1970-01-01 12:00:00,10800.0
51,,,
51,Activity F,1970-01-01 14:00:00,18000.0
51,,,
52,Activity A,1970-01-01 09:00:00,0.0
52,,,
52,Activity D,1970-01-01 10:00:00,3600.0
52,,,
52,Activity E,1970-01-01 12:00:00,10800.0
52,,,
52,Activity F,1970-01-01 14:00:00,18000.0
52,,,
53,Activity A,1970-01-01 09:00:00,0.0
53,,,
53,Activity C,1970-01-01 10:00:00,3600.0
53,,,
53,Activity E,1970-01-01 12:00:00,10800.0
53,,,
53,Activity F,1970-01-01 14:00:00,18000.0
53,,,
54,Activity A,1970-01-01 09:00:00,0.0
54,,,
54,Activity D,1970-01-01 10:00:00,3600.0
54,,,
54,Activity E,1970-01-01 12:00:00,10800.0
54,,,
54,Activity F,1970-01-01 14:00:00,18000.0
54,,,
55,Activity A,1970-01-01 09:00:00,0.0
55,,,
55,Activity D,1970-01-01 10:00:00,3600.0
55,,,
55,Activity E,1970-01-01 12:00:00,10800.0
55,,,
55,Activity F,1970-01-01 14:00:00,18000.0
55,,,
56,Activity A,1970-01-01 09:00:00,0.0
56,,,
56,Activity C,1970-01-01 10:00:00,3600.0
56,,,
56,Activity E,1970-01-01 12:00:00,10800.0
56,,,
56,Activity F,1970-01-01 14:00:00,18000.0
56,,,
57,Activity A,1970-01-01 09:00:00,0.0
57,,,
57,Activity C,1970-01-01 10:00:00,3600.0
57,,,
57,Activity E,1970-01-01 12:00:00,10800.0
57,,,
57,Activity F,1970-01-01 14:00:00,18000.0
57,,,
58,Activity A,1970-01-01 09:00:00,0.0
58,,,
58,Activity D,1970-01-01 10:00:00,3600.0
58,,,
58,Activity E,1970-01-01 12:00:00,10800.0
58,,,
58,Activity F,1970-01-01 14:00:00,18000.0
58,,,
59,Activity A,1970-01-01 09:00:00,0.0
59,,,
59,Activity D,1970-01-01 10:00:00,3600.0
59,,,
59,Activity E,1970-01-01 12:00:00,10800.0
59,,,
59,Activity F,1970-01-01 14:00:00,18000.0
59,,,
60,Activity A,1970-01-01 09:00:00,0.0
60,,,
60,Activity C,1970-01-01 10:00:00,3600.0
60,,,
60,Activity E,1970-01-01 12:00:00,10800.0
60,,,
60,Activity F,1970-01-01 14:00:00,18000.0
60,,,
61,Activity A,1970-01-01 09:00:00,0.0
61,,,
61,Activity C,1970-01-01 10:00:00,3600.0
61,,,
61,Activity E,1970-01-01 12:00:00,10800.0
61,,,
61,Activity F,1970-01-01 14:00:00,18000.0
61,,,
62,Activity A,1970-01-01 09:00:00,0.0
62,,,
62,Activity D,1970-01-01 10:00:00,3600.0
62,,,
62,Activity E,1970-01-01 12:00:00,10800.0
62,,,
62,Activity F,1970-01-01 14:00:00,18000.0
62,,,
63,Activity A,1970-01-01 09:00:00,0.0
63,,,
63,Activity D,1970-01-01 10:00:00,3600.0
63,,,
63,Activity E,1970-01-01 12:00:00,10800.0
63,,,
63,Activity F,1970-01-01 14:00:00,18000.0
63,,,
64,Activity A,1970-01-01 09:00:00,0.0
64,,,
64,Activity C,1970-01-01 10:00:00,3600.0
64,,,
64,Activity E,1970-01-01 12:00:00,10800.0
64,,,
64,Activity F,1970-01-01 14:00:00,18000.0
64,,,
65,Activity A,1970-01-01 09:00:00,0.0
65,,,
65,Activity C,1970-01-01 10:00:00,3600.0
65,,,
65,Activity E,1970-01-01 12:00:00,10800.0
65,,,
65,Activity F,1970-01-01 14:00:00,18000.0
65,,,
66,Activity A,1970-01-01 09:00:00,0.0
66,,,
66,Activity D,1970-01-01 10:00:00,3600.0
66,,,
66,Activity E,1970-01-01 12:00:00,10800.0
66,,,
66,Activity F,1970-01-01 14:00:00,18000.0
66,,,
67,Activity A,1970-01-01 09:00:00,0.0
67,,,
67,Activity C,1970-01-01 10:00:00,3600.0
67,,,
67,Activity E,1970-01-01 12:00:00,10800.0
67,,,
67,Activity F,1970-01-01 14:00:00,18000.0
67,,,
68,Activity A,1970-01-01 09:00:00,0.0
68,,,
68,Activity C,1970-01-01 10:00:00,3600.0
68,,,
68,Activity E,1970-01-01 12:00:00,10800.0
68,,,
68,Activity F,1970-01-01 14:00:00,18000.0
68,,,
69,Activity A,1970-01-01 09:00:00,0.0
69,,,
69,Activity D,1970-01-01 10:00:00,3600.0
69,,,
69,Activity E,1970-01-01 12:00:00,10800.0
69,,,
69,Activity F,1970-01-01 14:00:00,18000.0
69,,,
70,Activity A,1970-01-01 09:00:00,0.0
70,,,
70,Activity D,1970-01-01 10:00:00,3600.0
70,,,
70,Activity E,1970-01-01 12:00:00,10800.0
70,,,
70,Activity F,1970-01-01 14:00:00,18000.0
70,,,
71,Activity A,1970-01-01 09:00:00,0.0
71,,,
71,Activity C,1970-01-01 10:00:00,3600.0
71,,,
71,Activity E,1970-01-01 12:00:00,10800.0
71,,,
71,Activity F,1970-01-01 14:00:00,18000.0
71,,,
72,Activity A,1970-01-01 09:00:00,0.0
72,,,
72,Activity D,1970-01-01 10:00:00,3600.0
72,,,
72,Activity E,1970-01-01 12:00:00,10800.0
72,,,
72,Activity F,1970-01-01 14:00:00,18000.0
72,,,
73,Activity A,1970-01-01 09:00:00,0.0
73,,,
73,Activity D,1970-01-01 10:00:00,3600.0
73,,,
73,Activity E,1970-01-01 12:00:00,10800.0
73,,,
73,Activity F,1970-01-01 14:00:00,18000.0
73,,,
74,Activity A,1970-01-01 09:00:00,0.0
74,,,
74,Activity D,1970-01-01 10:00:00,3600.0
74,,,
74,Activity E,1970-01-01 12:00:00,10800.0
74,,,
74,Activity F,1970-01-01 14:00:00,18000.0
74,,,
75,Activity A,1970-01-01 09:00:00,0.0
75,,,
75,Activity C,1970-01-01 10:00:00,3600.0
75,,,
75,Activity E,1970-01-01 12:00:00,10800.0
75,,,
75,Activity F,1970-01-01 14:00:00,18000.0
75,,,
76,Activity A,1970-01-01 09:00:00,0.0
76,,,
76,Activity D,1970-01-01 10:00:00,3600.0
76,,,
76,Activity E,1970-01-01 12:00:00,10800.0
76,,,
76,Activity F,1970-01-01 14:00:00,18000.0
76,,,
77,Activity A,1970-01-01 09:00:00,0.0
77,,,
77,Activity C,1970-01-01 10:00:00,3600.0
77,,,
77,Activity E,1970-01-01 12:00:00,10800.0
77,,,
77,Activity F,1970-01-01 14:00:00,18000.0
77,,,
78,Activity A,1970-01-01 09:00:00,0.0
78,,,
78,Activity D,1970-01-01 10:00:00,3600.0
78,,,
78,Activity E,1970-01-01 12:00:00,10800.0
78,,,
78,Activity F,1970-01-01 14:00:00,18000.0
78,,,
79,Activity A,1970-01-01 09:00:00,0.0
79,,,
79,Activity D,1970-01-01 10:00:00,3600.0
79,,,
79,Activity E,1970-01-01 12:00:00,10800.0
79,,,
79,Activity F,1970-01-01 14:00:00,18000.0
79,,,
80,Activity A,1970-01-01 09:00:00,0.0
80,,,
80,Activity D,1970-01-01 10:00:00,3600.0
80,,,
80,Activity E,1970-01-01 12:00:00,10800.0
80,,,
80,Activity F,1970-01-01 14:00:00,18000.0
80,,,
81,Activity A,1970-01-01 09:00:00,0.0
81,,,
81,Activity C,1970-01-01 10:00:00,3600.0
81,,,
81,Activity E,1970-01-01 12:00:00,10800.0
81,,,
81,Activity F,1970-01-01 14:00:00,18000.0
81,,,
82,Activity A,1970-01-01 09:00:00,0.0
82,,,
82,Activity D,1970-01-01 10:00:00,3600.0
82,,,
82,Activity E,1970-01-01 12:00:00,10800.0
82,,,
82,Activity F,1970-01-01 14:00:00,18000.0
82,,,
83,Activity A,1970-01-01 09:00:00,0.0
83,,,
83,Activity C,1970-01-01 10:00:00,3600.0
83,,,
83,Activity E,1970-01-01 12:00:00,10800.0
83,,,
83,Activity F,1970-01-01 14:00:00,18000.0
83,,,
84,Activity A,1970-01-01 09:00:00,0.0
84,,,
84,Activity C,1970-01-01 10:00:00,3600.0
84,,,
84,Activity E,1970-01-01 12:00:00,10800.0
84,,,
84,Activity F,1970-01-01 14:00:00,18000.0
84,,,
85,Activity A,1970-01-01 09:00:00,0.0
85,,,
85,Activity C,1970-01-01 10:00:00,3600.0
85,,,
85,Activity E,1970-01-01 12:00:00,10800.0
85,,,
85,Activity F,1970-01-01 14:00:00,18000.0
85,,,
86,Activity A,1970-01-01 09:00:00,0.0
86,,,
86,Activity D,1970-01-01 10:00:00,3600.0
86,,,
86,Activity E,1970-01-01 12:00:00,10800.0
86,,,
86,Activity F,1970-01-01 14:00:00,18000.0
86,,,
87,Activity A,1970-01-01 09:00:00,0.0
87,,,
87,Activity D,1970-01-01 10:00:00,3600.0
87,,,
87,Activity E,1970-01-01 12:00:00,10800.0
87,,,
87,Activity F,1970-01-01 14:00:00,18000.0
87,,,
88,Activity A,1970-01-01 09:00:00,0.0
88,,,
88,Activity C,1970-01-01 10:00:00,3600.0
88,,,
88,Activity E,1970-01-01 12:00:00,10800.0
88,,,
88,Activity F,1970-01-01 14:00:00,18000.0
88,,,
89,Activity A,1970-01-01 09:00:00,0.0
89,,,
89,Activity C,1970-01-01 10:00:00,3600.0
89,,,
89,Activity E,1970-01-01 12:00:00,10800.0
89,,,
89,Activity F,1970-01-01 14:00:00,18000.0
89,,,
90,Activity A,1970-01-01 09:00:00,0.0
90,,,
90,Activity D,1970-01-01 10:00:00,3600.0
90,,,
90,Activity E,1970-01-01 12:00:00,10800.0
90,,,
90,Activity F,1970-01-01 14:00:00,18000.0
90,,,
91,Activity A,1970-01-01 09:00:00,0.0
91,,,
91,Activity D,1970-01-01 10:00:00,3600.0
91,,,
91,Activity E,1970-01-01 12:00:00,10800.0
91,,,
91,Activity F,1970-01-01 14:00:00,18000.0
91,,,
92,Activity A,1970-01-01 09:00:00,0.0
92,,,
92,Activity D,1970-01-01 10:00:00,3600.0
92,,,
92,Activity E,1970-01-01 12:00:00,10800.0
92,,,
92,Activity F,1970-01-01 14:00:00,18000.0
92,,,
93,Activity A,1970-01-01 09:00:00,0.0
93,,,
93,Activity C,1970-01-01 10:00:00,3600.0
93,,,
93,Activity E,1970-01-01 12:00:00,10800.0
93,,,
93,Activity F,1970-01-01 14:00:00,18000.0
93,,,
94,Activity A,1970-01-01 09:00:00,0.0
94,,,
94,Activity D,1970-01-01 10:00:00,3600.0
94,,,
94,Activity E,1970-01-01 12:00:00,10800.0
94,,,
94,Activity F,1970-01-01 14:00:00,18000.0
94,,,
95,Activity A,1970-01-01 09:00:00,0.0
95,,,
95,Activity C,1970-01-01 10:00:00,3600.0
95,,,
95,Activity E,1970-01-01 12:00:00,10800.0
95,,,
95,Activity F,1970-01-01 14:00:00,18000.0
95,,,
96,Activity A,1970-01-01 09:00:00,0.0
96,,,
96,Activity D,1970-01-01 10:00:00,3600.0
96,,,
96,Activity E,1970-01-01 12:00:00,10800.0
96,,,
96,Activity F,1970-01-01 14:00:00,18000.0
96,,,
97,Activity A,1970-01-01 09:00:00,0.0
97,,,
97,Activity C,1970-01-01 10:00:00,3600.0
97,,,
97,Activity E,1970-01-01 12:00:00,10800.0
97,,,
97,Activity F,1970-01-01 14:00:00,18000.0
97,,,
98,Activity A,1970-01-01 09:00:00,0.0
98,,,
98,Activity D,1970-01-01 10:00:00,3600.0
98,,,
98,Activity E,1970-01-01 12:00:00,10800.0
98,,,
98,Activity F,1970-01-01 14:00:00,18000.0
98,,,
99,Activity A,1970-01-01 09:00:00,0.0
99,,,
99,Activity D,1970-01-01 10:00:00,3600.0
99,,,
99,Activity E,1970-01-01 12:00:00,10800.0
99,,,
99,Activity F,1970-01-01 14:00:00,18000.0
99,,,
100,Activity A,1970-01-01 09:00:00,0.0
100,,,
100,Activity D,1970-01-01 10:00:00,3600.0
100,,,
100,Activity E,1970-01-01 12:00:00,10800.0
100,,,
100,Activity F,1970-01-01 14:00:00,18000.0
100,,,
101,Activity A,1970-01-01 09:00:00,0.0
101,,,
101,Activity C,1970-01-01 10:00:00,3600.0
101,,,
101,Activity E,1970-01-01 12:00:00,10800.0
101,,,
101,Activity F,1970-01-01 14:00:00,18000.0
101,,,
102,Activity A,1970-01-01 09:00:00,0.0
102,,,
102,Activity C,1970-01-01 10:00:00,3600.0
102,,,
102,Activity E,1970-01-01 12:00:00,10800.0
102,,,
102,Activity F,1970-01-01 14:00:00,18000.0
102,,,
103,Activity A,1970-01-01 09:00:00,0.0
103,,,
103,Activity C,1970-01-01 10:00:00,3600.0
103,,,
103,Activity E,1970-01-01 12:00:00,10800.0
103,,,
103,Activity F,1970-01-01 14:00:00,18000.0
103,,,
104,Activity A,1970-01-01 09:00:00,0.0
104,,,
104,Activity C,1970-01-01 10:00:00,3600.0
104,,,
104,Activity E,1970-01-01 12:00:00,10800.0
104,,,
104,Activity F,1970-01-01 14:00:00,18000.0
104,,,
105,Activity A,1970-01-01 09:00:00,0.0
105,,,
105,Activity C,1970-01-01 10:00:00,3600.0
105,,,
105,Activity E,1970-01-01 12:00:00,10800.0
105,,,
105,Activity F,1970-01-01 14:00:00,18000.0
105,,,
106,Activity A,1970-01-01 09:00:00,0.0
106,,,
106,Activity D,1970-01-01 10:00:00,3600.0
106,,,
106,Activity E,1970-01-01 12:00:00,10800.0
106,,,
106,Activity F,1970-01-01 14:00:00,18000.0
106,,,
107,Activity A,1970-01-01 09:00:00,0.0
107,,,
107,Activity C,1970-01-01 10:00:00,3600.0
107,,,
107,Activity E,1970-01-01 12:00:00,10800.0
107,,,
107,Activity F,1970-01-01 14:00:00,18000.0
107,,,
108,Activity A,1970-01-01 09:00:00,0.0
108,,,
108,Activity C,1970-01-01 10:00:00,3600.0
108,,,
108,Activity E,1970-01-01 12:00:00,10800.0
108,,,
108,Activity F,1970-01-01 14:00:00,18000.0
108,,,
109,Activity A,1970-01-01 09:00:00,0.0
109,,,
109,Activity D,1970-01-01 10:00:00,3600.0
109,,,
109,Activity E,1970-01-01 12:00:00,10800.0
109,,,
109,Activity F,1970-01-01 14:00:00,18000.0
109,,,
110,Activity A,1970-01-01 09:00:00,0.0
110,,,
110,Activity C,1970-01-01 10:00:00,3600.0
110,,,
110,Activity E,1970-01-01 12:00:00,10800.0
110,,,
110,Activity F,1970-01-01 14:00:00,18000.0
110,,,
111,Activity A,1970-01-01 09:00:00,0.0
111,,,
111,Activity D,1970-01-01 10:00:00,3600.0
111,,,
111,Activity E,1970-01-01 12:00:00,10800.0
111,,,
111,Activity F,1970-01-01 14:00:00,18000.0
111,,,
112,Activity A,1970-01-01 09:00:00,0.0
112,,,
112,Activity C,1970-01-01 10:00:00,3600.0
112,,,
112,Activity E,1970-01-01 12:00:00,10800.0
112,,,
112,Activity F,1970-01-01 14:00:00,18000.0
112,,,
113,Activity A,1970-01-01 09:00:00,0.0
113,,,
113,Activity C,1970-01-01 10:00:00,3600.0
113,,,
113,Activity E,1970-01-01 12:00:00,10800.0
113,,,
113,Activity F,1970-01-01 14:00:00,18000.0
113,,,
114,Activity A,1970-01-01 09:00:00,0.0
114,,,
114,Activity D,1970-01-01 10:00:00,3600.0
114,,,
114,Activity E,1970-01-01 12:00:00,10800.0
114,,,
114,Activity F,1970-01-01 14:00:00,18000.0
114,,,
115,Activity A,1970-01-01 09:00:00,0.0
115,,,
115,Activity D,1970-01-01 10:00:00,3600.0
115,,,
115,Activity E,1970-01-01 12:00:00,10800.0
115,,,
115,Activity F,1970-01-01 14:00:00,18000.0
115,,,
116,Activity A,1970-01-01 09:00:00,0.0
116,,,
116,Activity C,1970-01-01 10:00:00,3600.0
116,,,
116,Activity E,1970-01-01 12:00:00,10800.0
116,,,
116,Activity F,1970-01-01 14:00:00,18000.0
116,,,
117,Activity A,1970-01-01 09:00:00,0.0
117,,,
117,Activity D,1970-01-01 10:00:00,3600.0
117,,,
117,Activity E,1970-01-01 12:00:00,10800.0
117,,,
117,Activity F,1970-01-01 14:00:00,18000.0
117,,,
