CaseID,Activity,time:timestamp
11,Activity C,8.188966863648876
11,Activity B,8.881975184248867
11,Activity E,9.287394001418473
11,Activity G,9.575052927597383
11,Activity F,9.798182590890704
11,Activity J,9.980494888896912
12,Activity A,0.0
12,Activity C,8.188966863648876
12,Activity D,8.188966863648876
12,Activity B,8.881975184248867
12,Activity E,9.287394001418473
12,Activity H,9.575052927597383
12,Activity F,9.798182590890704
12,Activity J,9.980494888896912
13,Activity A,0.0
13,Activity C,8.188966863648876
13,Activity D,8.188966863648876
13,Activity B,8.881975184248867
13,Activity E,9.287394001418473
13,Activity G,9.575052927597383
13,Activity F,9.798182590890704
13,Activity J,9.980494888896912
14,Activity A,0.0
14,Activity C,8.188966863648876
14,Activity D,8.188966863648876
14,Activity B,8.881975184248867
14,Activity E,9.287394001418473
14,Activity H,9.575052927597383
14,Activity F,9.798182590890704
14,Activity J,9.980494888896912
15,Activity A,0.0
15,Activity D,8.188966863648876
15,Activity C,8.188966863648876
15,Activity B,8.881975184248867
15,Activity E,9.287394001418473
15,Activity G,9.575052927597383
15,Activity F,9.798182590890704
15,Activity J,9.980494888896912
16,Activity A,0.0
16,Activity D,8.188966863648876
16,Activity C,8.188966863648876
16,Activity B,8.881975184248867
16,Activity E,9.287394001418473
16,Activity I,9.575052927597383
16,Activity F,9.798182590890704
16,Activity J,9.980494888896912
17,Activity A,0.0
17,Activity C,8.188966863648876
17,Activity D,8.188966863648876
17,Activity B,8.881975184248867
17,Activity E,9.287394001418473
17,Activity G,9.575052927597383
17,Activity F,9.798182590890704
17,Activity J,9.980494888896912
18,Activity A,0.0
18,Activity C,8.188966863648876
18,Activity D,8.188966863648876
18,Activity B,8.881975184248867
18,Activity E,9.287394001418473
18,Activity I,9.575052927597383
18,Activity F,9.798182590890704
18,Activity J,9.980494888896912
19,Activity A,0.0
19,Activity D,8.188966863648876
19,Activity C,8.188966863648876
19,Activity B,8.881975184248867
19,Activity E,9.287394001418473
19,Activity H,9.575052927597383
19,Activity F,9.798182590890704
19,Activity J,9.980494888896912
20,Activity A,0.0
20,Activity C,8.188966863648876
20,Activity D,8.188966863648876
20,Activity B,8.881975184248867
20,Activity E,9.287394001418473
20,Activity G,9.575052927597383
20,Activity F,9.798182590890704
20,Activity J,9.980494888896912
21,Activity A,0.0
21,Activity C,8.188966863648876
21,Activity D,8.188966863648876
21,Activity B,8.881975184248867
21,Activity E,9.287394001418473
21,Activity G,9.575052927597383
21,Activity F,9.798182590890704
21,Activity J,9.980494888896912
22,Activity A,0.0
22,Activity C,8.188966863648876
22,Activity D,8.188966863648876
22,Activity B,8.881975184248867
22,Activity E,9.287394001418473
22,Activity H,9.575052927597383
22,Activity F,9.798182590890704
22,Activity J,9.980494888896912
23,Activity A,0.0
23,Activity C,8.188966863648876
23,Activity D,8.188966863648876
23,Activity B,8.881975184248867
23,Activity E,9.287394001418473
23,Activity H,9.575052927597383
23,Activity F,9.798182590890704
23,Activity J,9.980494888896912
24,Activity A,0.0
24,Activity D,8.188966863648876
24,Activity C,8.188966863648876
24,Activity B,8.881975184248867
24,Activity E,9.287394001418473
24,Activity H,9.575052927597383
24,Activity F,9.798182590890704
24,Activity J,9.980494888896912
25,Activity A,0.0
25,Activity D,8.188966863648876
25,Activity C,8.188966863648876
25,Activity B,8.881975184248867
25,Activity E,9.287394001418473
25,Activity G,9.575052927597383
25,Activity F,9.798182590890704
25,Activity J,9.980494888896912
26,Activity A,0.0
26,Activity D,8.188966863648876
26,Activity C,8.188966863648876
26,Activity B,8.881975184248867
26,Activity E,9.287394001418473
26,Activity H,9.575052927597383
26,Activity F,9.798182590890704
26,Activity J,9.980494888896912
27,Activity A,0.0
27,Activity D,8.188966863648876
27,Activity C,8.188966863648876
27,Activity B,8.881975184248867
27,Activity E,9.287394001418473
27,Activity G,9.575052927597383
27,Activity F,9.798182590890704
27,Activity J,9.980494888896912
28,Activity A,0.0
28,Activity C,8.188966863648876
28,Activity D,8.188966863648876
28,Activity B,8.881975184248867
28,Activity E,9.287394001418473
28,Activity G,9.575052927597383
28,Activity F,9.798182590890704
28,Activity J,9.980494888896912
29,Activity A,0.0
29,Activity D,8.188966863648876
29,Activity C,8.188966863648876
29,Activity B,8.881975184248867
29,Activity E,9.287394001418473
29,Activity H,9.575052927597383
29,Activity F,9.798182590890704
29,Activity J,9.980494888896912
30,Activity A,0.0
30,Activity C,8.188966863648876
30,Activity D,8.188966863648876
30,Activity B,8.881975184248867
30,Activity E,9.287394001418473
30,Activity G,9.575052927597383
30,Activity F,9.798182590890704
30,Activity J,9.980494888896912
31,Activity A,0.0
31,Activity C,8.188966863648876
31,Activity D,8.188966863648876
31,Activity B,8.881975184248867
31,Activity E,9.287394001418473
31,Activity H,9.575052927597383
31,Activity F,9.798182590890704
31,Activity J,9.980494888896912
32,Activity A,0.0
32,Activity D,8.188966863648876
32,Activity C,8.188966863648876
32,Activity B,8.881975184248867
32,Activity E,9.287394001418473
32,Activity H,9.575052927597383
32,Activity F,9.798182590890704
32,Activity J,9.980494888896912
33,Activity A,0.0
33,Activity C,8.188966863648876
33,Activity D,8.188966863648876
33,Activity B,8.881975184248867
33,Activity E,9.287394001418473
33,Activity H,9.575052927597383
33,Activity F,9.798182590890704
33,Activity J,9.980494888896912
34,Activity A,0.0
34,Activity C,8.188966863648876
34,Activity D,8.188966863648876
34,Activity B,8.881975184248867
34,Activity E,9.287394001418473
34,Activity G,9.575052927597383
34,Activity F,9.798182590890704
34,Activity J,9.980494888896912
35,Activity A,0.0
35,Activity C,8.188966863648876
35,Activity D,8.188966863648876
35,Activity B,8.881975184248867
35,Activity E,9.287394001418473
35,Activity I,9.575052927597383
35,Activity F,9.798182590890704
35,Activity J,9.980494888896912
36,Activity A,0.0
36,Activity C,8.188966863648876
36,Activity D,8.188966863648876
36,Activity B,8.881975184248867
36,Activity E,9.287394001418473
36,Activity I,9.575052927597383
36,Activity F,9.798182590890704
36,Activity J,9.980494888896912
37,Activity A,0.0
37,Activity D,8.188966863648876
37,Activity C,8.188966863648876
37,Activity B,8.881975184248867
37,Activity E,9.287394001418473
37,Activity G,9.575052927597383
37,Activity F,9.798182590890704
37,Activity J,9.980494888896912
38,Activity A,0.0
38,Activity D,8.188966863648876
38,Activity C,8.188966863648876
38,Activity B,8.881975184248867
38,Activity E,9.287394001418473
38,Activity I,9.575052927597383
38,Activity F,9.798182590890704
38,Activity J,9.980494888896912
39,Activity A,0.0
39,Activity C,8.188966863648876
39,Activity D,8.188966863648876
39,Activity B,8.881975184248867
39,Activity E,9.287394001418473
39,Activity I,9.575052927597383
39,Activity F,9.798182590890704
39,Activity J,9.980494888896912
40,Activity A,0.0
40,Activity C,8.188966863648876
40,Activity D,8.188966863648876
40,Activity B,8.881975184248867
40,Activity E,9.287394001418473
40,Activity I,9.575052927597383
40,Activity F,9.798182590890704
40,Activity J,9.980494888896912
41,Activity A,0.0
41,Activity C,8.188966863648876
41,Activity D,8.188966863648876
41,Activity B,8.881975184248867
41,Activity E,9.287394001418473
41,Activity I,9.575052927597383
41,Activity F,9.798182590890704
41,Activity J,9.980494888896912
42,Activity A,0.0
42,Activity C,8.188966863648876
42,Activity D,8.188966863648876
42,Activity B,8.881975184248867
42,Activity E,9.287394001418473
42,Activity I,9.575052927597383
42,Activity F,9.798182590890704
42,Activity J,9.980494888896912
43,Activity A,0.0
43,Activity C,8.188966863648876
43,Activity D,8.188966863648876
43,Activity B,8.881975184248867
43,Activity E,9.287394001418473
43,Activity G,9.575052927597383
43,Activity F,9.798182590890704
43,Activity J,9.980494888896912
44,Activity A,0.0
44,Activity D,8.188966863648876
44,Activity C,8.188966863648876
44,Activity B,8.881975184248867
44,Activity E,9.287394001418473
44,Activity H,9.575052927597383
44,Activity F,9.798182590890704
44,Activity J,9.980494888896912
45,Activity A,0.0
45,Activity C,8.188966863648876
45,Activity D,8.188966863648876
45,Activity B,8.881975184248867
45,Activity E,9.287394001418473
45,Activity I,9.575052927597383
45,Activity F,9.798182590890704
45,Activity J,9.980494888896912
46,Activity A,0.0
46,Activity C,8.188966863648876
46,Activity D,8.188966863648876
46,Activity B,8.881975184248867
46,Activity E,9.287394001418473
46,Activity H,9.575052927597383
46,Activity F,9.798182590890704
46,Activity J,9.980494888896912
47,Activity A,0.0
47,Activity C,8.188966863648876
47,Activity D,8.188966863648876
47,Activity B,8.881975184248867
47,Activity E,9.287394001418473
47,Activity H,9.575052927597383
47,Activity F,9.798182590890704
47,Activity J,9.980494888896912
48,Activity A,0.0
48,Activity D,8.188966863648876
48,Activity C,8.188966863648876
48,Activity B,8.881975184248867
48,Activity E,9.287394001418473
48,Activity I,9.575052927597383
48,Activity F,9.798182590890704
48,Activity J,9.980494888896912
49,Activity A,0.0
49,Activity C,8.188966863648876
49,Activity D,8.188966863648876
49,Activity B,8.881975184248867
49,Activity E,9.287394001418473
49,Activity G,9.575052927597383
49,Activity F,9.798182590890704
49,Activity J,9.980494888896912
50,Activity A,0.0
50,Activity C,8.188966863648876
50,Activity D,8.188966863648876
50,Activity B,8.881975184248867
50,Activity E,9.287394001418473
50,Activity H,9.575052927597383
50,Activity F,9.798182590890704
50,Activity J,9.980494888896912
51,Activity A,0.0
51,Activity D,8.188966863648876
51,Activity C,8.188966863648876
51,Activity B,8.881975184248867
51,Activity E,9.287394001418473
51,Activity I,9.575052927597383
51,Activity F,9.798182590890704
51,Activity J,9.980494888896912
52,Activity A,0.0
52,Activity C,8.188966863648876
52,Activity D,8.188966863648876
52,Activity B,8.881975184248867
52,Activity E,9.287394001418473
52,Activity H,9.575052927597383
52,Activity F,9.798182590890704
52,Activity J,9.980494888896912
53,Activity A,0.0
53,Activity D,8.188966863648876
53,Activity C,8.188966863648876
53,Activity B,8.881975184248867
53,Activity E,9.287394001418473
53,Activity G,9.575052927597383
53,Activity F,9.798182590890704
53,Activity J,9.980494888896912
54,Activity A,0.0
54,Activity C,8.188966863648876
54,Activity D,8.188966863648876
54,Activity B,8.881975184248867
54,Activity E,9.287394001418473
54,Activity I,9.575052927597383
54,Activity F,9.798182590890704
54,Activity J,9.980494888896912
55,Activity A,0.0
55,Activity C,8.188966863648876
55,Activity D,8.188966863648876
55,Activity B,8.881975184248867
55,Activity E,9.287394001418473
55,Activity I,9.575052927597383
55,Activity F,9.798182590890704
55,Activity J,9.980494888896912
56,Activity A,0.0
56,Activity D,8.188966863648876
56,Activity C,8.188966863648876
56,Activity B,8.881975184248867
56,Activity E,9.287394001418473
56,Activity H,9.575052927597383
56,Activity F,9.798182590890704
56,Activity J,9.980494888896912
57,Activity A,0.0
57,Activity D,8.188966863648876
57,Activity C,8.188966863648876
57,Activity B,8.881975184248867
57,Activity E,9.287394001418473
57,Activity H,9.575052927597383
57,Activity F,9.798182590890704
57,Activity J,9.980494888896912
58,Activity A,0.0
58,Activity C,8.188966863648876
58,Activity D,8.188966863648876
58,Activity B,8.881975184248867
58,Activity E,9.287394001418473
58,Activity H,9.575052927597383
58,Activity F,9.798182590890704
58,Activity J,9.980494888896912
59,Activity A,0.0
59,Activity C,8.188966863648876
59,Activity D,8.188966863648876
59,Activity B,8.881975184248867
59,Activity E,9.287394001418473
59,Activity I,9.575052927597383
59,Activity F,9.798182590890704
59,Activity J,9.980494888896912
60,Activity A,0.0
60,Activity D,8.188966863648876
60,Activity C,8.188966863648876
60,Activity B,8.881975184248867
60,Activity E,9.287394001418473
60,Activity G,9.575052927597383
60,Activity F,9.798182590890704
60,Activity J,9.980494888896912
61,Activity A,0.0
61,Activity D,8.188966863648876
61,Activity C,8.188966863648876
61,Activity B,8.881975184248867
61,Activity E,9.287394001418473
61,Activity H,9.575052927597383
61,Activity F,9.798182590890704
61,Activity J,9.980494888896912
62,Activity A,0.0
62,Activity C,8.188966863648876
62,Activity D,8.188966863648876
62,Activity B,8.881975184248867
62,Activity E,9.287394001418473
62,Activity I,9.575052927597383
62,Activity F,9.798182590890704
62,Activity J,9.980494888896912
63,Activity A,0.0
63,Activity C,8.188966863648876
63,Activity D,8.188966863648876
63,Activity B,8.881975184248867
63,Activity E,9.287394001418473
63,Activity H,9.575052927597383
63,Activity F,9.798182590890704
63,Activity J,9.980494888896912
64,Activity A,0.0
64,Activity D,8.188966863648876
64,Activity C,8.188966863648876
64,Activity B,8.881975184248867
64,Activity E,9.287394001418473
64,Activity I,9.575052927597383
64,Activity F,9.798182590890704
64,Activity J,9.980494888896912
65,Activity A,0.0
65,Activity D,8.188966863648876
65,Activity C,8.188966863648876
65,Activity B,8.881975184248867
65,Activity E,9.287394001418473
65,Activity H,9.575052927597383
65,Activity F,9.798182590890704
65,Activity J,9.980494888896912
66,Activity A,0.0
66,Activity C,8.188966863648876
66,Activity D,8.188966863648876
66,Activity B,8.881975184248867
66,Activity E,9.287394001418473
66,Activity G,9.575052927597383
66,Activity F,9.798182590890704
66,Activity J,9.980494888896912
67,Activity A,0.0
67,Activity D,8.188966863648876
67,Activity C,8.188966863648876
67,Activity B,8.881975184248867
67,Activity E,9.287394001418473
67,Activity G,9.575052927597383
67,Activity F,9.798182590890704
67,Activity J,9.980494888896912
68,Activity A,0.0
68,Activity D,8.188966863648876
68,Activity C,8.188966863648876
68,Activity B,8.881975184248867
68,Activity E,9.287394001418473
68,Activity I,9.575052927597383
68,Activity F,9.798182590890704
68,Activity J,9.980494888896912
69,Activity A,0.0
69,Activity C,8.188966863648876
69,Activity D,8.188966863648876
69,Activity B,8.881975184248867
69,Activity E,9.287394001418473
69,Activity H,9.575052927597383
69,Activity F,9.798182590890704
69,Activity J,9.980494888896912
70,Activity A,0.0
70,Activity C,8.188966863648876
70,Activity D,8.188966863648876
70,Activity B,8.881975184248867
70,Activity E,9.287394001418473
70,Activity G,9.575052927597383
70,Activity F,9.798182590890704
70,Activity J,9.980494888896912
71,Activity A,0.0
71,Activity D,8.188966863648876
71,Activity C,8.188966863648876
71,Activity B,8.881975184248867
71,Activity E,9.287394001418473
71,Activity I,9.575052927597383
71,Activity F,9.798182590890704
71,Activity J,9.980494888896912
72,Activity A,0.0
72,Activity C,8.188966863648876
72,Activity D,8.188966863648876
72,Activity B,8.881975184248867
72,Activity E,9.287394001418473
72,Activity I,9.575052927597383
72,Activity F,9.798182590890704
72,Activity J,9.980494888896912
73,Activity A,0.0
73,Activity C,8.188966863648876
73,Activity D,8.188966863648876
73,Activity B,8.881975184248867
73,Activity E,9.287394001418473
73,Activity H,9.575052927597383
73,Activity F,9.798182590890704
73,Activity J,9.980494888896912
74,Activity A,0.0
74,Activity C,8.188966863648876
74,Activity D,8.188966863648876
74,Activity B,8.881975184248867
74,Activity E,9.287394001418473
74,Activity G,9.575052927597383
74,Activity F,9.798182590890704
74,Activity J,9.980494888896912
75,Activity A,0.0
75,Activity D,8.188966863648876
75,Activity C,8.188966863648876
75,Activity B,8.881975184248867
75,Activity E,9.287394001418473
75,Activity H,9.575052927597383
75,Activity F,9.798182590890704
75,Activity J,9.980494888896912
76,Activity A,0.0
76,Activity C,8.188966863648876
76,Activity D,8.188966863648876
76,Activity B,8.881975184248867
76,Activity E,9.287394001418473
76,Activity G,9.575052927597383
76,Activity F,9.798182590890704
76,Activity J,9.980494888896912
77,Activity A,0.0
77,Activity D,8.188966863648876
77,Activity C,8.188966863648876
77,Activity B,8.881975184248867
77,Activity E,9.287394001418473
77,Activity I,9.575052927597383
77,Activity F,9.798182590890704
77,Activity J,9.980494888896912
78,Activity A,0.0
78,Activity C,8.188966863648876
78,Activity D,8.188966863648876
78,Activity B,8.881975184248867
78,Activity E,9.287394001418473
78,Activity I,9.575052927597383
78,Activity F,9.798182590890704
78,Activity J,9.980494888896912
79,Activity A,0.0
79,Activity C,8.188966863648876
79,Activity D,8.188966863648876
79,Activity B,8.881975184248867
79,Activity E,9.287394001418473
79,Activity G,9.575052927597383
79,Activity F,9.798182590890704
79,Activity J,9.980494888896912
80,Activity A,0.0
80,Activity C,8.188966863648876
80,Activity D,8.188966863648876
80,Activity B,8.881975184248867
80,Activity E,9.287394001418473
80,Activity H,9.575052927597383
80,Activity F,9.798182590890704
80,Activity J,9.980494888896912
81,Activity A,0.0
81,Activity D,8.188966863648876
81,Activity C,8.188966863648876
81,Activity B,8.881975184248867
81,Activity E,9.287394001418473
81,Activity H,9.575052927597383
81,Activity F,9.798182590890704
81,Activity J,9.980494888896912
82,Activity A,0.0
82,Activity C,8.188966863648876
82,Activity D,8.188966863648876
82,Activity B,8.881975184248867
82,Activity E,9.287394001418473
82,Activity H,9.575052927597383
82,Activity F,9.798182590890704
82,Activity J,9.980494888896912
83,Activity A,0.0
83,Activity D,8.188966863648876
83,Activity C,8.188966863648876
83,Activity B,8.881975184248867
83,Activity E,9.287394001418473
83,Activity G,9.575052927597383
83,Activity F,9.798182590890704
83,Activity J,9.980494888896912
84,Activity A,0.0
84,Activity D,8.188966863648876
84,Activity C,8.188966863648876
84,Activity B,8.881975184248867
84,Activity E,9.287394001418473
84,Activity I,9.575052927597383
84,Activity F,9.798182590890704
84,Activity J,9.980494888896912
85,Activity A,0.0
85,Activity D,8.188966863648876
85,Activity C,8.188966863648876
85,Activity B,8.881975184248867
85,Activity E,9.287394001418473
85,Activity G,9.575052927597383
85,Activity F,9.798182590890704
85,Activity J,9.980494888896912
86,Activity A,0.0
86,Activity C,8.188966863648876
86,Activity D,8.188966863648876
86,Activity B,8.881975184248867
86,Activity E,9.287394001418473
86,Activity H,9.575052927597383
86,Activity F,9.798182590890704
86,Activity J,9.980494888896912
87,Activity A,0.0
87,Activity C,8.188966863648876
87,Activity D,8.188966863648876
87,Activity B,8.881975184248867
87,Activity E,9.287394001418473
87,Activity G,9.575052927597383
87,Activity F,9.798182590890704
87,Activity J,9.980494888896912
88,Activity A,0.0
88,Activity D,8.188966863648876
88,Activity C,8.188966863648876
88,Activity B,8.881975184248867
88,Activity E,9.287394001418473
88,Activity G,9.575052927597383
88,Activity F,9.798182590890704
88,Activity J,9.980494888896912
89,Activity A,0.0
89,Activity D,8.188966863648876
89,Activity C,8.188966863648876
89,Activity B,8.881975184248867
89,Activity E,9.287394001418473
89,Activity G,9.575052927597383
89,Activity F,9.798182590890704
89,Activity J,9.980494888896912
90,Activity A,0.0
90,Activity C,8.188966863648876
90,Activity D,8.188966863648876
90,Activity B,8.881975184248867
90,Activity E,9.287394001418473
90,Activity H,9.575052927597383
90,Activity F,9.798182590890704
90,Activity J,9.980494888896912
91,Activity A,0.0
91,Activity C,8.188966863648876
91,Activity D,8.188966863648876
91,Activity B,8.881975184248867
91,Activity E,9.287394001418473
91,Activity H,9.575052927597383
91,Activity F,9.798182590890704
91,Activity J,9.980494888896912
92,Activity A,0.0
92,Activity C,8.188966863648876
92,Activity D,8.188966863648876
92,Activity B,8.881975184248867
92,Activity E,9.287394001418473
92,Activity I,9.575052927597383
92,Activity F,9.798182590890704
92,Activity J,9.980494888896912
93,Activity A,0.0
93,Activity D,8.188966863648876
93,Activity C,8.188966863648876
93,Activity B,8.881975184248867
93,Activity E,9.287394001418473
93,Activity H,9.575052927597383
93,Activity F,9.798182590890704
93,Activity J,9.980494888896912
94,Activity A,0.0
94,Activity C,8.188966863648876
94,Activity D,8.188966863648876
94,Activity B,8.881975184248867
94,Activity E,9.287394001418473
94,Activity I,9.575052927597383
94,Activity F,9.798182590890704
94,Activity J,9.980494888896912
95,Activity A,0.0
95,Activity D,8.188966863648876
95,Activity C,8.188966863648876
95,Activity B,8.881975184248867
95,Activity E,9.287394001418473
95,Activity I,9.575052927597383
95,Activity F,9.798182590890704
95,Activity J,9.980494888896912
96,Activity A,0.0
96,Activity C,8.188966863648876
96,Activity D,8.188966863648876
96,Activity B,8.881975184248867
96,Activity E,9.287394001418473
96,Activity H,9.575052927597383
96,Activity F,9.798182590890704
96,Activity J,9.980494888896912
97,Activity A,0.0
97,Activity D,8.188966863648876
97,Activity C,8.188966863648876
97,Activity B,8.881975184248867
97,Activity E,9.287394001418473
97,Activity G,9.575052927597383
97,Activity F,9.798182590890704
97,Activity J,9.980494888896912
98,Activity A,0.0
98,Activity C,8.188966863648876
98,Activity D,8.188966863648876
98,Activity B,8.881975184248867
98,Activity E,9.287394001418473
98,Activity G,9.575052927597383
98,Activity F,9.798182590890704
98,Activity J,9.980494888896912
99,Activity A,0.0
99,Activity C,8.188966863648876
99,Activity D,8.188966863648876
99,Activity B,8.881975184248867
99,Activity E,9.287394001418473
99,Activity I,9.575052927597383
99,Activity F,9.798182590890704
99,Activity J,9.980494888896912
100,Activity A,0.0
100,Activity C,8.188966863648876
100,Activity D,8.188966863648876
100,Activity B,8.881975184248867
100,Activity E,9.287394001418473
100,Activity H,9.575052927597383
100,Activity F,9.798182590890704
100,Activity J,9.980494888896912
101,Activity A,0.0
101,Activity D,8.188966863648876
101,Activity C,8.188966863648876
101,Activity B,8.881975184248867
101,Activity E,9.287394001418473
101,Activity H,9.575052927597383
101,Activity F,9.798182590890704
101,Activity J,9.980494888896912
102,Activity A,0.0
102,Activity D,8.188966863648876
102,Activity C,8.188966863648876
102,Activity B,8.881975184248867
102,Activity E,9.287394001418473
102,Activity I,9.575052927597383
102,Activity F,9.798182590890704
102,Activity J,9.980494888896912
103,Activity A,0.0
103,Activity D,8.188966863648876
103,Activity C,8.188966863648876
103,Activity B,8.881975184248867
103,Activity E,9.287394001418473
103,Activity I,9.575052927597383
103,Activity F,9.798182590890704
103,Activity J,9.980494888896912
104,Activity A,0.0
104,Activity D,8.188966863648876
104,Activity C,8.188966863648876
104,Activity B,8.881975184248867
104,Activity E,9.287394001418473
104,Activity G,9.575052927597383
104,Activity F,9.798182590890704
104,Activity J,9.980494888896912
105,Activity A,0.0
105,Activity D,8.188966863648876
105,Activity C,8.188966863648876
105,Activity B,8.881975184248867
105,Activity E,9.287394001418473
105,Activity G,9.575052927597383
105,Activity F,9.798182590890704
105,Activity J,9.980494888896912
106,Activity A,0.0
106,Activity C,8.188966863648876
106,Activity D,8.188966863648876
106,Activity B,8.881975184248867
106,Activity E,9.287394001418473
106,Activity G,9.575052927597383
106,Activity F,9.798182590890704
106,Activity J,9.980494888896912
107,Activity A,0.0
107,Activity D,8.188966863648876
107,Activity C,8.188966863648876
107,Activity B,8.881975184248867
107,Activity E,9.287394001418473
107,Activity G,9.575052927597383
107,Activity F,9.798182590890704
107,Activity J,9.980494888896912
108,Activity A,0.0
108,Activity D,8.188966863648876
108,Activity C,8.188966863648876
108,Activity B,8.881975184248867
108,Activity E,9.287394001418473
108,Activity I,9.575052927597383
108,Activity F,9.798182590890704
108,Activity J,9.980494888896912
109,Activity A,0.0
109,Activity C,8.188966863648876
109,Activity D,8.188966863648876
109,Activity B,8.881975184248867
109,Activity E,9.287394001418473
109,Activity G,9.575052927597383
109,Activity F,9.798182590890704
109,Activity J,9.980494888896912
110,Activity A,0.0
110,Activity D,8.188966863648876
110,Activity C,8.188966863648876
110,Activity B,8.881975184248867
110,Activity E,9.287394001418473
110,Activity G,9.575052927597383
110,Activity F,9.798182590890704
110,Activity J,9.980494888896912
111,Activity A,0.0
111,Activity C,8.188966863648876
111,Activity D,8.188966863648876
111,Activity B,8.881975184248867
111,Activity E,9.287394001418473
111,Activity I,9.575052927597383
111,Activity F,9.798182590890704
111,Activity J,9.980494888896912
112,Activity A,0.0
112,Activity D,8.188966863648876
112,Activity C,8.188966863648876
112,Activity B,8.881975184248867
112,Activity E,9.287394001418473
112,Activity H,9.575052927597383
112,Activity F,9.798182590890704
112,Activity J,9.980494888896912
113,Activity A,0.0
113,Activity D,8.188966863648876
113,Activity C,8.188966863648876
113,Activity B,8.881975184248867
113,Activity E,9.287394001418473
113,Activity I,9.575052927597383
113,Activity F,9.798182590890704
113,Activity J,9.980494888896912
114,Activity A,0.0
114,Activity C,8.188966863648876
114,Activity D,8.188966863648876
114,Activity B,8.881975184248867
114,Activity E,9.287394001418473
114,Activity H,9.575052927597383
114,Activity F,9.798182590890704
114,Activity J,9.980494888896912
115,Activity A,0.0
115,Activity C,8.188966863648876
115,Activity D,8.188966863648876
115,Activity B,8.881975184248867
115,Activity E,9.287394001418473
115,Activity H,9.575052927597383
115,Activity F,9.798182590890704
115,Activity J,9.980494888896912
116,Activity A,0.0
116,Activity D,8.188966863648876
116,Activity C,8.188966863648876
116,Activity B,8.881975184248867
116,Activity E,9.287394001418473
116,Activity H,9.575052927597383
116,Activity F,9.798182590890704
116,Activity J,9.980494888896912
117,Activity A,0.0
117,Activity C,8.188966863648876
117,Activity D,8.188966863648876
117,Activity B,8.881975184248867
117,Activity E,9.287394001418473
117,Activity G,9.575052927597383
117,Activity F,9.798182590890704
117,Activity J,9.980494888896912
118,Activity A,0.0
118,Activity D,8.188966863648876
118,Activity C,8.188966863648876
118,Activity B,8.881975184248867
118,Activity E,9.287394001418473
118,Activity G,9.575052927597383
118,Activity F,9.798182590890704
118,Activity J,9.980494888896912
119,Activity A,0.0
119,Activity C,8.188966863648876
119,Activity D,8.188966863648876
119,Activity B,8.881975184248867
119,Activity E,9.287394001418473
119,Activity G,9.575052927597383
119,Activity F,9.798182590890704
119,Activity J,9.980494888896912
120,Activity A,0.0
120,Activity C,8.188966863648876
120,Activity D,8.188966863648876
120,Activity B,8.881975184248867
120,Activity E,9.287394001418473
120,Activity G,9.575052927597383
120,Activity F,9.798182590890704
120,Activity J,9.980494888896912
121,Activity A,0.0
121,Activity D,8.188966863648876
121,Activity C,8.188966863648876
