CaseID,Activity,org:resource,time:timestamp,concept:name,impact,lifecycle:transition,org:group,org:role,organization country,organization involved,product,resource country
13,,,,,,,,,,,,
13,,,,,,,,,,,,
13,,,,,,,,,,,,
13,Accepted-Wait,Value 12,19.118078667290632,Accepted,Medium,Wait,Org line A2,A2_1,pl,W15 2nd,PROD761,POLAND
13,Completed-Closed,Value 12,19.118096949245516,Completed,Medium,Closed,Org line A2,A2_1,pl,W15 2nd,PROD761,POLAND
14,,,,,,,,,,,,
14,Unmatched-Unmatched,Value 13,18.615196621869988,Unmatched,Low,Unmatched,Org line C,E_3,se,L54 2nd,PROD385,Sweden
14,,,,,,,,,,,,
15,,,,,,,,,,,,
15,Completed-Closed,Value 14,19.07105794014122,Completed,Medium,Closed,Org line V2,,se,T2 2nd,PROD631,Sweden
16,Accepted-In Progress,Value 15,18.574496030398695,Accepted,Low,In Progress,Org line C,C_5,se,N1 3rd,PROD476,Sweden
16,Accepted-Assigned,Value 15,18.57449767666368,Accepted,Low,Assigned,Org line C,C_5,se,N1 3rd,PROD476,Sweden
16,,,,,,,,,,,,
17,Accepted-In Progress,Value 16,18.575159649907533,Accepted,High,In Progress,Org line A2,D_1,in,L50 3rd,PROD611,Sweden
17,Accepted-Assigned,Value 16,18.648621060371998,Accepted,High,Assigned,Org line A2,D_1,in,L50 3rd,PROD611,Sweden
17,Accepted-In Progress,Value 16,18.69716939565979,Accepted,High,In Progress,Org line A2,D_1,in,L50 3rd,PROD611,Sweden
17,,,,,,,,,,,,
17,Accepted-In Progress,Value 16,18.841480125495416,Accepted,High,In Progress,Org line A2,D_1,in,L50 3rd,PROD611,Sweden
17,,,,,,,,,,,,
17,Accepted-Assigned,Value 18,19.094099405770024,Accepted,High,Assigned,Org line A2,D_1,in,L50 3rd,PROD611,INDIA
17,Accepted-In Progress,Value 19,19.102907983388995,Accepted,High,In Progress,Org line A2,D_1,in,L50 3rd,PROD611,INDIA
17,Completed-Closed,Value 19,19.102908104706565,Completed,High,Closed,Org line A2,D_1,in,L50 3rd,PROD611,INDIA
18,,,,,,,,,,,,
18,Accepted-Wait,Value 3,18.625817509840672,Accepted,Medium,Wait,Org line A2,A2_2,cn,M1 2nd,PROD753,China
18,Accepted-In Progress,Value 3,18.996851015723337,Accepted,Medium,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD753,China
18,Accepted-In Progress,Value 3,19.06828141724529,Accepted,Medium,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD753,China
18,,,,,,,,,,,,
19,,,,,,,,,,,,
19,,,,,,,,,,,,
19,Queued-Awaiting Assignment,Value 20,18.687212320791453,Queued,Low,Awaiting Assignment,Org line A2,A2_2,se,G357 2nd,PROD46,Sweden
19,,,,,,,,,,,,
19,,,,,,,,,,,,
19,Accepted-Assigned,Value 22,18.924549659841215,Accepted,Low,Assigned,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
19,Accepted-Assigned,Value 21,18.924550191527022,Accepted,Low,Assigned,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
19,Accepted-Wait,Value 21,19.038424761653417,Accepted,Low,Wait,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
19,,,,,,,,,,,,
19,Completed-Closed,Value 21,19.09415085453348,Completed,Low,Closed,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
20,Accepted-In Progress,Value 20,18.600014332879756,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD48,Sweden
20,,,,,,,,,,,,
20,,,,,,,,,,,,
20,,,,,,,Org line A1,,,,,
20,,,,,,,,,,,,
20,Accepted-Wait,Value 21,18.753335288165026,Accepted,Medium,Wait,Org line A2,A2_2,se,G357 2nd,PROD48,POLAND
20,,,,,,,,,,,,
20,,,,,,,,,,,,
20,Completed-Closed,Value 22,19.062370195553505,Completed,Medium,Closed,Org line A2,A2_2,se,G357 2nd,PROD48,POLAND
21,,,,,,,,,,,,
21,Accepted-Assigned,Value 20,18.602305824930003,Accepted,Medium,Assigned,Org line A2,A2_2,se,G357 2nd,PROD44,Sweden
21,Queued-Awaiting Assignment,Value 20,18.687212075661243,Queued,Medium,Awaiting Assignment,Org line A2,A2_2,se,G357 2nd,PROD44,Sweden
21,,,,,,,,,,,,
21,Accepted-Wait,Value 21,18.68721289531515,Accepted,Medium,Wait,Org line A2,A2_2,se,G357 2nd,PROD44,POLAND
21,Completed-Closed,Value 21,19.094151043209774,Completed,Medium,Closed,Org line A2,A2_2,se,G357 2nd,PROD44,POLAND
22,,,,,,,,,,,,
22,Accepted-In Progress,Value 24,18.68793253727576,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD46,Sweden
22,Accepted-Assigned,Value 25,18.687932713336213,Accepted,Medium,Assigned,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
22,Accepted-Assigned,Value 25,18.74072533262209,Accepted,Medium,Assigned,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
22,,,,,,,,,,,,
22,,,,,,,,,,,,
22,Completed-Closed,Value 21,19.095461229671486,Completed,Medium,Closed,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
23,,,,,,,,,,,,
23,Accepted-In Progress,Value 26,18.62003253458725,Accepted,Medium,In Progress,Org line V2,,se,T12,PROD42,Sweden
23,,,,,,,,,,,,
23,,,,,,,,,,,,
23,,,,,,,,,,,,
23,Completed-Closed,Value 26,19.100351093610787,Completed,Medium,Closed,Org line V2,,se,T12,PROD42,Sweden
24,,,,,,,,,,,,
24,,,,,,,,,,,,
24,,,,,,,,,,,,
24,,,,,,,,,,,,
24,Accepted-Assigned,Value 30,18.874412215578285,Accepted,Medium,Assigned,Org line A2,A2_1,be,G42 3rd,PROD787,United Kingdom
24,,,,,,,,,,,,
24,Accepted-In Progress,Value 31,18.944332569189545,Accepted,Medium,In Progress,Org line V11,,be,C8,PROD787,Denmark
24,,,,,,,,,,,,
24,Accepted-In Progress,Value 32,18.993263862885502,Accepted,Medium,In Progress,Org line A2,A2_2,be,G8 2nd,PROD787,Belgium
24,,,,,,,,,,,,
24,,,,,,,,,,,,
24,Accepted-In Progress,Value 27,19.02306626399222,Accepted,Medium,In Progress,Org line A2,A2_4,be,G7 3rd,PROD787,Belgium
24,,,,,,,,,,,,
25,Accepted-In Progress,Value 34,18.62003395190887,Accepted,Medium,In Progress,Org line A2,A2_1,se,N15 2nd,PROD180,Belgium
25,,,,,,,,,,,,
25,Accepted-In Progress,Value 34,18.695121371646973,Accepted,Medium,In Progress,Org line A2,A2_1,se,N15 2nd,PROD180,Belgium
25,Unmatched-Unmatched,Value 34,18.695121447646684,Unmatched,Medium,Unmatched,Org line A2,A2_1,se,N15 2nd,PROD180,Belgium
25,Completed-Closed,Value 34,19.06201986607753,Completed,Medium,Closed,Org line A2,A2_1,se,N15 2nd,PROD180,Belgium
26,,,,,,,,,,,,
26,Accepted-Assigned,Value 31,18.85270331335705,Accepted,Major,Assigned,Org line A2,A2_3,se,G356 2nd,PROD147,Sweden
26,Accepted-In Progress,Value 31,19.10085584472093,Accepted,Major,In Progress,Org line A2,A2_3,se,G356 2nd,PROD147,Sweden
26,Completed-Closed,Value 31,19.100855951091866,Completed,Major,Closed,Org line A2,A2_3,se,G356 2nd,PROD147,Sweden
27,,Value 35,,,,,,,,,,
27,,Value 35,,,,,,,,,,
27,,Value 35,,,,,,,,,,
28,,,,,,,,,,,,
28,,,,,,,,,,,,
28,Completed-Closed,Value 1,19.08758418028903,Completed,Medium,Closed,Org line A2,A2_2,se,G30 2nd,PROD191,INDIA
29,Accepted-In Progress,Value 36,18.635807163778786,Accepted,High,In Progress,Org line A2,A2_1,se,L28 2nd,PROD577,Sweden
29,Accepted-In Progress,Value 36,19.087153863899736,Accepted,High,In Progress,Org line A2,A2_1,se,L28 2nd,PROD577,Sweden
29,,,,,,,,,,,,
30,,,,,,,,,,,,
30,Unmatched-Unmatched,Value 37,18.639650324357206,Unmatched,Medium,Unmatched,Org line A2,A2_1,se,G345 2nd,PROD541,Sweden
30,Completed-Closed,Value 37,19.068335169160093,Completed,Medium,Closed,Org line A2,A2_1,se,G345 2nd,PROD541,Sweden
31,Accepted-Wait,Value 37,18.639694033466256,Accepted,Low,Wait,Org line A2,A2_1,se,G345 2nd,PROD541,Sweden
31,Accepted-In Progress,Value 37,19.068335713362526,Accepted,Low,In Progress,Org line A2,A2_1,se,G345 2nd,PROD541,Sweden
31,,,,,,,,,,,,
32,,,,,,,,,,,,
32,Completed-Closed,Value 38,19.089870518965995,Completed,Medium,Closed,Org line A2,A2_3,se,G354 3rd,PROD708,Sweden
33,Accepted-In Progress,Value 2,18.655521321540906,Accepted,Medium,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD753,Sweden
33,Accepted-Wait,Value 2,18.664367260209904,Accepted,Medium,Wait,Org line A2,A2_2,cn,M1 2nd,PROD753,Sweden
33,,,,,,,,,,,,
33,,,,,,,,,,,,
33,,,,,,,,,,,,
33,,,,,,,,,,,,
33,,,,,,,,,,,,
34,,,,,,,,,,,,
34,Queued-Awaiting Assignment,Value 7,18.656334839045247,Queued,Medium,Awaiting Assignment,Org line C,E_4,gb,G88 2nd,PROD793,Sweden
34,Queued-Awaiting Assignment,Value 7,19.007292185216297,Queued,Medium,Awaiting Assignment,Org line C,E_4,gb,G88 2nd,PROD793,Sweden
34,,,,,,,,,,,,
34,Completed-Closed,Value 7,19.071412411014826,Completed,Medium,Closed,Org line C,E_4,gb,G88 2nd,PROD793,Sweden
35,,,,,,,,,,,,
35,Accepted-In Progress,Value 39,19.09952875696175,Accepted,Major,In Progress,Org line A2,A2_3,se,M3 2nd,PROD655,Sweden
35,Completed-Closed,Value 39,19.099528985202152,Completed,Major,Closed,Org line A2,A2_3,se,M3 2nd,PROD655,Sweden
36,,,,,,,,,,,,
36,Accepted-Assigned,Value 24,18.67248709233185,Accepted,Medium,Assigned,Org line A2,A2_2,se,G357 2nd,PROD46,Sweden
36,Accepted-In Progress,Value 24,18.68793356301884,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD46,Sweden
36,,,,,,,,,,,,
36,Accepted-In Progress,Value 40,19.093338466902182,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
36,,,,,,,,,,,,
37,,,,,,,,,,,,
37,,,,,,,,,,,,
37,,,,,,,,,,,,
37,Completed-Closed,Value 41,19.094196875195788,Completed,Low,Closed,Org line A2,A2_3,se,G349 3rd,PROD40,Sweden
38,Accepted-In Progress,Value 42,18.66445879606787,Accepted,Medium,In Progress,Org line A2,A2_2,se,G341 3rd,PROD246,Sweden
38,,,,,,,,,,,,
39,,,,,,,,,,,,
39,,,,,,,,,,,,
39,,,,,,,,,,,,
40,Accepted-In Progress,Value 43,18.669063809986028,Accepted,Medium,In Progress,Org line A2,A2_2,us,G21 2nd,PROD98,POLAND
40,,,,,,,,,,,,
40,Accepted-In Progress,Value 43,18.66909484813436,Accepted,Medium,In Progress,Org line A2,A2_2,us,G21 2nd,PROD98,POLAND
40,Accepted-Assigned,Value 43,18.669094902736937,Accepted,Medium,Assigned,Org line A2,A2_2,us,G21 2nd,PROD98,POLAND
40,,,,,,,,,,,,
40,,,,,,,,,,,,
41,Accepted-In Progress,Value 3,18.67042284455148,Accepted,Medium,In Progress,Org line A2,A2_2,cn,G4 2nd,PROD753,China
41,Accepted-In Progress,Value 3,19.078268666842337,Accepted,Medium,In Progress,Org line A2,A2_2,cn,G4 2nd,PROD753,China
41,,,,,,,,,,,,
42,,,,,,,,,,,,
42,,,,,,,,,,,,
42,Queued-Awaiting Assignment,Value 44,18.834719380770974,Queued,Low,Awaiting Assignment,Org line C,C_3,se,G292 3rd,PROD815,Sweden
42,Accepted-In Progress,Value 45,18.83524091298419,Accepted,Low,In Progress,Org line C,C_3,se,G292 3rd,PROD815,Sweden
42,Completed-Closed,Value 45,19.096439213374794,Completed,Low,Closed,Org line C,C_3,se,G292 3rd,PROD815,Sweden
43,,,,,,,,,,,,
43,Accepted-In Progress,Value 46,18.677069892918116,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,USA
43,Accepted-Assigned,Value 46,18.677191363064527,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD98,USA
43,,,,,,,,,,,,
43,,,,,,,,,,,,
44,,,,,,,,,,,,
44,Accepted-Wait,Value 24,18.67711902286176,Accepted,Medium,Wait,Org line F,,se,G207 2nd,PROD48,Sweden
44,Accepted-In Progress,Value 24,18.68721926101561,Accepted,Medium,In Progress,Org line F,,se,G207 2nd,PROD48,Sweden
44,Queued-Awaiting Assignment,Value 20,18.687219996400778,Queued,Medium,Awaiting Assignment,Org line A2,A2_2,se,G357 2nd,PROD48,Sweden
44,Accepted-In Progress,Value 20,18.687222807712004,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD48,Sweden
44,,,,,,,,,,,,
44,Accepted-Wait,Value 43,18.687224699788956,Accepted,Medium,Wait,Org line A2,A2_2,se,G357 2nd,PROD48,POLAND
44,Accepted-Assigned,Value 21,18.924541847652396,Accepted,Medium,Assigned,Org line A2,A2_2,se,G357 2nd,PROD48,POLAND
44,Accepted-Assigned,Value 22,18.92454907982001,Accepted,Medium,Assigned,Org line A2,A2_2,se,G357 2nd,PROD48,POLAND
44,,,,,,,,,,,,
44,,,,,,,,,,,,
45,Accepted-Wait,Value 2,18.677828657657052,Accepted,Medium,Wait,Org line A2,A2_2,cn,M1 2nd,PROD753,Sweden
45,,,,,,,,,,,,
45,Accepted-In Progress,Value 3,19.062819968359303,Accepted,Medium,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD753,China
45,Completed-Closed,Value 3,19.062820057807457,Completed,Medium,Closed,Org line A2,A2_2,cn,M1 2nd,PROD753,China
46,Accepted-Wait,Value 2,18.677829090679104,Accepted,Medium,Wait,Org line A2,A2_2,cn,M1 2nd,PROD753,Sweden
46,,,,,,,,,,,,
46,Accepted-In Progress,Value 3,19.068290569717593,Accepted,Medium,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD753,China
46,Completed-Closed,Value 3,19.068290831365083,Completed,Medium,Closed,Org line A2,A2_2,cn,M1 2nd,PROD753,China
47,Accepted-In Progress,Value 20,18.68255317979968,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD46,Sweden
47,Accepted-Wait,Value 20,18.68255425725197,Accepted,Medium,Wait,Org line A2,A2_2,se,G357 2nd,PROD46,Sweden
47,Queued-Awaiting Assignment,Value 20,18.68721215992476,Queued,Medium,Awaiting Assignment,Org line A2,A2_2,se,G357 2nd,PROD46,Sweden
47,Accepted-In Progress,Value 21,18.687213431536968,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
47,Accepted-Wait,Value 21,18.68721351580037,Accepted,Medium,Wait,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
47,Accepted-Assigned,Value 22,19.038424470507298,Accepted,Medium,Assigned,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
47,Accepted-Wait,Value 22,19.038424599905582,Accepted,Medium,Wait,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
47,,,,,,,,,,,,
48,Accepted-In Progress,Value 46,18.684559269040633,Accepted,Low,In Progress,Org line G3,,us,G199 3rd,PROD96,USA
48,Queued-Awaiting Assignment,Value 46,18.68456214160647,Queued,Low,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD96,USA
48,Accepted-In Progress,Value 47,18.684681437969125,Accepted,Low,In Progress,Org line A2,A2_2,us,G21 2nd,PROD96,Sweden
48,,,,,,,,,,,,
48,,,,,,,,,,,,
48,,,,,,,,,,,,
48,Accepted-In Progress,Value 47,18.68468470952878,Accepted,Low,In Progress,Org line G3,,us,G199 3rd,PROD96,Sweden
48,,,,,,,,,,,,
48,,,,,,,,,,,,
48,,,,,,,,,,,,
49,Accepted-In Progress,Value 46,18.68636158710289,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,USA
49,,,,,,,,,,,,
49,Accepted-In Progress,Value 47,18.6864994196805,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,Sweden
49,Accepted-Assigned,Value 46,18.68650266230067,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD98,USA
49,Accepted-In Progress,Value 43,19.052449716320975,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,POLAND
49,,,,,,,,,,,,
50,Accepted-In Progress,Value 15,18.68715575540248,Accepted,Low,In Progress,Org line G4,,se,S28 2nd,PROD633,Sweden
50,Accepted-Wait,Value 15,18.811954266187275,Accepted,Low,Wait,Org line G4,,se,S28 2nd,PROD633,Sweden
50,Completed-Closed,Value 15,19.068411992961735,Completed,Low,Closed,Org line G4,,se,S28 2nd,PROD633,Sweden
51,,,,,,,,,,,,
51,,,,,,,,,,,,
51,Accepted-In Progress,Value 39,18.79195384441349,Accepted,Medium,In Progress,Org line G4,,se,S30 2nd,PROD410,Sweden
51,Accepted-Wait,Value 39,18.791961563866924,Accepted,Medium,Wait,Org line G4,,se,S30 2nd,PROD410,Sweden
51,Accepted-In Progress,Value 48,19.061442402282086,Accepted,Medium,In Progress,Org line G4,,se,S30 2nd,PROD410,Sweden
51,,,,,,,,,,,,
52,Accepted-In Progress,Value 21,18.69105358476183,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD740,POLAND
52,Accepted-Wait,Value 21,18.691054317332693,Accepted,Medium,Wait,Org line A2,A2_2,se,G357 2nd,PROD740,POLAND
52,,,,,,,,,,,,
53,Accepted-In Progress,Value 22,18.69177258134655,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD47,POLAND
53,Accepted-Assigned,Value 22,18.92454942420764,Accepted,Medium,Assigned,Org line A2,A2_2,se,G357 2nd,PROD47,POLAND
53,,,,,,,,,,,,
53,Accepted-Wait,Value 21,19.038424659213124,Accepted,Medium,Wait,Org line A2,A2_2,se,G357 2nd,PROD47,POLAND
53,Completed-Closed,Value 21,19.09415314924271,Completed,Medium,Closed,Org line A2,A2_2,se,G357 2nd,PROD47,POLAND
54,Accepted-In Progress,Value 49,18.69304972469434,Accepted,Medium,In Progress,Org line V2,,se,T2 2nd,PROD451,Sweden
54,Completed-Closed,Value 49,19.087622758840048,Completed,Medium,Closed,Org line V2,,se,T2 2nd,PROD451,Sweden
55,,,,,,,,,,,,
55,Accepted-In Progress,Value 2,18.693163101285492,Accepted,High,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD753,Sweden
55,,,,,,,,,,,,
55,Accepted-In Progress,Value 50,18.693164205440834,Accepted,High,In Progress,Org line A2,A2_2,cn,G4 2nd,PROD753,POLAND
55,Queued-Awaiting Assignment,Value 2,18.693164289204294,Queued,High,Awaiting Assignment,Org line A2,A2_2,cn,M1 2nd,PROD753,Sweden
55,,,,,,,,,,,,
55,,,,,,,,,,,,
55,,,,,,,,,,,,
55,Accepted-In Progress,Value 3,19.062815138147126,Accepted,High,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD753,China
55,,,,,,,,,,,,
56,Accepted-Assigned,Value 51,18.69386905495896,Accepted,Medium,Assigned,Org line A2,A2_2,se,G167 2nd,PROD681,POLAND
56,,,,,,,,,,,,
56,,,,,,,,,,,,
56,Accepted-Assigned,Value 4,19.032034304051884,Accepted,Medium,Assigned,Org line A2,A2_2,se,G167 2nd,PROD681,Sweden
56,Accepted-Wait,Value 4,19.059190111874628,Accepted,Medium,Wait,Org line A2,A2_2,se,G167 2nd,PROD681,Sweden
56,Accepted-In Progress,Value 44,19.084438201626046,Accepted,Medium,In Progress,Org line F,,se,N10 2nd,PROD681,Sweden
56,Completed-Closed,Value 44,19.08443881437225,Completed,Medium,Closed,Org line F,,se,N10 2nd,PROD681,Sweden
57,,,,,,,,,,,,
57,,,,,,,,,,,,
57,Accepted-In Progress,Value 52,18.954935669496816,Accepted,Medium,In Progress,Org line A2,D_1,in,L50 3rd,PROD611,Sweden
57,Completed-Closed,Value 52,19.077380135648454,Completed,Medium,Closed,Org line A2,D_1,in,L50 3rd,PROD611,Sweden
58,,,,,,,,,,,,
58,,,,,,,,,,,,
58,Completed-Closed,Value 40,19.094176422396146,Completed,Medium,Closed,Org line A2,A2_2,se,G357 2nd,PROD740,POLAND
59,Accepted-In Progress,Value 53,18.697691560546986,Accepted,Medium,In Progress,Org line C,E_3,us,G67 2nd,PROD151,France
59,,,,,,,,,,,,
59,,,,,,,,,,,,
60,Accepted-In Progress,Value 38,18.702827002019,Accepted,Medium,In Progress,Org line A2,A2_3,se,G354 3rd,PROD708,Sweden
60,,,,,,,,,,,,
61,,,,,,,,,,,,
61,Accepted-In Progress,Value 50,18.702981518156097,Accepted,Low,In Progress,Org line A2,A2_2,cn,G4 2nd,PROD753,POLAND
61,,,,,,,,,,,,
61,Accepted-In Progress,Value 2,18.99849085815758,Accepted,Low,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD753,Sweden
61,,,,,,,,,,,,
61,Completed-Closed,Value 3,19.070856741932698,Completed,Low,Closed,Org line A2,A2_2,cn,M1 2nd,PROD753,China
62,,,,,,,,,,,,
62,Queued-Awaiting Assignment,Value 46,18.704814862352166,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD98,USA
62,Accepted-In Progress,Value 54,18.70486425105521,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,Sweden
62,,,,,,,,,,,,
62,Accepted-In Progress,Value 43,19.062393583336025,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,POLAND
62,,,,,,,,,,,,
63,,,,,,,,,,,,
63,,,,,,,,,,,,
63,Queued-Awaiting Assignment,Value 55,18.706115330198042,Queued,Major,Awaiting Assignment,Org line C,V3_3,fr,V42 2nd,PROD808,France
