CaseID,Activity,org:resource,time:timestamp,concept:name,impact,lifecycle:transition,org:group,org:role,organization country,organization involved,product,resource country
14,,,,,,,,,,,,
14,,,,,,,,,,,,
15,Accepted-In Progress,Value 14,18.573750628502196,Accepted,Medium,In Progress,Org line V2,,se,T2 2nd,PROD631,Sweden
15,,,,,,,,,,,,
16,Accepted-In Progress,Value 15,18.574496030398695,Accepted,Low,In Progress,Org line C,C_5,se,N1 3rd,PROD476,Sweden
16,,,,,,,,,,,,
16,,,,,,,,,,,,
17,Accepted-In Progress,Value 16,18.575159649907533,Accepted,High,In Progress,Org line A2,D_1,in,L50 3rd,PROD611,Sweden
17,,,,,,,,,,,,
17,,,,,,,,,,,,
17,Accepted-Assigned,Value 16,18.841438809725144,Accepted,High,Assigned,Org line A2,D_1,in,L50 3rd,PROD611,Sweden
17,,,,,,,,,,,,
17,,,,,,,,,,,,
17,Accepted-Assigned,Value 18,19.094099405770024,Accepted,High,Assigned,Org line A2,D_1,in,L50 3rd,PROD611,INDIA
17,,Value 19,,,,,,,,,,
17,,Value 19,,,,,,,,,,
18,Accepted-In Progress,Value 3,18.5907795142372,Accepted,Medium,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD753,China
18,,,,,,,,,,,,
18,,,,,,,,,,,,
18,Accepted-In Progress,Value 3,19.06828141724529,Accepted,Medium,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD753,China
18,,,,,,,,,,,,
19,Accepted-Wait,Value 20,18.599444721726414,Accepted,Low,Wait,Org line A2,A2_2,se,G357 2nd,PROD46,Sweden
19,,,,,,,,,,,,
19,,,,,,,,,,,,
19,Accepted-In Progress,Value 21,18.68721314810547,Accepted,Low,In Progress,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
19,,,,,,,,,,,,
19,,,,,,,,,,,,
19,Accepted-Assigned,Value 21,18.924550191527022,Accepted,Low,Assigned,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
19,,,,,,,,,,,,
19,,,,,,,,,,,,
19,Completed-Closed,Value 21,19.09415085453348,Completed,Low,Closed,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
20,Accepted-In Progress,Value 20,18.600014332879756,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD48,Sweden
20,,,,,,,,,,,,
20,,,,,,,,,,,,
20,Accepted-In Progress,Value 23,18.687212351432724,Accepted,Medium,In Progress,Org line A1,,se,N5 2nd,PROD48,Brazil
20,,,,,,,,,,,,
20,,,,,,,,,,,,
20,Accepted-Assigned,Value 22,18.924550288197135,Accepted,Medium,Assigned,Org line A2,A2_2,se,G357 2nd,PROD48,POLAND
20,,,,,,,,,,,,
20,,,,,,,,,,,,
21,Accepted-In Progress,Value 20,18.60230174708256,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD44,Sweden
21,,,,,,,,,,,,
21,,,,,,,,,,,,
21,Accepted-In Progress,Value 21,18.68721280339138,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD44,POLAND
21,,,,,,,,,,,,
21,,,,,,,,,,,,
22,Accepted-In Progress,Value 24,18.60572747574817,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD46,Sweden
22,,,,,,,,,,,,
22,,,,,,,,,,,,
22,Accepted-Assigned,Value 25,18.74072533262209,Accepted,Medium,Assigned,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
22,,,,,,,,,,,,
22,,,,,,,,,,,,
22,Completed-Closed,Value 21,19.095461229671486,Completed,Medium,Closed,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
23,Queued-Awaiting Assignment,Value 26,18.60956499408893,Queued,Medium,Awaiting Assignment,Org line V2,,se,T12,PROD42,Sweden
23,,,,,,,,,,,,
23,,,,,,,,,,,,
23,Accepted-In Progress,Value 26,18.917273874581216,Accepted,Medium,In Progress,Org line V2,,se,T12,PROD42,Sweden
23,,,,,,,,,,,,
23,,,,,,,,,,,,
24,Accepted-In Progress,Value 27,18.611620936706462,Accepted,Medium,In Progress,Org line A2,A2_1,be,G42 3rd,PROD787,Belgium
24,,,,,,,,,,,,
24,,,,,,,,,,,,
24,Accepted-Assigned,Value 29,18.849409418033744,Accepted,Medium,Assigned,Org line A2,A2_1,be,G42 3rd,PROD787,United Kingdom
24,,,,,,,,,,,,
24,,,,,,,,,,,,
24,Accepted-In Progress,Value 31,18.944332569189545,Accepted,Medium,In Progress,Org line V11,,be,C8,PROD787,Denmark
24,,Value 32,,,,,,,,G8 2nd,,
24,,Value 32,,,,,,,,G8 2nd,,
24,Queued-Awaiting Assignment,Value 33,18.993264099793407,Queued,Medium,Awaiting Assignment,Org line A2,A2_4,be,G7 3rd,PROD787,Belgium
24,,,,,,,,,,,,
24,,,,,,,,,,,,
24,Completed-Closed,Value 27,19.09416659613297,Completed,Medium,Closed,Org line A2,A2_4,be,G7 3rd,PROD787,Belgium
25,Accepted-In Progress,Value 34,18.62003395190887,Accepted,Medium,In Progress,Org line A2,A2_1,se,N15 2nd,PROD180,Belgium
25,,,,,,,,,,,,
25,,,,,,,,,,,,
25,Unmatched-Unmatched,Value 34,18.695121447646684,Unmatched,Medium,Unmatched,Org line A2,A2_1,se,N15 2nd,PROD180,Belgium
25,,,,,,,,,,,,
26,Unmatched-Unmatched,Value 31,18.627158452394077,Unmatched,Major,Unmatched,Org line A2,A2_3,se,G356 2nd,PROD147,Sweden
26,,,,,,,,,,,,
26,,,,,,,,,,,,
26,Completed-Closed,Value 31,19.100855951091866,Completed,Major,Closed,Org line A2,A2_3,se,G356 2nd,PROD147,Sweden
27,Accepted-In Progress,Value 35,18.63422941931183,Accepted,High,In Progress,Org line A2,A2_3,se,M21 3rd,PROD708,Sweden
27,,,,,,,,,,,,
27,,,,,,,,,,,,
28,Accepted-In Progress,Value 1,18.635580673796028,Accepted,Medium,In Progress,Org line A2,A2_2,se,G30 2nd,PROD191,INDIA
28,,,,,,,,,,,,
28,,,,,,,,,,,,
29,Accepted-In Progress,Value 36,18.635807163778786,Accepted,High,In Progress,Org line A2,A2_1,se,L28 2nd,PROD577,Sweden
29,,,,,,,,,,,,
29,,,,,,,,,,,,
30,Accepted-In Progress,Value 37,18.639642684506086,Accepted,Medium,In Progress,Org line A2,A2_1,se,G345 2nd,PROD541,Sweden
30,,,,,,,,,,,,
30,,,,,,,,,,,,
31,Accepted-Wait,Value 37,18.639694033466256,Accepted,Low,Wait,Org line A2,A2_1,se,G345 2nd,PROD541,Sweden
31,,,,,,,,,,,,
31,,,,,,,,,,,,
32,Accepted-In Progress,Value 38,18.649529262947993,Accepted,Medium,In Progress,Org line A2,A2_3,se,G354 3rd,PROD708,Sweden
32,,,,,,,,,,,,
33,Accepted-In Progress,Value 2,18.655521321540906,Accepted,Medium,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD753,Sweden
33,,,,,,,,,,,,
33,,,,,,,,,,,,
33,Accepted-Wait,Value 2,18.68175962112499,Accepted,Medium,Wait,Org line A2,A2_2,cn,M1 2nd,PROD753,Sweden
33,,,,,,,,,,,,
33,,,,,,,,,,,,
33,Completed-Closed,Value 3,19.068293374575124,Completed,Medium,Closed,Org line A2,A2_2,cn,M1 2nd,PROD753,China
34,Accepted-In Progress,Value 7,18.65564819662257,Accepted,Medium,In Progress,Org line C,E_4,gb,G88 2nd,PROD793,Sweden
34,,,,,,,,,,,,
34,,,,,,,,,,,,
34,Accepted-In Progress,Value 7,19.071411430286116,Accepted,Medium,In Progress,Org line C,E_4,gb,G88 2nd,PROD793,Sweden
34,,,,,,,,,,,,
35,Accepted-In Progress,Value 39,18.66046557783297,Accepted,Major,In Progress,Org line A2,A2_3,se,M3 2nd,PROD655,Sweden
35,,,,,,,,,,,,
35,,,,,,,,,,,,
36,Accepted-In Progress,Value 24,18.662972331894434,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD46,Sweden
36,,,,,,,,,,,,
36,,,,,,,,,,,,
36,Accepted-Assigned,Value 40,18.687933685495558,Accepted,Medium,Assigned,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
36,,,,,,,,,,,,
36,,,,,,,,,,,,
37,Accepted-In Progress,Value 41,18.662927815499252,Accepted,Low,In Progress,Org line A2,A2_3,se,G349 3rd,PROD40,Sweden
37,,,,,,,,,,,,
37,,,,,,,,,,,,
37,Completed-Closed,Value 41,19.094196875195788,Completed,Low,Closed,Org line A2,A2_3,se,G349 3rd,PROD40,Sweden
38,Accepted-In Progress,Value 42,18.66445879606787,Accepted,Medium,In Progress,Org line A2,A2_2,se,G341 3rd,PROD246,Sweden
38,,,,,,,,,,,,
39,Accepted-In Progress,Value 39,18.66856560130555,Accepted,Major,In Progress,Org line A2,A2_3,se,M3 2nd,PROD655,Sweden
39,,,,,,,,,,,,
39,,,,,,,,,,,,
40,Accepted-In Progress,Value 43,18.669063809986028,Accepted,Medium,In Progress,Org line A2,A2_2,us,G21 2nd,PROD98,POLAND
40,,,,,,,,,,,,
40,,,,,,,,,,,,
40,Accepted-Assigned,Value 43,18.669094902736937,Accepted,Medium,Assigned,Org line A2,A2_2,us,G21 2nd,PROD98,POLAND
40,,,,,,,,,,,,
40,,,,,,,,,,,,
41,Accepted-In Progress,Value 3,18.67042284455148,Accepted,Medium,In Progress,Org line A2,A2_2,cn,G4 2nd,PROD753,China
41,,,,,,,,,,,,
41,,,,,,,,,,,,
42,Queued-Awaiting Assignment,Value 44,18.675235152269206,Queued,Low,Awaiting Assignment,Org line C,C_3,se,G292 3rd,PROD815,Sweden
42,,,,,,,,,,,,
42,,,,,,,,,,,,
42,Accepted-In Progress,Value 45,18.83524091298419,Accepted,Low,In Progress,Org line C,C_3,se,G292 3rd,PROD815,Sweden
42,,,,,,,,,,,,
43,Accepted-In Progress,Value 46,18.67706663504316,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,USA
43,,,,,,,,,,,,
43,,,,,,,,,,,,
43,Accepted-In Progress,Value 43,19.05243201220282,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,POLAND
43,,,,,,,,,,,,
44,Accepted-In Progress,Value 24,18.67711832643904,Accepted,Medium,In Progress,Org line F,,se,G207 2nd,PROD48,Sweden
44,,,,,,,,,,,,
44,,,,,,,,,,,,
44,Queued-Awaiting Assignment,Value 20,18.687219996400778,Queued,Medium,Awaiting Assignment,Org line A2,A2_2,se,G357 2nd,PROD48,Sweden
44,,,,,,,,,,,,
44,,,,,,,,,,,,
44,Accepted-Wait,Value 43,18.687224699788956,Accepted,Medium,Wait,Org line A2,A2_2,se,G357 2nd,PROD48,POLAND
44,,,,,,,,,,,,
44,,,,,,,,,,,,
44,Accepted-Wait,Value 22,19.036162382473687,Accepted,Medium,Wait,Org line A2,A2_2,se,G357 2nd,PROD48,POLAND
44,,,,,,,,,,,,
45,Accepted-Wait,Value 2,18.677828657657052,Accepted,Medium,Wait,Org line A2,A2_2,cn,M1 2nd,PROD753,Sweden
45,,,,,,,,,,,,
45,,,,,,,,,,,,
45,Completed-Closed,Value 3,19.062820057807457,Completed,Medium,Closed,Org line A2,A2_2,cn,M1 2nd,PROD753,China
46,Accepted-Wait,Value 2,18.677829090679104,Accepted,Medium,Wait,Org line A2,A2_2,cn,M1 2nd,PROD753,Sweden
46,,,,,,,,,,,,
46,,,,,,,,,,,,
46,Completed-Closed,Value 3,19.068290831365083,Completed,Medium,Closed,Org line A2,A2_2,cn,M1 2nd,PROD753,China
47,Accepted-In Progress,Value 20,18.68255317979968,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD46,Sweden
47,,,,,,,,,,,,
47,,,,,,,,,,,,
47,Accepted-In Progress,Value 21,18.687213431536968,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
47,,,,,,,,,,,,
47,,,,,,,,,,,,
47,Accepted-Wait,Value 22,19.038424599905582,Accepted,Medium,Wait,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
47,,,,,,,,,,,,
48,Accepted-In Progress,Value 46,18.684559269040633,Accepted,Low,In Progress,Org line G3,,us,G199 3rd,PROD96,USA
48,,,,,,,,,,,,
48,,,,,,,,,,,,
48,Accepted-In Progress,Value 47,18.684683119828595,Accepted,Low,In Progress,Org line A2,A2_2,us,G21 2nd,PROD96,Sweden
48,,,,,,,,,,,,
48,,,,,,,,,,,,
48,Accepted-In Progress,Value 47,18.68468470952878,Accepted,Low,In Progress,Org line G3,,us,G199 3rd,PROD96,Sweden
48,,,,,,,,,,,,
48,,,,,,,,,,,,
48,Completed-Closed,Value 43,19.062391177730696,Completed,Low,Closed,Org line G3,,us,G199 3rd,PROD96,POLAND
49,Accepted-In Progress,Value 46,18.68636158710289,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,USA
49,,,,,,,,,,,,
49,,,,,,,,,,,,
49,Accepted-Assigned,Value 46,18.68650266230067,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD98,USA
49,,,,,,,,,,,,
49,,,,,,,,,,,,
50,Accepted-In Progress,Value 15,18.68715575540248,Accepted,Low,In Progress,Org line G4,,se,S28 2nd,PROD633,Sweden
50,,,,,,,,,,,,
50,,,,,,,,,,,,
51,Accepted-In Progress,Value 39,18.688030422106205,Accepted,Medium,In Progress,Org line G4,,se,S30 2nd,PROD410,Sweden
51,,,,,,,,,,,,
51,,,,,,,,,,,,
51,Accepted-Wait,Value 39,18.791961563866924,Accepted,Medium,Wait,Org line G4,,se,S30 2nd,PROD410,Sweden
51,,,,,,,,,,,,
51,,,,,,,,,,,,
52,Accepted-In Progress,Value 21,18.69105358476183,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD740,POLAND
52,,,,,,,,,,,,
52,,,,,,,,,,,,
53,Accepted-In Progress,Value 22,18.69177258134655,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD47,POLAND
53,,,,,,,,,,,,
53,,,,,,,,,,,,
53,Accepted-Wait,Value 21,19.038424659213124,Accepted,Medium,Wait,Org line A2,A2_2,se,G357 2nd,PROD47,POLAND
53,,,,,,,,,,,,
54,Accepted-In Progress,Value 49,18.69304972469434,Accepted,Medium,In Progress,Org line V2,,se,T2 2nd,PROD451,Sweden
54,,,,,,,,,,,,
55,Accepted-In Progress,Value 2,18.693161456472513,Accepted,High,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD753,Sweden
55,,,,,,,,,,,,
55,,,,,,,,,,,,
55,Accepted-In Progress,Value 50,18.693164205440834,Accepted,High,In Progress,Org line A2,A2_2,cn,G4 2nd,PROD753,POLAND
55,,,,,,,,,,,,
55,,,,,,,,,,,,
55,Accepted-Assigned,Value 2,18.7756672222349,Accepted,High,Assigned,Org line A2,A2_2,cn,M1 2nd,PROD753,Sweden
55,,,,,,,,,,,,
55,,,,,,,,,,,,
55,Completed-Closed,Value 3,19.06281521181067,Completed,High,Closed,Org line A2,A2_2,cn,M1 2nd,PROD753,China
56,Accepted-Assigned,Value 51,18.69386905495896,Accepted,Medium,Assigned,Org line A2,A2_2,se,G167 2nd,PROD681,POLAND
56,,,,,,,,,,,,
56,,,,,,,,,,,,
56,Accepted-Assigned,Value 4,19.032034304051884,Accepted,Medium,Assigned,Org line A2,A2_2,se,G167 2nd,PROD681,Sweden
56,,,,,,,,,,,,
56,,,,,,,,,,,,
56,Completed-Closed,Value 44,19.08443881437225,Completed,Medium,Closed,Org line F,,se,N10 2nd,PROD681,Sweden
57,Accepted-In Progress,Value 52,18.695805059292713,Accepted,Medium,In Progress,Org line A2,D_1,in,L50 3rd,PROD611,Sweden
57,,,,,,,,,,,,
57,,,,,,,,,,,,
57,Completed-Closed,Value 52,19.077380135648454,Completed,Medium,Closed,Org line A2,D_1,in,L50 3rd,PROD611,Sweden
58,Accepted-In Progress,Value 40,18.696298985131595,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD740,POLAND
58,,,,,,,,,,,,
58,,,,,,,,,,,,
59,Accepted-In Progress,Value 53,18.697691560546986,Accepted,Medium,In Progress,Org line C,E_3,us,G67 2nd,PROD151,France
59,,,,,,,,,,,,
59,,,,,,,,,,,,
60,Accepted-In Progress,Value 38,18.702827002019,Accepted,Medium,In Progress,Org line A2,A2_3,se,G354 3rd,PROD708,Sweden
60,,,,,,,,,,,,
61,Accepted-In Progress,Value 50,18.702980507732804,Accepted,Low,In Progress,Org line A2,A2_2,cn,G4 2nd,PROD753,POLAND
61,,,,,,,,,,,,
61,,,,,,,,,,,,
61,Accepted-In Progress,Value 2,18.99849085815758,Accepted,Low,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD753,Sweden
61,,,,,,,,,,,,
61,,,,,,,,,,,,
62,Accepted-In Progress,Value 46,18.704813500026336,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,USA
62,,,,,,,,,,,,
62,,,,,,,,,,,,
62,Accepted-Assigned,Value 46,18.704864281160347,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD98,USA
62,,,,,,,,,,,,
62,,,,,,,,,,,,
63,Accepted-In Progress,Value 55,18.705641857951903,Accepted,Major,In Progress,Org line C,C_5,fr,L65 3rd,PROD808,France
63,,,,,,,,,,,,
63,,,,,,,,,,,,
63,Accepted-In Progress,Value 55,18.706115337714916,Accepted,Major,In Progress,Org line C,C_5,fr,L65 3rd,PROD808,France
63,,,,,,,,,,,,
63,,,,,,,,,,,,
63,Completed-Closed,Value 55,19.10523976663014,Completed,Major,Closed,Org line C,V3_3,fr,V42 2nd,PROD808,France
64,Accepted-In Progress,Value 41,18.706697290185055,Accepted,Medium,In Progress,Org line A2,A2_3,se,G349 3rd,PROD40,Sweden
64,,,,,,,,,,,,
64,,,,,,,,,,,,
64,Completed-Closed,Value 41,19.094195003815152,Completed,Medium,Closed,Org line A2,A2_3,se,G349 3rd,PROD40,Sweden
65,Accepted-In Progress,Value 56,18.706848137356793,Accepted,Medium,In Progress,Org line A2,A2_2,us,G21 2nd,PROD98,Sweden
65,,,,,,,,,,,,
65,,,,,,,,,,,,
65,Accepted-In Progress,Value 54,18.706970505088428,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,Sweden
65,,,,,,,,,,,,
65,,,,,,,,,,,,
65,Completed-Closed,Value 43,19.062395025643667,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD98,POLAND
66,Accepted-In Progress,Value 57,18.70993852931625,Accepted,High,In Progress,Org line G4,,se,G51 2nd,PROD798,Sweden
66,,,,,,,,,,,,
66,,,,,,,,,,,,
66,Accepted-In Progress,Value 59,18.724106769886028,Accepted,High,In Progress,Org line G4,,se,G51 2nd,PROD798,Sweden
66,,,,,,,,,,,,
66,,,,,,,,,,,,
67,Accepted-In Progress,Value 60,18.710109065822746,Accepted,Low,In Progress,Org line G4,,se,S30 2nd,PROD412,Sweden
67,,,,,,,,,,,,
67,,,,,,,,,,,,
67,Completed-Closed,Value 60,19.077380929045056,Completed,Low,Closed,Org line G4,,se,S30 2nd,PROD412,Sweden
68,Accepted-In Progress,Value 46,18.711308536008882,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,USA
68,,,,,,,,,,,,
68,,,,,,,,,,,,
68,Accepted-Assigned,Value 46,18.71150876022957,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD96,USA
68,,,,,,,,,,,,
68,,,,,,,,,,,,
69,Accepted-In Progress,Value 39,18.714080680716794,Accepted,Major,In Progress,Org line A2,A2_3,se,M3 2nd,PROD655,Sweden
69,,,,,,,,,,,,
69,,,,,,,,,,,,
70,Accepted-In Progress,Value 46,18.714144549923894,Accepted,Low,In Progress,Org line G3,,us,G199 3rd,PROD96,USA
70,,,,,,,,,,,,
70,,,,,,,,,,,,
70,Accepted-Assigned,Value 46,18.714609438075318,Accepted,Low,Assigned,Org line G3,,us,G199 3rd,PROD96,USA
70,,,,,,,,,,,,
70,,,,,,,,,,,,
71,Accepted-In Progress,Value 46,18.714467114707144,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,USA
71,,,,,,,,,,,,
71,,,,,,,,,,,,
71,Accepted-Assigned,Value 46,18.71461050389613,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD98,USA
71,,,,,,,,,,,,
71,,,,,,,,,,,,
72,Accepted-In Progress,Value 61,18.714600665507025,Accepted,High,In Progress,Org line G4,,se,S29 2nd,PROD368,Sweden
72,,,,,,,,,,,,
72,,,,,,,,,,,,
72,Accepted-Wait,Value 62,18.86049259129219,Accepted,High,Wait,Org line G4,,se,S29 2nd,PROD368,Sweden
72,,,,,,,,,,,,
72,,Value 64,,,,,,,,,,
72,Accepted-In Progress,Value 63,19.021979666834458,Accepted,High,In Progress,Org line A2,A2_3,se,S35 2nd,PROD368,Sweden
72,,,,,,,,,,,,
72,,,,,,,,,,,,
72,Completed-Closed,Value 13,19.05926264089624,Completed,High,Closed,Org line A2,A2_3,se,S35 2nd,PROD368,Sweden
73,Accepted-In Progress,Value 61,18.71460653873883,Accepted,Medium,In Progress,Org line G4,,se,S29 2nd,PROD368,Sweden
73,,,,,,,,,,,,
73,,,,,,,,,,,,
73,Accepted-Wait,Value 62,18.78848254418848,Accepted,Medium,Wait,Org line G4,,se,S29 2nd,PROD368,Sweden
73,,,,,,,,,,,,
73,,,,,,,,,,,,
73,Completed-Closed,Value 62,19.059267002502988,Completed,Medium,Closed,Org line A2,A2_3,se,S35 2nd,PROD368,Sweden
74,Accepted-In Progress,Value 46,18.715159861566573,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,USA
74,,,,,,,,,,,,
74,,,,,,,,,,,,
74,Queued-Awaiting Assignment,Value 46,18.715171713165617,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD98,USA
