CaseID,Activity,org:resource,time:timestamp,concept:name,impact,lifecycle:transition,org:group,org:role,organization country,organization involved,product,resource country
7,Accepted-Wait,Value 2,18.625817485404593,Accepted,Medium,Wait,Org line A2,A2_2,cn,G167 2nd,PROD681,Sweden
7,Queued-Awaiting Assignment,Value 2,18.7972841582491,Queued,Medium,Awaiting Assignment,Org line A2,A2_2,cn,G167 2nd,PROD681,Sweden
7,Accepted-In Progress,Value 2,18.99749156067146,Accepted,Medium,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD681,Sweden
7,Accepted-Assigned,Value 4,19.03203410871014,Accepted,Medium,Assigned,Org line A2,A2_2,cn,G167 2nd,PROD681,Sweden
7,Accepted-In Progress,Value 2,19.05608183979236,Accepted,Medium,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD681,Sweden
7,Completed-Closed,Value 2,19.056082062275983,Completed,Medium,Closed,Org line A2,A2_2,cn,M1 2nd,PROD681,Sweden
8,Accepted-In Progress,Value 5,18.310584934466377,Accepted,High,In Progress,Org line V7n,,nl,V32 2nd,PROD542,Netherlands
8,Accepted-In Progress,Value 5,19.067398587146972,Accepted,High,In Progress,Org line V7n,,nl,V32 2nd,PROD542,Netherlands
8,Accepted-In Progress,Value 5,19.067403515735506,Accepted,High,In Progress,Org line V7n,,nl,V32 2nd,PROD542,Netherlands
8,Queued-Awaiting Assignment,Value 6,19.07513571767496,Queued,High,Awaiting Assignment,Org line V7n,,nl,V32 2nd,PROD542,Netherlands
8,Accepted-In Progress,Value 5,19.075141024055675,Accepted,High,In Progress,Org line V7n,,nl,V37 2nd,PROD542,Netherlands
8,Queued-Awaiting Assignment,Value 6,19.075141159183516,Queued,High,Awaiting Assignment,Org line V7n,,nl,V32 2nd,PROD542,Netherlands
8,Accepted-In Progress,Value 5,19.07514129950856,Accepted,High,In Progress,Org line V7n,,nl,V37 2nd,PROD542,Netherlands
8,Completed-Closed,Value 5,19.08930267929024,Completed,High,Closed,Org line V7n,,nl,V37 2nd,PROD542,Netherlands
9,Accepted-In Progress,Value 2,18.310636867349235,Accepted,Low,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD753,Sweden
9,Accepted-Wait,Value 2,18.625817493549953,Accepted,Low,Wait,Org line A2,A2_2,cn,M1 2nd,PROD753,Sweden
9,Accepted-In Progress,Value 2,19.0320302018672,Accepted,Low,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD753,Sweden
9,Accepted-In Progress,Value 3,19.061941048727018,Accepted,Low,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD753,China
9,Completed-Closed,Value 3,19.061941717544727,Completed,Low,Closed,Org line A2,A2_2,cn,M1 2nd,PROD753,China
10,Accepted-In Progress,Value 7,18.506137914622155,Accepted,Medium,In Progress,Org line A2,A2_1,se,M18 2nd,PROD38,Sweden
10,Accepted-In Progress,Value 7,19.093311162782825,Accepted,Medium,In Progress,Org line A2,A2_1,se,M18 2nd,PROD38,Sweden
10,Completed-Closed,Value 7,19.093311632317906,Completed,Medium,Closed,Org line A2,A2_1,se,M18 2nd,PROD38,Sweden
11,Accepted-In Progress,Value 8,18.542708181599526,Accepted,Medium,In Progress,Org line C,E_10,se,G260 2nd,PROD425,Sweden
11,Queued-Awaiting Assignment,Value 8,18.542713678204972,Queued,Medium,Awaiting Assignment,Org line C,E_10,se,G260 2nd,PROD425,Sweden
11,Accepted-Assigned,Value 8,18.542812567685395,Accepted,Medium,Assigned,Org line C,E_10,se,G260 2nd,PROD425,Sweden
11,Queued-Awaiting Assignment,Value 8,18.736836360062657,Queued,Medium,Awaiting Assignment,Org line C,E_10,se,G260 2nd,PROD425,Sweden
11,Accepted-In Progress,Value 9,18.754920855520684,Accepted,Medium,In Progress,Org line C,C_6,se,G152 3rd,PROD425,Sweden
11,Accepted-Wait,Value 9,19.011280376526354,Accepted,Medium,Wait,Org line C,C_6,se,G152 3rd,PROD425,Sweden
11,Queued-Awaiting Assignment,Value 9,19.042692110348675,Queued,Medium,Awaiting Assignment,Org line C,E_10,se,G260 2nd,PROD425,Sweden
11,Accepted-In Progress,Value 10,19.07463324582013,Accepted,Medium,In Progress,Org line C,E_10,se,G150 2nd,PROD425,Sweden
11,Completed-Closed,Value 10,19.07661430779273,Completed,Medium,Closed,Org line C,E_10,se,G150 2nd,PROD425,Sweden
12,Accepted-In Progress,Value 11,18.563327417139917,Accepted,Low,In Progress,Org line C,C_6,se,G237 3rd,PROD498,Sweden
12,Unmatched-Unmatched,Value 11,18.568466832670847,Unmatched,Low,Unmatched,Org line C,C_6,se,G237 3rd,PROD498,Sweden
12,Completed-Closed,Value 11,19.10774305921168,Completed,Low,Closed,Org line C,C_6,se,G237 3rd,PROD498,Sweden
13,Queued-Awaiting Assignment,Value 12,18.570299607738527,Queued,Medium,Awaiting Assignment,Org line A2,A2_1,pl,W16 3rd,PROD761,POLAND
13,Accepted-In Progress,Value 12,18.578841071530125,Accepted,Medium,In Progress,Org line A2,A2_1,pl,W16 3rd,PROD761,POLAND
13,Accepted-Wait,Value 12,18.57884116543854,Accepted,Medium,Wait,Org line A2,A2_1,pl,W16 3rd,PROD761,POLAND
13,Queued-Awaiting Assignment,Value 12,18.711309328670165,Queued,Medium,Awaiting Assignment,Org line A2,A2_1,pl,W16 3rd,PROD761,POLAND
13,Queued-Awaiting Assignment,Value 12,18.711310442881665,Queued,Medium,Awaiting Assignment,Org line A2,A2_1,pl,W15 2nd,PROD761,POLAND
13,Accepted-In Progress,Value 12,18.713835143372798,Accepted,Medium,In Progress,Org line A2,A2_1,pl,W15 2nd,PROD761,POLAND
13,Accepted-Wait,Value 12,18.713837127483355,Accepted,Medium,Wait,Org line A2,A2_1,pl,W15 2nd,PROD761,POLAND
13,Accepted-In Progress,Value 12,19.019255523981915,Accepted,Medium,In Progress,Org line A2,A2_1,pl,W15 2nd,PROD761,POLAND
13,Accepted-Wait,Value 12,19.118078667290632,Accepted,Medium,Wait,Org line A2,A2_1,pl,W15 2nd,PROD761,POLAND
13,Completed-Closed,Value 12,19.118096949245516,Completed,Medium,Closed,Org line A2,A2_1,pl,W15 2nd,PROD761,POLAND
14,Accepted-In Progress,Value 13,18.571480854027495,Accepted,Low,In Progress,Org line C,E_3,se,L54 2nd,PROD385,Sweden
14,Unmatched-Unmatched,Value 13,18.615196621869988,Unmatched,Low,Unmatched,Org line C,E_3,se,L54 2nd,PROD385,Sweden
14,Completed-Closed,Value 13,19.08668811923703,Completed,Low,Closed,Org line C,E_3,se,L54 2nd,PROD385,Sweden
15,Accepted-In Progress,Value 14,18.573750628502196,Accepted,Medium,In Progress,Org line V2,,se,T2 2nd,PROD631,Sweden
15,Completed-Closed,Value 14,19.07105794014122,Completed,Medium,Closed,Org line V2,,se,T2 2nd,PROD631,Sweden
16,Accepted-In Progress,Value 15,18.574496030398695,Accepted,Low,In Progress,Org line C,C_5,se,N1 3rd,PROD476,Sweden
16,Accepted-Assigned,Value 15,18.57449767666368,Accepted,Low,Assigned,Org line C,C_5,se,N1 3rd,PROD476,Sweden
16,Completed-Closed,Value 15,19.118095246528537,Completed,Low,Closed,Org line C,C_5,se,N1 3rd,PROD476,Sweden
17,Accepted-In Progress,Value 16,18.575159649907533,Accepted,High,In Progress,Org line A2,D_1,in,L50 3rd,PROD611,Sweden
17,Accepted-Assigned,Value 16,18.648621060371998,Accepted,High,Assigned,Org line A2,D_1,in,L50 3rd,PROD611,Sweden
17,Accepted-In Progress,Value 16,18.69716939565979,Accepted,High,In Progress,Org line A2,D_1,in,L50 3rd,PROD611,Sweden
17,Accepted-Assigned,Value 16,18.841438809725144,Accepted,High,Assigned,Org line A2,D_1,in,L50 3rd,PROD611,Sweden
17,Accepted-In Progress,Value 16,18.841480125495416,Accepted,High,In Progress,Org line A2,D_1,in,L50 3rd,PROD611,Sweden
17,Accepted-In Progress,Value 17,19.094097891181125,Accepted,High,In Progress,Org line A2,D_1,in,L50 3rd,PROD611,Sweden
17,Accepted-Assigned,Value 18,19.094099405770024,Accepted,High,Assigned,Org line A2,D_1,in,L50 3rd,PROD611,INDIA
17,Accepted-In Progress,Value 19,19.102907983388995,Accepted,High,In Progress,Org line A2,D_1,in,L50 3rd,PROD611,INDIA
17,Completed-Closed,Value 19,19.102908104706565,Completed,High,Closed,Org line A2,D_1,in,L50 3rd,PROD611,INDIA
18,Accepted-In Progress,Value 3,18.5907795142372,Accepted,Medium,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD753,China
18,Accepted-Wait,Value 3,18.625817509840672,Accepted,Medium,Wait,Org line A2,A2_2,cn,M1 2nd,PROD753,China
18,Accepted-In Progress,Value 3,18.996851015723337,Accepted,Medium,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD753,China
18,Accepted-In Progress,Value 3,19.06828141724529,Accepted,Medium,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD753,China
18,Completed-Closed,Value 3,19.06828143294429,Completed,Medium,Closed,Org line A2,A2_2,cn,M1 2nd,PROD753,China
19,Accepted-Wait,Value 20,18.599444721726414,Accepted,Low,Wait,Org line A2,A2_2,se,G357 2nd,PROD46,Sweden
19,Unmatched-Unmatched,Value 20,18.60002173827982,Unmatched,Low,Unmatched,Org line A2,A2_2,se,G357 2nd,PROD46,Sweden
19,Queued-Awaiting Assignment,Value 20,18.687212320791453,Queued,Low,Awaiting Assignment,Org line A2,A2_2,se,G357 2nd,PROD46,Sweden
19,Accepted-In Progress,Value 21,18.68721314810547,Accepted,Low,In Progress,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
19,Accepted-Wait,Value 21,18.687213209387963,Accepted,Low,Wait,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
19,Accepted-Assigned,Value 22,18.924549659841215,Accepted,Low,Assigned,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
19,Accepted-Assigned,Value 21,18.924550191527022,Accepted,Low,Assigned,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
19,Accepted-Wait,Value 21,19.038424761653417,Accepted,Low,Wait,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
19,Accepted-In Progress,Value 21,19.0941508392354,Accepted,Low,In Progress,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
19,Completed-Closed,Value 21,19.09415085453348,Completed,Low,Closed,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
20,Accepted-In Progress,Value 20,18.600014332879756,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD48,Sweden
20,Accepted-Wait,Value 20,18.600014408104183,Accepted,Medium,Wait,Org line A2,A2_2,se,G357 2nd,PROD48,Sweden
20,Queued-Awaiting Assignment,Value 20,18.687212022039002,Queued,Medium,Awaiting Assignment,Org line A2,A2_2,se,G357 2nd,PROD48,Sweden
20,Accepted-In Progress,Value 23,18.687212351432724,Accepted,Medium,In Progress,Org line A1,,se,N5 2nd,PROD48,Brazil
20,Accepted-In Progress,Value 21,18.687717689805076,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD48,POLAND
20,Accepted-Wait,Value 21,18.753335288165026,Accepted,Medium,Wait,Org line A2,A2_2,se,G357 2nd,PROD48,POLAND
20,Accepted-Assigned,Value 22,18.924550288197135,Accepted,Medium,Assigned,Org line A2,A2_2,se,G357 2nd,PROD48,POLAND
20,Accepted-Wait,Value 22,19.03616232843563,Accepted,Medium,Wait,Org line A2,A2_2,se,G357 2nd,PROD48,POLAND
20,Completed-Closed,Value 22,19.062370195553505,Completed,Medium,Closed,Org line A2,A2_2,se,G357 2nd,PROD48,POLAND
21,Accepted-In Progress,Value 20,18.60230174708256,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD44,Sweden
21,Accepted-Assigned,Value 20,18.602305824930003,Accepted,Medium,Assigned,Org line A2,A2_2,se,G357 2nd,PROD44,Sweden
21,Queued-Awaiting Assignment,Value 20,18.687212075661243,Queued,Medium,Awaiting Assignment,Org line A2,A2_2,se,G357 2nd,PROD44,Sweden
21,Accepted-In Progress,Value 21,18.68721280339138,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD44,POLAND
21,Accepted-Wait,Value 21,18.68721289531515,Accepted,Medium,Wait,Org line A2,A2_2,se,G357 2nd,PROD44,POLAND
21,Completed-Closed,Value 21,19.094151043209774,Completed,Medium,Closed,Org line A2,A2_2,se,G357 2nd,PROD44,POLAND
22,Accepted-In Progress,Value 24,18.60572747574817,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD46,Sweden
22,Accepted-In Progress,Value 24,18.68793253727576,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD46,Sweden
22,Accepted-Assigned,Value 25,18.687932713336213,Accepted,Medium,Assigned,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
22,Accepted-Assigned,Value 25,18.74072533262209,Accepted,Medium,Assigned,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
22,Accepted-Assigned,Value 20,18.78779176807569,Accepted,Medium,Assigned,Org line A2,A2_2,se,G357 2nd,PROD46,Sweden
22,Accepted-In Progress,Value 21,19.095461071798333,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
22,Completed-Closed,Value 21,19.095461229671486,Completed,Medium,Closed,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
23,Queued-Awaiting Assignment,Value 26,18.60956499408893,Queued,Medium,Awaiting Assignment,Org line V2,,se,T12,PROD42,Sweden
23,Accepted-In Progress,Value 26,18.62003253458725,Accepted,Medium,In Progress,Org line V2,,se,T12,PROD42,Sweden
23,Accepted-Wait,Value 26,18.806716553068664,Accepted,Medium,Wait,Org line V2,,se,T12,PROD42,Sweden
23,Accepted-In Progress,Value 26,18.917273874581216,Accepted,Medium,In Progress,Org line V2,,se,T12,PROD42,Sweden
23,Accepted-Wait,Value 26,19.055657484040236,Accepted,Medium,Wait,Org line V2,,se,T12,PROD42,Sweden
23,Completed-Closed,Value 26,19.100351093610787,Completed,Medium,Closed,Org line V2,,se,T12,PROD42,Sweden
24,Accepted-In Progress,Value 27,18.611620936706462,Accepted,Medium,In Progress,Org line A2,A2_1,be,G42 3rd,PROD787,Belgium
24,Accepted-In Progress,Value 27,18.810814600049696,Accepted,Medium,In Progress,Org line A2,A2_1,be,G42 3rd,PROD787,Belgium
24,Queued-Awaiting Assignment,Value 28,18.843298946298116,Queued,Medium,Awaiting Assignment,Org line A2,A2_1,be,G42 3rd,PROD787,United Kingdom
24,Accepted-Assigned,Value 29,18.849409418033744,Accepted,Medium,Assigned,Org line A2,A2_1,be,G42 3rd,PROD787,United Kingdom
24,Accepted-Assigned,Value 30,18.874412215578285,Accepted,Medium,Assigned,Org line A2,A2_1,be,G42 3rd,PROD787,United Kingdom
24,Accepted-Wait,Value 30,18.876657967740762,Accepted,Medium,Wait,Org line A2,A2_1,be,G42 3rd,PROD787,United Kingdom
24,Accepted-In Progress,Value 31,18.944332569189545,Accepted,Medium,In Progress,Org line V11,,be,C8,PROD787,Denmark
24,Queued-Awaiting Assignment,Value 32,18.944333919754435,Queued,Medium,Awaiting Assignment,Org line A2,A2_2,be,G8 2nd,PROD787,Belgium
24,Accepted-In Progress,Value 32,18.993263862885502,Accepted,Medium,In Progress,Org line A2,A2_2,be,G8 2nd,PROD787,Belgium
24,Queued-Awaiting Assignment,Value 33,18.993264099793407,Queued,Medium,Awaiting Assignment,Org line A2,A2_4,be,G7 3rd,PROD787,Belgium
24,Accepted-Assigned,Value 27,18.993264381826553,Accepted,Medium,Assigned,Org line A2,A2_4,be,G7 3rd,PROD787,Belgium
24,Accepted-In Progress,Value 27,19.02306626399222,Accepted,Medium,In Progress,Org line A2,A2_4,be,G7 3rd,PROD787,Belgium
24,Completed-Closed,Value 27,19.09416659613297,Completed,Medium,Closed,Org line A2,A2_4,be,G7 3rd,PROD787,Belgium
25,Accepted-In Progress,Value 34,18.62003395190887,Accepted,Medium,In Progress,Org line A2,A2_1,se,N15 2nd,PROD180,Belgium
25,Queued-Awaiting Assignment,Value 34,18.62430152000816,Queued,Medium,Awaiting Assignment,Org line A2,A2_1,se,N15 2nd,PROD180,Belgium
25,Accepted-In Progress,Value 34,18.695121371646973,Accepted,Medium,In Progress,Org line A2,A2_1,se,N15 2nd,PROD180,Belgium
25,Unmatched-Unmatched,Value 34,18.695121447646684,Unmatched,Medium,Unmatched,Org line A2,A2_1,se,N15 2nd,PROD180,Belgium
25,Completed-Closed,Value 34,19.06201986607753,Completed,Medium,Closed,Org line A2,A2_1,se,N15 2nd,PROD180,Belgium
26,Unmatched-Unmatched,Value 31,18.627158452394077,Unmatched,Major,Unmatched,Org line A2,A2_3,se,G356 2nd,PROD147,Sweden
26,Accepted-Assigned,Value 31,18.85270331335705,Accepted,Major,Assigned,Org line A2,A2_3,se,G356 2nd,PROD147,Sweden
26,Accepted-In Progress,Value 31,19.10085584472093,Accepted,Major,In Progress,Org line A2,A2_3,se,G356 2nd,PROD147,Sweden
26,Completed-Closed,Value 31,19.100855951091866,Completed,Major,Closed,Org line A2,A2_3,se,G356 2nd,PROD147,Sweden
27,Accepted-In Progress,Value 35,18.63422941931183,Accepted,High,In Progress,Org line A2,A2_3,se,M21 3rd,PROD708,Sweden
27,Accepted-In Progress,Value 35,19.058280235111926,Accepted,High,In Progress,Org line A2,A2_3,se,M21 3rd,PROD708,Sweden
27,Completed-Closed,Value 35,19.058280626246038,Completed,High,Closed,Org line A2,A2_3,se,M21 3rd,PROD708,Sweden
28,Accepted-In Progress,Value 1,18.635580673796028,Accepted,Medium,In Progress,Org line A2,A2_2,se,G30 2nd,PROD191,INDIA
28,Accepted-In Progress,Value 1,19.087584067364002,Accepted,Medium,In Progress,Org line A2,A2_2,se,G30 2nd,PROD191,INDIA
28,Completed-Closed,Value 1,19.08758418028903,Completed,Medium,Closed,Org line A2,A2_2,se,G30 2nd,PROD191,INDIA
29,Accepted-In Progress,Value 36,18.635807163778786,Accepted,High,In Progress,Org line A2,A2_1,se,L28 2nd,PROD577,Sweden
29,Accepted-In Progress,Value 36,19.087153863899736,Accepted,High,In Progress,Org line A2,A2_1,se,L28 2nd,PROD577,Sweden
29,Completed-Closed,Value 36,19.087154675255476,Completed,High,Closed,Org line A2,A2_1,se,L28 2nd,PROD577,Sweden
30,Accepted-In Progress,Value 37,18.639642684506086,Accepted,Medium,In Progress,Org line A2,A2_1,se,G345 2nd,PROD541,Sweden
30,Unmatched-Unmatched,Value 37,18.639650324357206,Unmatched,Medium,Unmatched,Org line A2,A2_1,se,G345 2nd,PROD541,Sweden
30,Completed-Closed,Value 37,19.068335169160093,Completed,Medium,Closed,Org line A2,A2_1,se,G345 2nd,PROD541,Sweden
31,Accepted-Wait,Value 37,18.639694033466256,Accepted,Low,Wait,Org line A2,A2_1,se,G345 2nd,PROD541,Sweden
31,Accepted-In Progress,Value 37,19.068335713362526,Accepted,Low,In Progress,Org line A2,A2_1,se,G345 2nd,PROD541,Sweden
31,Completed-Closed,Value 37,19.06833589650751,Completed,Low,Closed,Org line A2,A2_1,se,G345 2nd,PROD541,Sweden
32,Accepted-In Progress,Value 38,18.649529262947993,Accepted,Medium,In Progress,Org line A2,A2_3,se,G354 3rd,PROD708,Sweden
32,Completed-Closed,Value 38,19.089870518965995,Completed,Medium,Closed,Org line A2,A2_3,se,G354 3rd,PROD708,Sweden
33,Accepted-In Progress,Value 2,18.655521321540906,Accepted,Medium,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD753,Sweden
33,Accepted-Wait,Value 2,18.664367260209904,Accepted,Medium,Wait,Org line A2,A2_2,cn,M1 2nd,PROD753,Sweden
33,Accepted-Assigned,Value 2,18.669085128827852,Accepted,Medium,Assigned,Org line A2,A2_2,cn,M1 2nd,PROD753,Sweden
33,Accepted-Wait,Value 2,18.68175962112499,Accepted,Medium,Wait,Org line A2,A2_2,cn,M1 2nd,PROD753,Sweden
33,Accepted-In Progress,Value 2,18.99684954878028,Accepted,Medium,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD753,Sweden
33,Accepted-In Progress,Value 3,19.068293154791796,Accepted,Medium,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD753,China
33,Completed-Closed,Value 3,19.068293374575124,Completed,Medium,Closed,Org line A2,A2_2,cn,M1 2nd,PROD753,China
34,Accepted-In Progress,Value 7,18.65564819662257,Accepted,Medium,In Progress,Org line C,E_4,gb,G88 2nd,PROD793,Sweden
34,Queued-Awaiting Assignment,Value 7,18.656334839045247,Queued,Medium,Awaiting Assignment,Org line C,E_4,gb,G88 2nd,PROD793,Sweden
34,Queued-Awaiting Assignment,Value 7,19.007292185216297,Queued,Medium,Awaiting Assignment,Org line C,E_4,gb,G88 2nd,PROD793,Sweden
34,Accepted-In Progress,Value 7,19.071411430286116,Accepted,Medium,In Progress,Org line C,E_4,gb,G88 2nd,PROD793,Sweden
34,Completed-Closed,Value 7,19.071412411014826,Completed,Medium,Closed,Org line C,E_4,gb,G88 2nd,PROD793,Sweden
35,Accepted-In Progress,Value 39,18.66046557783297,Accepted,Major,In Progress,Org line A2,A2_3,se,M3 2nd,PROD655,Sweden
35,Accepted-In Progress,Value 39,19.09952875696175,Accepted,Major,In Progress,Org line A2,A2_3,se,M3 2nd,PROD655,Sweden
35,Completed-Closed,Value 39,19.099528985202152,Completed,Major,Closed,Org line A2,A2_3,se,M3 2nd,PROD655,Sweden
36,Accepted-In Progress,Value 24,18.662972331894434,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD46,Sweden
36,Accepted-Assigned,Value 24,18.67248709233185,Accepted,Medium,Assigned,Org line A2,A2_2,se,G357 2nd,PROD46,Sweden
36,Accepted-In Progress,Value 24,18.68793356301884,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD46,Sweden
36,Accepted-Assigned,Value 40,18.687933685495558,Accepted,Medium,Assigned,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
36,Accepted-In Progress,Value 40,19.093338466902182,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
36,Completed-Closed,Value 40,19.093338482212694,Completed,Medium,Closed,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
37,Accepted-In Progress,Value 41,18.662927815499252,Accepted,Low,In Progress,Org line A2,A2_3,se,G349 3rd,PROD40,Sweden
37,Accepted-Assigned,Value 41,19.04681490967224,Accepted,Low,Assigned,Org line A2,A2_3,se,G349 3rd,PROD40,Sweden
37,Accepted-Wait,Value 41,19.09419228597273,Accepted,Low,Wait,Org line A2,A2_3,se,G349 3rd,PROD40,Sweden
37,Completed-Closed,Value 41,19.094196875195788,Completed,Low,Closed,Org line A2,A2_3,se,G349 3rd,PROD40,Sweden
