CaseID,Activity,org:resource,time:timestamp,concept:name,impact,lifecycle:transition,org:group,org:role,organization country,organization involved,product,resource country
11,Completed-Closed,Value 10,19.07661430779273,Completed,Medium,Closed,Org line C,E_10,se,G150 2nd,PROD425,Sweden
12,Accepted-In Progress,Value 11,18.563327417139917,Accepted,Low,In Progress,Org line C,C_6,se,G237 3rd,PROD498,Sweden
12,,,,,,,,,,,,
12,Completed-Closed,Value 11,19.10774305921168,Completed,Low,Closed,Org line C,C_6,se,G237 3rd,PROD498,Sweden
13,Queued-Awaiting Assignment,Value 12,18.570299607738527,Queued,Medium,Awaiting Assignment,Org line A2,A2_1,pl,W16 3rd,PROD761,POLAND
13,,,,,,,,,,,,
13,Accepted-Wait,Value 12,18.57884116543854,Accepted,Medium,Wait,Org line A2,A2_1,pl,W16 3rd,PROD761,POLAND
13,,,,,,,,,,,,
13,Queued-Awaiting Assignment,Value 12,18.711310442881665,Queued,Medium,Awaiting Assignment,Org line A2,A2_1,pl,W15 2nd,PROD761,POLAND
13,,,,,,,,,,,,
13,Accepted-Wait,Value 12,18.713837127483355,Accepted,Medium,Wait,Org line A2,A2_1,pl,W15 2nd,PROD761,POLAND
13,,,,,,,,,,,,
13,Accepted-Wait,Value 12,19.118078667290632,Accepted,Medium,Wait,Org line A2,A2_1,pl,W15 2nd,PROD761,POLAND
13,,,,,,,,,,,,
14,Accepted-In Progress,Value 13,18.571480854027495,Accepted,Low,In Progress,Org line C,E_3,se,L54 2nd,PROD385,Sweden
14,,,,,,,,,,,,
14,Completed-Closed,Value 13,19.08668811923703,Completed,Low,Closed,Org line C,E_3,se,L54 2nd,PROD385,Sweden
15,Accepted-In Progress,Value 14,18.573750628502196,Accepted,Medium,In Progress,Org line V2,,se,T2 2nd,PROD631,Sweden
15,,,,,,,,,,,,
16,Accepted-In Progress,Value 15,18.574496030398695,Accepted,Low,In Progress,Org line C,C_5,se,N1 3rd,PROD476,Sweden
16,,,,,,,,,,,,
16,Completed-Closed,Value 15,19.118095246528537,Completed,Low,Closed,Org line C,C_5,se,N1 3rd,PROD476,Sweden
17,Accepted-In Progress,Value 16,18.575159649907533,Accepted,High,In Progress,Org line A2,D_1,in,L50 3rd,PROD611,Sweden
17,,,,,,,,,,,,
17,Accepted-In Progress,Value 16,18.69716939565979,Accepted,High,In Progress,Org line A2,D_1,in,L50 3rd,PROD611,Sweden
17,,,,,,,,,,,,
17,Accepted-In Progress,Value 16,18.841480125495416,Accepted,High,In Progress,Org line A2,D_1,in,L50 3rd,PROD611,Sweden
17,,,,,,,,,,,,
17,Accepted-Assigned,Value 18,19.094099405770024,Accepted,High,Assigned,Org line A2,D_1,in,L50 3rd,PROD611,INDIA
17,,,,,,,,,,,,
17,Completed-Closed,Value 19,19.102908104706565,Completed,High,Closed,Org line A2,D_1,in,L50 3rd,PROD611,INDIA
18,Accepted-In Progress,Value 3,18.5907795142372,Accepted,Medium,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD753,China
18,,,,,,,,,,,,
18,Accepted-In Progress,Value 3,18.996851015723337,Accepted,Medium,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD753,China
18,,,,,,,,,,,,
18,Completed-Closed,Value 3,19.06828143294429,Completed,Medium,Closed,Org line A2,A2_2,cn,M1 2nd,PROD753,China
19,Accepted-Wait,Value 20,18.599444721726414,Accepted,Low,Wait,Org line A2,A2_2,se,G357 2nd,PROD46,Sweden
19,,,,,,,,,,,,
19,Queued-Awaiting Assignment,Value 20,18.687212320791453,Queued,Low,Awaiting Assignment,Org line A2,A2_2,se,G357 2nd,PROD46,Sweden
19,,,,,,,,,,,,
19,Accepted-Wait,Value 21,18.687213209387963,Accepted,Low,Wait,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
19,,,,,,,,,,,,
19,Accepted-Assigned,Value 21,18.924550191527022,Accepted,Low,Assigned,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
19,,,,,,,,,,,,
19,Accepted-In Progress,Value 21,19.0941508392354,Accepted,Low,In Progress,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
19,,,,,,,,,,,,
20,Accepted-In Progress,Value 20,18.600014332879756,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD48,Sweden
20,,,,,,,,,,,,
20,Queued-Awaiting Assignment,Value 20,18.687212022039002,Queued,Medium,Awaiting Assignment,Org line A2,A2_2,se,G357 2nd,PROD48,Sweden
20,,,,,,,Org line A1,,,,,
20,Accepted-In Progress,Value 21,18.687717689805076,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD48,POLAND
20,,,,,,,,,,,,
20,Accepted-Assigned,Value 22,18.924550288197135,Accepted,Medium,Assigned,Org line A2,A2_2,se,G357 2nd,PROD48,POLAND
20,,,,,,,,,,,,
20,Completed-Closed,Value 22,19.062370195553505,Completed,Medium,Closed,Org line A2,A2_2,se,G357 2nd,PROD48,POLAND
21,Accepted-In Progress,Value 20,18.60230174708256,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD44,Sweden
21,,,,,,,,,,,,
21,Queued-Awaiting Assignment,Value 20,18.687212075661243,Queued,Medium,Awaiting Assignment,Org line A2,A2_2,se,G357 2nd,PROD44,Sweden
21,,,,,,,,,,,,
21,Accepted-Wait,Value 21,18.68721289531515,Accepted,Medium,Wait,Org line A2,A2_2,se,G357 2nd,PROD44,POLAND
21,,,,,,,,,,,,
22,Accepted-In Progress,Value 24,18.60572747574817,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD46,Sweden
22,,,,,,,,,,,,
22,Accepted-Assigned,Value 25,18.687932713336213,Accepted,Medium,Assigned,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
22,,,,,,,,,,,,
22,Accepted-Assigned,Value 20,18.78779176807569,Accepted,Medium,Assigned,Org line A2,A2_2,se,G357 2nd,PROD46,Sweden
22,,,,,,,,,,,,
22,Completed-Closed,Value 21,19.095461229671486,Completed,Medium,Closed,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
23,Queued-Awaiting Assignment,Value 26,18.60956499408893,Queued,Medium,Awaiting Assignment,Org line V2,,se,T12,PROD42,Sweden
23,,,,,,,,,,,,
23,Accepted-Wait,Value 26,18.806716553068664,Accepted,Medium,Wait,Org line V2,,se,T12,PROD42,Sweden
23,,,,,,,,,,,,
23,Accepted-Wait,Value 26,19.055657484040236,Accepted,Medium,Wait,Org line V2,,se,T12,PROD42,Sweden
23,,,,,,,,,,,,
24,Accepted-In Progress,Value 27,18.611620936706462,Accepted,Medium,In Progress,Org line A2,A2_1,be,G42 3rd,PROD787,Belgium
24,,,,,,,,,,,,
24,Queued-Awaiting Assignment,Value 28,18.843298946298116,Queued,Medium,Awaiting Assignment,Org line A2,A2_1,be,G42 3rd,PROD787,United Kingdom
24,,,,,,,,,,,,
24,Accepted-Assigned,Value 30,18.874412215578285,Accepted,Medium,Assigned,Org line A2,A2_1,be,G42 3rd,PROD787,United Kingdom
24,,,,,,,,,,,,
24,Accepted-In Progress,Value 31,18.944332569189545,Accepted,Medium,In Progress,Org line V11,,be,C8,PROD787,Denmark
24,,,,,,,,,,,,
24,Accepted-In Progress,Value 32,18.993263862885502,Accepted,Medium,In Progress,Org line A2,A2_2,be,G8 2nd,PROD787,Belgium
24,,,,,,,,,,,,
24,Accepted-Assigned,Value 27,18.993264381826553,Accepted,Medium,Assigned,Org line A2,A2_4,be,G7 3rd,PROD787,Belgium
24,,,,,,,,,,,,
24,Completed-Closed,Value 27,19.09416659613297,Completed,Medium,Closed,Org line A2,A2_4,be,G7 3rd,PROD787,Belgium
25,Accepted-In Progress,Value 34,18.62003395190887,Accepted,Medium,In Progress,Org line A2,A2_1,se,N15 2nd,PROD180,Belgium
25,,,,,,,,,,,,
25,Accepted-In Progress,Value 34,18.695121371646973,Accepted,Medium,In Progress,Org line A2,A2_1,se,N15 2nd,PROD180,Belgium
25,,,,,,,,,,,,
25,Completed-Closed,Value 34,19.06201986607753,Completed,Medium,Closed,Org line A2,A2_1,se,N15 2nd,PROD180,Belgium
26,Unmatched-Unmatched,Value 31,18.627158452394077,Unmatched,Major,Unmatched,Org line A2,A2_3,se,G356 2nd,PROD147,Sweden
26,,,,,,,,,,,,
26,Accepted-In Progress,Value 31,19.10085584472093,Accepted,Major,In Progress,Org line A2,A2_3,se,G356 2nd,PROD147,Sweden
26,,,,,,,,,,,,
27,Accepted-In Progress,Value 35,18.63422941931183,Accepted,High,In Progress,Org line A2,A2_3,se,M21 3rd,PROD708,Sweden
27,,,,,,,,,,,,
27,Completed-Closed,Value 35,19.058280626246038,Completed,High,Closed,Org line A2,A2_3,se,M21 3rd,PROD708,Sweden
28,Accepted-In Progress,Value 1,18.635580673796028,Accepted,Medium,In Progress,Org line A2,A2_2,se,G30 2nd,PROD191,INDIA
28,,,,,,,,,,,,
28,Completed-Closed,Value 1,19.08758418028903,Completed,Medium,Closed,Org line A2,A2_2,se,G30 2nd,PROD191,INDIA
29,Accepted-In Progress,Value 36,18.635807163778786,Accepted,High,In Progress,Org line A2,A2_1,se,L28 2nd,PROD577,Sweden
29,,,,,,,,,,,,
29,Completed-Closed,Value 36,19.087154675255476,Completed,High,Closed,Org line A2,A2_1,se,L28 2nd,PROD577,Sweden
30,Accepted-In Progress,Value 37,18.639642684506086,Accepted,Medium,In Progress,Org line A2,A2_1,se,G345 2nd,PROD541,Sweden
30,,,,,,,,,,,,
30,Completed-Closed,Value 37,19.068335169160093,Completed,Medium,Closed,Org line A2,A2_1,se,G345 2nd,PROD541,Sweden
31,Accepted-Wait,Value 37,18.639694033466256,Accepted,Low,Wait,Org line A2,A2_1,se,G345 2nd,PROD541,Sweden
31,,,,,,,,,,,,
31,Completed-Closed,Value 37,19.06833589650751,Completed,Low,Closed,Org line A2,A2_1,se,G345 2nd,PROD541,Sweden
32,Accepted-In Progress,Value 38,18.649529262947993,Accepted,Medium,In Progress,Org line A2,A2_3,se,G354 3rd,PROD708,Sweden
32,,,,,,,,,,,,
33,Accepted-In Progress,Value 2,18.655521321540906,Accepted,Medium,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD753,Sweden
33,,,,,,,,,,,,
33,Accepted-Assigned,Value 2,18.669085128827852,Accepted,Medium,Assigned,Org line A2,A2_2,cn,M1 2nd,PROD753,Sweden
33,,,,,,,,,,,,
33,Accepted-In Progress,Value 2,18.99684954878028,Accepted,Medium,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD753,Sweden
33,,,,,,,,,,,,
33,Completed-Closed,Value 3,19.068293374575124,Completed,Medium,Closed,Org line A2,A2_2,cn,M1 2nd,PROD753,China
34,Accepted-In Progress,Value 7,18.65564819662257,Accepted,Medium,In Progress,Org line C,E_4,gb,G88 2nd,PROD793,Sweden
34,,,,,,,,,,,,
34,Queued-Awaiting Assignment,Value 7,19.007292185216297,Queued,Medium,Awaiting Assignment,Org line C,E_4,gb,G88 2nd,PROD793,Sweden
34,,,,,,,,,,,,
34,Completed-Closed,Value 7,19.071412411014826,Completed,Medium,Closed,Org line C,E_4,gb,G88 2nd,PROD793,Sweden
35,Accepted-In Progress,Value 39,18.66046557783297,Accepted,Major,In Progress,Org line A2,A2_3,se,M3 2nd,PROD655,Sweden
35,,,,,,,,,,,,
35,Completed-Closed,Value 39,19.099528985202152,Completed,Major,Closed,Org line A2,A2_3,se,M3 2nd,PROD655,Sweden
36,Accepted-In Progress,Value 24,18.662972331894434,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD46,Sweden
36,,,,,,,,,,,,
36,Accepted-In Progress,Value 24,18.68793356301884,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD46,Sweden
36,,,,,,,,,,,,
36,Accepted-In Progress,Value 40,19.093338466902182,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
36,,,,,,,,,,,,
37,Accepted-In Progress,Value 41,18.662927815499252,Accepted,Low,In Progress,Org line A2,A2_3,se,G349 3rd,PROD40,Sweden
37,,,,,,,,,,,,
37,Accepted-Wait,Value 41,19.09419228597273,Accepted,Low,Wait,Org line A2,A2_3,se,G349 3rd,PROD40,Sweden
37,,,,,,,,,,,,
38,Accepted-In Progress,Value 42,18.66445879606787,Accepted,Medium,In Progress,Org line A2,A2_2,se,G341 3rd,PROD246,Sweden
38,,,,,,,,,,,,
39,Accepted-In Progress,Value 39,18.66856560130555,Accepted,Major,In Progress,Org line A2,A2_3,se,M3 2nd,PROD655,Sweden
39,,,,,,,,,,,,
39,Completed-Closed,Value 39,19.099529325026648,Completed,Major,Closed,Org line A2,A2_3,se,M3 2nd,PROD655,Sweden
40,Accepted-In Progress,Value 43,18.669063809986028,Accepted,Medium,In Progress,Org line A2,A2_2,us,G21 2nd,PROD98,POLAND
40,,,,,,,,,,,,
40,Accepted-In Progress,Value 43,18.66909484813436,Accepted,Medium,In Progress,Org line A2,A2_2,us,G21 2nd,PROD98,POLAND
40,,,,,,,,,,,,
40,Accepted-In Progress,Value 43,19.048891126739797,Accepted,Medium,In Progress,Org line A2,A2_2,us,G21 2nd,PROD98,POLAND
40,,,,,,,,,,,,
41,Accepted-In Progress,Value 3,18.67042284455148,Accepted,Medium,In Progress,Org line A2,A2_2,cn,G4 2nd,PROD753,China
41,,,,,,,,,,,,
41,Completed-Closed,Value 3,19.078269340371495,Completed,Medium,Closed,Org line A2,A2_2,cn,G4 2nd,PROD753,China
42,Queued-Awaiting Assignment,Value 44,18.675235152269206,Queued,Low,Awaiting Assignment,Org line C,C_3,se,G292 3rd,PROD815,Sweden
42,,,,,,,,,,,,
42,Queued-Awaiting Assignment,Value 44,18.834719380770974,Queued,Low,Awaiting Assignment,Org line C,C_3,se,G292 3rd,PROD815,Sweden
42,,,,,,,,,,,,
42,Completed-Closed,Value 45,19.096439213374794,Completed,Low,Closed,Org line C,C_3,se,G292 3rd,PROD815,Sweden
43,Accepted-In Progress,Value 46,18.67706663504316,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,USA
43,,,,,,,,,,,,
43,Accepted-Assigned,Value 46,18.677191363064527,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD98,USA
43,,,,,,,,,,,,
43,Completed-Closed,Value 43,19.06742795405266,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD98,POLAND
44,Accepted-In Progress,Value 24,18.67711832643904,Accepted,Medium,In Progress,Org line F,,se,G207 2nd,PROD48,Sweden
44,,,,,,,,,,,,
44,Accepted-In Progress,Value 24,18.68721926101561,Accepted,Medium,In Progress,Org line F,,se,G207 2nd,PROD48,Sweden
44,,,,,,,,,,,,
44,Accepted-In Progress,Value 20,18.687222807712004,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD48,Sweden
44,,,,,,,,,,,,
44,Accepted-Wait,Value 43,18.687224699788956,Accepted,Medium,Wait,Org line A2,A2_2,se,G357 2nd,PROD48,POLAND
44,,,,,,,,,,,,
44,Accepted-Assigned,Value 22,18.92454907982001,Accepted,Medium,Assigned,Org line A2,A2_2,se,G357 2nd,PROD48,POLAND
44,,,,,,,,,,,,
44,Completed-Closed,Value 22,19.062370400850398,Completed,Medium,Closed,Org line A2,A2_2,se,G357 2nd,PROD48,POLAND
45,Accepted-Wait,Value 2,18.677828657657052,Accepted,Medium,Wait,Org line A2,A2_2,cn,M1 2nd,PROD753,Sweden
45,,,,,,,,,,,,
45,Accepted-In Progress,Value 3,19.062819968359303,Accepted,Medium,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD753,China
45,,,,,,,,,,,,
46,Accepted-Wait,Value 2,18.677829090679104,Accepted,Medium,Wait,Org line A2,A2_2,cn,M1 2nd,PROD753,Sweden
46,,,,,,,,,,,,
46,Accepted-In Progress,Value 3,19.068290569717593,Accepted,Medium,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD753,China
46,,,,,,,,,,,,
47,Accepted-In Progress,Value 20,18.68255317979968,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD46,Sweden
47,,,,,,,,,,,,
47,Queued-Awaiting Assignment,Value 20,18.68721215992476,Queued,Medium,Awaiting Assignment,Org line A2,A2_2,se,G357 2nd,PROD46,Sweden
47,,,,,,,,,,,,
47,Accepted-Wait,Value 21,18.68721351580037,Accepted,Medium,Wait,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
47,,,,,,,,,,,,
47,Accepted-Wait,Value 22,19.038424599905582,Accepted,Medium,Wait,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
47,,,,,,,,,,,,
48,Accepted-In Progress,Value 46,18.684559269040633,Accepted,Low,In Progress,Org line G3,,us,G199 3rd,PROD96,USA
48,,,,,,,,,,,,
48,Accepted-In Progress,Value 47,18.684681437969125,Accepted,Low,In Progress,Org line A2,A2_2,us,G21 2nd,PROD96,Sweden
48,,,,,,,,,,,,
48,Accepted-In Progress,Value 47,18.68468338861866,Accepted,Low,In Progress,Org line A2,A2_2,us,G21 2nd,PROD96,Sweden
48,,,,,,,,,,,,
48,Accepted-In Progress,Value 47,18.68468470952878,Accepted,Low,In Progress,Org line G3,,us,G199 3rd,PROD96,Sweden
48,,,,,,,,,,,,
48,Accepted-In Progress,Value 43,19.062391067188518,Accepted,Low,In Progress,Org line G3,,us,G199 3rd,PROD96,POLAND
48,,,,,,,,,,,,
49,Accepted-In Progress,Value 46,18.68636158710289,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,USA
49,,,,,,,,,,,,
49,Accepted-In Progress,Value 47,18.6864994196805,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,Sweden
49,,,,,,,,,,,,
49,Accepted-In Progress,Value 43,19.052449716320975,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,POLAND
49,,,,,,,,,,,,
50,Accepted-In Progress,Value 15,18.68715575540248,Accepted,Low,In Progress,Org line G4,,se,S28 2nd,PROD633,Sweden
50,,,,,,,,,,,,
50,Completed-Closed,Value 15,19.068411992961735,Completed,Low,Closed,Org line G4,,se,S28 2nd,PROD633,Sweden
51,Accepted-In Progress,Value 39,18.688030422106205,Accepted,Medium,In Progress,Org line G4,,se,S30 2nd,PROD410,Sweden
51,,,,,,,,,,,,
51,Accepted-In Progress,Value 39,18.79195384441349,Accepted,Medium,In Progress,Org line G4,,se,S30 2nd,PROD410,Sweden
51,,,,,,,,,,,,
51,Accepted-In Progress,Value 48,19.061442402282086,Accepted,Medium,In Progress,Org line G4,,se,S30 2nd,PROD410,Sweden
51,,,,,,,,,,,,
52,Accepted-In Progress,Value 21,18.69105358476183,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD740,POLAND
52,,,,,,,,,,,,
52,Completed-Closed,Value 21,19.094152435333736,Completed,Medium,Closed,Org line A2,A2_2,se,G357 2nd,PROD740,POLAND
53,Accepted-In Progress,Value 22,18.69177258134655,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD47,POLAND
53,,,,,,,,,,,,
53,Accepted-Assigned,Value 21,18.924550040479946,Accepted,Medium,Assigned,Org line A2,A2_2,se,G357 2nd,PROD47,POLAND
53,,,,,,,,,,,,
53,Completed-Closed,Value 21,19.09415314924271,Completed,Medium,Closed,Org line A2,A2_2,se,G357 2nd,PROD47,POLAND
54,Accepted-In Progress,Value 49,18.69304972469434,Accepted,Medium,In Progress,Org line V2,,se,T2 2nd,PROD451,Sweden
54,,,,,,,,,,,,
55,Accepted-In Progress,Value 2,18.693161456472513,Accepted,High,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD753,Sweden
55,,,,,,,,,,,,
55,Queued-Awaiting Assignment,Value 2,18.693164083603065,Queued,High,Awaiting Assignment,Org line A2,A2_2,cn,M1 2nd,PROD753,Sweden
55,,,,,,,,,,,,
55,Queued-Awaiting Assignment,Value 2,18.693164289204294,Queued,High,Awaiting Assignment,Org line A2,A2_2,cn,M1 2nd,PROD753,Sweden
55,,,,,,,,,,,,
55,Accepted-Assigned,Value 2,18.7756672222349,Accepted,High,Assigned,Org line A2,A2_2,cn,M1 2nd,PROD753,Sweden
55,,,,,,,,,,,,
55,Accepted-In Progress,Value 3,19.062815138147126,Accepted,High,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD753,China
55,,,,,,,,,,,,
56,Accepted-Assigned,Value 51,18.69386905495896,Accepted,Medium,Assigned,Org line A2,A2_2,se,G167 2nd,PROD681,POLAND
56,,,,,,,,,,,,
56,Accepted-In Progress,Value 2,18.997487117718723,Accepted,Medium,In Progress,Org line A2,A2_2,se,M1 2nd,PROD681,Sweden
56,,,,,,,,,,,,
56,Accepted-Wait,Value 4,19.059190111874628,Accepted,Medium,Wait,Org line A2,A2_2,se,G167 2nd,PROD681,Sweden
56,,,,,,,,,,,,
56,Completed-Closed,Value 44,19.08443881437225,Completed,Medium,Closed,Org line F,,se,N10 2nd,PROD681,Sweden
57,Accepted-In Progress,Value 52,18.695805059292713,Accepted,Medium,In Progress,Org line A2,D_1,in,L50 3rd,PROD611,Sweden
57,,,,,,,,,,,,
57,Accepted-In Progress,Value 52,18.954935669496816,Accepted,Medium,In Progress,Org line A2,D_1,in,L50 3rd,PROD611,Sweden
57,,,,,,,,,,,,
58,Accepted-In Progress,Value 40,18.696298985131595,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD740,POLAND
58,,,,,,,,,,,,
58,Completed-Closed,Value 40,19.094176422396146,Completed,Medium,Closed,Org line A2,A2_2,se,G357 2nd,PROD740,POLAND
59,Accepted-In Progress,Value 53,18.697691560546986,Accepted,Medium,In Progress,Org line C,E_3,us,G67 2nd,PROD151,France
59,,,,,,,,,,,,
59,Completed-Closed,Value 53,19.08939166118666,Completed,Medium,Closed,Org line C,E_3,us,G67 2nd,PROD151,France
