CaseID,Activity,org:resource,time:timestamp,concept:name,impact,lifecycle:transition,org:group,org:role,organization country,organization involved,product,resource country
10,,,19.093311162782825,,Medium,In Progress,Org line A2,,se,M18 2nd,,Sweden
10,,,,,Medium,,Org line A2,A2_1,se,,,Sweden
11,,Value 8,18.542708181599526,Accepted,Medium,In Progress,,E_10,se,G260 2nd,PROD425,Sweden
11,Queued-Awaiting Assignment,Value 8,18.542713678204972,,,Awaiting Assignment,,,se,G260 2nd,,Sweden
11,,,,,Medium,Assigned,,,,G260 2nd,PROD425,
11,Queued-Awaiting Assignment,Value 8,18.736836360062657,Queued,Medium,,Org line C,,se,,PROD425,Sweden
11,,,18.754920855520684,,,In Progress,,,,G152 3rd,,
11,Accepted-Wait,Value 9,,Accepted,,Wait,,C_6,se,,PROD425,Sweden
11,,Value 9,,Queued,Medium,,,,,,,
11,Accepted-In Progress,Value 10,19.07463324582013,Accepted,,,,E_10,,G150 2nd,,
11,,Value 10,19.07661430779273,Completed,,,,E_10,se,G150 2nd,PROD425,
12,Accepted-In Progress,Value 11,18.563327417139917,,,,Org line C,C_6,,G237 3rd,PROD498,Sweden
12,,Value 11,18.568466832670847,Unmatched,,,Org line C,,,G237 3rd,,
12,Completed-Closed,Value 11,,Completed,,,Org line C,,,,,Sweden
13,,,,,,,,,,,PROD761,POLAND
13,Accepted-In Progress,,18.578841071530125,Accepted,,In Progress,Org line A2,A2_1,,,PROD761,POLAND
13,Accepted-Wait,Value 12,18.57884116543854,Accepted,,Wait,,A2_1,,W16 3rd,PROD761,POLAND
13,Queued-Awaiting Assignment,Value 12,,,Medium,Awaiting Assignment,,,pl,,,POLAND
13,Queued-Awaiting Assignment,,18.711310442881665,,,Awaiting Assignment,,A2_1,pl,W15 2nd,PROD761,POLAND
13,Accepted-In Progress,,,Accepted,,,Org line A2,A2_1,pl,W15 2nd,PROD761,
13,,Value 12,18.713837127483355,Accepted,Medium,Wait,Org line A2,A2_1,pl,W15 2nd,PROD761,POLAND
13,Accepted-In Progress,,19.019255523981915,,,In Progress,,,,W15 2nd,,
13,Accepted-Wait,,,,,Wait,Org line A2,,pl,W15 2nd,PROD761,
13,Completed-Closed,Value 12,19.118096949245516,Completed,,,Org line A2,A2_1,pl,W15 2nd,PROD761,
14,Accepted-In Progress,,,,Low,In Progress,,E_3,,L54 2nd,,Sweden
14,,Value 13,18.615196621869988,,,,Org line C,,se,L54 2nd,PROD385,Sweden
14,,,,,Low,Closed,Org line C,E_3,se,,,
15,,Value 14,18.573750628502196,Accepted,,In Progress,,,,,,Sweden
15,Completed-Closed,Value 14,,,,,,,,,PROD631,Sweden
16,Accepted-In Progress,Value 15,,Accepted,,,,C_5,,,,Sweden
16,Accepted-Assigned,Value 15,,Accepted,,Assigned,Org line C,C_5,,N1 3rd,PROD476,
16,Completed-Closed,,19.118095246528537,Completed,Low,,Org line C,,,N1 3rd,,Sweden
17,Accepted-In Progress,,18.575159649907533,,,In Progress,,D_1,in,,PROD611,
17,,Value 16,18.648621060371998,Accepted,High,Assigned,,,,L50 3rd,PROD611,Sweden
17,Accepted-In Progress,,18.69716939565979,Accepted,High,,,D_1,in,L50 3rd,PROD611,
17,Accepted-Assigned,Value 16,,,High,,,,,L50 3rd,,Sweden
17,,,18.841480125495416,Accepted,High,,,,in,,,Sweden
17,,,19.094097891181125,,,,Org line A2,,,,PROD611,Sweden
17,Accepted-Assigned,Value 18,19.094099405770024,,High,Assigned,Org line A2,D_1,,L50 3rd,,INDIA
17,,Value 19,,Accepted,High,,Org line A2,D_1,in,,PROD611,INDIA
17,,Value 19,19.102908104706565,Completed,,,,,,L50 3rd,PROD611,INDIA
18,,Value 3,18.5907795142372,Accepted,Medium,In Progress,Org line A2,,cn,M1 2nd,,China
18,,,,Accepted,Medium,,,A2_2,cn,,PROD753,China
18,,,18.996851015723337,Accepted,Medium,In Progress,Org line A2,,,,PROD753,China
18,,,19.06828141724529,Accepted,Medium,,,,cn,,PROD753,
18,,Value 3,,Completed,,Closed,Org line A2,,,,PROD753,
19,,,18.599444721726414,Accepted,,Wait,Org line A2,A2_2,,,,Sweden
19,Unmatched-Unmatched,Value 20,18.60002173827982,,Low,Unmatched,,A2_2,se,,PROD46,Sweden
19,Queued-Awaiting Assignment,,18.687212320791453,,,,,,se,G357 2nd,PROD46,Sweden
19,Accepted-In Progress,Value 21,18.68721314810547,,Low,,Org line A2,,,,PROD46,
19,,,,Accepted,Low,,,,,,PROD46,
19,Accepted-Assigned,Value 22,,,Low,Assigned,,A2_2,se,G357 2nd,PROD46,POLAND
19,,Value 21,,Accepted,Low,,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
19,Accepted-Wait,Value 21,19.038424761653417,,Low,,Org line A2,,,G357 2nd,PROD46,
19,,Value 21,,Accepted,,,,,se,,PROD46,
19,,Value 21,,,,Closed,,,,G357 2nd,,POLAND
20,,Value 20,,,,,,,se,,,
20,Accepted-Wait,Value 20,,Accepted,Medium,Wait,Org line A2,,se,G357 2nd,PROD48,
20,Queued-Awaiting Assignment,Value 20,18.687212022039002,Queued,,Awaiting Assignment,,,se,G357 2nd,PROD48,Sweden
20,Accepted-In Progress,Value 23,,Accepted,,,Org line A1,,se,,PROD48,
20,,Value 21,18.687717689805076,Accepted,Medium,,,,,,,POLAND
20,,,18.753335288165026,Accepted,,,,A2_2,,,,
20,Accepted-Assigned,Value 22,18.924550288197135,,Medium,,,A2_2,se,,,
20,,Value 22,19.03616232843563,,Medium,Wait,Org line A2,A2_2,se,,PROD48,POLAND
20,,,,,Medium,,,,se,G357 2nd,PROD48,POLAND
21,Accepted-In Progress,Value 20,18.60230174708256,,,In Progress,Org line A2,A2_2,se,,PROD44,
21,Accepted-Assigned,,18.602305824930003,,,Assigned,Org line A2,A2_2,se,G357 2nd,PROD44,
21,Queued-Awaiting Assignment,,18.687212075661243,Queued,,,Org line A2,,se,,,
21,Accepted-In Progress,,,,,,Org line A2,A2_2,se,,,POLAND
21,,Value 21,18.68721289531515,Accepted,,,Org line A2,,se,G357 2nd,,POLAND
21,,,,Completed,Medium,,,,se,,PROD44,
22,Accepted-In Progress,,18.60572747574817,Accepted,Medium,In Progress,,A2_2,,G357 2nd,,
22,,Value 24,18.68793253727576,Accepted,,,Org line A2,A2_2,,G357 2nd,PROD46,
22,,,18.687932713336213,,Medium,Assigned,Org line A2,,se,G357 2nd,PROD46,POLAND
22,,,18.74072533262209,,Medium,,Org line A2,A2_2,se,,,
22,,,,Accepted,,Assigned,,A2_2,,G357 2nd,PROD46,Sweden
22,,Value 21,19.095461071798333,Accepted,,In Progress,Org line A2,A2_2,se,G357 2nd,,POLAND
22,Completed-Closed,Value 21,,,Medium,Closed,Org line A2,A2_2,,,PROD46,POLAND
23,,,18.60956499408893,Queued,,,Org line V2,,se,,PROD42,Sweden
23,,,18.62003253458725,Accepted,,In Progress,,,,,,Sweden
23,Accepted-Wait,,,,Medium,,Org line V2,,,T12,,
23,,,18.917273874581216,,Medium,,Org line V2,,,,PROD42,
23,,Value 26,,Accepted,,,Org line V2,,,T12,,Sweden
23,,Value 26,19.100351093610787,Completed,,,Org line V2,,se,,,
24,,Value 27,18.611620936706462,Accepted,,In Progress,,A2_1,be,,,Belgium
24,,,18.810814600049696,,Medium,,Org line A2,A2_1,be,G42 3rd,,
24,Queued-Awaiting Assignment,Value 28,18.843298946298116,Queued,,Awaiting Assignment,Org line A2,,be,,,
24,,Value 29,,,Medium,,Org line A2,,be,,PROD787,
24,,,,,Medium,Assigned,Org line A2,A2_1,be,,PROD787,United Kingdom
24,Accepted-Wait,,,,,,Org line A2,A2_1,be,,,United Kingdom
24,Accepted-In Progress,,,,,In Progress,Org line V11,,be,C8,,Denmark
24,,Value 32,18.944333919754435,Queued,,,,A2_2,be,G8 2nd,PROD787,
24,Accepted-In Progress,Value 32,,Accepted,,,,A2_2,be,,PROD787,Belgium
24,Queued-Awaiting Assignment,,18.993264099793407,Queued,,,Org line A2,A2_4,,G7 3rd,,Belgium
24,,,18.993264381826553,,Medium,,Org line A2,,be,,PROD787,
24,Accepted-In Progress,,19.02306626399222,Accepted,,,Org line A2,,be,,PROD787,
24,Completed-Closed,,19.09416659613297,,Medium,Closed,Org line A2,,be,G7 3rd,,Belgium
25,,Value 34,,Accepted,Medium,In Progress,,A2_1,se,,,
25,Queued-Awaiting Assignment,Value 34,18.62430152000816,Queued,Medium,Awaiting Assignment,,,,N15 2nd,PROD180,Belgium
25,Accepted-In Progress,,18.695121371646973,,Medium,In Progress,,A2_1,,,PROD180,
25,,,18.695121447646684,,Medium,Unmatched,,A2_1,,,,Belgium
25,,Value 34,19.06201986607753,,,Closed,,,se,N15 2nd,PROD180,
26,,Value 31,,,,Unmatched,Org line A2,A2_3,se,G356 2nd,,
26,Accepted-Assigned,Value 31,18.85270331335705,,,,,A2_3,,G356 2nd,PROD147,Sweden
26,,Value 31,,Accepted,,,,,,G356 2nd,PROD147,Sweden
26,Completed-Closed,Value 31,19.100855951091866,,Major,,,,,G356 2nd,,Sweden
27,Accepted-In Progress,,18.63422941931183,,,,,A2_3,se,,PROD708,
27,Accepted-In Progress,,,Accepted,High,,,A2_3,,M21 3rd,,Sweden
27,Completed-Closed,Value 35,,,High,Closed,,A2_3,,M21 3rd,,Sweden
28,,,,,Medium,,Org line A2,A2_2,se,G30 2nd,PROD191,
28,Accepted-In Progress,Value 1,19.087584067364002,,Medium,,Org line A2,,,,PROD191,INDIA
28,Completed-Closed,Value 1,19.08758418028903,,Medium,Closed,,A2_2,,,PROD191,INDIA
29,Accepted-In Progress,Value 36,18.635807163778786,Accepted,,,,A2_1,,,PROD577,Sweden
29,,Value 36,19.087153863899736,Accepted,High,,,,,L28 2nd,,Sweden
29,,,,,,Closed,Org line A2,,se,L28 2nd,PROD577,Sweden
30,Accepted-In Progress,,18.639642684506086,,,,Org line A2,A2_1,se,,,Sweden
30,Unmatched-Unmatched,Value 37,,Unmatched,,,Org line A2,A2_1,,,,Sweden
30,,,19.068335169160093,Completed,Medium,,,,,G345 2nd,,Sweden
31,Accepted-Wait,Value 37,18.639694033466256,,Low,,,A2_1,,G345 2nd,PROD541,
31,Accepted-In Progress,,19.068335713362526,Accepted,Low,,,,,,PROD541,Sweden
31,Completed-Closed,,19.06833589650751,Completed,Low,Closed,Org line A2,,,G345 2nd,,Sweden
32,,,,Accepted,,,Org line A2,,,,PROD708,
32,Completed-Closed,,19.089870518965995,Completed,Medium,Closed,,A2_3,,G354 3rd,PROD708,
33,,Value 2,,Accepted,Medium,In Progress,,A2_2,,,PROD753,
33,Accepted-Wait,Value 2,,,,Wait,Org line A2,A2_2,,,PROD753,Sweden
33,Accepted-Assigned,,18.669085128827852,,Medium,,,A2_2,,,,
33,Accepted-Wait,,,,Medium,Wait,,,cn,,,
33,,,,Accepted,,,,,cn,M1 2nd,,Sweden
33,Accepted-In Progress,Value 3,19.068293154791796,Accepted,Medium,In Progress,,,,M1 2nd,PROD753,
33,Completed-Closed,,19.068293374575124,,Medium,Closed,Org line A2,A2_2,,,,
34,,Value 7,,,Medium,In Progress,Org line C,E_4,,,PROD793,Sweden
34,Queued-Awaiting Assignment,,,,Medium,,,E_4,,G88 2nd,PROD793,
34,,,,Queued,,Awaiting Assignment,Org line C,E_4,,,PROD793,Sweden
34,Accepted-In Progress,,19.071411430286116,,Medium,In Progress,,,,G88 2nd,,
34,Completed-Closed,,,Completed,Medium,,,E_4,,,,Sweden
35,,Value 39,18.66046557783297,Accepted,Major,In Progress,Org line A2,A2_3,,,,Sweden
35,,,19.09952875696175,,Major,In Progress,,,,,PROD655,Sweden
35,,Value 39,,,Major,,,A2_3,,M3 2nd,,Sweden
36,,Value 24,,Accepted,Medium,In Progress,,,,G357 2nd,,
36,,Value 24,,Accepted,,Assigned,Org line A2,,se,,PROD46,Sweden
36,,Value 24,18.68793356301884,Accepted,Medium,In Progress,,,,G357 2nd,PROD46,Sweden
36,,Value 40,,Accepted,Medium,Assigned,,,se,,,POLAND
36,,Value 40,,,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD46,
36,Completed-Closed,,19.093338482212694,Completed,Medium,,,,,G357 2nd,PROD46,POLAND
37,Accepted-In Progress,,18.662927815499252,,,In Progress,Org line A2,,se,G349 3rd,,
37,Accepted-Assigned,Value 41,,Accepted,Low,Assigned,,A2_3,se,G349 3rd,PROD40,
37,Accepted-Wait,Value 41,,,Low,Wait,,,,G349 3rd,PROD40,
37,,,19.094196875195788,,Low,,Org line A2,A2_3,,,PROD40,Sweden
38,,Value 42,,Accepted,,,Org line A2,A2_2,,G341 3rd,,Sweden
38,,,,Completed,,,,,se,G341 3rd,PROD246,
39,Accepted-In Progress,Value 39,18.66856560130555,,Major,In Progress,,A2_3,,M3 2nd,PROD655,
39,Accepted-In Progress,Value 39,19.099529142434395,Accepted,Major,In Progress,,,,,PROD655,
39,Completed-Closed,,,Completed,Major,Closed,Org line A2,,,,,
40,,,18.669063809986028,Accepted,,In Progress,Org line A2,,,G21 2nd,PROD98,POLAND
40,Queued-Awaiting Assignment,Value 43,,Queued,,Awaiting Assignment,Org line A2,,,,,
40,,,,Accepted,Medium,,,A2_2,us,G21 2nd,,POLAND
40,,Value 43,18.669094902736937,Accepted,,Assigned,,,,G21 2nd,,
40,,,19.048891126739797,,,,,A2_2,us,G21 2nd,,POLAND
40,,,19.055148477428748,Completed,Medium,Closed,,,us,,,
41,Accepted-In Progress,,,Accepted,,In Progress,Org line A2,A2_2,cn,G4 2nd,,China
41,,,,Accepted,Medium,In Progress,,,,G4 2nd,PROD753,
41,,,19.078269340371495,Completed,,,Org line A2,A2_2,,G4 2nd,,
42,,Value 44,18.675235152269206,,,,Org line C,,,,,Sweden
42,Accepted-In Progress,Value 44,,Accepted,Low,In Progress,,C_3,,G292 3rd,PROD815,
42,,,,Queued,Low,Awaiting Assignment,Org line C,C_3,se,G292 3rd,,
42,Accepted-In Progress,Value 45,18.83524091298419,,Low,,,C_3,se,G292 3rd,,
42,Completed-Closed,Value 45,19.096439213374794,,,Closed,Org line C,,se,G292 3rd,PROD815,Sweden
43,Accepted-In Progress,Value 46,18.67706663504316,Accepted,,,Org line G3,,us,G199 3rd,,
43,Accepted-In Progress,,18.677069892918116,Accepted,Medium,,,,,,PROD98,USA
43,,Value 46,18.677191363064527,Accepted,Medium,Assigned,Org line G3,,,,,
43,Accepted-In Progress,Value 43,19.05243201220282,Accepted,Medium,,Org line G3,,us,,,
43,Completed-Closed,,19.06742795405266,Completed,Medium,Closed,,,,G199 3rd,PROD98,POLAND
44,,Value 24,,Accepted,Medium,,,,se,,PROD48,
44,Accepted-Wait,,18.67711902286176,Accepted,Medium,,Org line F,,se,G207 2nd,PROD48,
44,Accepted-In Progress,,18.68721926101561,Accepted,Medium,In Progress,,,,G207 2nd,PROD48,Sweden
44,,Value 20,18.687219996400778,Queued,Medium,,,,,,,
44,,,,,,,,,,,,Sweden
44,Accepted-Assigned,,18.687223091140766,,Medium,Assigned,,A2_2,se,,,
44,Accepted-Wait,,18.687224699788956,,Medium,,,A2_2,se,G357 2nd,PROD48,
44,,Value 21,,,Medium,,,A2_2,,,,
44,Accepted-Assigned,Value 22,,,Medium,,,,se,,,
44,,Value 22,,Accepted,Medium,Wait,,,se,G357 2nd,PROD48,
44,Completed-Closed,Value 22,,,Medium,,,,se,,PROD48,POLAND
45,Accepted-Wait,Value 2,18.677828657657052,Accepted,Medium,Wait,,,,,PROD753,Sweden
45,Accepted-In Progress,Value 2,,Accepted,Medium,,Org line A2,A2_2,cn,M1 2nd,,Sweden
45,,Value 3,19.062819968359303,,,,,A2_2,,,PROD753,China
45,Completed-Closed,Value 3,19.062820057807457,,Medium,,Org line A2,,cn,,,China
46,,,18.677829090679104,,,Wait,,A2_2,,,PROD753,Sweden
46,Accepted-In Progress,,18.99684903169639,,Medium,In Progress,Org line A2,A2_2,,,PROD753,
46,Accepted-In Progress,,19.068290569717593,Accepted,,In Progress,,,,,,China
46,,Value 3,,,Medium,,,A2_2,,,PROD753,
47,,,,,,In Progress,,,,G357 2nd,,Sweden
47,Accepted-Wait,Value 20,,Accepted,,Wait,Org line A2,A2_2,se,G357 2nd,,Sweden
47,,,18.68721215992476,Queued,Medium,Awaiting Assignment,Org line A2,,,,,
47,,Value 21,18.687213431536968,Accepted,Medium,,Org line A2,,se,G357 2nd,,
47,,,18.68721351580037,,Medium,Wait,,A2_2,,G357 2nd,PROD46,POLAND
47,,Value 22,,,,,Org line A2,A2_2,se,,PROD46,POLAND
47,,Value 22,19.038424599905582,,,,,A2_2,se,,PROD46,POLAND
47,Completed-Closed,Value 22,,Completed,Medium,,Org line A2,A2_2,,G357 2nd,,
48,Accepted-In Progress,Value 46,18.684559269040633,Accepted,,,Org line G3,,us,,PROD96,USA
48,,,,,Low,Awaiting Assignment,Org line G3,,,,,USA
48,Accepted-In Progress,,,,Low,In Progress,,A2_2,us,,,Sweden
48,,,,,,,Org line A2,A2_2,,,PROD96,
48,,Value 47,18.68468338861866,,,In Progress,,,us,G21 2nd,PROD96,
48,,,,Accepted,,,,,,G21 2nd,PROD96,
48,,,,Accepted,,In Progress,Org line G3,,,G199 3rd,,
48,Accepted-Assigned,Value 46,,,Low,Assigned,,,us,G199 3rd,PROD96,
48,,Value 43,19.062391067188518,,,In Progress,,,,,,
48,,Value 43,,,Low,Closed,,,us,,PROD96,
49,Accepted-In Progress,,18.68636158710289,Accepted,,In Progress,,,,G199 3rd,PROD98,USA
49,Queued-Awaiting Assignment,,,,Medium,,,,,G199 3rd,,
49,Accepted-In Progress,,,Accepted,,,Org line G3,,us,G199 3rd,,Sweden
49,Accepted-Assigned,Value 46,,,,,Org line G3,,us,,PROD98,
49,,,,Accepted,,In Progress,Org line G3,,,G199 3rd,PROD98,
49,,,,,,,Org line G3,,us,G199 3rd,,POLAND
50,,Value 15,18.68715575540248,,Low,,,,,S28 2nd,,Sweden
50,,Value 15,18.811954266187275,,Low,Wait,,,se,,PROD633,Sweden
50,Completed-Closed,,,,,Closed,,,se,,PROD633,
51,,Value 39,18.688030422106205,,,,Org line G4,,se,,PROD410,Sweden
51,,Value 39,18.693205987306037,,Medium,,,,se,S30 2nd,,
51,Accepted-In Progress,,18.79195384441349,Accepted,Medium,In Progress,Org line G4,,se,S30 2nd,,Sweden
51,Accepted-Wait,Value 39,18.791961563866924,,Medium,Wait,Org line G4,,se,S30 2nd,PROD410,Sweden
51,,Value 48,19.061442402282086,,Medium,In Progress,,,,S30 2nd,,Sweden
51,,Value 48,19.061442549811545,Completed,Medium,Closed,,,,S30 2nd,PROD410,
52,,,,Accepted,Medium,,,,se,,PROD740,
52,,Value 21,,,Medium,,,,,G357 2nd,PROD740,POLAND
52,,Value 21,,,Medium,Closed,,A2_2,se,G357 2nd,,
53,Accepted-In Progress,,,Accepted,,In Progress,Org line A2,,se,G357 2nd,PROD47,POLAND
53,,Value 22,,,,Assigned,Org line A2,A2_2,se,,PROD47,
53,,Value 21,18.924550040479946,,Medium,Assigned,Org line A2,,,,PROD47,
53,Accepted-Wait,Value 21,,,Medium,,,,,,PROD47,POLAND
53,Completed-Closed,,19.09415314924271,,Medium,,,,,G357 2nd,PROD47,
54,Accepted-In Progress,,,Accepted,Medium,,,,se,,PROD451,Sweden
54,Completed-Closed,Value 49,19.087622758840048,,,Closed,Org line V2,,se,,PROD451,Sweden
55,,,,,,In Progress,,,cn,,,Sweden
55,,,18.693163101285492,,High,,,,,,PROD753,Sweden
55,Queued-Awaiting Assignment,Value 2,,Queued,,Awaiting Assignment,,,cn,,PROD753,Sweden
55,,Value 50,,,High,In Progress,Org line A2,A2_2,,,PROD753,
55,Queued-Awaiting Assignment,Value 2,,,High,Awaiting Assignment,,,,M1 2nd,,
55,Accepted-In Progress,Value 50,18.69316441104204,,,In Progress,Org line A2,A2_2,,M1 2nd,,POLAND
55,,Value 2,,Accepted,,,,A2_2,cn,,,Sweden
55,,,,Accepted,High,In Progress,,A2_2,cn,,PROD753,Sweden
55,,,19.062815138147126,,,In Progress,Org line A2,A2_2,cn,,PROD753,China
55,,,,Completed,,Closed,,A2_2,cn,M1 2nd,,China
56,Accepted-Assigned,Value 51,,Accepted,,,,A2_2,se,G167 2nd,PROD681,
56,Queued-Awaiting Assignment,Value 2,18.797283410303734,Queued,Medium,,,A2_2,,,PROD681,
56,,,,Accepted,Medium,In Progress,Org line A2,A2_2,se,,PROD681,Sweden
56,,Value 4,19.032034304051884,,,,Org line A2,A2_2,,G167 2nd,PROD681,
56,,Value 4,,,,,Org line A2,A2_2,,G167 2nd,PROD681,Sweden
56,Accepted-In Progress,,19.084438201626046,Accepted,Medium,In Progress,Org line F,,se,N10 2nd,PROD681,
56,,Value 44,,,Medium,,Org line F,,se,N10 2nd,PROD681,Sweden
57,,Value 52,18.695805059292713,Accepted,,,Org line A2,D_1,,L50 3rd,,Sweden
57,Accepted-Wait,,,,Medium,Wait,Org line A2,,,L50 3rd,PROD611,Sweden
57,Accepted-In Progress,Value 52,,,,,,D_1,in,,PROD611,
57,,,,,,Closed,Org line A2,,in,,PROD611,Sweden
58,,Value 40,18.696298985131595,Accepted,,,,,se,,,
58,,,18.75424297203137,Accepted,Medium,,Org line A2,,se,,PROD740,
58,Completed-Closed,Value 40,19.094176422396146,,,Closed,,A2_2,,,PROD740,
59,Accepted-In Progress,Value 53,,,Medium,,,E_3,,,PROD151,
59,,Value 53,,Accepted,Medium,,Org line C,E_3,us,,,
59,,Value 53,19.08939166118666,Completed,,,Org line C,,us,,,France
60,Accepted-In Progress,Value 38,,Accepted,Medium,,,A2_3,se,G354 3rd,,Sweden
60,,,19.08987133324178,,,Closed,Org line A2,A2_3,se,,,Sweden
61,Accepted-In Progress,Value 50,18.702980507732804,,Low,,Org line A2,A2_2,,,,POLAND
61,,Value 50,,Accepted,,,Org line A2,,,G4 2nd,,POLAND
61,Queued-Awaiting Assignment,Value 2,18.702981616182182,Queued,Low,Awaiting Assignment,Org line A2,A2_2,cn,,PROD753,Sweden
61,,Value 2,18.99849085815758,,,,Org line A2,A2_2,,,,
61,,Value 3,19.07085657490743,,Low,In Progress,,,cn,M1 2nd,PROD753,
61,Completed-Closed,Value 3,,Completed,Low,Closed,Org line A2,A2_2,cn,,,China
62,,Value 46,,,,,,,,,PROD98,USA
62,,Value 46,,,,Awaiting Assignment,Org line G3,,,,PROD98,USA
62,Accepted-In Progress,Value 54,18.70486425105521,Accepted,Medium,,Org line G3,,,,,Sweden
62,,Value 46,18.704864281160347,Accepted,Medium,,,,us,G199 3rd,PROD98,USA
62,,Value 43,,Accepted,,In Progress,,,us,,PROD98,
62,Completed-Closed,,,Completed,,Closed,Org line G3,,us,G199 3rd,PROD98,
63,,,18.705641857951903,,,,,C_5,,L65 3rd,,France
