CaseID,Activity,org:resource,time:timestamp,(case) AMOUNT_REQ,concept:name,lifecycle:transition
2,,,,,,
2,W_Valideren aanvraag-SCHEDULE,Value 5,13.607453267097908,8.517393171418904,W_Valideren aanvraag,SCHEDULE
2,,,,,,
2,,,,,,
2,W_Valideren aanvraag-COMPLETE,Value 8,13.613065491124635,8.517393171418904,W_Valideren aanvraag,COMPLETE
2,,,,,,
2,,,,,,
2,W_Valideren aanvraag-START,Value 8,13.62503903543884,8.517393171418904,W_Valideren aanvraag,START
2,,,,,,
2,,,,,,
2,A_REGISTERED-COMPLETE,Value 8,13.625224683219226,8.517393171418904,A_REGISTERED,COMPLETE
2,,,,,,
2,,,,,,
3,A_SUBMITTED-COMPLETE,Value 1,10.20753772132092,8.853808274977197,A_SUBMITTED,COMPLETE
3,,,,,,
3,,,,,,
3,W_Completeren aanvraag-SCHEDULE,Value 1,10.209126579492944,8.853808274977197,W_Completeren aanvraag,SCHEDULE
3,,,,,,
3,,,,,,
3,W_Completeren aanvraag-START,Value 2,12.258659872675217,8.853808274977197,W_Completeren aanvraag,START
3,,,,,,
3,,,,,,
3,W_Completeren aanvraag-COMPLETE,Value 10,12.297921236397036,8.853808274977197,W_Completeren aanvraag,COMPLETE
3,,,,,,
3,,,,,,
3,A_FINALIZED-COMPLETE,Value 10,12.299977684040087,8.853808274977197,A_FINALIZED,COMPLETE
3,,,,,,
3,,,,,,
3,O_SENT-COMPLETE,Value 10,12.29998232236069,8.853808274977197,O_SENT,COMPLETE
3,,,,,,
3,,,,,,
3,W_Nabellen offertes-START,Value 10,12.300104385751922,8.853808274977197,W_Nabellen offertes,START
3,,,,,,
3,,,,,,
3,O_CREATED-COMPLETE,Value 10,12.301092442268326,8.853808274977197,O_CREATED,COMPLETE
3,,,,,,
3,,,,,,
3,W_Nabellen offertes-COMPLETE,Value 10,12.301099671613514,8.853808274977197,W_Nabellen offertes,COMPLETE
3,,,,,,
3,,,,,,
3,W_Nabellen offertes-START,Value 11,13.647648685037053,8.853808274977197,W_Nabellen offertes,START
3,,,,,,
3,,,,,,
3,W_Nabellen offertes-COMPLETE,Value 9,13.98666895371534,8.853808274977197,W_Nabellen offertes,COMPLETE
3,,,,,,
3,,,,,,
3,O_CANCELLED-COMPLETE,Value 12,14.187839367033419,8.853808274977197,O_CANCELLED,COMPLETE
3,,,,,,
3,,,,,,
3,W_Nabellen offertes-SCHEDULE,Value 12,14.18784130692581,8.853808274977197,W_Nabellen offertes,SCHEDULE
3,,,,,,
3,,,,,,
3,W_Nabellen offertes-COMPLETE,Value 2,14.562352351437303,8.853808274977197,W_Nabellen offertes,COMPLETE
3,,,,,,
3,,,,,,
3,W_Nabellen offertes-START,Value 14,14.716657059073066,8.853808274977197,W_Nabellen offertes,START
3,,,,,,
3,,,,,,
3,W_Nabellen offertes-COMPLETE,Value 15,14.822377180195241,8.853808274977197,W_Nabellen offertes,COMPLETE
3,,,,,,
3,,,,,,
3,W_Nabellen offertes-START,Value 5,14.846122591267552,8.853808274977197,W_Nabellen offertes,START
3,,,,,,
3,,,,,,
3,W_Nabellen offertes-COMPLETE,Value 5,14.846199095218585,8.853808274977197,W_Nabellen offertes,COMPLETE
3,,,,,,
3,,,,,,
3,A_APPROVED-COMPLETE,Value 16,14.914245861065792,8.853808274977197,A_APPROVED,COMPLETE
3,,,,,,
3,,,,,,
3,W_Valideren aanvraag-COMPLETE,Value 16,14.914248834028992,8.853808274977197,W_Valideren aanvraag,COMPLETE
3,,,,,,
4,A_SUBMITTED-COMPLETE,Value 1,10.208959934810618,9.61587214452889,A_SUBMITTED,COMPLETE
4,,,,,,
4,,,,,,
5,A_SUBMITTED-COMPLETE,Value 1,10.218894756793464,8.517393171418904,A_SUBMITTED,COMPLETE
5,,,,,,
5,,,,,,
6,A_SUBMITTED-COMPLETE,Value 1,10.398252694437305,9.510519035757246,A_SUBMITTED,COMPLETE
6,,,,,,
6,,,,,,
6,W_Completeren aanvraag-SCHEDULE,Value 1,10.399863115231273,9.510519035757246,W_Completeren aanvraag,SCHEDULE
6,,,,,,
6,,,,,,
6,W_Completeren aanvraag-START,Value 9,10.675986709960943,9.510519035757246,W_Completeren aanvraag,START
6,,,,,,
6,,,,,,
7,A_SUBMITTED-COMPLETE,Value 1,10.398602243393329,9.798182590890704,A_SUBMITTED,COMPLETE
7,,,,,,
7,,,,,,
7,W_Afhandelen leads-START,Value 9,10.452196562937392,9.798182590890704,W_Afhandelen leads,START
7,,,,,,
7,,,,,,
7,W_Afhandelen leads-COMPLETE,Value 9,10.454099988804327,9.798182590890704,W_Afhandelen leads,COMPLETE
7,,,,,,
7,,,,,,
7,W_Completeren aanvraag-START,Value 9,10.60405476147113,9.798182590890704,W_Completeren aanvraag,START
7,,,,,,
7,,,,,,
7,A_DECLINED-COMPLETE,Value 17,10.852729597417252,9.798182590890704,A_DECLINED,COMPLETE
7,,,,,,
8,A_SUBMITTED-COMPLETE,Value 1,10.420477577279756,9.305741456739435,A_SUBMITTED,COMPLETE
8,,,,,,
8,,,,,,
8,W_Completeren aanvraag-SCHEDULE,Value 1,10.42180078407471,9.305741456739435,W_Completeren aanvraag,SCHEDULE
8,,,,,,
8,,,,,,
8,W_Completeren aanvraag-START,Value 9,10.589524389409696,9.305741456739435,W_Completeren aanvraag,START
8,,,,,,
8,,,,,,
8,W_Completeren aanvraag-COMPLETE,Value 18,13.640049109527169,9.305741456739435,W_Completeren aanvraag,COMPLETE
8,,,,,,
8,,,,,,
9,A_SUBMITTED-COMPLETE,Value 1,10.421893979267502,10.308985993422082,A_SUBMITTED,COMPLETE
9,,,,,,
9,,,,,,
9,W_Afhandelen leads-START,Value 9,10.439780727575606,10.308985993422082,W_Afhandelen leads,START
9,,,,,,
9,,,,,,
9,W_Afhandelen leads-COMPLETE,Value 9,10.442965150024934,10.308985993422082,W_Afhandelen leads,COMPLETE
9,,,,,,
9,,,,,,
9,W_Completeren aanvraag-START,Value 20,12.259810023461135,10.308985993422082,W_Completeren aanvraag,START
9,,,,,,
9,,,,,,
9,A_CANCELLED-COMPLETE,Value 20,12.316944180585637,10.308985993422082,A_CANCELLED,COMPLETE
9,,,,,,
10,A_SUBMITTED-COMPLETE,Value 1,10.423083256475675,10.714439990727769,A_SUBMITTED,COMPLETE
10,,,,,,
10,,,,,,
10,W_Completeren aanvraag-SCHEDULE,Value 1,10.424051623320974,10.714439990727769,W_Completeren aanvraag,SCHEDULE
10,,,,,,
10,,,,,,
10,W_Completeren aanvraag-START,Value 9,10.645619045083583,10.714439990727769,W_Completeren aanvraag,START
10,,,,,,
10,,,,,,
10,A_FINALIZED-COMPLETE,Value 9,10.661884173345534,10.714439990727769,A_FINALIZED,COMPLETE
10,,,,,,
10,,,,,,
10,W_Nabellen offertes-SCHEDULE,Value 9,10.66191555678169,10.714439990727769,W_Nabellen offertes,SCHEDULE
10,,,,,,
10,,,,,,
10,W_Nabellen offertes-COMPLETE,Value 4,13.403585367383567,10.714439990727769,W_Nabellen offertes,COMPLETE
10,,,,,,
10,,,,,,
10,W_Valideren aanvraag-SCHEDULE,Value 21,13.619155168384221,10.714439990727769,W_Valideren aanvraag,SCHEDULE
10,,,,,,
10,,,,,,
10,A_DECLINED-COMPLETE,Value 22,13.887273923818254,10.714439990727769,A_DECLINED,COMPLETE
10,,,,,,
10,,,,,,
11,A_SUBMITTED-COMPLETE,Value 1,10.489489765136296,9.61587214452889,A_SUBMITTED,COMPLETE
11,,,,,,
11,,,,,,
11,W_Completeren aanvraag-SCHEDULE,Value 1,10.490658944866684,9.61587214452889,W_Completeren aanvraag,SCHEDULE
11,,,,,,
11,,,,,,
11,A_FINALIZED-COMPLETE,Value 3,10.50114696002027,9.61587214452889,A_FINALIZED,COMPLETE
11,,,,,,
11,,,,,,
11,O_SENT-COMPLETE,Value 3,10.501202215807828,9.61587214452889,O_SENT,COMPLETE
11,,,,,,
11,,,,,,
11,W_Nabellen offertes-START,Value 2,10.5015131480035,9.61587214452889,W_Nabellen offertes,START
11,,,,,,
11,,,,,,
11,O_SELECTED-COMPLETE,Value 3,10.50477623687095,9.61587214452889,O_SELECTED,COMPLETE
11,,,,,,
11,,,,,,
11,O_SENT-COMPLETE,Value 3,10.50481235633017,9.61587214452889,O_SENT,COMPLETE
11,,,,,,
11,,,,,,
11,W_Nabellen offertes-START,Value 2,10.505359688670655,9.61587214452889,W_Nabellen offertes,START
11,,,,,,
11,,,,,,
11,W_Nabellen offertes-COMPLETE,Value 2,10.510836020531427,9.61587214452889,W_Nabellen offertes,COMPLETE
11,,,,,,
11,,,,,,
11,W_Nabellen offertes-START,Value 5,13.610376609546234,9.61587214452889,W_Nabellen offertes,START
11,,,,,,
11,,,,,,
11,W_Nabellen offertes-COMPLETE,Value 5,13.610432717065235,9.61587214452889,W_Nabellen offertes,COMPLETE
11,,,,,,
11,,,,,,
11,W_Valideren aanvraag-COMPLETE,Value 6,13.89233175876768,9.61587214452889,W_Valideren aanvraag,COMPLETE
11,,,,,,
11,,,,,,
11,W_Nabellen incomplete dossiers-START,Value 6,13.896546395090596,9.61587214452889,W_Nabellen incomplete dossiers,START
11,,,,,,
11,,,,,,
11,W_Nabellen incomplete dossiers-COMPLETE,Value 24,13.907541150341354,9.61587214452889,W_Nabellen incomplete dossiers,COMPLETE
11,,,,,,
11,,,,,,
11,W_Nabellen incomplete dossiers-START,Value 24,13.907663392231312,9.61587214452889,W_Nabellen incomplete dossiers,START
11,,,,,,
11,,,,,,
11,W_Nabellen incomplete dossiers-COMPLETE,Value 4,14.048468147279777,9.61587214452889,W_Nabellen incomplete dossiers,COMPLETE
11,,,,,,
11,,,,,,
11,W_Nabellen incomplete dossiers-START,Value 2,14.172337762310828,9.61587214452889,W_Nabellen incomplete dossiers,START
11,,,,,,
11,,,,,,
11,W_Nabellen incomplete dossiers-COMPLETE,Value 2,14.17471762786452,9.61587214452889,W_Nabellen incomplete dossiers,COMPLETE
11,,,,,,
11,,,,,,
11,W_Nabellen incomplete dossiers-START,Value 23,14.240185256118831,9.61587214452889,W_Nabellen incomplete dossiers,START
11,,,,,,
11,,,,,,
11,W_Valideren aanvraag-START,Value 26,14.275516183951828,9.61587214452889,W_Valideren aanvraag,START
11,,,,,,
11,,,,,,
11,W_Nabellen incomplete dossiers-START,Value 2,14.276446352761024,9.61587214452889,W_Nabellen incomplete dossiers,START
11,,,,,,
11,,,,,,
11,W_Nabellen incomplete dossiers-COMPLETE,Value 2,14.277189349832476,9.61587214452889,W_Nabellen incomplete dossiers,COMPLETE
11,,,,,,
11,,,,,,
11,W_Nabellen incomplete dossiers-START,Value 27,14.52846692560279,9.61587214452889,W_Nabellen incomplete dossiers,START
11,,,,,,
11,,,,,,
11,W_Valideren aanvraag-SCHEDULE,Value 2,14.5981476822031,9.61587214452889,W_Valideren aanvraag,SCHEDULE
11,,,,,,
11,,,,,,
11,O_ACCEPTED-COMPLETE,Value 26,14.638610765616077,9.61587214452889,O_ACCEPTED,COMPLETE
11,,,,,,
11,,,,,,
11,A_ACTIVATED-COMPLETE,Value 26,14.63861076605522,9.61587214452889,A_ACTIVATED,COMPLETE
11,,,,,,
12,A_SUBMITTED-COMPLETE,Value 1,10.53823024028197,9.105090961257085,A_SUBMITTED,COMPLETE
12,,,,,,
12,,,,,,
12,W_Completeren aanvraag-SCHEDULE,Value 1,10.539374937645382,9.105090961257085,W_Completeren aanvraag,SCHEDULE
12,,,,,,
12,,,,,,
12,O_SELECTED-COMPLETE,Value 28,10.559038234192801,9.105090961257085,O_SELECTED,COMPLETE
12,,,,,,
12,,,,,,
12,O_SENT-COMPLETE,Value 28,10.559075950173565,9.105090961257085,O_SENT,COMPLETE
12,,,,,,
12,,,,,,
12,W_Nabellen offertes-START,Value 28,10.559900673657696,9.105090961257085,W_Nabellen offertes,START
12,,,,,,
12,,,,,,
12,W_Nabellen offertes-COMPLETE,Value 28,10.577727742099151,9.105090961257085,W_Nabellen offertes,COMPLETE
12,,,,,,
12,,,,,,
12,W_Nabellen offertes-START,Value 2,13.04983096770775,9.105090961257085,W_Nabellen offertes,START
12,,,,,,
12,,,,,,
12,W_Nabellen offertes-COMPLETE,Value 2,13.049930799762175,9.105090961257085,W_Nabellen offertes,COMPLETE
12,,,,,,
12,,,,,,
12,W_Valideren aanvraag-COMPLETE,Value 16,13.606819471089354,9.105090961257085,W_Valideren aanvraag,COMPLETE
12,,,,,,
12,,,,,,
12,W_Nabellen incomplete dossiers-START,Value 9,13.613774740905907,9.105090961257085,W_Nabellen incomplete dossiers,START
12,,,,,,
12,,,,,,
12,W_Nabellen incomplete dossiers-COMPLETE,Value 2,13.625572894115765,9.105090961257085,W_Nabellen incomplete dossiers,COMPLETE
12,,,,,,
12,,,,,,
12,A_DECLINED-COMPLETE,Value 30,13.63468626171599,9.105090961257085,A_DECLINED,COMPLETE
12,,,,,,
13,A_SUBMITTED-COMPLETE,Value 1,10.606851340377272,9.61587214452889,A_SUBMITTED,COMPLETE
13,,,,,,
13,,,,,,
13,W_Afhandelen leads-START,Value 9,10.624996678616023,9.61587214452889,W_Afhandelen leads,START
13,,,,,,
13,,,,,,
13,A_PREACCEPTED-COMPLETE,Value 28,10.6485275789692,9.61587214452889,A_PREACCEPTED,COMPLETE
13,,,,,,
13,,,,,,
13,W_Completeren aanvraag-START,Value 9,10.734842250588297,9.61587214452889,W_Completeren aanvraag,START
13,,,,,,
13,,,,,,
13,W_Completeren aanvraag-COMPLETE,Value 2,10.783078158304612,9.61587214452889,W_Completeren aanvraag,COMPLETE
13,,,,,,
13,,,,,,
13,W_Completeren aanvraag-START,Value 2,12.264225037432212,9.61587214452889,W_Completeren aanvraag,START
13,,,,,,
13,,,,,,
13,A_DECLINED-COMPLETE,Value 10,12.334351179141134,9.61587214452889,A_DECLINED,COMPLETE
13,,,,,,
14,A_SUBMITTED-COMPLETE,Value 1,10.631111446836828,9.210440366976517,A_SUBMITTED,COMPLETE
14,,,,,,
14,,,,,,
15,A_SUBMITTED-COMPLETE,Value 1,10.670010581957513,9.61587214452889,A_SUBMITTED,COMPLETE
15,,,,,,
15,,,,,,
15,W_Completeren aanvraag-SCHEDULE,Value 1,10.67118792398113,9.61587214452889,W_Completeren aanvraag,SCHEDULE
15,,,,,,
15,,,,,,
15,W_Completeren aanvraag-START,Value 13,10.869995696243086,9.61587214452889,W_Completeren aanvraag,START
15,,,,,,
15,,,,,,
15,W_Completeren aanvraag-COMPLETE,Value 13,10.888480164230074,9.61587214452889,W_Completeren aanvraag,COMPLETE
15,,,,,,
15,,,,,,
15,O_SELECTED-COMPLETE,Value 13,10.898306763139669,9.61587214452889,O_SELECTED,COMPLETE
15,,,,,,
15,,,,,,
15,O_SENT-COMPLETE,Value 13,10.898339267180635,9.61587214452889,O_SENT,COMPLETE
15,,,,,,
15,,,,,,
15,W_Nabellen offertes-START,Value 13,10.90148003357366,9.61587214452889,W_Nabellen offertes,START
15,,,,,,
15,,,,,,
15,W_Nabellen offertes-COMPLETE,Value 4,13.401958387035409,9.61587214452889,W_Nabellen offertes,COMPLETE
15,,,,,,
15,,,,,,
15,W_Nabellen offertes-START,Value 2,13.710655865467393,9.61587214452889,W_Nabellen offertes,START
15,,,,,,
15,,,,,,
15,W_Nabellen offertes-COMPLETE,Value 32,13.746572124995577,9.61587214452889,W_Nabellen offertes,COMPLETE
15,,,,,,
15,,,,,,
15,W_Nabellen offertes-START,Value 20,13.912059703569776,9.61587214452889,W_Nabellen offertes,START
15,,,,,,
15,,,,,,
15,O_SENT_BACK-COMPLETE,Value 29,13.962329842094721,9.61587214452889,O_SENT_BACK,COMPLETE
15,,,,,,
15,,,,,,
15,W_Valideren aanvraag-START,Value 8,14.284010074724808,9.61587214452889,W_Valideren aanvraag,START
15,,,,,,
15,,,,,,
15,W_Nabellen incomplete dossiers-START,Value 2,14.286208443658284,9.61587214452889,W_Nabellen incomplete dossiers,START
15,,,,,,
15,,,,,,
15,W_Nabellen incomplete dossiers-COMPLETE,Value 2,14.28668907113846,9.61587214452889,W_Nabellen incomplete dossiers,COMPLETE
15,,,,,,
15,,,,,,
15,W_Nabellen incomplete dossiers-START,Value 2,14.32754748101092,9.61587214452889,W_Nabellen incomplete dossiers,START
15,,,,,,
15,,,,,,
15,W_Valideren aanvraag-START,Value 26,14.330690384814384,9.61587214452889,W_Valideren aanvraag,START
15,,,,,,
15,,,,,,
15,W_Nabellen incomplete dossiers-START,Value 33,14.332145991056601,9.61587214452889,W_Nabellen incomplete dossiers,START
15,,,,,,
15,,,,,,
15,W_Valideren aanvraag-SCHEDULE,Value 2,14.33310166475124,9.61587214452889,W_Valideren aanvraag,SCHEDULE
15,,,,,,
15,,,,,,
15,W_Nabellen incomplete dossiers-SCHEDULE,Value 26,14.335804083956218,9.61587214452889,W_Nabellen incomplete dossiers,SCHEDULE
15,,,,,,
15,,,,,,
15,W_Nabellen incomplete dossiers-COMPLETE,Value 33,14.336937489958663,9.61587214452889,W_Nabellen incomplete dossiers,COMPLETE
15,,,,,,
15,,,,,,
15,W_Nabellen incomplete dossiers-START,Value 5,14.345186736537455,9.61587214452889,W_Nabellen incomplete dossiers,START
15,,,,,,
15,,,,,,
15,W_Valideren aanvraag-START,Value 26,14.346249314685108,9.61587214452889,W_Valideren aanvraag,START
15,,,,,,
15,,,,,,
15,W_Valideren aanvraag-COMPLETE,Value 8,14.379907644680108,9.61587214452889,W_Valideren aanvraag,COMPLETE
15,,,,,,
15,,,,,,
15,A_ACTIVATED-COMPLETE,Value 26,14.380011937651092,9.61587214452889,A_ACTIVATED,COMPLETE
15,,,,,,
15,,,,,,
15,W_Valideren aanvraag-COMPLETE,Value 26,14.380016065995198,9.61587214452889,W_Valideren aanvraag,COMPLETE
16,A_SUBMITTED-COMPLETE,Value 1,10.674763864895287,8.699681400989514,A_SUBMITTED,COMPLETE
16,,,,,,
16,,,,,,
16,W_Afhandelen leads-START,Value 28,10.845998315267414,8.699681400989514,W_Afhandelen leads,START
16,,,,,,
16,,,,,,
17,A_SUBMITTED-COMPLETE,Value 1,10.705383011299784,9.61587214452889,A_SUBMITTED,COMPLETE
17,,,,,,
17,,,,,,
17,W_Completeren aanvraag-SCHEDULE,Value 1,10.706409364696322,9.61587214452889,W_Completeren aanvraag,SCHEDULE
17,,,,,,
17,,,,,,
17,W_Completeren aanvraag-START,Value 13,10.908385778594251,9.61587214452889,W_Completeren aanvraag,START
17,,,,,,
17,,,,,,
17,A_ACCEPTED-COMPLETE,Value 13,10.920391270360138,9.61587214452889,A_ACCEPTED,COMPLETE
17,,,,,,
17,,,,,,
17,O_CREATED-COMPLETE,Value 13,10.926013171691606,9.61587214452889,O_CREATED,COMPLETE
17,,,,,,
17,,,,,,
17,W_Completeren aanvraag-COMPLETE,Value 13,10.926034932420036,9.61587214452889,W_Completeren aanvraag,COMPLETE
17,,,,,,
17,,,,,,
17,O_CANCELLED-COMPLETE,Value 18,12.62358650173499,9.61587214452889,O_CANCELLED,COMPLETE
17,,,,,,
17,,,,,,
17,W_Nabellen offertes-SCHEDULE,Value 18,12.6235914154937,9.61587214452889,W_Nabellen offertes,SCHEDULE
17,,,,,,
17,,,,,,
17,O_SENT_BACK-COMPLETE,Value 21,13.62206546904166,9.61587214452889,O_SENT_BACK,COMPLETE
17,,,,,,
17,,,,,,
17,W_Valideren aanvraag-START,Value 22,13.885347127437928,9.61587214452889,W_Valideren aanvraag,START
17,,,,,,
17,,,,,,
17,W_Nabellen incomplete dossiers-START,Value 2,13.886891822169229,9.61587214452889,W_Nabellen incomplete dossiers,START
17,,,,,,
17,,,,,,
17,W_Nabellen incomplete dossiers-COMPLETE,Value 2,13.887337906257006,9.61587214452889,W_Nabellen incomplete dossiers,COMPLETE
17,,,,,,
17,,,,,,
17,W_Nabellen incomplete dossiers-START,Value 33,13.888509034426647,9.61587214452889,W_Nabellen incomplete dossiers,START
17,,,,,,
17,,,,,,
17,O_CREATED-COMPLETE,Value 33,13.889030598605796,9.61587214452889,O_CREATED,COMPLETE
17,,,,,,
17,,,,,,
17,W_Nabellen incomplete dossiers-COMPLETE,Value 33,13.889032553467244,9.61587214452889,W_Nabellen incomplete dossiers,COMPLETE
17,,,,,,
17,,,,,,
17,W_Nabellen incomplete dossiers-START,Value 2,14.223432337316316,9.61587214452889,W_Nabellen incomplete dossiers,START
17,,,,,,
17,,,,,,
17,W_Nabellen incomplete dossiers-COMPLETE,Value 2,14.223449344671902,9.61587214452889,W_Nabellen incomplete dossiers,COMPLETE
17,,,,,,
17,,,,,,
17,A_APPROVED-COMPLETE,Value 8,14.227464707297381,9.61587214452889,A_APPROVED,COMPLETE
17,,,,,,
17,,,,,,
17,W_Valideren aanvraag-COMPLETE,Value 8,14.227470703575984,9.61587214452889,W_Valideren aanvraag,COMPLETE
18,A_SUBMITTED-COMPLETE,Value 1,10.72007102560989,9.210440366976517,A_SUBMITTED,COMPLETE
18,,,,,,
18,,,,,,
18,W_Completeren aanvraag-SCHEDULE,Value 1,10.721038403901794,9.210440366976517,W_Completeren aanvraag,SCHEDULE
18,,,,,,
18,,,,,,
18,W_Completeren aanvraag-START,Value 2,10.897859346239093,9.210440366976517,W_Completeren aanvraag,START
18,,,,,,
18,,,,,,
18,A_ACCEPTED-COMPLETE,Value 31,10.913780190616105,9.210440366976517,A_ACCEPTED,COMPLETE
18,,,,,,
18,,,,,,
18,O_CREATED-COMPLETE,Value 31,10.916491570308064,9.210440366976517,O_CREATED,COMPLETE
18,,,,,,
18,,,,,,
18,W_Completeren aanvraag-COMPLETE,Value 31,10.916532148873657,9.210440366976517,W_Completeren aanvraag,COMPLETE
18,,,,,,
18,,,,,,
18,W_Nabellen offertes-START,Value 31,13.397123719735488,9.210440366976517,W_Nabellen offertes,START
18,,,,,,
18,,,,,,
18,O_SENT_BACK-COMPLETE,Value 29,13.708848078452425,9.210440366976517,O_SENT_BACK,COMPLETE
18,,,,,,
18,,,,,,
18,W_Valideren aanvraag-START,Value 16,13.893474790180374,9.210440366976517,W_Valideren aanvraag,START
18,,,,,,
18,,,,,,
18,W_Nabellen incomplete dossiers-SCHEDULE,Value 6,13.900526116799883,9.210440366976517,W_Nabellen incomplete dossiers,SCHEDULE
18,,,,,,
18,,,,,,
18,W_Nabellen incomplete dossiers-COMPLETE,Value 28,13.916788419319092,9.210440366976517,W_Nabellen incomplete dossiers,COMPLETE
18,,,,,,
18,,,,,,
18,W_Nabellen incomplete dossiers-START,Value 2,13.97150523201718,9.210440366976517,W_Nabellen incomplete dossiers,START
18,,,,,,
18,,,,,,
18,W_Nabellen incomplete dossiers-COMPLETE,Value 2,13.972430173320356,9.210440366976517,W_Nabellen incomplete dossiers,COMPLETE
18,,,,,,
18,,,,,,
18,W_Nabellen incomplete dossiers-START,Value 2,13.979143352683712,9.210440366976517,W_Nabellen incomplete dossiers,START
18,,,,,,
18,,,,,,
18,W_Valideren aanvraag-START,Value 6,13.980808640835209,9.210440366976517,W_Valideren aanvraag,START
18,,,,,,
18,,,,,,
18,A_APPROVED-COMPLETE,Value 6,13.980892770751236,9.210440366976517,A_APPROVED,COMPLETE
18,,,,,,
18,,,,,,
19,A_SUBMITTED-COMPLETE,Value 1,10.760645520472192,8.699681400989514,A_SUBMITTED,COMPLETE
19,,,,,,
19,,,,,,
19,W_Afhandelen leads-START,Value 28,10.846931243472474,8.699681400989514,W_Afhandelen leads,START
19,,,,,,
19,,,,,,
19,W_Afhandelen leads-COMPLETE,Value 28,10.848535056371572,8.699681400989514,W_Afhandelen leads,COMPLETE
19,,,,,,
19,,,,,,
19,W_Completeren aanvraag-START,Value 20,12.287681369437157,8.699681400989514,W_Completeren aanvraag,START
19,,,,,,
19,,,,,,
19,W_Completeren aanvraag-COMPLETE,Value 10,12.336166950004074,8.699681400989514,W_Completeren aanvraag,COMPLETE
19,,,,,,
19,,,,,,
19,W_Completeren aanvraag-START,Value 34,12.628733885667879,8.699681400989514,W_Completeren aanvraag,START
19,,,,,,
19,,,,,,
19,W_Completeren aanvraag-COMPLETE,Value 24,12.675158106513718,8.699681400989514,W_Completeren aanvraag,COMPLETE
19,,,,,,
19,,,,,,
19,W_Completeren aanvraag-START,Value 2,12.878340180517966,8.699681400989514,W_Completeren aanvraag,START
19,,,,,,
19,,,,,,
19,W_Completeren aanvraag-COMPLETE,Value 2,12.921288494269186,8.699681400989514,W_Completeren aanvraag,COMPLETE
19,,,,,,
19,,,,,,
19,W_Completeren aanvraag-START,Value 10,13.051142433463369,8.699681400989514,W_Completeren aanvraag,START
19,,,,,,
19,,,,,,
19,W_Completeren aanvraag-COMPLETE,Value 20,13.132173357814816,8.699681400989514,W_Completeren aanvraag,COMPLETE
19,,,,,,
19,,,,,,
19,W_Completeren aanvraag-START,Value 4,13.371501932633914,8.699681400989514,W_Completeren aanvraag,START
19,,,,,,
19,,,,,,
19,W_Completeren aanvraag-COMPLETE,Value 14,13.375296357567668,8.699681400989514,W_Completeren aanvraag,COMPLETE
19,,,,,,
19,,,,,,
19,W_Completeren aanvraag-COMPLETE,Value 2,13.979333394455628,8.699681400989514,W_Completeren aanvraag,COMPLETE
