CaseID,Activity,org:resource,time:timestamp,(case) AMOUNT_REQ,concept:name,lifecycle:transition
2,W_Nabellen offertes-START,Value 2,10.824763776169458,8.517393171418904,W_Nabellen offertes,START
2,,,,,,
2,W_Nabellen offertes-START,Value 2,12.351728968816062,8.517393171418904,W_Nabellen offertes,START
2,,,,,,
2,O_CANCELLED-COMPLETE,Value 7,12.352137227954804,8.517393171418904,O_CANCELLED,COMPLETE
2,,,,,,
2,O_SENT-COMPLETE,Value 7,12.3521454973759,8.517393171418904,O_SENT,COMPLETE
2,,,,,,
2,W_Nabellen offertes-COMPLETE,Value 2,12.352152194087585,8.517393171418904,W_Nabellen offertes,COMPLETE
2,,,,,,
2,W_Nabellen offertes-COMPLETE,Value 2,12.35239137986915,8.517393171418904,W_Nabellen offertes,COMPLETE
2,,,,,,
2,O_SENT_BACK-COMPLETE,Value 5,13.607452926032323,8.517393171418904,O_SENT_BACK,COMPLETE
2,,,,,,
2,W_Nabellen offertes-COMPLETE,Value 5,13.607455067232939,8.517393171418904,W_Nabellen offertes,COMPLETE
2,,,,,,
2,W_Valideren aanvraag-COMPLETE,Value 8,13.613065491124635,8.517393171418904,W_Valideren aanvraag,COMPLETE
2,,,,,,
2,W_Valideren aanvraag-COMPLETE,Value 8,13.624991309323798,8.517393171418904,W_Valideren aanvraag,COMPLETE
2,,,,,,
2,O_ACCEPTED-COMPLETE,Value 8,13.625224682009717,8.517393171418904,O_ACCEPTED,COMPLETE
2,,,,,,
2,A_REGISTERED-COMPLETE,Value 8,13.625224683219226,8.517393171418904,A_REGISTERED,COMPLETE
2,,,,,,
2,W_Valideren aanvraag-COMPLETE,Value 8,13.625234754259292,8.517393171418904,W_Valideren aanvraag,COMPLETE
3,A_SUBMITTED-COMPLETE,Value 1,10.20753772132092,8.853808274977197,A_SUBMITTED,COMPLETE
3,,,,,,
3,A_PREACCEPTED-COMPLETE,Value 1,10.209113172324853,8.853808274977197,A_PREACCEPTED,COMPLETE
3,,,,,,
3,W_Completeren aanvraag-START,Value 9,10.575455911782074,8.853808274977197,W_Completeren aanvraag,START
3,,,,,,
3,W_Completeren aanvraag-START,Value 2,12.258659872675217,8.853808274977197,W_Completeren aanvraag,START
3,,,,,,
3,W_Completeren aanvraag-START,Value 10,12.294738436554862,8.853808274977197,W_Completeren aanvraag,START
3,,,,,,
3,W_Completeren aanvraag-START,Value 10,12.297964589818767,8.853808274977197,W_Completeren aanvraag,START
3,,,,,,
3,A_FINALIZED-COMPLETE,Value 10,12.299977684040087,8.853808274977197,A_FINALIZED,COMPLETE
3,,,,,,
3,O_CREATED-COMPLETE,Value 10,12.299982112976704,8.853808274977197,O_CREATED,COMPLETE
3,,,,,,
3,W_Nabellen offertes-SCHEDULE,Value 10,12.299983296450689,8.853808274977197,W_Nabellen offertes,SCHEDULE
3,,,,,,
3,W_Nabellen offertes-START,Value 10,12.300104385751922,8.853808274977197,W_Nabellen offertes,START
3,,,,,,
3,O_CANCELLED-COMPLETE,Value 10,12.30108311224299,8.853808274977197,O_CANCELLED,COMPLETE
3,,,,,,
3,O_SENT-COMPLETE,Value 10,12.301092660513929,8.853808274977197,O_SENT,COMPLETE
3,,,,,,
3,W_Nabellen offertes-COMPLETE,Value 10,12.301099671613514,8.853808274977197,W_Nabellen offertes,COMPLETE
3,,,,,,
3,W_Nabellen offertes-COMPLETE,Value 2,13.636043232374236,8.853808274977197,W_Nabellen offertes,COMPLETE
3,,,,,,
3,W_Nabellen offertes-COMPLETE,Value 11,13.647982020129573,8.853808274977197,W_Nabellen offertes,COMPLETE
3,,,,,,
3,W_Nabellen offertes-COMPLETE,Value 9,13.98666895371534,8.853808274977197,W_Nabellen offertes,COMPLETE
3,,,,,,
3,O_SELECTED-COMPLETE,Value 12,14.187839367033419,8.853808274977197,O_SELECTED,COMPLETE
3,,,,,,
3,O_CREATED-COMPLETE,Value 12,14.187840491689196,8.853808274977197,O_CREATED,COMPLETE
3,,,,,,
3,W_Nabellen offertes-SCHEDULE,Value 12,14.18784130692581,8.853808274977197,W_Nabellen offertes,SCHEDULE
3,,,,,,
3,W_Nabellen offertes-START,Value 2,14.562219663996169,8.853808274977197,W_Nabellen offertes,START
3,,,,,,
3,W_Nabellen offertes-START,Value 13,14.615453339454374,8.853808274977197,W_Nabellen offertes,START
3,,,,,,
3,W_Nabellen offertes-START,Value 14,14.716657059073066,8.853808274977197,W_Nabellen offertes,START
3,,,,,,
3,W_Nabellen offertes-START,Value 15,14.822357124542961,8.853808274977197,W_Nabellen offertes,START
3,,,,,,
3,W_Nabellen offertes-START,Value 11,14.825461965594993,8.853808274977197,W_Nabellen offertes,START
3,,,,,,
3,W_Nabellen offertes-START,Value 5,14.846122591267552,8.853808274977197,W_Nabellen offertes,START
3,,,,,,
3,W_Valideren aanvraag-SCHEDULE,Value 5,14.846198275737638,8.853808274977197,W_Valideren aanvraag,SCHEDULE
3,,,,,,
3,W_Valideren aanvraag-START,Value 16,14.913435413070731,8.853808274977197,W_Valideren aanvraag,START
3,,,,,,
3,A_APPROVED-COMPLETE,Value 16,14.914245861065792,8.853808274977197,A_APPROVED,COMPLETE
3,,,,,,
3,A_ACTIVATED-COMPLETE,Value 16,14.914245861065792,8.853808274977197,A_ACTIVATED,COMPLETE
3,,,,,,
3,W_Wijzigen contractgegevens-SCHEDULE,Value 9,16.290925869923193,8.853808274977197,W_Wijzigen contractgegevens,SCHEDULE
4,A_SUBMITTED-COMPLETE,Value 1,10.208959934810618,9.61587214452889,A_SUBMITTED,COMPLETE
4,,,,,,
4,A_DECLINED-COMPLETE,Value 1,10.210342421632122,9.61587214452889,A_DECLINED,COMPLETE
5,A_SUBMITTED-COMPLETE,Value 1,10.218894756793464,8.517393171418904,A_SUBMITTED,COMPLETE
5,,,,,,
5,A_DECLINED-COMPLETE,Value 1,10.220394305880859,8.517393171418904,A_DECLINED,COMPLETE
6,A_SUBMITTED-COMPLETE,Value 1,10.398252694437305,9.510519035757246,A_SUBMITTED,COMPLETE
6,,,,,,
6,A_PREACCEPTED-COMPLETE,Value 1,10.399849022961673,9.510519035757246,A_PREACCEPTED,COMPLETE
6,,,,,,
6,W_Completeren aanvraag-START,Value 9,10.585149074728117,9.510519035757246,W_Completeren aanvraag,START
6,,,,,,
6,W_Completeren aanvraag-START,Value 9,10.675986709960943,9.510519035757246,W_Completeren aanvraag,START
6,,,,,,
6,W_Completeren aanvraag-COMPLETE,Value 9,10.705691157957657,9.510519035757246,W_Completeren aanvraag,COMPLETE
7,A_SUBMITTED-COMPLETE,Value 1,10.398602243393329,9.798182590890704,A_SUBMITTED,COMPLETE
7,,,,,,
7,W_Afhandelen leads-SCHEDULE,Value 1,10.399861562957367,9.798182590890704,W_Afhandelen leads,SCHEDULE
7,,,,,,
7,A_PREACCEPTED-COMPLETE,Value 9,10.454074416423772,9.798182590890704,A_PREACCEPTED,COMPLETE
7,,,,,,
7,W_Afhandelen leads-COMPLETE,Value 9,10.454099988804327,9.798182590890704,W_Afhandelen leads,COMPLETE
7,,,,,,
7,W_Completeren aanvraag-COMPLETE,Value 9,10.60388183430703,9.798182590890704,W_Completeren aanvraag,COMPLETE
7,,,,,,
7,W_Completeren aanvraag-COMPLETE,Value 9,10.609359010031786,9.798182590890704,W_Completeren aanvraag,COMPLETE
7,,,,,,
7,A_DECLINED-COMPLETE,Value 17,10.852729597417252,9.798182590890704,A_DECLINED,COMPLETE
7,,,,,,
8,A_SUBMITTED-COMPLETE,Value 1,10.420477577279756,9.305741456739435,A_SUBMITTED,COMPLETE
8,,,,,,
8,A_PREACCEPTED-COMPLETE,Value 1,10.421789915698483,9.305741456739435,A_PREACCEPTED,COMPLETE
8,,,,,,
8,W_Completeren aanvraag-START,Value 9,10.471033442504579,9.305741456739435,W_Completeren aanvraag,START
8,,,,,,
8,W_Completeren aanvraag-START,Value 9,10.589524389409696,9.305741456739435,W_Completeren aanvraag,START
8,,,,,,
8,W_Completeren aanvraag-START,Value 18,13.639991243771485,9.305741456739435,W_Completeren aanvraag,START
8,,,,,,
8,W_Completeren aanvraag-COMPLETE,Value 18,14.814886055603935,9.305741456739435,W_Completeren aanvraag,COMPLETE
8,,,,,,
9,A_SUBMITTED-COMPLETE,Value 1,10.421893979267502,10.308985993422082,A_SUBMITTED,COMPLETE
9,,,,,,
9,W_Afhandelen leads-SCHEDULE,Value 1,10.422296226792957,10.308985993422082,W_Afhandelen leads,SCHEDULE
9,,,,,,
9,A_PREACCEPTED-COMPLETE,Value 9,10.442935355582826,10.308985993422082,A_PREACCEPTED,COMPLETE
9,,,,,,
9,W_Afhandelen leads-COMPLETE,Value 9,10.442965150024934,10.308985993422082,W_Afhandelen leads,COMPLETE
9,,,,,,
9,W_Completeren aanvraag-COMPLETE,Value 19,10.707542409769841,10.308985993422082,W_Completeren aanvraag,COMPLETE
9,,,,,,
9,W_Completeren aanvraag-COMPLETE,Value 20,12.260208301827213,10.308985993422082,W_Completeren aanvraag,COMPLETE
9,,,,,,
9,A_CANCELLED-COMPLETE,Value 20,12.316944180585637,10.308985993422082,A_CANCELLED,COMPLETE
9,,,,,,
10,A_SUBMITTED-COMPLETE,Value 1,10.423083256475675,10.714439990727769,A_SUBMITTED,COMPLETE
10,,,,,,
10,A_PREACCEPTED-COMPLETE,Value 1,10.424040452577268,10.714439990727769,A_PREACCEPTED,COMPLETE
10,,,,,,
10,W_Completeren aanvraag-START,Value 2,10.594548583599394,10.714439990727769,W_Completeren aanvraag,START
10,,,,,,
10,W_Completeren aanvraag-START,Value 9,10.645619045083583,10.714439990727769,W_Completeren aanvraag,START
10,,,,,,
10,O_SELECTED-COMPLETE,Value 9,10.661884173345534,10.714439990727769,O_SELECTED,COMPLETE
10,,,,,,
10,O_CREATED-COMPLETE,Value 9,10.66191284004686,10.714439990727769,O_CREATED,COMPLETE
10,,,,,,
10,W_Nabellen offertes-SCHEDULE,Value 9,10.66191555678169,10.714439990727769,W_Nabellen offertes,SCHEDULE
10,,,,,,
10,W_Nabellen offertes-START,Value 4,13.403315768763417,10.714439990727769,W_Nabellen offertes,START
10,,,,,,
10,W_Nabellen offertes-START,Value 21,13.619144249765707,10.714439990727769,W_Nabellen offertes,START
10,,,,,,
10,W_Valideren aanvraag-SCHEDULE,Value 21,13.619155168384221,10.714439990727769,W_Valideren aanvraag,SCHEDULE
10,,,,,,
10,W_Valideren aanvraag-START,Value 22,13.887016982095918,10.714439990727769,W_Valideren aanvraag,START
10,,,,,,
10,O_DECLINED-COMPLETE,Value 22,13.887273923818254,10.714439990727769,O_DECLINED,COMPLETE
10,,,,,,
11,A_SUBMITTED-COMPLETE,Value 1,10.489489765136296,9.61587214452889,A_SUBMITTED,COMPLETE
11,,,,,,
11,A_PREACCEPTED-COMPLETE,Value 1,10.490646826225193,9.61587214452889,A_PREACCEPTED,COMPLETE
11,,,,,,
11,W_Completeren aanvraag-START,Value 2,10.491410541478825,9.61587214452889,W_Completeren aanvraag,START
11,,,,,,
11,A_FINALIZED-COMPLETE,Value 3,10.50114696002027,9.61587214452889,A_FINALIZED,COMPLETE
11,,,,,,
11,O_CREATED-COMPLETE,Value 3,10.501201473218075,9.61587214452889,O_CREATED,COMPLETE
11,,,,,,
11,W_Nabellen offertes-SCHEDULE,Value 2,10.501204333568532,9.61587214452889,W_Nabellen offertes,SCHEDULE
11,,,,,,
11,W_Nabellen offertes-START,Value 2,10.5015131480035,9.61587214452889,W_Nabellen offertes,START
11,,,,,,
11,W_Nabellen offertes-START,Value 2,10.502426795599703,9.61587214452889,W_Nabellen offertes,START
11,,,,,,
11,O_CANCELLED-COMPLETE,Value 3,10.50477623687095,9.61587214452889,O_CANCELLED,COMPLETE
11,,,,,,
11,O_SENT-COMPLETE,Value 3,10.50481235633017,9.61587214452889,O_SENT,COMPLETE
11,,,,,,
11,W_Nabellen offertes-COMPLETE,Value 2,10.504878069568527,9.61587214452889,W_Nabellen offertes,COMPLETE
11,,,,,,
11,W_Nabellen offertes-COMPLETE,Value 2,10.510449932579474,9.61587214452889,W_Nabellen offertes,COMPLETE
11,,,,,,
11,W_Nabellen offertes-COMPLETE,Value 2,10.510836020531427,9.61587214452889,W_Nabellen offertes,COMPLETE
11,,,,,,
11,W_Nabellen offertes-COMPLETE,Value 23,13.402982202752812,9.61587214452889,W_Nabellen offertes,COMPLETE
11,,,,,,
11,O_SENT_BACK-COMPLETE,Value 5,13.610429687293033,9.61587214452889,O_SENT_BACK,COMPLETE
11,,,,,,
11,W_Nabellen offertes-COMPLETE,Value 5,13.610432717065235,9.61587214452889,W_Nabellen offertes,COMPLETE
11,,,,,,
11,W_Nabellen incomplete dossiers-SCHEDULE,Value 6,13.892330191880548,9.61587214452889,W_Nabellen incomplete dossiers,SCHEDULE
11,,,,,,
11,W_Nabellen incomplete dossiers-START,Value 2,13.893761744282905,9.61587214452889,W_Nabellen incomplete dossiers,START
11,,,,,,
11,W_Nabellen incomplete dossiers-START,Value 6,13.896546395090596,9.61587214452889,W_Nabellen incomplete dossiers,START
11,,,,,,
11,W_Nabellen incomplete dossiers-START,Value 24,13.906426119198573,9.61587214452889,W_Nabellen incomplete dossiers,START
11,,,,,,
11,W_Nabellen incomplete dossiers-START,Value 24,13.90755413641301,9.61587214452889,W_Nabellen incomplete dossiers,START
11,,,,,,
11,W_Nabellen incomplete dossiers-START,Value 24,13.907663392231312,9.61587214452889,W_Nabellen incomplete dossiers,START
11,,,,,,
11,W_Nabellen incomplete dossiers-START,Value 4,14.048256381942569,9.61587214452889,W_Nabellen incomplete dossiers,START
11,,,,,,
11,W_Nabellen incomplete dossiers-START,Value 4,14.053142317680317,9.61587214452889,W_Nabellen incomplete dossiers,START
11,,,,,,
11,W_Nabellen incomplete dossiers-START,Value 2,14.172337762310828,9.61587214452889,W_Nabellen incomplete dossiers,START
11,,,,,,
11,W_Nabellen incomplete dossiers-START,Value 2,14.174706530139193,9.61587214452889,W_Nabellen incomplete dossiers,START
11,,,,,,
11,W_Nabellen incomplete dossiers-START,Value 25,14.237481841198923,9.61587214452889,W_Nabellen incomplete dossiers,START
11,,,,,,
11,W_Nabellen incomplete dossiers-START,Value 23,14.240185256118831,9.61587214452889,W_Nabellen incomplete dossiers,START
11,,,,,,
11,W_Nabellen incomplete dossiers-COMPLETE,Value 23,14.24108625640068,9.61587214452889,W_Nabellen incomplete dossiers,COMPLETE
11,,,,,,
11,W_Nabellen incomplete dossiers-SCHEDULE,Value 26,14.276016449277414,9.61587214452889,W_Nabellen incomplete dossiers,SCHEDULE
11,,,,,,
11,W_Nabellen incomplete dossiers-START,Value 2,14.276446352761024,9.61587214452889,W_Nabellen incomplete dossiers,START
11,,,,,,
11,W_Nabellen incomplete dossiers-START,Value 2,14.276916509121916,9.61587214452889,W_Nabellen incomplete dossiers,START
11,,,,,,
11,W_Nabellen incomplete dossiers-START,Value 5,14.330425742864202,9.61587214452889,W_Nabellen incomplete dossiers,START
11,,,,,,
11,W_Nabellen incomplete dossiers-START,Value 27,14.52846692560279,9.61587214452889,W_Nabellen incomplete dossiers,START
11,,,,,,
11,W_Nabellen incomplete dossiers-START,Value 2,14.598125642695475,9.61587214452889,W_Nabellen incomplete dossiers,START
11,,,,,,
11,W_Nabellen incomplete dossiers-COMPLETE,Value 2,14.598148687125384,9.61587214452889,W_Nabellen incomplete dossiers,COMPLETE
11,,,,,,
11,O_ACCEPTED-COMPLETE,Value 26,14.638610765616077,9.61587214452889,O_ACCEPTED,COMPLETE
11,,,,,,
11,A_REGISTERED-COMPLETE,Value 26,14.63861076605522,9.61587214452889,A_REGISTERED,COMPLETE
11,,,,,,
11,W_Valideren aanvraag-COMPLETE,Value 26,14.638614481444556,9.61587214452889,W_Valideren aanvraag,COMPLETE
12,A_SUBMITTED-COMPLETE,Value 1,10.53823024028197,9.105090961257085,A_SUBMITTED,COMPLETE
12,,,,,,
12,A_PREACCEPTED-COMPLETE,Value 1,10.539364321806357,9.105090961257085,A_PREACCEPTED,COMPLETE
12,,,,,,
12,W_Completeren aanvraag-START,Value 28,10.54072715134815,9.105090961257085,W_Completeren aanvraag,START
12,,,,,,
12,O_SELECTED-COMPLETE,Value 28,10.559038234192801,9.105090961257085,O_SELECTED,COMPLETE
12,,,,,,
12,O_CREATED-COMPLETE,Value 28,10.559075119553114,9.105090961257085,O_CREATED,COMPLETE
12,,,,,,
12,W_Nabellen offertes-SCHEDULE,Value 28,10.559078338198876,9.105090961257085,W_Nabellen offertes,SCHEDULE
12,,,,,,
12,W_Nabellen offertes-START,Value 28,10.559900673657696,9.105090961257085,W_Nabellen offertes,START
12,,,,,,
12,W_Nabellen offertes-START,Value 28,10.567943369267878,9.105090961257085,W_Nabellen offertes,START
12,,,,,,
12,W_Nabellen offertes-START,Value 2,12.64409210680508,9.105090961257085,W_Nabellen offertes,START
12,,,,,,
12,W_Nabellen offertes-START,Value 2,13.04983096770775,9.105090961257085,W_Nabellen offertes,START
12,,,,,,
12,W_Valideren aanvraag-SCHEDULE,Value 2,13.04992752924102,9.105090961257085,W_Valideren aanvraag,SCHEDULE
12,,,,,,
12,W_Valideren aanvraag-START,Value 16,13.604348501016112,9.105090961257085,W_Valideren aanvraag,START
12,,,,,,
12,W_Valideren aanvraag-COMPLETE,Value 16,13.606819471089354,9.105090961257085,W_Valideren aanvraag,COMPLETE
12,,,,,,
12,W_Nabellen incomplete dossiers-COMPLETE,Value 9,13.607848277231206,9.105090961257085,W_Nabellen incomplete dossiers,COMPLETE
12,,,,,,
12,W_Nabellen incomplete dossiers-COMPLETE,Value 9,13.61391985509172,9.105090961257085,W_Nabellen incomplete dossiers,COMPLETE
12,,,,,,
12,W_Nabellen incomplete dossiers-COMPLETE,Value 2,13.625572894115765,9.105090961257085,W_Nabellen incomplete dossiers,COMPLETE
12,,,,,,
12,O_DECLINED-COMPLETE,Value 30,13.63468626171599,9.105090961257085,O_DECLINED,COMPLETE
12,,,,,,
12,W_Nabellen incomplete dossiers-COMPLETE,Value 30,13.634691518225994,9.105090961257085,W_Nabellen incomplete dossiers,COMPLETE
13,A_SUBMITTED-COMPLETE,Value 1,10.606851340377272,9.61587214452889,A_SUBMITTED,COMPLETE
13,,,,,,
13,W_Afhandelen leads-SCHEDULE,Value 1,10.607999755870024,9.61587214452889,W_Afhandelen leads,SCHEDULE
13,,,,,,
13,W_Afhandelen leads-COMPLETE,Value 9,10.636433500295379,9.61587214452889,W_Afhandelen leads,COMPLETE
13,,,,,,
13,A_PREACCEPTED-COMPLETE,Value 28,10.6485275789692,9.61587214452889,A_PREACCEPTED,COMPLETE
13,,,,,,
13,W_Afhandelen leads-COMPLETE,Value 28,10.648562374991425,9.61587214452889,W_Afhandelen leads,COMPLETE
13,,,,,,
13,W_Completeren aanvraag-COMPLETE,Value 9,10.7386813896102,9.61587214452889,W_Completeren aanvraag,COMPLETE
13,,,,,,
13,W_Completeren aanvraag-COMPLETE,Value 2,10.783078158304612,9.61587214452889,W_Completeren aanvraag,COMPLETE
13,,,,,,
13,W_Completeren aanvraag-COMPLETE,Value 31,10.870360384959692,9.61587214452889,W_Completeren aanvraag,COMPLETE
13,,,,,,
13,W_Completeren aanvraag-COMPLETE,Value 2,12.264806459719258,9.61587214452889,W_Completeren aanvraag,COMPLETE
13,,,,,,
13,A_DECLINED-COMPLETE,Value 10,12.334351179141134,9.61587214452889,A_DECLINED,COMPLETE
13,,,,,,
14,A_SUBMITTED-COMPLETE,Value 1,10.631111446836828,9.210440366976517,A_SUBMITTED,COMPLETE
14,,,,,,
14,A_DECLINED-COMPLETE,Value 1,10.632166342172326,9.210440366976517,A_DECLINED,COMPLETE
15,A_SUBMITTED-COMPLETE,Value 1,10.670010581957513,9.61587214452889,A_SUBMITTED,COMPLETE
15,,,,,,
15,A_PREACCEPTED-COMPLETE,Value 1,10.671178944014745,9.61587214452889,A_PREACCEPTED,COMPLETE
15,,,,,,
15,W_Completeren aanvraag-START,Value 9,10.771547915523987,9.61587214452889,W_Completeren aanvraag,START
15,,,,,,
15,W_Completeren aanvraag-START,Value 13,10.869995696243086,9.61587214452889,W_Completeren aanvraag,START
15,,,,,,
15,W_Completeren aanvraag-START,Value 13,10.870426093518985,9.61587214452889,W_Completeren aanvraag,START
15,,,,,,
15,W_Completeren aanvraag-START,Value 13,10.888848440910778,9.61587214452889,W_Completeren aanvraag,START
15,,,,,,
15,O_SELECTED-COMPLETE,Value 13,10.898306763139669,9.61587214452889,O_SELECTED,COMPLETE
15,,,,,,
15,O_CREATED-COMPLETE,Value 13,10.898338786468342,9.61587214452889,O_CREATED,COMPLETE
15,,,,,,
15,W_Nabellen offertes-SCHEDULE,Value 13,10.89834057989007,9.61587214452889,W_Nabellen offertes,SCHEDULE
15,,,,,,
15,W_Nabellen offertes-START,Value 13,10.90148003357366,9.61587214452889,W_Nabellen offertes,START
15,,,,,,
15,W_Nabellen offertes-START,Value 4,13.401653649992406,9.61587214452889,W_Nabellen offertes,START
15,,,,,,
15,W_Nabellen offertes-START,Value 2,13.653123976178767,9.61587214452889,W_Nabellen offertes,START
15,,,,,,
15,W_Nabellen offertes-START,Value 2,13.710655865467393,9.61587214452889,W_Nabellen offertes,START
15,,,,,,
15,W_Nabellen offertes-START,Value 32,13.746503398518007,9.61587214452889,W_Nabellen offertes,START
15,,,,,,
15,W_Nabellen offertes-START,Value 20,13.819765665141704,9.61587214452889,W_Nabellen offertes,START
15,,,,,,
15,W_Nabellen offertes-START,Value 20,13.912059703569776,9.61587214452889,W_Nabellen offertes,START
15,,,,,,
15,W_Nabellen offertes-START,Value 2,13.962289253940183,9.61587214452889,W_Nabellen offertes,START
15,,,,,,
15,W_Valideren aanvraag-SCHEDULE,Value 2,13.962330095085525,9.61587214452889,W_Valideren aanvraag,SCHEDULE
15,,,,,,
15,W_Valideren aanvraag-START,Value 8,14.284010074724808,9.61587214452889,W_Valideren aanvraag,START
15,,,,,,
15,W_Valideren aanvraag-COMPLETE,Value 8,14.286065057328196,9.61587214452889,W_Valideren aanvraag,COMPLETE
15,,,,,,
15,W_Nabellen incomplete dossiers-COMPLETE,Value 2,14.286547232809614,9.61587214452889,W_Nabellen incomplete dossiers,COMPLETE
15,,,,,,
15,W_Nabellen incomplete dossiers-COMPLETE,Value 2,14.28668907113846,9.61587214452889,W_Nabellen incomplete dossiers,COMPLETE
15,,,,,,
15,W_Nabellen incomplete dossiers-COMPLETE,Value 24,14.2991607509711,9.61587214452889,W_Nabellen incomplete dossiers,COMPLETE
15,,,,,,
15,W_Valideren aanvraag-SCHEDULE,Value 2,14.32756173163715,9.61587214452889,W_Valideren aanvraag,SCHEDULE
15,,,,,,
15,W_Valideren aanvraag-START,Value 26,14.330690384814384,9.61587214452889,W_Valideren aanvraag,START
15,,,,,,
15,W_Valideren aanvraag-COMPLETE,Value 26,14.331808864645666,9.61587214452889,W_Valideren aanvraag,COMPLETE
15,,,,,,
15,W_Nabellen incomplete dossiers-COMPLETE,Value 33,14.332484270441377,9.61587214452889,W_Nabellen incomplete dossiers,COMPLETE
15,,,,,,
15,W_Valideren aanvraag-SCHEDULE,Value 2,14.33310166475124,9.61587214452889,W_Valideren aanvraag,SCHEDULE
15,,,,,,
15,W_Valideren aanvraag-START,Value 26,14.335620059265679,9.61587214452889,W_Valideren aanvraag,START
15,,,,,,
15,W_Valideren aanvraag-COMPLETE,Value 26,14.335805286317587,9.61587214452889,W_Valideren aanvraag,COMPLETE
15,,,,,,
15,W_Nabellen incomplete dossiers-COMPLETE,Value 33,14.336937489958663,9.61587214452889,W_Nabellen incomplete dossiers,COMPLETE
15,,,,,,
15,W_Nabellen incomplete dossiers-COMPLETE,Value 26,14.339776846354718,9.61587214452889,W_Nabellen incomplete dossiers,COMPLETE
15,,,,,,
15,W_Valideren aanvraag-SCHEDULE,Value 5,14.345206827219203,9.61587214452889,W_Valideren aanvraag,SCHEDULE
15,,,,,,
15,W_Valideren aanvraag-START,Value 26,14.346249314685108,9.61587214452889,W_Valideren aanvraag,START
15,,,,,,
15,W_Valideren aanvraag-START,Value 8,14.379781104823707,9.61587214452889,W_Valideren aanvraag,START
15,,,,,,
15,W_Valideren aanvraag-START,Value 26,14.379967045642047,9.61587214452889,W_Valideren aanvraag,START
15,,,,,,
15,A_ACTIVATED-COMPLETE,Value 26,14.380011937651092,9.61587214452889,A_ACTIVATED,COMPLETE
15,,,,,,
15,A_APPROVED-COMPLETE,Value 26,14.380011937651092,9.61587214452889,A_APPROVED,COMPLETE
15,,,,,,
16,A_SUBMITTED-COMPLETE,Value 1,10.674763864895287,8.699681400989514,A_SUBMITTED,COMPLETE
16,,,,,,
16,W_Afhandelen leads-SCHEDULE,Value 1,10.675705491658398,8.699681400989514,W_Afhandelen leads,SCHEDULE
16,,,,,,
16,A_DECLINED-COMPLETE,Value 28,10.846799714904089,8.699681400989514,A_DECLINED,COMPLETE
16,,,,,,
17,A_SUBMITTED-COMPLETE,Value 1,10.705383011299784,9.61587214452889,A_SUBMITTED,COMPLETE
17,,,,,,
17,A_PREACCEPTED-COMPLETE,Value 1,10.706401524346939,9.61587214452889,A_PREACCEPTED,COMPLETE
17,,,,,,
