CaseID,Activity,time:timestamp,org:resource,org:role,case:Project,case:Task,case:OrganizationalEntity,case:Cost Type,case:RequestedAmount,case:Activity,case:RfpNumber
3,Request For Payment SUBMITTED by EMPLOYEE,9.066354521447801,STAFF MEMBER,EMPLOYEE,,task 147557,,,,,request for payment number 149217
3,,9.070273383079064,STAFF MEMBER,SUPERVISOR,,task 147557,,0.0,34.25224607843211,,request for payment number 149217
3,,10.084766899751639,,,,task 147557,,,,,request for payment number 149217
3,,11.397907353385962,,,project 147556,task 147557,,,34.25224607843211,activity 505,request for payment number 149217
3,,11.398165355664544,,SUPERVISOR,project 147556,task 147557,,,,,request for payment number 149217
3,,11.531374235038689,,,,,,0.0,34.25224607843211,,request for payment number 149217
3,,12.573680111082098,SYSTEM,UNDEFINED,,task 147557,,,,,request for payment number 149217
4,Request For Payment SUBMITTED by EMPLOYEE,9.59383249927394,,,,,,,437.6275839171305,activity 505,request for payment number 147887
4,,9.599676098154463,,SUPERVISOR,project 147649,,,,,,
4,Request For Payment REJECTED by MISSING,11.599304975707751,STAFF MEMBER,MISSING,,task 82614,organizational unit 65463,,,activity 505,
4,,,,,,task 82614,organizational unit 65463,0.0,437.6275839171305,,
4,,,,,project 147649,task 82614,,0.0,437.6275839171305,activity 505,request for payment number 147887
4,Request For Payment FINAL_APPROVED by SUPERVISOR,16.40449595229237,STAFF MEMBER,,project 147649,task 82614,organizational unit 65463,0.0,,,request for payment number 147887
4,,16.41117495710524,,,,,organizational unit 65463,0.0,437.6275839171305,,request for payment number 147887
4,,,SYSTEM,UNDEFINED,project 147649,task 82614,organizational unit 65463,0.0,,,
5,Request For Payment SUBMITTED by EMPLOYEE,,,,project 149147,,,,32.550812026894,activity 505,request for payment number 149146
5,,9.612132074718039,STAFF MEMBER,SUPERVISOR,project 149147,,,0.0,32.550812026894,activity 505,request for payment number 149146
5,,11.598662697248793,STAFF MEMBER,,project 149147,,organizational unit 65463,0.0,32.550812026894,,
5,Request For Payment SUBMITTED by EMPLOYEE,16.404465462772613,,EMPLOYEE,,task 82614,organizational unit 65463,,32.550812026894,activity 505,
5,,16.40446613865874,,PRE_APPROVER,,,,,,activity 505,
5,,16.40448806716086,STAFF MEMBER,SUPERVISOR,project 149147,,,,32.550812026894,,
5,,16.411166154703345,SYSTEM,UNDEFINED,,task 82614,organizational unit 65463,,,activity 505,
5,,16.425171075788256,,,,,,0.0,,activity 505,request for payment number 149146
6,Request For Payment SUBMITTED by EMPLOYEE,11.57854465197804,,,,,,,53.99955609576994,activity 505,request for payment number 147598
6,,11.579050227361671,,,,task 147599,organizational unit 65458,0.0,53.99955609576994,,request for payment number 147598
6,Request Payment,14.145313461083338,SYSTEM,,project 503,,organizational unit 65458,0.0,53.99955609576994,,request for payment number 147598
6,,14.427481847374073,SYSTEM,UNDEFINED,,task 147599,,0.0,53.99955609576994,activity 505,request for payment number 147598
7,,11.581723650840498,,EMPLOYEE,project 147582,task 147599,,,,,request for payment number 149370
7,Request For Payment FINAL_APPROVED by SUPERVISOR,,,SUPERVISOR,,task 147599,,0.0,430.9164576442441,,request for payment number 149370
7,Request Payment,14.145281821703238,SYSTEM,,project 147582,task 147599,organizational unit 65458,,430.9164576442441,,
7,,,,UNDEFINED,,task 147599,organizational unit 65458,0.0,430.9164576442441,,
8,Request For Payment SUBMITTED by EMPLOYEE,,STAFF MEMBER,EMPLOYEE,project 147582,,,0.0,,,request for payment number 148224
8,,,,,,,,,31.71504266521492,,request for payment number 148224
8,,11.594837194165144,STAFF MEMBER,,,,organizational unit 65463,0.0,31.71504266521492,UNKNOWN,request for payment number 148224
8,,11.597386091560297,,,project 147582,UNKNOWN,organizational unit 65463,,31.71504266521492,UNKNOWN,request for payment number 148224
8,Payment Handled,,SYSTEM,UNDEFINED,project 147582,,organizational unit 65463,,,,
9,,,,,project 147546,,,,,,
9,Request For Payment FINAL_APPROVED by SUPERVISOR,12.07270695346227,,SUPERVISOR,,,organizational unit 65463,0.0,246.8039601180534,,
9,Request Payment,12.476214280004966,,,project 147546,,,0.0,246.8039601180534,UNKNOWN,request for payment number 149831
9,Payment Handled,,,,,UNKNOWN,,0.0,,UNKNOWN,
10,,12.111118902194823,,EMPLOYEE,project 503,,organizational unit 65458,0.0,248.33579089019588,,
10,,12.111179378805511,STAFF MEMBER,,project 503,,,,,,request for payment number 148630
10,Request Payment,14.145210629437708,,UNDEFINED,project 503,UNKNOWN,,,248.33579089019588,UNKNOWN,request for payment number 148630
10,Payment Handled,,SYSTEM,,,UNKNOWN,organizational unit 65458,0.0,248.33579089019588,,request for payment number 148630
11,Request For Payment SUBMITTED by EMPLOYEE,,,,project 147546,UNKNOWN,,,325.2739525493613,UNKNOWN,request for payment number 147895
11,,,,SUPERVISOR,,UNKNOWN,organizational unit 65458,,325.2739525493613,,
11,,12.803242924075928,,UNDEFINED,,,organizational unit 65458,,,,
11,Payment Handled,,,,,,organizational unit 65458,,,UNKNOWN,request for payment number 147895
12,Request For Payment SUBMITTED by EMPLOYEE,12.491687582929693,,,,,,0.0,,,
12,Request For Payment FINAL_APPROVED by SUPERVISOR,12.491755220318163,STAFF MEMBER,,project 147546,UNKNOWN,,0.0,,UNKNOWN,request for payment number 147899
12,,12.803042020006945,SYSTEM,,,UNKNOWN,,,96.47232713406254,,request for payment number 147899
12,,13.360594142179467,SYSTEM,UNDEFINED,,UNKNOWN,organizational unit 65458,0.0,96.47232713406254,UNKNOWN,request for payment number 147899
13,Request For Payment SUBMITTED by EMPLOYEE,12.497510157483372,STAFF MEMBER,,,,organizational unit 65463,,460.89001284125504,UNKNOWN,
13,,12.49769693721458,,,project 503,UNKNOWN,organizational unit 65463,0.0,,UNKNOWN,request for payment number 148634
13,,,STAFF MEMBER,SUPERVISOR,,,organizational unit 65463,0.0,460.89001284125504,UNKNOWN,request for payment number 148634
13,Request Payment,13.675871408049813,,UNDEFINED,,UNKNOWN,organizational unit 65463,,,,
13,,14.030058875865913,,UNDEFINED,project 503,UNKNOWN,organizational unit 65463,0.0,,UNKNOWN,
14,,,,,project 147620,,organizational unit 65463,,4205.867568279362,UNKNOWN,
14,,,,SUPERVISOR,project 147620,UNKNOWN,organizational unit 65463,,,,request for payment number 149909
14,,13.453996782885138,,DIRECTOR,project 147620,UNKNOWN,organizational unit 65463,,,,
14,Request Payment,,,UNDEFINED,,UNKNOWN,organizational unit 65463,0.0,4205.867568279362,,
14,Payment Handled,,SYSTEM,UNDEFINED,,,organizational unit 65463,,,,
15,,,STAFF MEMBER,EMPLOYEE,,,,0.0,38.63303375588632,UNKNOWN,
15,Request For Payment FINAL_APPROVED by SUPERVISOR,,STAFF MEMBER,,,,organizational unit 65458,,,,
15,Request Payment,,SYSTEM,,,UNKNOWN,organizational unit 65458,0.0,,,request for payment number 149295
15,Payment Handled,13.360594142179467,SYSTEM,,project 503,,organizational unit 65458,0.0,,UNKNOWN,
16,Request For Payment SUBMITTED by EMPLOYEE,,STAFF MEMBER,,,,,0.0,,UNKNOWN,request for payment number 149914
16,,,STAFF MEMBER,,,,,,112.586736524557,,
16,Request For Payment REJECTED by MISSING,,,MISSING,,UNKNOWN,organizational unit 65463,0.0,112.586736524557,UNKNOWN,
16,,13.317750868560594,STAFF MEMBER,,,,organizational unit 65463,,,,request for payment number 149914
16,,13.317782123675538,,SUPERVISOR,project 147556,UNKNOWN,,,,,
16,Request Payment,,,,,UNKNOWN,organizational unit 65463,,,,request for payment number 149914
16,Payment Handled,14.030058875865913,SYSTEM,UNDEFINED,,,,,,UNKNOWN,request for payment number 149914
17,,,STAFF MEMBER,,project 503,,organizational unit 65458,0.0,,UNKNOWN,request for payment number 149224
17,,,STAFF MEMBER,,project 503,UNKNOWN,,0.0,,,
17,,13.346934708955061,SYSTEM,,project 503,,,0.0,,UNKNOWN,request for payment number 149224
17,,,SYSTEM,,project 503,,,,,UNKNOWN,request for payment number 149224
18,,12.99914208117833,,,,UNKNOWN,,0.0,,,
18,,12.999375067784916,,SUPERVISOR,project 147551,UNKNOWN,organizational unit 65458,0.0,185.5206789946729,UNKNOWN,
18,Request Payment,14.144988390672527,SYSTEM,,project 147551,UNKNOWN,,0.0,185.5206789946729,,
18,,14.427481847374073,SYSTEM,UNDEFINED,project 147551,UNKNOWN,organizational unit 65458,0.0,185.5206789946729,,request for payment number 148884
19,,,STAFF MEMBER,EMPLOYEE,project 503,,,,,UNKNOWN,request for payment number 149159
19,,,,,project 503,UNKNOWN,organizational unit 65463,0.0,41.02138175756728,,request for payment number 149159
19,Request For Payment FINAL_APPROVED by SUPERVISOR,13.993711135173925,,SUPERVISOR,,UNKNOWN,organizational unit 65463,,41.02138175756728,UNKNOWN,request for payment number 149159
19,,14.546722976681002,,UNDEFINED,,,organizational unit 65463,,,,request for payment number 149159
19,,,,,,UNKNOWN,organizational unit 65463,0.0,,,
20,,,STAFF MEMBER,,,,organizational unit 65463,,,,UNKNOWN
20,Request For Payment REJECTED by PRE_APPROVER,14.708794655188175,STAFF MEMBER,,,,organizational unit 65463,0.0,,activity 505,
20,Request For Payment REJECTED by EMPLOYEE,,STAFF MEMBER,EMPLOYEE,,,,0.0,,activity 505,
20,Request For Payment SUBMITTED by EMPLOYEE,14.70983212529442,STAFF MEMBER,,project 503,,organizational unit 65463,,,,UNKNOWN
20,,,STAFF MEMBER,,project 503,,,0.0,,activity 505,
20,,14.710515955875787,,,project 503,task 74419,,0.0,3441.5162056141467,activity 505,
20,,14.776687079944814,,MISSING,,task 74419,,,3441.5162056141467,activity 505,UNKNOWN
21,Request For Payment SUBMITTED by EMPLOYEE,13.335451744368434,STAFF MEMBER,,,,organizational unit 65458,0.0,3.934400805535731,,request for payment number 148505
21,,,,PRE_APPROVER,,,organizational unit 65458,,3.934400805535731,,
21,Request For Payment FINAL_APPROVED by SUPERVISOR,,,SUPERVISOR,,UNKNOWN,,,3.934400805535731,UNKNOWN,
21,,14.143899498309494,SYSTEM,,,,organizational unit 65458,,,UNKNOWN,request for payment number 148505
21,,,,UNDEFINED,project 147908,,organizational unit 65458,0.0,,,
22,Request For Payment SUBMITTED by EMPLOYEE,,,,project 147546,UNKNOWN,,0.0,,,request for payment number 147939
22,,,,SUPERVISOR,project 147546,UNKNOWN,,0.0,,UNKNOWN,
22,Request Payment,13.346875591671948,SYSTEM,,project 147546,UNKNOWN,,0.0,38.46467306686371,,
22,,,,UNDEFINED,,,,,,UNKNOWN,
23,,,STAFF MEMBER,EMPLOYEE,project 503,task 147825,organizational unit 65463,0.0,,,
23,,,,,project 503,,,0.0,23.42869687069603,activity 505,
23,Request For Payment FINAL_APPROVED by SUPERVISOR,13.457121288265629,,,,,,0.0,,activity 505,request for payment number 149661
23,Request Payment,13.592975571436945,SYSTEM,,,task 147825,organizational unit 65463,0.0,,,
23,,14.030058875865913,SYSTEM,UNDEFINED,,,organizational unit 65463,,23.42869687069603,activity 505,request for payment number 149661
24,,,STAFF MEMBER,,project 147556,UNKNOWN,,0.0,,UNKNOWN,request for payment number 147747
24,,13.453341980185668,,SUPERVISOR,project 147556,,organizational unit 65463,,,UNKNOWN,request for payment number 147747
24,,,,UNDEFINED,,UNKNOWN,organizational unit 65463,0.0,6.626098975813822,,
24,Payment Handled,14.219915103875117,,,,UNKNOWN,,0.0,6.626098975813822,,
25,,13.46048282805188,STAFF MEMBER,EMPLOYEE,,,,,,UNKNOWN,request for payment number 149155
25,Request For Payment FINAL_APPROVED by SUPERVISOR,13.460509925868582,STAFF MEMBER,,project 147620,UNKNOWN,,,,,
25,,,SYSTEM,,,,organizational unit 65458,0.0,,,request for payment number 149155
25,Payment Handled,,,,,,,,,UNKNOWN,request for payment number 149155
26,Request For Payment SUBMITTED by EMPLOYEE,13.46709994162968,STAFF MEMBER,EMPLOYEE,project 147843,,,,,UNKNOWN,
26,Request For Payment FINAL_APPROVED by SUPERVISOR,,STAFF MEMBER,,,UNKNOWN,organizational unit 65463,0.0,,,request for payment number 147903
26,,14.080886436811436,,,project 147843,,,,128.05998076667805,UNKNOWN,
26,Payment Handled,14.219915103875117,SYSTEM,,project 147843,,organizational unit 65463,,,,request for payment number 147903
27,Request For Payment SUBMITTED by EMPLOYEE,13.470003025717439,STAFF MEMBER,,,UNKNOWN,,,,,UNKNOWN
27,Request For Payment FINAL_APPROVED by SUPERVISOR,13.470186660730654,,SUPERVISOR,,UNKNOWN,,0.0,,UNKNOWN,
27,Request For Payment REJECTED by MISSING,,,MISSING,,UNKNOWN,,,,UNKNOWN,UNKNOWN
28,Request For Payment SUBMITTED by EMPLOYEE,,,,,,,,,UNKNOWN,request for payment number 148148
28,Request For Payment APPROVED by PRE_APPROVER,,,,project 147531,,,,25.34672207446496,UNKNOWN,request for payment number 148148
28,Request For Payment FINAL_APPROVED by SUPERVISOR,13.475078692348887,,,project 147531,,organizational unit 65458,,,UNKNOWN,
28,,,SYSTEM,,,UNKNOWN,,0.0,25.34672207446496,,request for payment number 148148
28,Payment Handled,13.703095215432745,SYSTEM,,,UNKNOWN,,,,,request for payment number 148148
29,Request For Payment SUBMITTED by EMPLOYEE,13.476594136756036,,,,,,0.0,1699.9224747160142,,
29,,13.47661097772675,,SUPERVISOR,,,,,,,request for payment number 147907
29,Request Payment,13.694516246677143,SYSTEM,,project 147908,UNKNOWN,,,1699.9224747160142,UNKNOWN,
29,,,,UNDEFINED,,UNKNOWN,,,1699.9224747160142,UNKNOWN,
30,Request For Payment SUBMITTED by EMPLOYEE,13.484617528581428,STAFF MEMBER,,project 147582,,organizational unit 65458,0.0,46.53304952089496,UNKNOWN,request for payment number 148888
30,,,,,project 147582,UNKNOWN,,,46.53304952089496,,request for payment number 148888
30,,13.696327167268294,SYSTEM,,project 147582,UNKNOWN,organizational unit 65458,,46.53304952089496,,
30,,14.030058875865913,,UNDEFINED,,UNKNOWN,organizational unit 65458,0.0,,,request for payment number 148888
31,Request For Payment SUBMITTED by EMPLOYEE,13.566069231475252,,EMPLOYEE,,UNKNOWN,,,130.32384196154325,,request for payment number 148434
31,Request For Payment APPROVED by PRE_APPROVER,13.566076931295203,STAFF MEMBER,,project 147551,,organizational unit 65463,0.0,,,request for payment number 148434
31,,14.12876461234541,,SUPERVISOR,project 147551,,organizational unit 65463,,,,request for payment number 148434
31,Request Payment,14.143903098717493,SYSTEM,UNDEFINED,project 147551,UNKNOWN,,,130.32384196154325,UNKNOWN,request for payment number 148434
31,,,SYSTEM,,project 147551,UNKNOWN,,,130.32384196154325,UNKNOWN,
32,,13.57132083146862,,,project 147551,UNKNOWN,,,78.89250361246872,,request for payment number 147920
32,Request For Payment FINAL_APPROVED by SUPERVISOR,13.571331044108549,STAFF MEMBER,,project 147551,,organizational unit 65458,0.0,,UNKNOWN,request for payment number 147920
32,,13.69617394112536,SYSTEM,UNDEFINED,,,,0.0,,,request for payment number 147920
32,,14.030058875865913,,,project 147551,,organizational unit 65458,,78.89250361246872,,
33,Request For Payment SUBMITTED by EMPLOYEE,13.573901310263356,,,,,organizational unit 65458,0.0,,UNKNOWN,
33,,13.573907676725849,,SUPERVISOR,,,,0.0,15.182427838036624,,request for payment number 147912
33,,,,UNDEFINED,,,organizational unit 65458,0.0,15.182427838036624,UNKNOWN,
33,Payment Handled,,,UNDEFINED,,UNKNOWN,organizational unit 65458,,,,
34,,,STAFF MEMBER,EMPLOYEE,project 147531,UNKNOWN,,,41.827541106078606,UNKNOWN,request for payment number 149835
34,Request For Payment FINAL_APPROVED by SUPERVISOR,,STAFF MEMBER,SUPERVISOR,project 147531,,organizational unit 65458,0.0,,UNKNOWN,request for payment number 149835
34,,,,UNDEFINED,project 147531,,,0.0,41.827541106078606,UNKNOWN,
34,Payment Handled,,SYSTEM,,project 147531,UNKNOWN,,,41.827541106078606,UNKNOWN,
35,,13.621575019216765,STAFF MEMBER,,project 147742,task 55559,organizational unit 65458,,817.3563723766118,,request for payment number 147916
35,,,,,project 147742,,,0.0,,activity 505,
35,,13.696015056875583,SYSTEM,,,,organizational unit 65458,0.0,,,request for payment number 147916
35,Payment Handled,14.030058875865913,SYSTEM,,project 147742,,,,,,request for payment number 147916
36,,13.69230735972985,,,project 503,,,,341.6368893649786,activity 505,request for payment number 147943
36,Request For Payment APPROVED by PRE_APPROVER,,STAFF MEMBER,PRE_APPROVER,project 503,,,,,activity 505,request for payment number 147943
36,Request For Payment FINAL_APPROVED by SUPERVISOR,14.004494869231593,STAFF MEMBER,,project 503,task 15842,organizational unit 65463,0.0,,activity 505,request for payment number 147943
36,Request Payment,14.017072492518489,SYSTEM,UNDEFINED,,task 15842,organizational unit 65463,,341.6368893649786,,request for payment number 147943
36,Payment Handled,14.219915103875117,SYSTEM,UNDEFINED,project 503,,,,341.6368893649786,activity 505,
37,,,,EMPLOYEE,,,organizational unit 65463,0.0,16.162085783619368,UNKNOWN,request for payment number 147751
37,Request For Payment FINAL_APPROVED by SUPERVISOR,,STAFF MEMBER,SUPERVISOR,,UNKNOWN,,0.0,,,request for payment number 147751
37,,14.021976609679879,SYSTEM,UNDEFINED,project 147531,UNKNOWN,,0.0,16.162085783619368,,request for payment number 147751
37,,14.219915103875117,,,,UNKNOWN,organizational unit 65463,0.0,,UNKNOWN,
38,,,,EMPLOYEE,project 147546,,organizational unit 65458,,8.495698109401438,,
38,,14.089227824831273,STAFF MEMBER,SUPERVISOR,,UNKNOWN,organizational unit 65458,,,UNKNOWN,request for payment number 148229
38,,,SYSTEM,UNDEFINED,project 147546,,,0.0,,UNKNOWN,
38,Payment Handled,14.427481847374073,SYSTEM,UNDEFINED,project 147546,UNKNOWN,,0.0,,UNKNOWN,
39,,,,EMPLOYEE,project 147582,task 147756,,0.0,,,request for payment number 147755
39,,14.090129427098764,STAFF MEMBER,,,,,,,activity 505,
39,Request Payment,14.210149271587564,SYSTEM,UNDEFINED,project 147582,,organizational unit 65458,0.0,1249.8715657014827,,request for payment number 147755
39,Payment Handled,14.427481847374073,SYSTEM,,project 147582,,,,1249.8715657014827,,request for payment number 147755
40,,,STAFF MEMBER,EMPLOYEE,,UNKNOWN,organizational unit 65458,,,UNKNOWN,request for payment number 149205
40,Request For Payment FINAL_APPROVED by SUPERVISOR,,STAFF MEMBER,SUPERVISOR,project 147546,,organizational unit 65458,,,UNKNOWN,
40,,,,,project 147546,UNKNOWN,organizational unit 65458,,6.617545567312693,,
40,,14.427481847374073,,,project 147546,UNKNOWN,,,,UNKNOWN,
41,Request For Payment SUBMITTED by EMPLOYEE,,,EMPLOYEE,,,,0.0,,UNKNOWN,UNKNOWN
41,,,STAFF MEMBER,,,UNKNOWN,organizational unit 65463,0.0,,UNKNOWN,UNKNOWN
41,Request For Payment REJECTED by EMPLOYEE,14.505087874133926,,EMPLOYEE,,,,,,,UNKNOWN
41,Request For Payment SUBMITTED by EMPLOYEE,14.508770732140201,STAFF MEMBER,,,,,,,,
41,,,STAFF MEMBER,PRE_APPROVER,project 503,,,0.0,,UNKNOWN,UNKNOWN
41,Request For Payment FINAL_APPROVED by SUPERVISOR,14.514061113962356,,,,,,,12.955840539247667,UNKNOWN,
41,,,,,,UNKNOWN,,0.0,12.955840539247667,UNKNOWN,
42,,,,EMPLOYEE,,,,0.0,28.07098783503661,,UNKNOWN
42,Request For Payment REJECTED by PRE_APPROVER,14.206404689793631,,PRE_APPROVER,project 503,UNKNOWN,organizational unit 65463,,,UNKNOWN,
42,Request For Payment REJECTED by EMPLOYEE,,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,,,28.07098783503661,,
42,Request For Payment SUBMITTED by EMPLOYEE,,,EMPLOYEE,project 503,,,,28.07098783503661,,UNKNOWN
42,Request For Payment APPROVED by PRE_APPROVER,14.50876623263852,STAFF MEMBER,,project 503,,,,28.07098783503661,,UNKNOWN
42,Request For Payment FINAL_APPROVED by SUPERVISOR,14.514073546525028,STAFF MEMBER,,,UNKNOWN,,0.0,,,
42,,,STAFF MEMBER,,project 503,UNKNOWN,,0.0,,UNKNOWN,UNKNOWN
43,Request For Payment SUBMITTED by EMPLOYEE,14.210612823481334,STAFF MEMBER,EMPLOYEE,,task 148448,organizational unit 65458,,,,
43,,,,,project 503,,organizational unit 65458,0.0,1031.6698327131896,activity 505,
43,,14.26611982656166,,,,task 148448,organizational unit 65458,,1031.6698327131896,activity 505,request for payment number 148447
43,,,,,,task 148448,organizational unit 65458,0.0,1031.6698327131896,,
43,Payment Handled,14.427481847374073,,UNDEFINED,,task 148448,organizational unit 65458,0.0,,activity 505,
44,Request For Payment SUBMITTED by EMPLOYEE,14.262435537106207,,EMPLOYEE,project 503,,organizational unit 65458,,6.117806656383548,,request for payment number 147760
44,,14.262471353610584,STAFF MEMBER,SUPERVISOR,project 503,UNKNOWN,organizational unit 65458,0.0,,,request for payment number 147760
44,Request Payment,,,UNDEFINED,project 503,UNKNOWN,organizational unit 65458,0.0,6.117806656383548,,request for payment number 147760
44,,,,UNDEFINED,project 503,,organizational unit 65458,,,,
45,,14.265919075880902,STAFF MEMBER,EMPLOYEE,,UNKNOWN,organizational unit 65458,0.0,,UNKNOWN,request for payment number 148395
45,,14.26592608690127,STAFF MEMBER,SUPERVISOR,,,organizational unit 65458,,5.580431142262634,,request for payment number 148395
45,Request Payment,14.836347594116114,SYSTEM,,project 503,,organizational unit 65458,,5.580431142262634,,
45,,15.112561325278596,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65458,0.0,,,request for payment number 148395
46,,,STAFF MEMBER,,project 147546,,organizational unit 65457,0.0,,,
46,,14.272720825020487,,PRE_APPROVER,,,,0.0,186.4984528352629,UNKNOWN,request for payment number 147764
46,,,,,,,organizational unit 65457,,186.4984528352629,,
46,,,SYSTEM,UNDEFINED,project 147546,,,0.0,186.4984528352629,,request for payment number 147764
46,,,SYSTEM,UNDEFINED,project 147546,,,0.0,,UNKNOWN,
47,Request For Payment SUBMITTED by EMPLOYEE,14.369971941896457,,EMPLOYEE,,UNKNOWN,organizational unit 65458,,307.46939935872024,,
47,Request For Payment FINAL_APPROVED by SUPERVISOR,,,SUPERVISOR,project 503,,organizational unit 65458,,,,request for payment number 147983
47,,14.413872770771896,,UNDEFINED,,UNKNOWN,,0.0,,UNKNOWN,request for payment number 147983
47,Payment Handled,14.559035689112426,,,,UNKNOWN,,0.0,307.46939935872024,UNKNOWN,
48,,,STAFF MEMBER,EMPLOYEE,,UNKNOWN,,,189.58082016226803,UNKNOWN,
48,Request For Payment FINAL_APPROVED by SUPERVISOR,,,,project 147620,,,,189.58082016226803,UNKNOWN,request for payment number 148766
48,,,SYSTEM,UNDEFINED,project 147620,,,0.0,189.58082016226803,UNKNOWN,request for payment number 148766
48,,15.112561325278596,,,,UNKNOWN,,,,,request for payment number 148766
49,Request For Payment SUBMITTED by EMPLOYEE,14.412886652518948,STAFF MEMBER,,,,,,,activity 505,request for payment number 148233
49,,,,,project 147556,task 74099,,0.0,15.199653339264287,activity 505,request for payment number 148233
49,,14.464797278372375,SYSTEM,,project 147556,,organizational unit 65463,,,,request for payment number 148233
49,,,,UNDEFINED,project 147556,task 74099,,,,activity 505,request for payment number 148233
50,,14.413228301609047,,,project 503,,,0.0,,activity 505,request for payment number 147769
50,,14.413232702124128,,,project 503,,organizational unit 65463,,,activity 505,request for payment number 147769
50,Request Payment,,SYSTEM,,project 503,,organizational unit 65463,,,activity 505,
50,Payment Handled,,,UNDEFINED,,,,,213.9119309902756,,
51,Request For Payment SUBMITTED by EMPLOYEE,,,EMPLOYEE,project 147546,,organizational unit 65463,,,UNKNOWN,
51,,,STAFF MEMBER,SUPERVISOR,,,organizational unit 65463,0.0,21.575440549026123,,request for payment number 149374
51,Request Payment,,,UNDEFINED,,UNKNOWN,,0.0,21.575440549026123,UNKNOWN,request for payment number 149374
51,,,SYSTEM,UNDEFINED,project 147546,UNKNOWN,,,,,
52,Request For Payment SUBMITTED by EMPLOYEE,14.417051640132355,STAFF MEMBER,,,,,,23.480706342975964,,
52,Request For Payment APPROVED by PRE_APPROVER,,,PRE_APPROVER,,,,,,UNKNOWN,
52,,,,SUPERVISOR,,UNKNOWN,,,,,request for payment number 148510
52,,,,,,,,,23.480706342975964,UNKNOWN,
52,Payment Handled,,SYSTEM,UNDEFINED,project 147546,,,,,UNKNOWN,request for payment number 148510
53,Request For Payment SUBMITTED by EMPLOYEE,14.419583872429074,,EMPLOYEE,project 503,task 148154,,,,,request for payment number 148153
53,,14.419591524529602,,,,,organizational unit 65463,,,activity 505,request for payment number 148153
53,Request Payment,,SYSTEM,,,,organizational unit 65463,,,activity 505,
53,,,,,,task 148154,,0.0,653.4051673300182,,
54,,,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,,0.0,653.4051673300182,,
54,,14.419653832311482,STAFF MEMBER,SUPERVISOR,,,,0.0,653.4051673300182,,
54,Request Payment,,,UNDEFINED,,UNKNOWN,,,,,request for payment number 147773
54,Payment Handled,,,,,UNKNOWN,,,653.4051673300182,UNKNOWN,
55,,,STAFF MEMBER,,,,,,,UNKNOWN,request for payment number 149485
55,Request For Payment APPROVED by PRE_APPROVER,,STAFF MEMBER,,project 147546,,,0.0,34.5688176716035,UNKNOWN,
55,,,,SUPERVISOR,,,,0.0,,UNKNOWN,
55,,14.472022280716695,SYSTEM,UNDEFINED,project 147546,,organizational unit 65458,,34.5688176716035,UNKNOWN,
55,Payment Handled,14.559035689112426,,UNDEFINED,project 147546,UNKNOWN,,,,,request for payment number 149485
56,,14.46660582129235,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65458,,,,request for payment number 149839
56,Request For Payment FINAL_APPROVED by SUPERVISOR,,,SUPERVISOR,project 503,,organizational unit 65458,,,UNKNOWN,request for payment number 149839
56,,,SYSTEM,UNDEFINED,,,organizational unit 65458,0.0,,UNKNOWN,request for payment number 149839
56,,,SYSTEM,,project 503,UNKNOWN,,,40.67153899842637,UNKNOWN,request for payment number 149839
