CaseID,Activity,time:timestamp,org:resource,org:role,case:Project,case:Task,case:OrganizationalEntity,case:Cost Type,case:RequestedAmount,case:Activity,case:RfpNumber
3,Request For Payment SUBMITTED by EMPLOYEE,9.066354521447801,STAFF MEMBER,EMPLOYEE,project 147556,task 147557,organizational unit 65463,0,34.25224607843211,activity 505,request for payment number 149217
3,Request For Payment REJECTED by SUPERVISOR,9.070273383079064,STAFF MEMBER,SUPERVISOR,project 147556,task 147557,organizational unit 65463,0,34.25224607843211,activity 505,request for payment number 149217
3,Request For Payment REJECTED by EMPLOYEE,10.084766899751639,STAFF MEMBER,EMPLOYEE,project 147556,task 147557,organizational unit 65463,0,34.25224607843211,activity 505,request for payment number 149217
3,Request For Payment SUBMITTED by EMPLOYEE,11.397907353385962,STAFF MEMBER,EMPLOYEE,project 147556,task 147557,organizational unit 65463,0,34.25224607843211,activity 505,request for payment number 149217
3,Request For Payment FINAL_APPROVED by SUPERVISOR,11.398165355664544,STAFF MEMBER,SUPERVISOR,project 147556,task 147557,organizational unit 65463,0,34.25224607843211,activity 505,request for payment number 149217
3,Request Payment,11.531374235038689,SYSTEM,UNDEFINED,project 147556,task 147557,organizational unit 65463,0,34.25224607843211,activity 505,request for payment number 149217
3,Payment Handled,12.573680111082098,SYSTEM,UNDEFINED,project 147556,task 147557,organizational unit 65463,0,34.25224607843211,activity 505,request for payment number 149217
4,Request For Payment SUBMITTED by EMPLOYEE,9.59383249927394,STAFF MEMBER,EMPLOYEE,project 147649,task 82614,organizational unit 65463,0,437.6275839171305,activity 505,request for payment number 147887
4,Request For Payment FINAL_APPROVED by SUPERVISOR,9.599676098154463,STAFF MEMBER,SUPERVISOR,project 147649,task 82614,organizational unit 65463,0,437.6275839171305,activity 505,request for payment number 147887
4,Request For Payment REJECTED by MISSING,11.599304975707751,STAFF MEMBER,MISSING,project 147649,task 82614,organizational unit 65463,0,437.6275839171305,activity 505,request for payment number 147887
4,Request For Payment SUBMITTED by EMPLOYEE,16.40444503577629,STAFF MEMBER,EMPLOYEE,project 147649,task 82614,organizational unit 65463,0,437.6275839171305,activity 505,request for payment number 147887
4,Request For Payment APPROVED by PRE_APPROVER,16.404447213674448,STAFF MEMBER,PRE_APPROVER,project 147649,task 82614,organizational unit 65463,0,437.6275839171305,activity 505,request for payment number 147887
4,Request For Payment FINAL_APPROVED by SUPERVISOR,16.40449595229237,STAFF MEMBER,SUPERVISOR,project 147649,task 82614,organizational unit 65463,0,437.6275839171305,activity 505,request for payment number 147887
4,Request Payment,16.41117495710524,SYSTEM,UNDEFINED,project 147649,task 82614,organizational unit 65463,0,437.6275839171305,activity 505,request for payment number 147887
4,Payment Handled,16.425171075788256,SYSTEM,UNDEFINED,project 147649,task 82614,organizational unit 65463,0,437.6275839171305,activity 505,request for payment number 147887
5,Request For Payment SUBMITTED by EMPLOYEE,9.611998241741393,STAFF MEMBER,EMPLOYEE,project 149147,task 82614,organizational unit 65463,0,32.550812026894,activity 505,request for payment number 149146
5,Request For Payment FINAL_APPROVED by SUPERVISOR,9.612132074718039,STAFF MEMBER,SUPERVISOR,project 149147,task 82614,organizational unit 65463,0,32.550812026894,activity 505,request for payment number 149146
5,Request For Payment REJECTED by MISSING,11.598662697248793,STAFF MEMBER,MISSING,project 149147,task 82614,organizational unit 65463,0,32.550812026894,activity 505,request for payment number 149146
5,Request For Payment SUBMITTED by EMPLOYEE,16.404465462772613,STAFF MEMBER,EMPLOYEE,project 149147,task 82614,organizational unit 65463,0,32.550812026894,activity 505,request for payment number 149146
5,Request For Payment APPROVED by PRE_APPROVER,16.40446613865874,STAFF MEMBER,PRE_APPROVER,project 149147,task 82614,organizational unit 65463,0,32.550812026894,activity 505,request for payment number 149146
5,Request For Payment FINAL_APPROVED by SUPERVISOR,16.40448806716086,STAFF MEMBER,SUPERVISOR,project 149147,task 82614,organizational unit 65463,0,32.550812026894,activity 505,request for payment number 149146
5,Request Payment,16.411166154703345,SYSTEM,UNDEFINED,project 149147,task 82614,organizational unit 65463,0,32.550812026894,activity 505,request for payment number 149146
5,Payment Handled,16.425171075788256,SYSTEM,UNDEFINED,project 149147,task 82614,organizational unit 65463,0,32.550812026894,activity 505,request for payment number 149146
6,Request For Payment SUBMITTED by EMPLOYEE,11.57854465197804,STAFF MEMBER,EMPLOYEE,project 503,task 147599,organizational unit 65458,0,53.99955609576994,activity 505,request for payment number 147598
6,Request For Payment FINAL_APPROVED by SUPERVISOR,11.579050227361671,STAFF MEMBER,SUPERVISOR,project 503,task 147599,organizational unit 65458,0,53.99955609576994,activity 505,request for payment number 147598
6,Request Payment,14.145313461083338,SYSTEM,UNDEFINED,project 503,task 147599,organizational unit 65458,0,53.99955609576994,activity 505,request for payment number 147598
6,Payment Handled,14.427481847374073,SYSTEM,UNDEFINED,project 503,task 147599,organizational unit 65458,0,53.99955609576994,activity 505,request for payment number 147598
7,Request For Payment SUBMITTED by EMPLOYEE,11.581723650840498,STAFF MEMBER,EMPLOYEE,project 147582,task 147599,organizational unit 65458,0,430.9164576442441,activity 505,request for payment number 149370
7,Request For Payment FINAL_APPROVED by SUPERVISOR,11.581854334409092,STAFF MEMBER,SUPERVISOR,project 147582,task 147599,organizational unit 65458,0,430.9164576442441,activity 505,request for payment number 149370
7,Request Payment,14.145281821703238,SYSTEM,UNDEFINED,project 147582,task 147599,organizational unit 65458,0,430.9164576442441,activity 505,request for payment number 149370
7,Payment Handled,14.427481847374073,SYSTEM,UNDEFINED,project 147582,task 147599,organizational unit 65458,0,430.9164576442441,activity 505,request for payment number 149370
8,Request For Payment SUBMITTED by EMPLOYEE,11.59080275289071,STAFF MEMBER,EMPLOYEE,project 147582,UNKNOWN,organizational unit 65463,0,31.71504266521492,UNKNOWN,request for payment number 148224
8,Request For Payment APPROVED by PRE_APPROVER,11.59087675638741,STAFF MEMBER,PRE_APPROVER,project 147582,UNKNOWN,organizational unit 65463,0,31.71504266521492,UNKNOWN,request for payment number 148224
8,Request For Payment FINAL_APPROVED by SUPERVISOR,11.594837194165144,STAFF MEMBER,SUPERVISOR,project 147582,UNKNOWN,organizational unit 65463,0,31.71504266521492,UNKNOWN,request for payment number 148224
8,Request Payment,11.597386091560297,SYSTEM,UNDEFINED,project 147582,UNKNOWN,organizational unit 65463,0,31.71504266521492,UNKNOWN,request for payment number 148224
8,Payment Handled,12.573680111082098,SYSTEM,UNDEFINED,project 147582,UNKNOWN,organizational unit 65463,0,31.71504266521492,UNKNOWN,request for payment number 148224
9,Request For Payment SUBMITTED by EMPLOYEE,11.655362088065267,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65463,0,246.8039601180534,UNKNOWN,request for payment number 149831
9,Request For Payment FINAL_APPROVED by SUPERVISOR,12.07270695346227,STAFF MEMBER,SUPERVISOR,project 147546,UNKNOWN,organizational unit 65463,0,246.8039601180534,UNKNOWN,request for payment number 149831
9,Request Payment,12.476214280004966,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65463,0,246.8039601180534,UNKNOWN,request for payment number 149831
9,Payment Handled,13.360594142179467,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65463,0,246.8039601180534,UNKNOWN,request for payment number 149831
10,Request For Payment SUBMITTED by EMPLOYEE,12.111118902194823,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65458,0,248.33579089019588,UNKNOWN,request for payment number 148630
10,Request For Payment FINAL_APPROVED by SUPERVISOR,12.111179378805511,STAFF MEMBER,SUPERVISOR,project 503,UNKNOWN,organizational unit 65458,0,248.33579089019588,UNKNOWN,request for payment number 148630
10,Request Payment,14.145210629437708,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65458,0,248.33579089019588,UNKNOWN,request for payment number 148630
10,Payment Handled,14.427481847374073,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65458,0,248.33579089019588,UNKNOWN,request for payment number 148630
11,Request For Payment SUBMITTED by EMPLOYEE,12.463064813785714,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65458,0,325.2739525493613,UNKNOWN,request for payment number 147895
11,Request For Payment FINAL_APPROVED by SUPERVISOR,12.463420502685397,STAFF MEMBER,SUPERVISOR,project 147546,UNKNOWN,organizational unit 65458,0,325.2739525493613,UNKNOWN,request for payment number 147895
11,Request Payment,12.803242924075928,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65458,0,325.2739525493613,UNKNOWN,request for payment number 147895
11,Payment Handled,13.360594142179467,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65458,0,325.2739525493613,UNKNOWN,request for payment number 147895
12,Request For Payment SUBMITTED by EMPLOYEE,12.491687582929693,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65458,0,96.47232713406254,UNKNOWN,request for payment number 147899
12,Request For Payment FINAL_APPROVED by SUPERVISOR,12.491755220318163,STAFF MEMBER,SUPERVISOR,project 147546,UNKNOWN,organizational unit 65458,0,96.47232713406254,UNKNOWN,request for payment number 147899
12,Request Payment,12.803042020006945,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65458,0,96.47232713406254,UNKNOWN,request for payment number 147899
12,Payment Handled,13.360594142179467,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65458,0,96.47232713406254,UNKNOWN,request for payment number 147899
13,Request For Payment SUBMITTED by EMPLOYEE,12.497510157483372,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65463,0,460.89001284125504,UNKNOWN,request for payment number 148634
13,Request For Payment APPROVED by PRE_APPROVER,12.49769693721458,STAFF MEMBER,PRE_APPROVER,project 503,UNKNOWN,organizational unit 65463,0,460.89001284125504,UNKNOWN,request for payment number 148634
13,Request For Payment FINAL_APPROVED by SUPERVISOR,13.453520083017542,STAFF MEMBER,SUPERVISOR,project 503,UNKNOWN,organizational unit 65463,0,460.89001284125504,UNKNOWN,request for payment number 148634
13,Request Payment,13.675871408049813,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65463,0,460.89001284125504,UNKNOWN,request for payment number 148634
13,Payment Handled,14.030058875865913,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65463,0,460.89001284125504,UNKNOWN,request for payment number 148634
14,Request For Payment SUBMITTED by EMPLOYEE,12.540170637289922,STAFF MEMBER,EMPLOYEE,project 147620,UNKNOWN,organizational unit 65463,0,4205.867568279362,UNKNOWN,request for payment number 149909
14,Request For Payment APPROVED by SUPERVISOR,12.540252972016429,STAFF MEMBER,SUPERVISOR,project 147620,UNKNOWN,organizational unit 65463,0,4205.867568279362,UNKNOWN,request for payment number 149909
14,Request For Payment FINAL_APPROVED by DIRECTOR,13.453996782885138,STAFF MEMBER,DIRECTOR,project 147620,UNKNOWN,organizational unit 65463,0,4205.867568279362,UNKNOWN,request for payment number 149909
14,Request Payment,13.478363693833087,SYSTEM,UNDEFINED,project 147620,UNKNOWN,organizational unit 65463,0,4205.867568279362,UNKNOWN,request for payment number 149909
14,Payment Handled,13.703095215432745,SYSTEM,UNDEFINED,project 147620,UNKNOWN,organizational unit 65463,0,4205.867568279362,UNKNOWN,request for payment number 149909
15,Request For Payment SUBMITTED by EMPLOYEE,12.564655767738207,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65458,0,38.63303375588632,UNKNOWN,request for payment number 149295
15,Request For Payment FINAL_APPROVED by SUPERVISOR,12.564673234224388,STAFF MEMBER,SUPERVISOR,project 503,UNKNOWN,organizational unit 65458,0,38.63303375588632,UNKNOWN,request for payment number 149295
15,Request Payment,12.802863098846013,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65458,0,38.63303375588632,UNKNOWN,request for payment number 149295
15,Payment Handled,13.360594142179467,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65458,0,38.63303375588632,UNKNOWN,request for payment number 149295
16,Request For Payment SUBMITTED by EMPLOYEE,12.756298773978287,STAFF MEMBER,EMPLOYEE,project 147556,UNKNOWN,organizational unit 65463,0,112.586736524557,UNKNOWN,request for payment number 149914
16,Request For Payment FINAL_APPROVED by SUPERVISOR,12.756333382541026,STAFF MEMBER,SUPERVISOR,project 147556,UNKNOWN,organizational unit 65463,0,112.586736524557,UNKNOWN,request for payment number 149914
16,Request For Payment REJECTED by MISSING,13.316168742139569,STAFF MEMBER,MISSING,project 147556,UNKNOWN,organizational unit 65463,0,112.586736524557,UNKNOWN,request for payment number 149914
16,Request For Payment SUBMITTED by EMPLOYEE,13.317750868560594,STAFF MEMBER,EMPLOYEE,project 147556,UNKNOWN,organizational unit 65463,0,112.586736524557,UNKNOWN,request for payment number 149914
16,Request For Payment FINAL_APPROVED by SUPERVISOR,13.317782123675538,STAFF MEMBER,SUPERVISOR,project 147556,UNKNOWN,organizational unit 65463,0,112.586736524557,UNKNOWN,request for payment number 149914
16,Request Payment,13.770156433842233,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65463,0,112.586736524557,UNKNOWN,request for payment number 149914
16,Payment Handled,14.030058875865913,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65463,0,112.586736524557,UNKNOWN,request for payment number 149914
17,Request For Payment SUBMITTED by EMPLOYEE,12.844755720516131,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65458,0,325.19910712796417,UNKNOWN,request for payment number 149224
17,Request For Payment FINAL_APPROVED by SUPERVISOR,12.844808517850934,STAFF MEMBER,SUPERVISOR,project 503,UNKNOWN,organizational unit 65458,0,325.19910712796417,UNKNOWN,request for payment number 149224
17,Request Payment,13.346934708955061,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65458,0,325.19910712796417,UNKNOWN,request for payment number 149224
17,Payment Handled,13.703095215432745,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65458,0,325.19910712796417,UNKNOWN,request for payment number 149224
18,Request For Payment SUBMITTED by EMPLOYEE,12.99914208117833,STAFF MEMBER,EMPLOYEE,project 147551,UNKNOWN,organizational unit 65458,0,185.5206789946729,UNKNOWN,request for payment number 148884
18,Request For Payment FINAL_APPROVED by SUPERVISOR,12.999375067784916,STAFF MEMBER,SUPERVISOR,project 147551,UNKNOWN,organizational unit 65458,0,185.5206789946729,UNKNOWN,request for payment number 148884
18,Request Payment,14.144988390672527,SYSTEM,UNDEFINED,project 147551,UNKNOWN,organizational unit 65458,0,185.5206789946729,UNKNOWN,request for payment number 148884
18,Payment Handled,14.427481847374073,SYSTEM,UNDEFINED,project 147551,UNKNOWN,organizational unit 65458,0,185.5206789946729,UNKNOWN,request for payment number 148884
19,Request For Payment SUBMITTED by EMPLOYEE,13.319230302240314,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65463,0,41.02138175756728,UNKNOWN,request for payment number 149159
19,Request For Payment APPROVED by PRE_APPROVER,13.319245085529612,STAFF MEMBER,PRE_APPROVER,project 503,UNKNOWN,organizational unit 65463,0,41.02138175756728,UNKNOWN,request for payment number 149159
19,Request For Payment FINAL_APPROVED by SUPERVISOR,13.993711135173925,STAFF MEMBER,SUPERVISOR,project 503,UNKNOWN,organizational unit 65463,0,41.02138175756728,UNKNOWN,request for payment number 149159
19,Request Payment,14.546722976681002,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65463,0,41.02138175756728,UNKNOWN,request for payment number 149159
19,Payment Handled,14.711136434930834,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65463,0,41.02138175756728,UNKNOWN,request for payment number 149159
20,Request For Payment SUBMITTED by EMPLOYEE,13.329691318695312,STAFF MEMBER,EMPLOYEE,project 503,task 74419,organizational unit 65463,0,3441.5162056141467,activity 505,UNKNOWN
20,Request For Payment REJECTED by PRE_APPROVER,14.708794655188175,STAFF MEMBER,PRE_APPROVER,project 503,task 74419,organizational unit 65463,0,3441.5162056141467,activity 505,UNKNOWN
20,Request For Payment REJECTED by EMPLOYEE,14.709114683870714,STAFF MEMBER,EMPLOYEE,project 503,task 74419,organizational unit 65463,0,3441.5162056141467,activity 505,UNKNOWN
20,Request For Payment SUBMITTED by EMPLOYEE,14.70983212529442,STAFF MEMBER,EMPLOYEE,project 503,task 74419,organizational unit 65463,0,3441.5162056141467,activity 505,UNKNOWN
20,Request For Payment APPROVED by PRE_APPROVER,14.709833760832705,STAFF MEMBER,PRE_APPROVER,project 503,task 74419,organizational unit 65463,0,3441.5162056141467,activity 505,UNKNOWN
20,Request For Payment FINAL_APPROVED by SUPERVISOR,14.710515955875787,STAFF MEMBER,SUPERVISOR,project 503,task 74419,organizational unit 65463,0,3441.5162056141467,activity 505,UNKNOWN
20,Request For Payment REJECTED by MISSING,14.776687079944814,STAFF MEMBER,MISSING,project 503,task 74419,organizational unit 65463,0,3441.5162056141467,activity 505,UNKNOWN
21,Request For Payment SUBMITTED by EMPLOYEE,13.335451744368434,STAFF MEMBER,EMPLOYEE,project 147908,UNKNOWN,organizational unit 65458,0,3.934400805535731,UNKNOWN,request for payment number 148505
21,Request For Payment APPROVED by PRE_APPROVER,13.335461441338131,STAFF MEMBER,PRE_APPROVER,project 147908,UNKNOWN,organizational unit 65458,0,3.934400805535731,UNKNOWN,request for payment number 148505
21,Request For Payment FINAL_APPROVED by SUPERVISOR,13.993711135173925,STAFF MEMBER,SUPERVISOR,project 147908,UNKNOWN,organizational unit 65458,0,3.934400805535731,UNKNOWN,request for payment number 148505
21,Request Payment,14.143899498309494,SYSTEM,UNDEFINED,project 147908,UNKNOWN,organizational unit 65458,0,3.934400805535731,UNKNOWN,request for payment number 148505
21,Payment Handled,14.427481847374073,SYSTEM,UNDEFINED,project 147908,UNKNOWN,organizational unit 65458,0,3.934400805535731,UNKNOWN,request for payment number 148505
22,Request For Payment SUBMITTED by EMPLOYEE,13.339690043396974,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65458,0,38.46467306686371,UNKNOWN,request for payment number 147939
22,Request For Payment FINAL_APPROVED by SUPERVISOR,13.339981290459408,STAFF MEMBER,SUPERVISOR,project 147546,UNKNOWN,organizational unit 65458,0,38.46467306686371,UNKNOWN,request for payment number 147939
22,Request Payment,13.346875591671948,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65458,0,38.46467306686371,UNKNOWN,request for payment number 147939
22,Payment Handled,13.703095215432745,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65458,0,38.46467306686371,UNKNOWN,request for payment number 147939
23,Request For Payment SUBMITTED by EMPLOYEE,13.353595726012543,STAFF MEMBER,EMPLOYEE,project 503,task 147825,organizational unit 65463,0,23.42869687069603,activity 505,request for payment number 149661
23,Request For Payment APPROVED by PRE_APPROVER,13.353716339108098,STAFF MEMBER,PRE_APPROVER,project 503,task 147825,organizational unit 65463,0,23.42869687069603,activity 505,request for payment number 149661
23,Request For Payment FINAL_APPROVED by SUPERVISOR,13.457121288265629,STAFF MEMBER,SUPERVISOR,project 503,task 147825,organizational unit 65463,0,23.42869687069603,activity 505,request for payment number 149661
23,Request Payment,13.592975571436945,SYSTEM,UNDEFINED,project 503,task 147825,organizational unit 65463,0,23.42869687069603,activity 505,request for payment number 149661
23,Payment Handled,14.030058875865913,SYSTEM,UNDEFINED,project 503,task 147825,organizational unit 65463,0,23.42869687069603,activity 505,request for payment number 149661
24,Request For Payment SUBMITTED by EMPLOYEE,13.452985679331805,STAFF MEMBER,EMPLOYEE,project 147556,UNKNOWN,organizational unit 65463,0,6.626098975813822,UNKNOWN,request for payment number 147747
24,Request For Payment FINAL_APPROVED by SUPERVISOR,13.453341980185668,STAFF MEMBER,SUPERVISOR,project 147556,UNKNOWN,organizational unit 65463,0,6.626098975813822,UNKNOWN,request for payment number 147747
24,Request Payment,14.076756505040214,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65463,0,6.626098975813822,UNKNOWN,request for payment number 147747
24,Payment Handled,14.219915103875117,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65463,0,6.626098975813822,UNKNOWN,request for payment number 147747
25,Request For Payment SUBMITTED by EMPLOYEE,13.46048282805188,STAFF MEMBER,EMPLOYEE,project 147620,UNKNOWN,organizational unit 65458,0,53.01544358794025,UNKNOWN,request for payment number 149155
25,Request For Payment FINAL_APPROVED by SUPERVISOR,13.460509925868582,STAFF MEMBER,SUPERVISOR,project 147620,UNKNOWN,organizational unit 65458,0,53.01544358794025,UNKNOWN,request for payment number 149155
25,Request Payment,13.696504024139164,SYSTEM,UNDEFINED,project 147620,UNKNOWN,organizational unit 65458,0,53.01544358794025,UNKNOWN,request for payment number 149155
25,Payment Handled,14.030058875865913,SYSTEM,UNDEFINED,project 147620,UNKNOWN,organizational unit 65458,0,53.01544358794025,UNKNOWN,request for payment number 149155
26,Request For Payment SUBMITTED by EMPLOYEE,13.46709994162968,STAFF MEMBER,EMPLOYEE,project 147843,UNKNOWN,organizational unit 65463,0,128.05998076667805,UNKNOWN,request for payment number 147903
26,Request For Payment FINAL_APPROVED by SUPERVISOR,13.468299263526543,STAFF MEMBER,SUPERVISOR,project 147843,UNKNOWN,organizational unit 65463,0,128.05998076667805,UNKNOWN,request for payment number 147903
26,Request Payment,14.080886436811436,SYSTEM,UNDEFINED,project 147843,UNKNOWN,organizational unit 65463,0,128.05998076667805,UNKNOWN,request for payment number 147903
26,Payment Handled,14.219915103875117,SYSTEM,UNDEFINED,project 147843,UNKNOWN,organizational unit 65463,0,128.05998076667805,UNKNOWN,request for payment number 147903
27,Request For Payment SUBMITTED by EMPLOYEE,13.470003025717439,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65463,0,31.61435344730977,UNKNOWN,UNKNOWN
27,Request For Payment FINAL_APPROVED by SUPERVISOR,13.470186660730654,STAFF MEMBER,SUPERVISOR,project 503,UNKNOWN,organizational unit 65463,0,31.61435344730977,UNKNOWN,UNKNOWN
27,Request For Payment REJECTED by MISSING,13.590904687983096,STAFF MEMBER,MISSING,project 503,UNKNOWN,organizational unit 65463,0,31.61435344730977,UNKNOWN,UNKNOWN
28,Request For Payment SUBMITTED by EMPLOYEE,13.474841125426645,STAFF MEMBER,EMPLOYEE,project 147531,UNKNOWN,organizational unit 65458,0,25.34672207446496,UNKNOWN,request for payment number 148148
28,Request For Payment APPROVED by PRE_APPROVER,13.474850966597183,STAFF MEMBER,PRE_APPROVER,project 147531,UNKNOWN,organizational unit 65458,0,25.34672207446496,UNKNOWN,request for payment number 148148
28,Request For Payment FINAL_APPROVED by SUPERVISOR,13.475078692348887,STAFF MEMBER,SUPERVISOR,project 147531,UNKNOWN,organizational unit 65458,0,25.34672207446496,UNKNOWN,request for payment number 148148
28,Request Payment,13.479040121341441,SYSTEM,UNDEFINED,project 147531,UNKNOWN,organizational unit 65458,0,25.34672207446496,UNKNOWN,request for payment number 148148
28,Payment Handled,13.703095215432745,SYSTEM,UNDEFINED,project 147531,UNKNOWN,organizational unit 65458,0,25.34672207446496,UNKNOWN,request for payment number 148148
29,Request For Payment SUBMITTED by EMPLOYEE,13.476594136756036,STAFF MEMBER,EMPLOYEE,project 147908,UNKNOWN,organizational unit 65463,0,1699.9224747160142,UNKNOWN,request for payment number 147907
29,Request For Payment FINAL_APPROVED by SUPERVISOR,13.47661097772675,STAFF MEMBER,SUPERVISOR,project 147908,UNKNOWN,organizational unit 65463,0,1699.9224747160142,UNKNOWN,request for payment number 147907
29,Request Payment,13.694516246677143,SYSTEM,UNDEFINED,project 147908,UNKNOWN,organizational unit 65463,0,1699.9224747160142,UNKNOWN,request for payment number 147907
29,Payment Handled,14.030058875865913,SYSTEM,UNDEFINED,project 147908,UNKNOWN,organizational unit 65463,0,1699.9224747160142,UNKNOWN,request for payment number 147907
30,Request For Payment SUBMITTED by EMPLOYEE,13.484617528581428,STAFF MEMBER,EMPLOYEE,project 147582,UNKNOWN,organizational unit 65458,0,46.53304952089496,UNKNOWN,request for payment number 148888
30,Request For Payment FINAL_APPROVED by SUPERVISOR,13.484643980237895,STAFF MEMBER,SUPERVISOR,project 147582,UNKNOWN,organizational unit 65458,0,46.53304952089496,UNKNOWN,request for payment number 148888
30,Request Payment,13.696327167268294,SYSTEM,UNDEFINED,project 147582,UNKNOWN,organizational unit 65458,0,46.53304952089496,UNKNOWN,request for payment number 148888
30,Payment Handled,14.030058875865913,SYSTEM,UNDEFINED,project 147582,UNKNOWN,organizational unit 65458,0,46.53304952089496,UNKNOWN,request for payment number 148888
31,Request For Payment SUBMITTED by EMPLOYEE,13.566069231475252,STAFF MEMBER,EMPLOYEE,project 147551,UNKNOWN,organizational unit 65463,0,130.32384196154325,UNKNOWN,request for payment number 148434
31,Request For Payment APPROVED by PRE_APPROVER,13.566076931295203,STAFF MEMBER,PRE_APPROVER,project 147551,UNKNOWN,organizational unit 65463,0,130.32384196154325,UNKNOWN,request for payment number 148434
31,Request For Payment FINAL_APPROVED by SUPERVISOR,14.12876461234541,STAFF MEMBER,SUPERVISOR,project 147551,UNKNOWN,organizational unit 65463,0,130.32384196154325,UNKNOWN,request for payment number 148434
31,Request Payment,14.143903098717493,SYSTEM,UNDEFINED,project 147551,UNKNOWN,organizational unit 65463,0,130.32384196154325,UNKNOWN,request for payment number 148434
