CaseID,Activity,CompleteTimestamp,REPAIR_IN_TIME_5D,DEVICETYPE,org:resource,CumTimeInterval
11,DeviceReceived,2018-06-18 14:11:54,1.0,AB20,G,14430727.0
11,,,,,,
11,Completed,2018-06-18 15:36:09,1.0,AB20,G,14435782.0
12,Creation,2018-06-13 11:09:39,0.0,AB62,E,13987792.0
12,,,,,,
12,DeviceReceived,2018-06-22 11:53:32,0.0,AB62,E,14768025.0
12,,,,,,
12,Approved,2018-07-04 12:47:31,0.0,AB62,E,15808064.0
12,,,,,,
12,NoteWorkshop,2018-07-04 13:30:36,0.0,AB62,E,15810649.0
12,,,,,,
12,InDelivery,2018-07-18 00:00:00,0.0,AB62,E,16971613.0
12,,,,,,
13,Creation,2018-06-13 11:57:03,1.0,AB49,E,13990636.0
13,,,,,,
13,DeviceReceived,2018-06-18 12:22:16,1.0,AB49,E,14424149.0
13,,,,,,
13,NoteWorkshop,2018-06-19 08:22:12,1.0,AB49,E,14496145.0
13,,,,,,
14,Creation,2018-06-13 08:26:11,1.0,AB53,G,13977984.0
14,,,,,,
14,InDelivery,2018-06-14 00:00:00,1.0,AB53,G,14034013.0
14,,,,,,
14,NoteWorkshop,2018-06-14 13:44:08,1.0,AB53,G,14083461.0
14,,,,,,
15,Creation,2018-06-13 18:02:12,0.0,AB50,L,14012545.0
15,,,,,,
15,DeviceReceived,2018-06-15 11:55:00,0.0,AB50,L,14163313.0
15,,,,,,
15,InDelivery,2018-07-23 00:00:00,0.0,AB50,L,17403613.0
15,,,,,,
16,Creation,2018-06-13 09:26:35,0.0,AB50,L,13981608.0
16,,,,,,
16,NoteWorkshop,2018-06-15 11:22:40,0.0,AB50,L,14161373.0
16,,,,,,
16,InDelivery,2018-07-20 00:00:00,0.0,AB50,L,17144413.0
16,,,,,,
17,Creation,2018-06-13 09:26:35,0.0,AB44,L,13981608.0
17,,,,,,
17,DeviceReceived,2018-06-15 11:58:11,0.0,AB44,L,14163504.0
17,,,,,,
17,Completed,2018-06-21 06:16:39,0.0,AB44,L,14661412.0
18,Creation,2018-06-13 14:46:42,0.0,AB45,E,14000815.0
18,,,,,,
18,DeviceReceived,2018-06-15 11:54:18,0.0,AB45,E,14163271.0
18,,,,,,
18,InDelivery,2018-06-27 00:00:00,0.0,AB45,E,15157213.0
18,,,,,,
19,Letter,2018-01-16 00:00:00,0.0,AB36,,1160413.0
19,,,,,,
19,DeviceReceived,2018-01-16 11:06:26,0.0,AB36,,1200399.0
19,,,,,,
19,InDelivery,2018-01-22 00:00:00,0.0,AB36,,1678813.0
19,,,,,,
19,Completed,2018-01-22 13:58:02,0.0,AB36,,1729095.0
20,Creation,2018-06-14 09:08:51,0.0,AB61,E,14066944.0
20,,,,,,
20,Transmission,2018-06-29 11:39:12,0.0,AB61,E,15371965.0
20,,,,,,
20,StockEntry,2018-07-18 00:00:00,0.0,AB61,E,16971613.0
20,,,,,,
20,Completed,2018-07-18 09:09:58,0.0,AB61,E,17004611.0
21,Creation,2018-06-14 09:34:32,0.0,AB52,L,14068485.0
21,,,,,,
21,DeviceReceived,2018-07-04 08:48:32,0.0,AB52,L,15793725.0
21,,,,,,
21,InDelivery,2018-07-10 00:00:00,0.0,AB52,L,16280413.0
21,,,,,,
21,NoteHotline,2018-07-10 08:25:03,0.0,AB52,L,16310716.0
21,,,,,,
22,Creation,2018-06-14 09:58:43,0.0,AB62,E,14069936.0
22,,,,,,
22,Letter,2018-07-25 00:00:00,0.0,AB62,E,17576413.0
22,,,,,,
22,Transmission,2018-07-26 09:32:46,0.0,AB62,E,17697179.0
22,,,,,,
22,StockEntry,2018-08-21 00:00:00,0.0,AB62,E,19909213.0
22,,,,,,
22,Completed,2018-08-21 13:40:53,0.0,AB62,E,19958466.0
23,Creation,2018-06-14 10:25:07,1.0,AB16,E,14071520.0
23,,,,,,
23,Letter,2018-06-18 00:00:00,1.0,AB16,E,14379613.0
23,,,,,,
23,StockEntry,2018-06-19 00:00:00,1.0,AB16,E,14466013.0
23,,,,,,
23,Completed,2018-06-19 08:15:30,1.0,AB16,E,14495743.0
24,Creation,2018-06-14 11:16:32,0.0,AB36,E,14074605.0
24,,,,,,
24,StockEntry,2018-06-27 00:00:00,0.0,AB36,E,15157213.0
24,,,,,,
24,NoteWorkshop,2018-06-27 09:10:35,0.0,AB36,E,15190248.0
24,,,,,,
25,Creation,2018-06-14 11:54:07,0.0,AB62,L,14076860.0
25,,,,,,
25,Letter,2018-06-22 00:00:00,0.0,AB62,L,14725213.0
25,,,,,,
25,Approved,2018-06-27 16:22:09,0.0,AB62,L,15216142.0
25,,,,,,
25,InDelivery,2018-06-28 00:00:00,0.0,AB62,L,15243613.0
25,,,,,,
26,Creation,2018-06-14 09:08:20,0.0,AB29,L,14066913.0
26,,,,,,
26,Letter,2018-06-25 00:00:00,0.0,AB29,L,14984413.0
26,,,,,,
26,Transmission,2018-06-28 08:31:42,0.0,AB29,L,15274315.0
26,,,,,,
26,NoteHotline,2018-06-28 12:19:55,0.0,AB29,L,15288008.0
26,,,,,,
27,Creation,2018-06-14 10:05:14,1.0,AB34,L,14070327.0
27,,,,,,
27,InDelivery,2018-06-22 00:00:00,1.0,AB34,L,14725213.0
27,,,,,,
28,Creation,2018-06-14 10:13:34,0.0,AB25,E,14070827.0
28,,,,,,
28,NoteHotline,2018-06-20 09:22:15,0.0,AB25,E,14586148.0
28,,,,,,
28,Completed,2018-06-22 15:05:00,0.0,AB25,E,14779513.0
29,Creation,2018-06-14 12:01:34,0.0,AB40,L,14077307.0
29,,,,,,
29,NoteWorkshop,2018-06-19 11:58:01,0.0,AB40,L,14509094.0
29,,,,,,
29,Completed,2018-06-25 07:03:37,0.0,AB40,L,15009830.0
30,Creation,2018-06-14 12:24:27,0.0,AB52,L,14078680.0
30,,,,,,
30,DeviceReceived,2018-06-22 11:59:22,0.0,AB52,L,14768375.0
30,,,,,,
30,InDelivery,2018-06-29 00:00:00,0.0,AB52,L,15330013.0
30,,,,,,
30,NoteHotline,2018-06-29 09:09:02,0.0,AB52,L,15362955.0
30,,,,,,
31,Creation,2018-06-14 14:23:13,0.0,AB62,E,14085806.0
31,,,,,,
31,DeviceReceived,2018-06-21 11:26:10,0.0,AB62,E,14679983.0
31,,,,,,
31,Approved,2018-07-02 16:55:43,0.0,AB62,E,15650156.0
31,,,,,,
31,NoteWorkshop,2018-07-03 07:54:01,0.0,AB62,E,15704054.0
31,,,,,,
31,InDelivery,2018-07-18 00:00:00,0.0,AB62,E,16971613.0
31,,,,,,
32,Creation,2018-06-14 14:35:17,1.0,AB8,E,14086530.0
32,,,,,,
32,DeviceReceived,2018-06-29 11:19:39,1.0,AB8,E,15370792.0
32,,,,,,
32,NoteHotline,2018-07-02 07:49:17,1.0,AB8,E,15617370.0
32,,,,,,
32,Completed,2018-07-02 09:22:00,1.0,AB8,E,15622933.0
33,Creation,2018-06-14 14:40:40,1.0,AB41,E,14086853.0
33,,,,,,
33,DeviceReceived,2018-06-18 12:52:12,1.0,AB41,E,14425945.0
33,,,,,,
33,InDelivery,2018-06-19 00:00:00,1.0,AB41,E,14466013.0
33,,,,,,
33,Completed,2018-06-19 10:06:38,1.0,AB41,E,14502411.0
34,Creation,2018-01-16 09:46:32,0.0,AB61,L,1195605.0
34,,,,,,
34,Letter,2018-01-25 00:00:00,0.0,AB61,L,1938013.0
34,,,,,,
34,Completed,2018-01-30 07:39:24,0.0,AB61,L,2397577.0
34,,,,,,
35,Creation,2018-06-14 15:24:32,0.0,AC68,E,14089485.0
35,,,,,,
35,StatusRequest,2018-06-26 11:07:23,0.0,AC68,E,15110856.0
35,,,,,,
35,Transmission,2018-06-26 14:50:42,0.0,AC68,E,15124255.0
35,,,,,,
35,NoteHotline,2018-06-26 15:20:22,0.0,AC68,E,15126035.0
35,,,,,,
35,InDelivery,2018-06-27 00:00:00,0.0,AC68,E,15157213.0
36,Creation,2018-06-14 15:27:34,0.0,AB49,L,14089667.0
36,,,,,,
36,Transmission,2018-06-28 14:21:27,0.0,AB49,L,15295300.0
36,,,,,,
36,NoteHotline,2018-06-28 14:52:35,0.0,AB49,L,15297168.0
36,,,,,,
36,Completed,2018-06-29 06:59:19,0.0,AB49,L,15355172.0
37,Creation,2018-06-14 15:46:07,0.0,AB49,E,14090780.0
37,,,,,,
37,NoteHotline,2018-06-14 15:52:27,0.0,AB49,E,14091160.0
37,,,,,,
37,StockEntry,2018-07-17 00:00:00,0.0,AB49,E,16885213.0
37,,,,,,
37,Completed,2018-07-17 14:04:53,0.0,AB49,E,16935906.0
37,,,,,,
38,Creation,2018-06-14 16:02:52,1.0,AB38,L,14091785.0
38,,,,,,
38,Letter,2018-06-26 00:00:00,1.0,AB38,L,15070813.0
38,,,,,,
38,Transmission,2018-06-27 09:06:33,1.0,AB38,L,15190006.0
38,,,,,,
38,NoteHotline,2018-06-27 09:38:16,1.0,AB38,L,15191909.0
38,,,,,,
39,Letter,2018-06-14 00:00:00,1.0,AB36,,14034013.0
39,,,,,,
39,Creation,2018-06-14 11:53:03,1.0,AB36,,14076796.0
39,,,,,,
39,NoteWorkshop,2018-06-14 11:59:18,1.0,AB36,,14077171.0
39,,,,,,
40,Letter,2018-06-14 00:00:00,1.0,AB53,,14034013.0
40,,,,,,
40,DeviceReceived,2018-06-14 11:44:38,1.0,AB53,,14076291.0
40,,,,,,
40,InDelivery,2018-06-15 00:00:00,1.0,AB53,,14120413.0
40,,,,,,
41,Letter,2018-06-14 00:00:00,1.0,AB52,,14034013.0
41,,,,,,
41,DeviceReceived,2018-06-14 15:55:09,1.0,AB52,,14091322.0
41,,,,,,
41,InDelivery,2018-06-15 00:00:00,1.0,AB52,,14120413.0
41,,,,,,
41,Completed,2018-06-15 10:09:58,1.0,AB52,,14157011.0
42,Creation,2018-01-16 10:07:54,0.0,AB52,L,1196887.0
42,,,,,,
42,Letter,2018-01-24 00:00:00,0.0,AB52,L,1851613.0
42,,,,,,
42,Transmission,2018-01-31 18:16:57,0.0,AB52,L,2522230.0
42,,,,,,
42,Approved,2018-02-01 08:11:53,0.0,AB52,L,2572326.0
42,,,,,,
42,Completed,2018-02-01 09:52:11,0.0,AB52,L,2578344.0
43,Creation,2018-06-14 09:38:22,0.0,AB61,L,14068715.0
43,,,,,,
43,Letter,2018-06-25 00:00:00,0.0,AB61,L,14984413.0
43,,,,,,
43,InDelivery,2018-07-09 00:00:00,0.0,AB61,L,16194013.0
43,,,,,,
43,Completed,2018-07-09 10:18:50,0.0,AB61,L,16231143.0
43,,,,,,
44,Creation,2018-06-14 10:14:25,0.0,AB40,E,14070878.0
44,,,,,,
44,Letter,2018-07-02 00:00:00,0.0,AB40,E,15589213.0
44,,,,,,
44,Transmission,2018-07-02 12:44:03,0.0,AB40,E,15635056.0
44,,,,,,
44,InDelivery,2018-07-06 00:00:00,0.0,AB40,E,15934813.0
44,,,,,,
44,NoteHotline,2018-07-06 11:42:07,0.0,AB40,E,15976940.0
44,,,,,,
44,Completed,2018-07-06 13:30:05,0.0,AB40,E,15983418.0
45,Creation,2018-06-14 10:18:56,0.0,AB65,E,14071149.0
45,,,,,,
45,DeviceReceived,2018-06-15 11:57:07,0.0,AB65,E,14163440.0
45,,,,,,
45,Approved,2018-06-27 15:36:59,0.0,AB65,E,15213432.0
45,,,,,,
45,StockEntry,2018-07-03 00:00:00,0.0,AB65,E,15675613.0
45,,,,,,
45,Completed,2018-07-03 14:22:11,0.0,AB65,E,15727344.0
45,,,,,,
46,Creation,2018-06-14 11:56:11,0.0,AB60,J,14076984.0
46,,,,,,
46,InDelivery,2018-06-25 00:00:00,0.0,AB60,J,14984413.0
46,,,,,,
46,Completed,2018-06-25 17:51:07,0.0,AB60,J,15048680.0
46,,,,,,
47,Creation,2018-06-14 11:59:53,0.0,AB8,E,14077206.0
47,,,,,,
47,NoteWorkshop,2018-06-27 09:13:28,0.0,AB8,E,15190421.0
47,,,,,,
47,NoteHotline,2018-06-27 15:40:36,0.0,AB8,E,15213649.0
47,,,,,,
47,StockEntry,2018-06-28 00:00:00,0.0,AB8,E,15243613.0
47,,,,,,
47,Completed,2018-06-28 11:33:22,0.0,AB8,E,15285215.0
48,Creation,2018-06-14 12:33:18,0.0,AB53,E,14079211.0
48,,,,,,
48,Letter,2018-06-18 00:00:00,0.0,AB53,E,14379613.0
48,,,,,,
48,StockEntry,2018-06-27 00:00:00,0.0,AB53,E,15157213.0
48,,,,,,
48,NoteWorkshop,2018-06-27 14:44:59,0.0,AB53,E,15210312.0
48,,,,,,
49,Creation,2018-06-14 12:45:51,0.0,AB38,E,14079964.0
49,,,,,,
49,Letter,2018-06-18 00:00:00,0.0,AB38,E,14379613.0
49,,,,,,
49,StockEntry,2018-06-28 00:00:00,0.0,AB38,E,15243613.0
49,,,,,,
49,NoteWorkshop,2018-06-28 10:34:43,0.0,AB38,E,15281696.0
49,,,,,,
50,Creation,2018-06-14 13:41:01,1.0,AB8,E,14083274.0
50,,,,,,
50,NoteWorkshop,2018-06-18 12:48:02,1.0,AB8,E,14425695.0
50,,,,,,
50,Completed,2018-06-19 09:45:47,1.0,AB8,E,14501160.0
51,Creation,2018-06-14 15:56:02,0.0,AB31,L,14091375.0
51,,,,,,
51,Letter,2018-06-26 00:00:00,0.0,AB31,L,15070813.0
51,,,,,,
51,Approved,2018-07-05 12:41:02,0.0,AB31,L,15894075.0
51,,,,,,
51,InDelivery,2018-07-06 00:00:00,0.0,AB31,L,15934813.0
51,,,,,,
52,Creation,2018-01-16 10:10:26,0.0,AB27,L,1197039.0
52,,,,,,
52,StatusRequest,2018-01-23 15:39:06,0.0,AB27,L,1821559.0
52,,,,,,
52,NoteHotline,2018-01-24 12:34:28,0.0,AB27,L,1896881.0
52,,,,,,
52,InDelivery,2018-01-31 00:00:00,0.0,AB27,L,2456413.0
52,,,,,,
53,Creation,2018-06-14 16:07:58,1.0,AB10,E,14092091.0
53,,,,,,
53,DeviceReceived,2018-06-18 12:31:08,1.0,AB10,E,14424681.0
53,,,,,,
53,InDelivery,2018-06-19 00:00:00,1.0,AB10,E,14466013.0
53,,,,,,
53,NoteWorkshop,2018-06-19 11:01:14,1.0,AB10,E,14505687.0
53,,,,,,
54,Creation,2018-06-14 11:05:53,1.0,AB47,E,14073966.0
54,,,,,,
54,Letter,2018-06-21 00:00:00,1.0,AB47,E,14638813.0
54,,,,,,
54,InDelivery,2018-06-21 00:00:00,1.0,AB47,E,14638813.0
54,,,,,,
54,NoteWorkshop,2018-06-21 14:48:23,1.0,AB47,E,14692116.0
54,,,,,,
55,Creation,2018-06-14 09:28:16,1.0,AB20,L,14068109.0
55,,,,,,
55,DeviceReceived,2018-06-19 09:33:31,1.0,AB20,L,14500424.0
55,,,,,,
55,Transmission,2018-06-22 10:02:38,1.0,AB20,L,14761371.0
55,,,,,,
55,Completed,2018-06-22 14:12:30,1.0,AB20,L,14776363.0
55,,,,,,
56,Creation,2018-01-16 10:13:33,0.0,AB44,L,1197226.0
56,,,,,,
56,Letter,2018-01-31 00:00:00,0.0,AB44,L,2456413.0
56,,,,,,
56,Transmission,2018-02-01 13:36:36,0.0,AB44,L,2591809.0
56,,,,,,
56,NoteHotline,2018-02-01 16:05:43,0.0,AB44,L,2600756.0
56,,,,,,
56,Completed,2018-02-02 07:51:33,0.0,AB44,L,2657506.0
57,Creation,2018-06-14 11:49:37,1.0,AB19,E,14076590.0
57,,,,,,
57,Letter,2018-06-18 00:00:00,1.0,AB19,E,14379613.0
57,,,,,,
57,DeviceReceived,2018-06-18 11:38:27,1.0,AB19,E,14421520.0
57,,,,,,
57,InDelivery,2018-06-19 00:00:00,1.0,AB19,E,14466013.0
57,,,,,,
58,Creation,2018-06-14 11:53:00,0.0,AB59,L,14076793.0
58,,,,,,
58,NoteWorkshop,2018-06-27 07:57:44,0.0,AB59,L,15185877.0
58,,,,,,
58,NoteHotline,2018-06-27 10:07:52,0.0,AB59,L,15193685.0
58,,,,,,
58,Completed,2018-07-25 07:45:52,0.0,AB59,L,17604365.0
59,Creation,2018-06-14 12:48:41,1.0,AB34,J,14080134.0
59,,,,,,
59,DeviceReceived,2018-06-16 16:09:48,1.0,AB34,J,14265001.0
59,,,,,,
59,InDelivery,2018-06-20 00:00:00,1.0,AB34,J,14552413.0
59,,,,,,
60,Creation,2018-06-14 15:41:15,0.0,AB60,E,14090488.0
60,,,,,,
60,DeviceReceived,2018-06-20 12:59:05,0.0,AB60,E,14599158.0
60,,,,,,
60,StockEntry,2018-06-29 00:00:00,0.0,AB60,E,15330013.0
60,,,,,,
60,NoteWorkshop,2018-06-29 12:37:35,0.0,AB60,E,15375468.0
60,,,,,,
61,Creation,2018-06-14 16:23:20,0.0,AB62,L,14093013.0
61,,,,,,
61,StatusRequest,2018-09-20 16:35:50,0.0,AB62,L,22560963.0
61,,,,,,
61,InDelivery,2018-10-09 00:00:00,0.0,AB62,L,24142813.0
61,,,,,,
62,Creation,2018-01-16 10:22:19,0.0,AB38,L,1197752.0
62,,,,,,
62,Letter,2018-02-01 00:00:00,0.0,AB38,L,2542813.0
62,,,,,,
62,Approved,2018-02-02 11:06:14,0.0,AB38,L,2669187.0
62,,,,,,
62,InDelivery,2018-02-05 00:00:00,0.0,AB38,L,2888413.0
62,,,,,,
63,Creation,2018-06-14 08:23:52,1.0,AB62,L,14064245.0
63,,,,,,
63,Letter,2018-06-21 00:00:00,1.0,AB62,L,14638813.0
63,,,,,,
63,Transmission,2018-06-25 09:48:11,1.0,AB62,L,15019704.0
63,,,,,,
63,NoteHotline,2018-06-25 12:43:43,1.0,AB62,L,15030236.0
63,,,,,,
64,Letter,2018-06-14 00:00:00,1.0,AB62,L,14034013.0
64,,,,,,
64,DeviceReceived,2018-06-20 06:26:39,1.0,AB62,L,14575612.0
64,,,,,,
64,Completed,2018-06-22 11:01:40,1.0,AB62,L,14764913.0
65,Creation,2018-06-14 10:08:48,0.0,AB62,E,14070541.0
65,,,,,,
65,DeviceReceived,2018-06-15 10:35:04,0.0,AB62,E,14158517.0
65,,,,,,
65,Transmission,2018-06-26 11:15:41,0.0,AB62,E,15111354.0
65,,,,,,
65,StockEntry,2018-07-18 00:00:00,0.0,AB62,E,16971613.0
65,,,,,,
65,Completed,2018-07-18 15:29:21,0.0,AB62,E,17027374.0
66,Letter,2018-06-14 00:00:00,0.0,AB36,J,14034013.0
66,,,,,,
66,DeviceReceived,2018-06-16 16:16:13,0.0,AB36,J,14265386.0
66,,,,,,
66,InDelivery,2018-06-22 00:00:00,0.0,AB36,J,14725213.0
66,,,,,,
67,Creation,2018-06-14 11:29:57,1.0,AB21,L,14075410.0
67,,,,,,
67,Letter,2018-06-21 00:00:00,1.0,AB21,L,14638813.0
67,,,,,,
67,Approved,2018-06-22 11:30:39,1.0,AB21,L,14766652.0
67,,,,,,
67,InDelivery,2018-06-25 00:00:00,1.0,AB21,L,14984413.0
67,,,,,,
68,Creation,2018-06-14 16:21:15,0.0,AB50,L,14092888.0
68,,,,,,
68,DeviceReceived,2018-06-19 12:55:08,0.0,AB50,L,14512521.0
68,,,,,,
68,InDelivery,2018-07-20 00:00:00,0.0,AB50,L,17144413.0
68,,,,,,
69,Creation,2018-06-15 08:18:16,0.0,AB34,L,14150309.0
69,,,,,,
69,DeviceReceived,2018-06-20 11:59:51,0.0,AB34,L,14595604.0
69,,,,,,
69,InDelivery,2018-06-29 00:00:00,0.0,AB34,L,15330013.0
69,,,,,,
69,NoteHotline,2018-06-29 11:21:49,0.0,AB34,L,15370922.0
69,,,,,,
70,Creation,2018-06-15 08:24:42,0.0,AB41,J,14150695.0
70,,,,,,
70,DeviceReceived,2018-06-16 16:04:29,0.0,AB41,J,14264682.0
70,,,,,,
70,NoteWorkshop,2018-06-22 14:10:00,0.0,AB41,J,14776213.0
70,,,,,,
71,Creation,2018-06-15 08:36:51,0.0,AB61,L,14151424.0
71,,,,,,
71,Transmission,2018-06-25 11:13:44,0.0,AB61,L,15024837.0
71,,,,,,
71,NoteHotline,2018-06-25 17:07:58,0.0,AB61,L,15046091.0
71,,,,,,
71,Completed,2018-06-26 07:06:34,0.0,AB61,L,15096407.0
72,Creation,2018-06-15 08:41:44,0.0,AB36,J,14151717.0
72,,,,,,
72,InDelivery,2018-06-25 00:00:00,0.0,AB36,J,14984413.0
72,,,,,,
72,Completed,2018-06-25 16:43:34,0.0,AB36,J,15044627.0
73,Creation,2018-01-16 10:28:31,0.0,AB56,L,1198124.0
73,,,,,,
73,Letter,2018-01-30 00:00:00,0.0,AB56,L,2370013.0
73,,,,,,
73,Transmission,2018-01-31 18:09:39,0.0,AB56,L,2521792.0
73,,,,,,
73,Approved,2018-02-01 09:31:01,0.0,AB56,L,2577074.0
73,,,,,,
73,Completed,2018-02-01 09:48:52,0.0,AB56,L,2578145.0
74,Creation,2018-06-15 09:25:03,1.0,AB34,L,14154316.0
74,,,,,,
74,DeviceReceived,2018-06-20 10:35:25,1.0,AB34,L,14590538.0
74,,,,,,
74,Transmission,2018-06-25 08:43:56,1.0,AB34,L,15015849.0
74,,,,,,
74,NoteHotline,2018-06-25 12:55:03,1.0,AB34,L,15030916.0
74,,,,,,
74,Completed,2018-06-25 13:10:12,1.0,AB34,L,15031825.0
75,Creation,2018-06-15 10:11:21,0.0,AB52,L,14157094.0
75,,,,,,
75,DeviceReceived,2018-06-21 11:00:57,0.0,AB52,L,14678470.0
75,,,,,,
75,NoteWorkshop,2018-06-22 11:08:10,0.0,AB52,L,14765303.0
75,,,,,,
75,Completed,2018-07-23 08:35:05,0.0,AB52,L,17434518.0
76,Creation,2018-06-15 10:51:28,0.0,AB20,L,14159501.0
76,,,,,,
76,DeviceReceived,2018-06-20 10:24:38,0.0,AB20,L,14589891.0
76,,,,,,
76,Completed,2018-06-26 07:57:50,0.0,AB20,L,15099483.0
77,Creation,2018-06-15 11:00:27,1.0,AB22,E,14160040.0
77,,,,,,
77,DeviceReceived,2018-06-18 11:39:37,1.0,AB22,E,14421590.0
77,,,,,,
77,InDelivery,2018-06-19 00:00:00,1.0,AB22,E,14466013.0
77,,,,,,
77,Completed,2018-06-19 11:15:44,1.0,AB22,E,14506557.0
78,Creation,2018-01-02 15:45:20,0.0,AB53,E,7533.0
78,,,,,,
78,DeviceReceived,2018-01-08 13:09:13,0.0,AB53,E,516566.0
78,,,,,,
78,NoteWorkshop,2018-01-17 10:34:53,0.0,AB53,E,1284906.0
78,,,,,,
79,Creation,2018-01-16 10:56:05,0.0,AB52,L,1199778.0
79,,,,,,
79,Letter,2018-01-24 00:00:00,0.0,AB52,L,1851613.0
79,,,,,,
79,Transmission,2018-01-24 16:26:22,0.0,AB52,L,1910795.0
79,,,,,,
79,InDelivery,2018-01-30 00:00:00,0.0,AB52,L,2370013.0
79,,,,,,
80,Creation,2018-06-15 11:38:15,0.0,AB52,L,14162308.0
80,,,,,,
80,InDelivery,2018-06-25 00:00:00,0.0,AB52,L,14984413.0
80,,,,,,
80,Approved,2018-06-25 09:38:46,0.0,AB52,L,15019139.0
80,,,,,,
80,Completed,2018-06-25 10:01:35,0.0,AB52,L,15020508.0
81,Creation,2018-06-15 12:29:05,1.0,AB26,L,14165358.0
81,,,,,,
81,Letter,2018-06-26 00:00:00,1.0,AB26,L,15070813.0
81,,,,,,
81,Approved,2018-06-26 11:58:46,1.0,AB26,L,15113939.0
81,,,,,,
81,InDelivery,2018-06-27 00:00:00,1.0,AB26,L,15157213.0
81,,,,,,
82,Creation,2018-06-15 09:02:50,1.0,AB44,E,14152983.0
82,,,,,,
82,DeviceReceived,2018-06-19 10:32:54,1.0,AB44,E,14503987.0
82,,,,,,
82,InDelivery,2018-06-20 00:00:00,1.0,AB44,E,14552413.0
82,,,,,,
82,Completed,2018-06-20 12:05:50,1.0,AB44,E,14595963.0
83,Creation,2018-06-15 09:08:20,0.0,AB59,L,14153313.0
83,,,,,,
83,DeviceReceived,2018-06-19 10:24:40,0.0,AB59,L,14503493.0
83,,,,,,
83,InDelivery,2018-06-28 00:00:00,0.0,AB59,L,15243613.0
83,,,,,,
83,NoteHotline,2018-06-28 12:03:17,0.0,AB59,L,15287010.0
83,,,,,,
