CaseID,Activity,CompleteTimestamp,CumTimeInterval
17,,,
17,Activity E,1970-01-01 13:00:00,14400.0
17,,,
17,Activity K,1970-01-01 14:00:00,18000.0
17,,,
17,Activity J,1970-01-01 15:00:00,21600.0
17,,,
17,Activity L,1970-01-01 15:00:00,21600.0
17,,,
17,Activity H,1970-01-01 16:00:00,25200.0
17,,,
18,Activity A,1970-01-01 09:00:00,0.0
18,,,
18,Activity C,1970-01-01 11:00:00,7200.0
18,,,
18,Activity E,1970-01-01 13:00:00,14400.0
18,,,
18,Activity M,1970-01-01 14:00:00,18000.0
18,,,
18,Activity J,1970-01-01 15:00:00,21600.0
18,,,
18,Activity N,1970-01-01 15:00:00,21600.0
18,,,
18,Activity H,1970-01-01 16:00:00,25200.0
18,,,
19,Activity A,1970-01-01 09:00:00,0.0
19,,,
19,Activity C,1970-01-01 11:00:00,7200.0
19,,,
19,Activity E,1970-01-01 13:00:00,14400.0
19,,,
19,Activity K,1970-01-01 14:00:00,18000.0
19,,,
19,Activity N,1970-01-01 15:00:00,21600.0
19,,,
19,Activity J,1970-01-01 15:00:00,21600.0
19,,,
19,Activity H,1970-01-01 16:00:00,25200.0
19,,,
20,Activity A,1970-01-01 09:00:00,0.0
20,,,
20,Activity C,1970-01-01 11:00:00,7200.0
20,,,
20,Activity E,1970-01-01 13:00:00,14400.0
20,,,
20,Activity M,1970-01-01 14:00:00,18000.0
20,,,
20,Activity J,1970-01-01 15:00:00,21600.0
20,,,
20,Activity N,1970-01-01 15:00:00,21600.0
20,,,
20,Activity H,1970-01-01 16:00:00,25200.0
20,,,
21,Activity A,1970-01-01 09:00:00,0.0
21,,,
21,Activity C,1970-01-01 11:00:00,7200.0
21,,,
21,Activity E,1970-01-01 13:00:00,14400.0
21,,,
21,Activity K,1970-01-01 14:00:00,18000.0
21,,,
21,Activity N,1970-01-01 15:00:00,21600.0
21,,,
21,Activity I,1970-01-01 15:00:00,21600.0
21,,,
21,Activity H,1970-01-01 16:00:00,25200.0
21,,,
22,Activity A,1970-01-01 09:00:00,0.0
22,,,
22,Activity C,1970-01-01 11:00:00,7200.0
22,,,
22,Activity E,1970-01-01 13:00:00,14400.0
22,,,
22,Activity G,1970-01-01 14:00:00,18000.0
22,,,
22,Activity L,1970-01-01 15:00:00,21600.0
22,,,
22,Activity J,1970-01-01 15:00:00,21600.0
22,,,
22,Activity H,1970-01-01 16:00:00,25200.0
22,,,
23,Activity A,1970-01-01 09:00:00,0.0
23,,,
23,Activity C,1970-01-01 11:00:00,7200.0
23,,,
23,Activity E,1970-01-01 13:00:00,14400.0
23,,,
23,Activity M,1970-01-01 14:00:00,18000.0
23,,,
23,Activity J,1970-01-01 15:00:00,21600.0
23,,,
23,Activity N,1970-01-01 15:00:00,21600.0
23,,,
23,Activity H,1970-01-01 16:00:00,25200.0
23,,,
24,Activity A,1970-01-01 09:00:00,0.0
24,,,
24,Activity C,1970-01-01 11:00:00,7200.0
24,,,
24,Activity E,1970-01-01 13:00:00,14400.0
24,,,
24,Activity K,1970-01-01 14:00:00,18000.0
24,,,
24,Activity J,1970-01-01 15:00:00,21600.0
24,,,
24,Activity L,1970-01-01 15:00:00,21600.0
24,,,
24,Activity H,1970-01-01 16:00:00,25200.0
24,,,
25,Activity A,1970-01-01 09:00:00,0.0
25,,,
25,Activity C,1970-01-01 11:00:00,7200.0
25,,,
25,Activity E,1970-01-01 13:00:00,14400.0
25,,,
25,Activity G,1970-01-01 14:00:00,18000.0
25,,,
25,Activity N,1970-01-01 15:00:00,21600.0
25,,,
25,Activity I,1970-01-01 15:00:00,21600.0
25,,,
25,Activity H,1970-01-01 16:00:00,25200.0
25,,,
26,Activity A,1970-01-01 09:00:00,0.0
26,,,
26,Activity C,1970-01-01 11:00:00,7200.0
26,,,
26,Activity E,1970-01-01 13:00:00,14400.0
26,,,
26,Activity G,1970-01-01 14:00:00,18000.0
26,,,
26,Activity L,1970-01-01 15:00:00,21600.0
26,,,
26,Activity I,1970-01-01 15:00:00,21600.0
26,,,
26,Activity H,1970-01-01 16:00:00,25200.0
26,,,
27,Activity A,1970-01-01 09:00:00,0.0
27,,,
27,Activity C,1970-01-01 11:00:00,7200.0
27,,,
27,Activity E,1970-01-01 13:00:00,14400.0
27,,,
27,Activity K,1970-01-01 14:00:00,18000.0
27,,,
27,Activity I,1970-01-01 15:00:00,21600.0
27,,,
27,Activity L,1970-01-01 15:00:00,21600.0
27,,,
27,Activity H,1970-01-01 16:00:00,25200.0
27,,,
28,Activity A,1970-01-01 09:00:00,0.0
28,,,
28,Activity C,1970-01-01 11:00:00,7200.0
28,,,
28,Activity E,1970-01-01 13:00:00,14400.0
28,,,
28,Activity M,1970-01-01 14:00:00,18000.0
28,,,
28,Activity L,1970-01-01 15:00:00,21600.0
28,,,
28,Activity J,1970-01-01 15:00:00,21600.0
28,,,
28,Activity H,1970-01-01 16:00:00,25200.0
28,,,
29,Activity A,1970-01-01 09:00:00,0.0
29,,,
29,Activity C,1970-01-01 11:00:00,7200.0
29,,,
29,Activity E,1970-01-01 13:00:00,14400.0
29,,,
29,Activity M,1970-01-01 14:00:00,18000.0
29,,,
29,Activity J,1970-01-01 15:00:00,21600.0
29,,,
29,Activity N,1970-01-01 15:00:00,21600.0
29,,,
29,Activity H,1970-01-01 16:00:00,25200.0
29,,,
30,Activity A,1970-01-01 09:00:00,0.0
30,,,
30,Activity C,1970-01-01 11:00:00,7200.0
30,,,
30,Activity E,1970-01-01 13:00:00,14400.0
30,,,
30,Activity M,1970-01-01 14:00:00,18000.0
30,,,
30,Activity I,1970-01-01 15:00:00,21600.0
30,,,
30,Activity N,1970-01-01 15:00:00,21600.0
30,,,
30,Activity H,1970-01-01 16:00:00,25200.0
30,,,
31,Activity A,1970-01-01 09:00:00,0.0
31,,,
31,Activity C,1970-01-01 11:00:00,7200.0
31,,,
31,Activity E,1970-01-01 13:00:00,14400.0
31,,,
31,Activity G,1970-01-01 14:00:00,18000.0
31,,,
31,Activity L,1970-01-01 15:00:00,21600.0
31,,,
31,Activity I,1970-01-01 15:00:00,21600.0
31,,,
31,Activity H,1970-01-01 16:00:00,25200.0
31,,,
32,Activity A,1970-01-01 09:00:00,0.0
32,,,
32,Activity C,1970-01-01 11:00:00,7200.0
32,,,
32,Activity E,1970-01-01 13:00:00,14400.0
32,,,
32,Activity G,1970-01-01 14:00:00,18000.0
32,,,
32,Activity L,1970-01-01 15:00:00,21600.0
32,,,
32,Activity J,1970-01-01 15:00:00,21600.0
32,,,
32,Activity H,1970-01-01 16:00:00,25200.0
32,,,
33,Activity A,1970-01-01 09:00:00,0.0
33,,,
33,Activity C,1970-01-01 11:00:00,7200.0
33,,,
33,Activity E,1970-01-01 13:00:00,14400.0
33,,,
33,Activity M,1970-01-01 14:00:00,18000.0
33,,,
33,Activity J,1970-01-01 15:00:00,21600.0
33,,,
33,Activity N,1970-01-01 15:00:00,21600.0
33,,,
33,Activity H,1970-01-01 16:00:00,25200.0
33,,,
34,Activity A,1970-01-01 09:00:00,0.0
34,,,
34,Activity C,1970-01-01 11:00:00,7200.0
34,,,
34,Activity E,1970-01-01 13:00:00,14400.0
34,,,
34,Activity M,1970-01-01 14:00:00,18000.0
34,,,
34,Activity J,1970-01-01 15:00:00,21600.0
34,,,
34,Activity N,1970-01-01 15:00:00,21600.0
34,,,
34,Activity H,1970-01-01 16:00:00,25200.0
34,,,
35,Activity A,1970-01-01 09:00:00,0.0
35,,,
35,Activity C,1970-01-01 11:00:00,7200.0
35,,,
35,Activity E,1970-01-01 13:00:00,14400.0
35,,,
35,Activity M,1970-01-01 14:00:00,18000.0
35,,,
35,Activity L,1970-01-01 15:00:00,21600.0
35,,,
35,Activity I,1970-01-01 15:00:00,21600.0
35,,,
35,Activity H,1970-01-01 16:00:00,25200.0
35,,,
36,Activity A,1970-01-01 09:00:00,0.0
36,,,
36,Activity C,1970-01-01 11:00:00,7200.0
36,,,
36,Activity E,1970-01-01 13:00:00,14400.0
36,,,
36,Activity G,1970-01-01 14:00:00,18000.0
36,,,
36,Activity N,1970-01-01 15:00:00,21600.0
36,,,
36,Activity J,1970-01-01 15:00:00,21600.0
36,,,
36,Activity H,1970-01-01 16:00:00,25200.0
36,,,
37,Activity A,1970-01-01 09:00:00,0.0
37,,,
37,Activity C,1970-01-01 11:00:00,7200.0
37,,,
37,Activity E,1970-01-01 13:00:00,14400.0
37,,,
37,Activity M,1970-01-01 14:00:00,18000.0
37,,,
37,Activity L,1970-01-01 15:00:00,21600.0
37,,,
37,Activity I,1970-01-01 15:00:00,21600.0
37,,,
37,Activity H,1970-01-01 16:00:00,25200.0
37,,,
38,Activity A,1970-01-01 09:00:00,0.0
38,,,
38,Activity C,1970-01-01 11:00:00,7200.0
38,,,
38,Activity E,1970-01-01 13:00:00,14400.0
38,,,
38,Activity K,1970-01-01 14:00:00,18000.0
38,,,
38,Activity N,1970-01-01 15:00:00,21600.0
38,,,
38,Activity I,1970-01-01 15:00:00,21600.0
38,,,
38,Activity H,1970-01-01 16:00:00,25200.0
38,,,
39,Activity A,1970-01-01 09:00:00,0.0
39,,,
39,Activity C,1970-01-01 11:00:00,7200.0
39,,,
39,Activity E,1970-01-01 13:00:00,14400.0
39,,,
39,Activity K,1970-01-01 14:00:00,18000.0
39,,,
39,Activity N,1970-01-01 15:00:00,21600.0
39,,,
39,Activity J,1970-01-01 15:00:00,21600.0
39,,,
39,Activity H,1970-01-01 16:00:00,25200.0
39,,,
40,Activity A,1970-01-01 09:00:00,0.0
40,,,
40,Activity C,1970-01-01 11:00:00,7200.0
40,,,
40,Activity E,1970-01-01 13:00:00,14400.0
40,,,
40,Activity G,1970-01-01 14:00:00,18000.0
40,,,
40,Activity L,1970-01-01 15:00:00,21600.0
40,,,
40,Activity I,1970-01-01 15:00:00,21600.0
40,,,
40,Activity H,1970-01-01 16:00:00,25200.0
40,,,
41,Activity A,1970-01-01 09:00:00,0.0
41,,,
41,Activity C,1970-01-01 11:00:00,7200.0
41,,,
41,Activity E,1970-01-01 13:00:00,14400.0
41,,,
41,Activity K,1970-01-01 14:00:00,18000.0
41,,,
41,Activity N,1970-01-01 15:00:00,21600.0
41,,,
41,Activity I,1970-01-01 15:00:00,21600.0
41,,,
41,Activity H,1970-01-01 16:00:00,25200.0
41,,,
42,Activity A,1970-01-01 09:00:00,0.0
42,,,
42,Activity C,1970-01-01 11:00:00,7200.0
42,,,
42,Activity E,1970-01-01 13:00:00,14400.0
42,,,
42,Activity M,1970-01-01 14:00:00,18000.0
42,,,
42,Activity J,1970-01-01 15:00:00,21600.0
42,,,
42,Activity N,1970-01-01 15:00:00,21600.0
42,,,
42,Activity H,1970-01-01 16:00:00,25200.0
42,,,
43,Activity A,1970-01-01 09:00:00,0.0
43,,,
43,Activity C,1970-01-01 11:00:00,7200.0
43,,,
43,Activity E,1970-01-01 13:00:00,14400.0
43,,,
43,Activity M,1970-01-01 14:00:00,18000.0
43,,,
43,Activity J,1970-01-01 15:00:00,21600.0
43,,,
43,Activity N,1970-01-01 15:00:00,21600.0
43,,,
43,Activity H,1970-01-01 16:00:00,25200.0
43,,,
44,Activity A,1970-01-01 09:00:00,0.0
44,,,
44,Activity C,1970-01-01 11:00:00,7200.0
44,,,
44,Activity E,1970-01-01 13:00:00,14400.0
44,,,
44,Activity K,1970-01-01 14:00:00,18000.0
44,,,
44,Activity N,1970-01-01 15:00:00,21600.0
44,,,
44,Activity J,1970-01-01 15:00:00,21600.0
44,,,
44,Activity H,1970-01-01 16:00:00,25200.0
44,,,
45,Activity A,1970-01-01 09:00:00,0.0
45,,,
45,Activity C,1970-01-01 11:00:00,7200.0
45,,,
45,Activity E,1970-01-01 13:00:00,14400.0
45,,,
45,Activity G,1970-01-01 14:00:00,18000.0
45,,,
45,Activity N,1970-01-01 15:00:00,21600.0
45,,,
45,Activity J,1970-01-01 15:00:00,21600.0
45,,,
45,Activity H,1970-01-01 16:00:00,25200.0
45,,,
46,Activity A,1970-01-01 09:00:00,0.0
46,,,
46,Activity C,1970-01-01 11:00:00,7200.0
46,,,
46,Activity E,1970-01-01 13:00:00,14400.0
46,,,
46,Activity M,1970-01-01 14:00:00,18000.0
46,,,
46,Activity L,1970-01-01 15:00:00,21600.0
46,,,
46,Activity I,1970-01-01 15:00:00,21600.0
46,,,
46,Activity H,1970-01-01 16:00:00,25200.0
46,,,
47,Activity A,1970-01-01 09:00:00,0.0
47,,,
47,Activity C,1970-01-01 11:00:00,7200.0
47,,,
47,Activity E,1970-01-01 13:00:00,14400.0
47,,,
47,Activity G,1970-01-01 14:00:00,18000.0
47,,,
47,Activity N,1970-01-01 15:00:00,21600.0
47,,,
47,Activity I,1970-01-01 15:00:00,21600.0
47,,,
47,Activity H,1970-01-01 16:00:00,25200.0
47,,,
48,Activity A,1970-01-01 09:00:00,0.0
48,,,
48,Activity C,1970-01-01 11:00:00,7200.0
48,,,
48,Activity E,1970-01-01 13:00:00,14400.0
48,,,
48,Activity G,1970-01-01 14:00:00,18000.0
48,,,
48,Activity N,1970-01-01 15:00:00,21600.0
48,,,
48,Activity J,1970-01-01 15:00:00,21600.0
48,,,
48,Activity H,1970-01-01 16:00:00,25200.0
48,,,
49,Activity A,1970-01-01 09:00:00,0.0
49,,,
49,Activity C,1970-01-01 11:00:00,7200.0
49,,,
49,Activity E,1970-01-01 13:00:00,14400.0
49,,,
49,Activity K,1970-01-01 14:00:00,18000.0
49,,,
49,Activity N,1970-01-01 15:00:00,21600.0
49,,,
49,Activity I,1970-01-01 15:00:00,21600.0
49,,,
49,Activity H,1970-01-01 16:00:00,25200.0
49,,,
50,Activity A,1970-01-01 09:00:00,0.0
50,,,
50,Activity C,1970-01-01 11:00:00,7200.0
50,,,
50,Activity E,1970-01-01 13:00:00,14400.0
50,,,
50,Activity M,1970-01-01 14:00:00,18000.0
50,,,
50,Activity J,1970-01-01 15:00:00,21600.0
50,,,
50,Activity N,1970-01-01 15:00:00,21600.0
50,,,
50,Activity H,1970-01-01 16:00:00,25200.0
50,,,
51,Activity A,1970-01-01 09:00:00,0.0
51,,,
51,Activity C,1970-01-01 11:00:00,7200.0
51,,,
51,Activity E,1970-01-01 13:00:00,14400.0
51,,,
51,Activity K,1970-01-01 14:00:00,18000.0
51,,,
51,Activity N,1970-01-01 15:00:00,21600.0
51,,,
51,Activity J,1970-01-01 15:00:00,21600.0
51,,,
51,Activity H,1970-01-01 16:00:00,25200.0
51,,,
52,Activity A,1970-01-01 09:00:00,0.0
52,,,
52,Activity C,1970-01-01 11:00:00,7200.0
52,,,
52,Activity E,1970-01-01 13:00:00,14400.0
52,,,
52,Activity M,1970-01-01 14:00:00,18000.0
52,,,
52,Activity J,1970-01-01 15:00:00,21600.0
52,,,
52,Activity N,1970-01-01 15:00:00,21600.0
52,,,
52,Activity H,1970-01-01 16:00:00,25200.0
52,,,
53,Activity A,1970-01-01 09:00:00,0.0
53,,,
53,Activity C,1970-01-01 11:00:00,7200.0
53,,,
53,Activity E,1970-01-01 13:00:00,14400.0
53,,,
53,Activity M,1970-01-01 14:00:00,18000.0
53,,,
53,Activity J,1970-01-01 15:00:00,21600.0
53,,,
53,Activity N,1970-01-01 15:00:00,21600.0
53,,,
53,Activity H,1970-01-01 16:00:00,25200.0
53,,,
54,Activity A,1970-01-01 09:00:00,0.0
54,,,
54,Activity C,1970-01-01 11:00:00,7200.0
54,,,
54,Activity E,1970-01-01 13:00:00,14400.0
54,,,
54,Activity K,1970-01-01 14:00:00,18000.0
54,,,
54,Activity N,1970-01-01 15:00:00,21600.0
54,,,
54,Activity I,1970-01-01 15:00:00,21600.0
54,,,
54,Activity H,1970-01-01 16:00:00,25200.0
54,,,
55,Activity A,1970-01-01 09:00:00,0.0
55,,,
55,Activity C,1970-01-01 11:00:00,7200.0
55,,,
55,Activity E,1970-01-01 13:00:00,14400.0
55,,,
55,Activity G,1970-01-01 14:00:00,18000.0
55,,,
55,Activity N,1970-01-01 15:00:00,21600.0
55,,,
55,Activity I,1970-01-01 15:00:00,21600.0
55,,,
55,Activity H,1970-01-01 16:00:00,25200.0
55,,,
56,Activity A,1970-01-01 09:00:00,0.0
56,,,
56,Activity C,1970-01-01 11:00:00,7200.0
56,,,
56,Activity E,1970-01-01 13:00:00,14400.0
56,,,
56,Activity M,1970-01-01 14:00:00,18000.0
56,,,
56,Activity J,1970-01-01 15:00:00,21600.0
56,,,
56,Activity N,1970-01-01 15:00:00,21600.0
56,,,
56,Activity H,1970-01-01 16:00:00,25200.0
56,,,
57,Activity A,1970-01-01 09:00:00,0.0
57,,,
57,Activity C,1970-01-01 11:00:00,7200.0
57,,,
57,Activity E,1970-01-01 13:00:00,14400.0
57,,,
57,Activity M,1970-01-01 14:00:00,18000.0
57,,,
57,Activity L,1970-01-01 15:00:00,21600.0
57,,,
57,Activity I,1970-01-01 15:00:00,21600.0
57,,,
57,Activity H,1970-01-01 16:00:00,25200.0
57,,,
58,Activity A,1970-01-01 09:00:00,0.0
58,,,
58,Activity C,1970-01-01 11:00:00,7200.0
58,,,
58,Activity E,1970-01-01 13:00:00,14400.0
58,,,
58,Activity M,1970-01-01 14:00:00,18000.0
58,,,
58,Activity L,1970-01-01 15:00:00,21600.0
58,,,
58,Activity I,1970-01-01 15:00:00,21600.0
58,,,
58,Activity H,1970-01-01 16:00:00,25200.0
58,,,
59,Activity A,1970-01-01 09:00:00,0.0
59,,,
59,Activity C,1970-01-01 11:00:00,7200.0
59,,,
59,Activity E,1970-01-01 13:00:00,14400.0
59,,,
59,Activity G,1970-01-01 14:00:00,18000.0
59,,,
59,Activity N,1970-01-01 15:00:00,21600.0
59,,,
59,Activity J,1970-01-01 15:00:00,21600.0
59,,,
59,Activity H,1970-01-01 16:00:00,25200.0
59,,,
60,Activity A,1970-01-01 09:00:00,0.0
60,,,
60,Activity C,1970-01-01 11:00:00,7200.0
60,,,
60,Activity E,1970-01-01 13:00:00,14400.0
60,,,
60,Activity M,1970-01-01 14:00:00,18000.0
60,,,
60,Activity L,1970-01-01 15:00:00,21600.0
60,,,
60,Activity I,1970-01-01 15:00:00,21600.0
60,,,
60,Activity H,1970-01-01 16:00:00,25200.0
60,,,
61,Activity A,1970-01-01 09:00:00,0.0
61,,,
61,Activity C,1970-01-01 11:00:00,7200.0
61,,,
61,Activity E,1970-01-01 13:00:00,14400.0
61,,,
61,Activity K,1970-01-01 14:00:00,18000.0
61,,,
61,Activity N,1970-01-01 15:00:00,21600.0
61,,,
61,Activity I,1970-01-01 15:00:00,21600.0
61,,,
61,Activity H,1970-01-01 16:00:00,25200.0
61,,,
62,Activity A,1970-01-01 09:00:00,0.0
62,,,
62,Activity C,1970-01-01 11:00:00,7200.0
62,,,
62,Activity E,1970-01-01 13:00:00,14400.0
62,,,
62,Activity M,1970-01-01 14:00:00,18000.0
62,,,
62,Activity L,1970-01-01 15:00:00,21600.0
62,,,
62,Activity I,1970-01-01 15:00:00,21600.0
62,,,
62,Activity H,1970-01-01 16:00:00,25200.0
62,,,
63,Activity A,1970-01-01 09:00:00,0.0
63,,,
63,Activity C,1970-01-01 11:00:00,7200.0
63,,,
63,Activity E,1970-01-01 13:00:00,14400.0
63,,,
63,Activity M,1970-01-01 14:00:00,18000.0
63,,,
63,Activity L,1970-01-01 15:00:00,21600.0
63,,,
63,Activity I,1970-01-01 15:00:00,21600.0
63,,,
63,Activity H,1970-01-01 16:00:00,25200.0
63,,,
64,Activity A,1970-01-01 09:00:00,0.0
64,,,
64,Activity C,1970-01-01 11:00:00,7200.0
64,,,
64,Activity E,1970-01-01 13:00:00,14400.0
64,,,
64,Activity G,1970-01-01 14:00:00,18000.0
64,,,
64,Activity N,1970-01-01 15:00:00,21600.0
64,,,
64,Activity I,1970-01-01 15:00:00,21600.0
64,,,
64,Activity H,1970-01-01 16:00:00,25200.0
64,,,
65,Activity A,1970-01-01 09:00:00,0.0
65,,,
65,Activity C,1970-01-01 11:00:00,7200.0
65,,,
65,Activity E,1970-01-01 13:00:00,14400.0
65,,,
65,Activity G,1970-01-01 14:00:00,18000.0
65,,,
65,Activity L,1970-01-01 15:00:00,21600.0
65,,,
65,Activity J,1970-01-01 15:00:00,21600.0
65,,,
65,Activity H,1970-01-01 16:00:00,25200.0
65,,,
66,Activity A,1970-01-01 09:00:00,0.0
66,,,
66,Activity C,1970-01-01 11:00:00,7200.0
66,,,
66,Activity E,1970-01-01 13:00:00,14400.0
66,,,
66,Activity G,1970-01-01 14:00:00,18000.0
66,,,
66,Activity L,1970-01-01 15:00:00,21600.0
66,,,
66,Activity I,1970-01-01 15:00:00,21600.0
66,,,
66,Activity H,1970-01-01 16:00:00,25200.0
66,,,
67,Activity A,1970-01-01 09:00:00,0.0
67,,,
67,Activity C,1970-01-01 11:00:00,7200.0
67,,,
67,Activity E,1970-01-01 13:00:00,14400.0
67,,,
67,Activity G,1970-01-01 14:00:00,18000.0
67,,,
67,Activity L,1970-01-01 15:00:00,21600.0
67,,,
