CaseID,Activity,CompleteTimestamp,CumTimeInterval
9,Activity G,1970-01-01 14:00:00,18000.0
9,Activity N,1970-01-01 15:00:00,21600.0
9,,,
9,,,
9,Activity I,1970-01-01 15:00:00,21600.0
9,,,
9,,,
10,Activity A,1970-01-01 09:00:00,0.0
10,,,
10,Activity C,1970-01-01 11:00:00,7200.0
10,,,
10,Activity E,1970-01-01 13:00:00,14400.0
10,Activity K,1970-01-01 14:00:00,18000.0
10,Activity G,1970-01-01 14:00:00,18000.0
10,Activity M,1970-01-01 14:00:00,18000.0
10,,,
10,,,
10,Activity J,1970-01-01 15:00:00,21600.0
10,,,
10,Activity H,1970-01-01 16:00:00,25200.0
10,Activity F,1970-01-01 17:00:00,28800.0
11,Activity A,1970-01-01 09:00:00,0.0
11,,,
11,,,
11,,,
11,,,
11,Activity K,1970-01-01 14:00:00,18000.0
11,Activity M,1970-01-01 14:00:00,18000.0
11,Activity G,1970-01-01 14:00:00,18000.0
11,Activity L,1970-01-01 15:00:00,21600.0
11,,,
11,,,
11,,,
11,,,
11,Activity F,1970-01-01 17:00:00,28800.0
12,Activity A,1970-01-01 09:00:00,0.0
12,Activity B,1970-01-01 10:00:00,3600.0
12,,,
12,,,
12,,,
12,Activity K,1970-01-01 14:00:00,18000.0
12,Activity M,1970-01-01 14:00:00,18000.0
12,,,
12,Activity L,1970-01-01 15:00:00,21600.0
12,,,
12,Activity J,1970-01-01 15:00:00,21600.0
12,,,
12,Activity H,1970-01-01 16:00:00,25200.0
12,,,
13,Activity A,1970-01-01 09:00:00,0.0
13,,,
13,Activity C,1970-01-01 11:00:00,7200.0
13,,,
13,Activity E,1970-01-01 13:00:00,14400.0
13,Activity G,1970-01-01 14:00:00,18000.0
13,Activity K,1970-01-01 14:00:00,18000.0
13,,,
13,Activity J,1970-01-01 15:00:00,21600.0
13,,,
13,Activity L,1970-01-01 15:00:00,21600.0
13,,,
13,Activity H,1970-01-01 16:00:00,25200.0
13,,,
14,,,
14,,,
14,,,
14,,,
14,Activity E,1970-01-01 13:00:00,14400.0
14,,,
14,,,
14,,,
14,Activity J,1970-01-01 15:00:00,21600.0
14,Activity I,1970-01-01 15:00:00,21600.0
14,,,
14,Activity N,1970-01-01 15:00:00,21600.0
14,Activity H,1970-01-01 16:00:00,25200.0
14,Activity F,1970-01-01 17:00:00,28800.0
15,,,
15,Activity B,1970-01-01 10:00:00,3600.0
15,,,
15,,,
15,Activity E,1970-01-01 13:00:00,14400.0
15,,,
15,Activity G,1970-01-01 14:00:00,18000.0
15,,,
15,,,
15,,,
15,,,
15,,,
15,Activity H,1970-01-01 16:00:00,25200.0
15,,,
16,Activity A,1970-01-01 09:00:00,0.0
16,Activity B,1970-01-01 10:00:00,3600.0
16,,,
16,,,
16,Activity E,1970-01-01 13:00:00,14400.0
16,,,
16,Activity G,1970-01-01 14:00:00,18000.0
16,Activity K,1970-01-01 14:00:00,18000.0
16,Activity N,1970-01-01 15:00:00,21600.0
16,Activity I,1970-01-01 15:00:00,21600.0
16,Activity J,1970-01-01 15:00:00,21600.0
16,Activity L,1970-01-01 15:00:00,21600.0
16,Activity H,1970-01-01 16:00:00,25200.0
16,,,
17,Activity A,1970-01-01 09:00:00,0.0
17,Activity B,1970-01-01 10:00:00,3600.0
17,Activity C,1970-01-01 11:00:00,7200.0
17,,,
17,,,
17,,,
17,Activity K,1970-01-01 14:00:00,18000.0
17,,,
17,,,
17,Activity I,1970-01-01 15:00:00,21600.0
17,Activity L,1970-01-01 15:00:00,21600.0
17,Activity N,1970-01-01 15:00:00,21600.0
17,Activity H,1970-01-01 16:00:00,25200.0
17,Activity F,1970-01-01 17:00:00,28800.0
18,,,
18,,,
18,,,
18,Activity D,1970-01-01 12:00:00,10800.0
18,,,
18,Activity G,1970-01-01 14:00:00,18000.0
18,,,
18,Activity K,1970-01-01 14:00:00,18000.0
18,Activity J,1970-01-01 15:00:00,21600.0
18,,,
18,,,
18,Activity L,1970-01-01 15:00:00,21600.0
18,Activity H,1970-01-01 16:00:00,25200.0
18,Activity F,1970-01-01 17:00:00,28800.0
19,Activity A,1970-01-01 09:00:00,0.0
19,,,
19,,,
19,Activity D,1970-01-01 12:00:00,10800.0
19,,,
19,,,
19,Activity K,1970-01-01 14:00:00,18000.0
19,Activity G,1970-01-01 14:00:00,18000.0
19,,,
19,Activity L,1970-01-01 15:00:00,21600.0
19,Activity J,1970-01-01 15:00:00,21600.0
19,Activity I,1970-01-01 15:00:00,21600.0
19,Activity H,1970-01-01 16:00:00,25200.0
19,Activity F,1970-01-01 17:00:00,28800.0
20,,,
20,,,
20,Activity C,1970-01-01 11:00:00,7200.0
20,Activity D,1970-01-01 12:00:00,10800.0
20,Activity E,1970-01-01 13:00:00,14400.0
20,,,
20,,,
20,,,
20,Activity J,1970-01-01 15:00:00,21600.0
20,Activity I,1970-01-01 15:00:00,21600.0
20,,,
20,,,
20,,,
20,Activity F,1970-01-01 17:00:00,28800.0
21,Activity A,1970-01-01 09:00:00,0.0
21,Activity B,1970-01-01 10:00:00,3600.0
21,Activity C,1970-01-01 11:00:00,7200.0
21,Activity D,1970-01-01 12:00:00,10800.0
21,Activity E,1970-01-01 13:00:00,14400.0
21,,,
21,Activity K,1970-01-01 14:00:00,18000.0
21,,,
21,,,
21,,,
21,Activity I,1970-01-01 15:00:00,21600.0
21,Activity J,1970-01-01 15:00:00,21600.0
21,Activity H,1970-01-01 16:00:00,25200.0
21,,,
22,Activity A,1970-01-01 09:00:00,0.0
22,,,
22,Activity C,1970-01-01 11:00:00,7200.0
22,Activity D,1970-01-01 12:00:00,10800.0
22,,,
22,,,
22,,,
22,,,
22,Activity L,1970-01-01 15:00:00,21600.0
22,Activity I,1970-01-01 15:00:00,21600.0
22,,,
22,,,
22,,,
22,,,
23,Activity A,1970-01-01 09:00:00,0.0
23,,,
23,Activity C,1970-01-01 11:00:00,7200.0
23,,,
23,Activity E,1970-01-01 13:00:00,14400.0
23,,,
23,,,
23,,,
23,,,
23,,,
23,,,
23,Activity L,1970-01-01 15:00:00,21600.0
23,Activity H,1970-01-01 16:00:00,25200.0
23,,,
24,Activity A,1970-01-01 09:00:00,0.0
24,Activity B,1970-01-01 10:00:00,3600.0
24,,,
24,Activity D,1970-01-01 12:00:00,10800.0
24,Activity E,1970-01-01 13:00:00,14400.0
24,Activity G,1970-01-01 14:00:00,18000.0
24,,,
24,,,
24,,,
24,Activity I,1970-01-01 15:00:00,21600.0
24,Activity L,1970-01-01 15:00:00,21600.0
24,Activity N,1970-01-01 15:00:00,21600.0
24,Activity H,1970-01-01 16:00:00,25200.0
24,,,
25,,,
25,,,
25,Activity C,1970-01-01 11:00:00,7200.0
25,Activity D,1970-01-01 12:00:00,10800.0
25,,,
25,Activity M,1970-01-01 14:00:00,18000.0
25,,,
25,,,
25,,,
25,,,
25,,,
25,,,
25,Activity H,1970-01-01 16:00:00,25200.0
25,Activity F,1970-01-01 17:00:00,28800.0
26,,,
26,Activity B,1970-01-01 10:00:00,3600.0
26,,,
26,Activity D,1970-01-01 12:00:00,10800.0
26,,,
26,Activity K,1970-01-01 14:00:00,18000.0
26,Activity G,1970-01-01 14:00:00,18000.0
26,,,
26,,,
26,Activity J,1970-01-01 15:00:00,21600.0
26,,,
26,Activity N,1970-01-01 15:00:00,21600.0
26,,,
26,,,
27,,,
27,Activity B,1970-01-01 10:00:00,3600.0
27,,,
27,Activity D,1970-01-01 12:00:00,10800.0
27,Activity E,1970-01-01 13:00:00,14400.0
27,,,
27,Activity K,1970-01-01 14:00:00,18000.0
27,,,
27,,,
27,Activity J,1970-01-01 15:00:00,21600.0
27,,,
27,Activity N,1970-01-01 15:00:00,21600.0
27,Activity H,1970-01-01 16:00:00,25200.0
27,,,
28,,,
28,,,
28,,,
28,Activity D,1970-01-01 12:00:00,10800.0
28,Activity E,1970-01-01 13:00:00,14400.0
28,,,
28,Activity M,1970-01-01 14:00:00,18000.0
28,,,
28,,,
28,,,
28,Activity J,1970-01-01 15:00:00,21600.0
28,Activity I,1970-01-01 15:00:00,21600.0
28,Activity H,1970-01-01 16:00:00,25200.0
28,Activity F,1970-01-01 17:00:00,28800.0
29,,,
29,,,
29,,,
29,Activity D,1970-01-01 12:00:00,10800.0
29,Activity E,1970-01-01 13:00:00,14400.0
29,,,
29,,,
29,Activity K,1970-01-01 14:00:00,18000.0
29,,,
29,Activity I,1970-01-01 15:00:00,21600.0
29,Activity N,1970-01-01 15:00:00,21600.0
29,Activity L,1970-01-01 15:00:00,21600.0
29,Activity H,1970-01-01 16:00:00,25200.0
29,,,
30,,,
30,,,
30,,,
30,Activity D,1970-01-01 12:00:00,10800.0
30,,,
30,,,
30,Activity M,1970-01-01 14:00:00,18000.0
30,Activity K,1970-01-01 14:00:00,18000.0
30,,,
30,,,
30,Activity N,1970-01-01 15:00:00,21600.0
30,Activity L,1970-01-01 15:00:00,21600.0
30,,,
30,,,
31,Activity A,1970-01-01 09:00:00,0.0
31,,,
31,Activity C,1970-01-01 11:00:00,7200.0
31,Activity D,1970-01-01 12:00:00,10800.0
31,,,
31,,,
31,Activity G,1970-01-01 14:00:00,18000.0
31,,,
31,,,
31,Activity J,1970-01-01 15:00:00,21600.0
31,Activity I,1970-01-01 15:00:00,21600.0
31,,,
31,,,
31,,,
32,Activity A,1970-01-01 09:00:00,0.0
32,,,
32,Activity C,1970-01-01 11:00:00,7200.0
32,,,
32,Activity E,1970-01-01 13:00:00,14400.0
32,,,
32,,,
32,,,
32,Activity L,1970-01-01 15:00:00,21600.0
32,,,
32,Activity J,1970-01-01 15:00:00,21600.0
32,,,
32,Activity H,1970-01-01 16:00:00,25200.0
32,Activity F,1970-01-01 17:00:00,28800.0
33,Activity A,1970-01-01 09:00:00,0.0
33,Activity B,1970-01-01 10:00:00,3600.0
33,Activity C,1970-01-01 11:00:00,7200.0
33,Activity D,1970-01-01 12:00:00,10800.0
33,Activity E,1970-01-01 13:00:00,14400.0
33,Activity G,1970-01-01 14:00:00,18000.0
33,,,
33,Activity K,1970-01-01 14:00:00,18000.0
33,Activity J,1970-01-01 15:00:00,21600.0
33,,,
33,Activity N,1970-01-01 15:00:00,21600.0
33,Activity L,1970-01-01 15:00:00,21600.0
33,,,
33,,,
34,,,
34,,,
34,,,
34,,,
34,,,
34,,,
34,Activity M,1970-01-01 14:00:00,18000.0
34,,,
34,Activity J,1970-01-01 15:00:00,21600.0
34,Activity I,1970-01-01 15:00:00,21600.0
34,Activity N,1970-01-01 15:00:00,21600.0
34,,,
34,,,
34,Activity F,1970-01-01 17:00:00,28800.0
35,Activity A,1970-01-01 09:00:00,0.0
35,Activity B,1970-01-01 10:00:00,3600.0
35,,,
35,Activity D,1970-01-01 12:00:00,10800.0
35,,,
35,Activity K,1970-01-01 14:00:00,18000.0
35,Activity M,1970-01-01 14:00:00,18000.0
35,,,
35,Activity L,1970-01-01 15:00:00,21600.0
35,Activity N,1970-01-01 15:00:00,21600.0
35,,,
35,,,
35,,,
35,Activity F,1970-01-01 17:00:00,28800.0
36,Activity A,1970-01-01 09:00:00,0.0
36,Activity B,1970-01-01 10:00:00,3600.0
36,Activity C,1970-01-01 11:00:00,7200.0
36,,,
36,,,
36,,,
36,Activity G,1970-01-01 14:00:00,18000.0
36,Activity K,1970-01-01 14:00:00,18000.0
36,Activity N,1970-01-01 15:00:00,21600.0
36,,,
36,Activity J,1970-01-01 15:00:00,21600.0
36,Activity L,1970-01-01 15:00:00,21600.0
36,Activity H,1970-01-01 16:00:00,25200.0
36,Activity F,1970-01-01 17:00:00,28800.0
37,,,
37,Activity B,1970-01-01 10:00:00,3600.0
37,Activity C,1970-01-01 11:00:00,7200.0
37,,,
37,Activity E,1970-01-01 13:00:00,14400.0
37,,,
37,Activity M,1970-01-01 14:00:00,18000.0
37,,,
37,Activity L,1970-01-01 15:00:00,21600.0
37,,,
37,Activity I,1970-01-01 15:00:00,21600.0
37,Activity J,1970-01-01 15:00:00,21600.0
37,Activity H,1970-01-01 16:00:00,25200.0
37,,,
38,Activity A,1970-01-01 09:00:00,0.0
38,Activity B,1970-01-01 10:00:00,3600.0
38,,,
38,,,
38,Activity E,1970-01-01 13:00:00,14400.0
38,Activity M,1970-01-01 14:00:00,18000.0
38,,,
38,,,
38,,,
38,Activity L,1970-01-01 15:00:00,21600.0
38,,,
38,,,
38,,,
38,Activity F,1970-01-01 17:00:00,28800.0
39,,,
39,Activity B,1970-01-01 10:00:00,3600.0
39,Activity C,1970-01-01 11:00:00,7200.0
39,Activity D,1970-01-01 12:00:00,10800.0
39,Activity E,1970-01-01 13:00:00,14400.0
39,Activity M,1970-01-01 14:00:00,18000.0
39,Activity K,1970-01-01 14:00:00,18000.0
39,Activity G,1970-01-01 14:00:00,18000.0
39,,,
39,Activity L,1970-01-01 15:00:00,21600.0
39,,,
39,Activity I,1970-01-01 15:00:00,21600.0
39,Activity H,1970-01-01 16:00:00,25200.0
39,,,
40,Activity A,1970-01-01 09:00:00,0.0
40,Activity B,1970-01-01 10:00:00,3600.0
40,Activity C,1970-01-01 11:00:00,7200.0
40,,,
40,,,
40,,,
40,Activity G,1970-01-01 14:00:00,18000.0
40,,,
40,Activity L,1970-01-01 15:00:00,21600.0
40,,,
40,,,
40,,,
40,Activity H,1970-01-01 16:00:00,25200.0
40,Activity F,1970-01-01 17:00:00,28800.0
41,Activity A,1970-01-01 09:00:00,0.0
41,Activity B,1970-01-01 10:00:00,3600.0
41,,,
41,,,
41,Activity E,1970-01-01 13:00:00,14400.0
41,Activity M,1970-01-01 14:00:00,18000.0
41,Activity K,1970-01-01 14:00:00,18000.0
41,Activity G,1970-01-01 14:00:00,18000.0
41,Activity N,1970-01-01 15:00:00,21600.0
41,Activity L,1970-01-01 15:00:00,21600.0
41,,,
41,Activity J,1970-01-01 15:00:00,21600.0
41,,,
41,Activity F,1970-01-01 17:00:00,28800.0
42,Activity A,1970-01-01 09:00:00,0.0
42,Activity B,1970-01-01 10:00:00,3600.0
42,Activity C,1970-01-01 11:00:00,7200.0
42,Activity D,1970-01-01 12:00:00,10800.0
42,,,
42,Activity G,1970-01-01 14:00:00,18000.0
42,Activity M,1970-01-01 14:00:00,18000.0
42,,,
42,,,
42,Activity I,1970-01-01 15:00:00,21600.0
42,,,
42,Activity L,1970-01-01 15:00:00,21600.0
42,,,
42,,,
43,,,
43,Activity B,1970-01-01 10:00:00,3600.0
43,Activity C,1970-01-01 11:00:00,7200.0
43,,,
43,,,
43,,,
43,Activity M,1970-01-01 14:00:00,18000.0
43,,,
43,Activity J,1970-01-01 15:00:00,21600.0
43,,,
43,,,
43,,,
43,Activity H,1970-01-01 16:00:00,25200.0
43,,,
44,Activity A,1970-01-01 09:00:00,0.0
44,,,
44,,,
44,,,
44,Activity E,1970-01-01 13:00:00,14400.0
44,,,
44,,,
44,Activity G,1970-01-01 14:00:00,18000.0
44,Activity N,1970-01-01 15:00:00,21600.0
44,,,
44,Activity J,1970-01-01 15:00:00,21600.0
44,,,
44,,,
44,Activity F,1970-01-01 17:00:00,28800.0
45,,,
45,,,
45,,,
45,Activity D,1970-01-01 12:00:00,10800.0
45,Activity E,1970-01-01 13:00:00,14400.0
45,Activity M,1970-01-01 14:00:00,18000.0
45,,,
45,Activity K,1970-01-01 14:00:00,18000.0
45,,,
45,Activity I,1970-01-01 15:00:00,21600.0
45,,,
45,,,
45,,,
45,Activity F,1970-01-01 17:00:00,28800.0
46,Activity A,1970-01-01 09:00:00,0.0
46,Activity B,1970-01-01 10:00:00,3600.0
46,,,
46,Activity D,1970-01-01 12:00:00,10800.0
46,Activity E,1970-01-01 13:00:00,14400.0
46,,,
46,Activity M,1970-01-01 14:00:00,18000.0
46,Activity G,1970-01-01 14:00:00,18000.0
46,,,
46,,,
46,,,
46,,,
46,Activity H,1970-01-01 16:00:00,25200.0
46,,,
47,Activity A,1970-01-01 09:00:00,0.0
47,,,
47,,,
47,Activity D,1970-01-01 12:00:00,10800.0
47,Activity E,1970-01-01 13:00:00,14400.0
47,,,
47,Activity G,1970-01-01 14:00:00,18000.0
47,Activity K,1970-01-01 14:00:00,18000.0
47,,,
47,Activity J,1970-01-01 15:00:00,21600.0
47,Activity I,1970-01-01 15:00:00,21600.0
47,Activity L,1970-01-01 15:00:00,21600.0
47,Activity H,1970-01-01 16:00:00,25200.0
47,Activity F,1970-01-01 17:00:00,28800.0
48,,,
48,,,
48,Activity C,1970-01-01 11:00:00,7200.0
48,Activity D,1970-01-01 12:00:00,10800.0
48,Activity E,1970-01-01 13:00:00,14400.0
48,,,
48,Activity G,1970-01-01 14:00:00,18000.0
48,Activity K,1970-01-01 14:00:00,18000.0
48,Activity N,1970-01-01 15:00:00,21600.0
48,,,
48,,,
48,Activity L,1970-01-01 15:00:00,21600.0
48,Activity H,1970-01-01 16:00:00,25200.0
48,,,
49,Activity A,1970-01-01 09:00:00,0.0
49,,,
49,,,
49,Activity D,1970-01-01 12:00:00,10800.0
49,,,
49,Activity M,1970-01-01 14:00:00,18000.0
49,Activity K,1970-01-01 14:00:00,18000.0
49,Activity G,1970-01-01 14:00:00,18000.0
49,,,
49,,,
49,,,
49,,,
49,,,
49,,,
50,,,
50,,,
50,,,
50,Activity D,1970-01-01 12:00:00,10800.0
50,,,
50,Activity G,1970-01-01 14:00:00,18000.0
50,Activity M,1970-01-01 14:00:00,18000.0
50,,,
50,Activity J,1970-01-01 15:00:00,21600.0
50,,,
50,Activity N,1970-01-01 15:00:00,21600.0
50,Activity L,1970-01-01 15:00:00,21600.0
50,Activity H,1970-01-01 16:00:00,25200.0
50,Activity F,1970-01-01 17:00:00,28800.0
51,,,
51,Activity B,1970-01-01 10:00:00,3600.0
51,Activity C,1970-01-01 11:00:00,7200.0
51,Activity D,1970-01-01 12:00:00,10800.0
51,,,
51,,,
51,Activity K,1970-01-01 14:00:00,18000.0
51,Activity G,1970-01-01 14:00:00,18000.0
51,Activity N,1970-01-01 15:00:00,21600.0
51,Activity L,1970-01-01 15:00:00,21600.0
51,Activity J,1970-01-01 15:00:00,21600.0
51,Activity I,1970-01-01 15:00:00,21600.0
51,Activity H,1970-01-01 16:00:00,25200.0
51,,,
52,Activity A,1970-01-01 09:00:00,0.0
52,Activity B,1970-01-01 10:00:00,3600.0
52,Activity C,1970-01-01 11:00:00,7200.0
52,,,
52,Activity E,1970-01-01 13:00:00,14400.0
52,Activity G,1970-01-01 14:00:00,18000.0
52,Activity M,1970-01-01 14:00:00,18000.0
52,,,
52,Activity J,1970-01-01 15:00:00,21600.0
52,Activity I,1970-01-01 15:00:00,21600.0
52,,,
52,Activity L,1970-01-01 15:00:00,21600.0
52,,,
52,Activity F,1970-01-01 17:00:00,28800.0
53,,,
53,,,
53,,,
53,Activity D,1970-01-01 12:00:00,10800.0
53,Activity E,1970-01-01 13:00:00,14400.0
53,Activity G,1970-01-01 14:00:00,18000.0
53,Activity M,1970-01-01 14:00:00,18000.0
53,,,
53,Activity J,1970-01-01 15:00:00,21600.0
53,,,
53,,,
53,,,
53,Activity H,1970-01-01 16:00:00,25200.0
53,,,
54,Activity A,1970-01-01 09:00:00,0.0
54,Activity B,1970-01-01 10:00:00,3600.0
54,,,
54,,,
54,,,
54,Activity M,1970-01-01 14:00:00,18000.0
54,Activity K,1970-01-01 14:00:00,18000.0
54,,,
54,,,
54,Activity L,1970-01-01 15:00:00,21600.0
54,,,
54,Activity J,1970-01-01 15:00:00,21600.0
54,Activity H,1970-01-01 16:00:00,25200.0
54,,,
55,,,
55,Activity B,1970-01-01 10:00:00,3600.0
55,Activity C,1970-01-01 11:00:00,7200.0
55,Activity D,1970-01-01 12:00:00,10800.0
55,Activity E,1970-01-01 13:00:00,14400.0
55,,,
55,,,
55,Activity K,1970-01-01 14:00:00,18000.0
55,Activity N,1970-01-01 15:00:00,21600.0
55,,,
55,Activity I,1970-01-01 15:00:00,21600.0
55,,,
55,Activity H,1970-01-01 16:00:00,25200.0
55,Activity F,1970-01-01 17:00:00,28800.0
56,Activity A,1970-01-01 09:00:00,0.0
56,Activity B,1970-01-01 10:00:00,3600.0
56,Activity C,1970-01-01 11:00:00,7200.0
56,Activity D,1970-01-01 12:00:00,10800.0
56,,,
56,Activity G,1970-01-01 14:00:00,18000.0
56,Activity M,1970-01-01 14:00:00,18000.0
56,Activity K,1970-01-01 14:00:00,18000.0
56,,,
56,,,
56,,,
56,,,
56,,,
56,Activity F,1970-01-01 17:00:00,28800.0
57,Activity A,1970-01-01 09:00:00,0.0
57,Activity B,1970-01-01 10:00:00,3600.0
57,,,
57,,,
57,,,
57,Activity K,1970-01-01 14:00:00,18000.0
57,Activity M,1970-01-01 14:00:00,18000.0
57,Activity G,1970-01-01 14:00:00,18000.0
57,Activity L,1970-01-01 15:00:00,21600.0
57,Activity N,1970-01-01 15:00:00,21600.0
57,Activity I,1970-01-01 15:00:00,21600.0
57,Activity J,1970-01-01 15:00:00,21600.0
57,,,
57,Activity F,1970-01-01 17:00:00,28800.0
58,Activity A,1970-01-01 09:00:00,0.0
58,,,
58,Activity C,1970-01-01 11:00:00,7200.0
58,Activity D,1970-01-01 12:00:00,10800.0
58,Activity E,1970-01-01 13:00:00,14400.0
58,,,
58,Activity M,1970-01-01 14:00:00,18000.0
58,,,
58,Activity L,1970-01-01 15:00:00,21600.0
58,,,
58,Activity I,1970-01-01 15:00:00,21600.0
58,Activity J,1970-01-01 15:00:00,21600.0
58,,,
58,,,
59,,,
59,,,
59,Activity C,1970-01-01 11:00:00,7200.0
59,,,
59,,,
59,Activity M,1970-01-01 14:00:00,18000.0
59,,,
59,Activity K,1970-01-01 14:00:00,18000.0
59,,,
59,,,
59,,,
59,,,
59,,,
59,,,
60,Activity A,1970-01-01 09:00:00,0.0
60,,,
60,,,
60,Activity D,1970-01-01 12:00:00,10800.0
60,Activity E,1970-01-01 13:00:00,14400.0
60,Activity K,1970-01-01 14:00:00,18000.0
60,Activity M,1970-01-01 14:00:00,18000.0
60,Activity G,1970-01-01 14:00:00,18000.0
60,,,
60,Activity N,1970-01-01 15:00:00,21600.0
60,Activity I,1970-01-01 15:00:00,21600.0
60,Activity J,1970-01-01 15:00:00,21600.0
60,Activity H,1970-01-01 16:00:00,25200.0
60,Activity F,1970-01-01 17:00:00,28800.0
61,Activity A,1970-01-01 09:00:00,0.0
61,,,
61,Activity C,1970-01-01 11:00:00,7200.0
61,Activity D,1970-01-01 12:00:00,10800.0
61,,,
61,Activity M,1970-01-01 14:00:00,18000.0
61,,,
61,Activity G,1970-01-01 14:00:00,18000.0
61,Activity N,1970-01-01 15:00:00,21600.0
61,Activity L,1970-01-01 15:00:00,21600.0
61,Activity I,1970-01-01 15:00:00,21600.0
61,Activity J,1970-01-01 15:00:00,21600.0
61,,,
61,,,
62,Activity A,1970-01-01 09:00:00,0.0
62,Activity B,1970-01-01 10:00:00,3600.0
62,Activity C,1970-01-01 11:00:00,7200.0
62,,,
62,,,
62,,,
62,,,
62,Activity G,1970-01-01 14:00:00,18000.0
62,Activity L,1970-01-01 15:00:00,21600.0
62,,,
62,,,
62,,,
62,,,
62,Activity F,1970-01-01 17:00:00,28800.0
63,,,
63,Activity B,1970-01-01 10:00:00,3600.0
63,Activity C,1970-01-01 11:00:00,7200.0
63,,,
63,,,
63,Activity K,1970-01-01 14:00:00,18000.0
63,,,
63,,,
63,Activity L,1970-01-01 15:00:00,21600.0
63,Activity N,1970-01-01 15:00:00,21600.0
63,,,
63,,,
63,Activity H,1970-01-01 16:00:00,25200.0
63,Activity F,1970-01-01 17:00:00,28800.0
64,,,
64,,,
64,,,
64,,,
64,Activity E,1970-01-01 13:00:00,14400.0
64,Activity M,1970-01-01 14:00:00,18000.0
64,,,
64,,,
64,Activity N,1970-01-01 15:00:00,21600.0
64,Activity J,1970-01-01 15:00:00,21600.0
64,Activity I,1970-01-01 15:00:00,21600.0
64,Activity L,1970-01-01 15:00:00,21600.0
64,Activity H,1970-01-01 16:00:00,25200.0
64,,,
65,,,
65,,,
65,Activity C,1970-01-01 11:00:00,7200.0
65,,,
65,Activity E,1970-01-01 13:00:00,14400.0
